"file","date","time_point","species","comment","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean"
"sample_00011","12.04.2022","training","Ble",NA,78.192,2.27302325581395,79222.63158,2302.98347616279,34.7882746194833,33.9419101422012,21.2977672253291,10.9954924581362,210.802686169991,68.7362319000888,179.375555555556,91.2972940538636,0.471296296296296
"sample_00012","12.04.2022","training","Ble",NA,107.192,3.11604651162791,137685.8655,4002.49609011628,36.9661968827946,37.9180256994165,23.2095342149744,15.1151610849972,204.247555710601,57.6242760828625,167.710890410959,80.9473082248994,0.501712328767123
"sample_00013","12.04.2022","training","Ble",NA,82.704,2.40418604651163,87994.55736,2557.98131860465,35.594849745496,33.7741060281462,22.2660537967992,12.4727185889546,200.52706759222,67.5868646594409,163.864102564103,86.6218500263611,0.526666666666667
"sample_00014","12.04.2022","training","Ble",NA,107.648,3.1293023255814,137656.20978,4001.63400523256,36.57447984624,37.3599362741073,22.5292750680773,14.1064121629733,217.774399036256,63.4245376981072,189.648431372549,79.8037338867052,0.414967320261438
"sample_00015","12.04.2022","training","Ble",NA,98.192,2.85441860465116,43331.99328,1259.65096744186,27.0320615297502,5.13328314059723,18.8690779405396,4.08855919694302,215.553003881433,46.1310603198919,188.742721088435,74.3008469646763,0.394761904761905
"sample_00016","12.04.2022","training","Ble",NA,88.024,2.55883720930233,123431.69934,3588.13079476744,38.1912005392313,42.7054783785911,22.5464881100745,13.7060299708161,216.127096035191,69.4738258715889,190.037462686567,77.6123669093595,0.437014925373134
"sample_00017","12.04.2022","training","Ble",NA,81.88,2.38023255813953,71155.61964,2068.47731511628,34.1088175213891,30.8213568210897,21.5621995040342,10.1616627580245,210.955877335749,60.6299240851396,192.108333333333,74.6537194369464,0.38025
"sample_00018","12.04.2022","training","Ble",NA,77.256,2.24581395348837,79823.0943,2320.4387877907,35.1244224827739,32.420712297347,22.4621210370971,11.019370061434,180.254587252073,55.4101583798827,139.495982142857,76.9426353120065,0.608839285714286
"sample_00019","12.04.2022","training","Ble",NA,47.184,1.37162790697674,42018.48108,1221.46747325581,31.8192892677876,29.4242878893056,21.0077613450527,11.5116898967438,177.926495943538,62.8791090591912,139.747714285714,81.5644825937537,0.673714285714286
"sample_00020","12.04.2022","training","Ble",NA,109.808,3.19209302325581,87614.15058,2546.92298197674,31.4573912842453,21.7333663634217,21.6744680258395,9.19352272382132,189.652415519759,56.6648666578537,147.385512820513,79.2568996267517,0.592435897435897
"sample_00021","12.04.2022","training","Ble",NA,129.264,3.75767441860465,117979.63956,3429.64068488372,32.4198206581653,29.5824122299964,21.3950601508187,9.54858047510227,177.992252268698,71.3113717306052,135.585326633166,90.321113937987,0.668894472361809
"sample_00022","12.04.2022","training","Cep",NA,25.936,0.753953488372093,94252.7016,2739.90411627907,94.3816038843417,15.9042130513462,46.5356560716717,8.09923965238054,149.710851715907,43.8720527150214,79.9945454545455,70.893318668392,0.520606060606061
"sample_00023","12.04.2022","training","Cep",NA,11.896,0.345813953488372,40155.15708,1167.30107790698,86.158044213511,22.5745296891443,44.3737239883247,9.15322131034528,151.307134880466,49.8589766202998,88.3933333333333,81.3943902653412,0.49
"sample_00024","12.04.2022","training","Cep",NA,18.736,0.544651162790698,78627.94254,2285.69600406977,103.608773908407,18.6938895190987,48.5416451111629,8.58272252949833,186.018918819617,42.9157167767081,146.520909090909,68.9174065308883,0.301818181818182
"sample_00025","12.04.2022","training","Cep",NA,30.952,0.899767441860465,115137.80802,3347.02930290698,99.6125559287326,12.1539170406108,45.9583797603632,5.89881945659394,167.338961726306,47.7562785277376,111.122368421053,69.4017204177366,0.390526315789474
"sample_00026","12.04.2022","training","Cep",NA,38.896,1.1306976744186,157002.23682,4564.0185122093,102.052465988675,13.9514084738538,48.6491761427132,7.58454742347807,163.379903754662,41.2930587688695,114.654,53.8101511798657,0.313555555555556
"sample_00027","12.04.2022","training","Col",NA,44.64,1.29767441860465,125188.73514,3639.20741686047,82.1928763776149,9.49392221193639,42.0622431239073,6.42419478581523,524.357200270458,122.799799164154,372.435689655172,208.123959192273,0.237586206896552
"sample_00028","12.04.2022","training","Col",NA,64.032,1.86139534883721,185046.444,5379.25709302326,83.4819489955393,9.14307111595882,43.0680662301523,4.88646124176477,529.865586311494,115.154665570468,429.594946236559,188.36974915,0.185376344086022
"sample_00029","12.04.2022","training","Col",NA,70.392,2.04627906976744,196909.3881,5724.11011918605,81.8884639215596,9.0691664501284,42.5374706430312,5.35069391716581,549.363264352285,92.4320132652547,478.282446808511,155.451488056918,0.144042553191489
"sample_00030","12.04.2022","training","Col",NA,56.744,1.64953488372093,154371.1446,4487.53327325581,81.0521227073061,8.87265583061607,41.6778649433829,4.89910894019833,478.31646490743,98.3653140634761,384.633950617284,153.189006350644,0.20320987654321
"sample_00031","12.04.2022","training","Eug",NA,77.696,2.25860465116279,58985.22708,1714.68683372093,37.9571042360731,5.96759306615667,23.669064700241,4.23190627391405,98.964088771445,16.3098817963588,48.9431958762887,29.3247877779473,0.560103092783505
"sample_00032","12.04.2022","training","Eug",NA,76.432,2.22186046511628,63049.11048,1832.82297906977,40.0083079100981,7.59419712618296,24.6663751408138,4.30272949602616,92.5466652335048,11.3117686721266,38.0579775280899,22.8166596421729,0.616966292134831
"sample_00033","12.04.2022","training","Eug",NA,78.208,2.27348837209302,64066.32792,1862.39325348837,39.7994449794338,6.5837521216351,24.70132220091,5.18673007984427,98.5127797431234,19.2552178702077,45.7288421052632,27.5970969357886,0.618526315789474
"sample_00034","12.04.2022","training","Eup",NA,25.856,0.751627906976744,117172.50534,3406.17748081395,91.6115019552489,14.6442327964815,61.928932587953,9.27177702930613,531.937483359554,205.04554000404,260.929069767442,220.462249190563,0.505813953488372
"sample_00035","12.04.2022","training","Eup",NA,33.208,0.965348837209302,144335.70144,4195.80527441861,92.0703848820318,15.0949236369816,56.4818810743418,11.0718125182187,520.703478097709,243.03023603786,277.113214285714,223.913386169394,0.594464285714286
"sample_00036","12.04.2022","training","Eup",NA,43.312,1.25906976744186,203351.76522,5911.38852383721,96.224494764606,27.341705383791,57.3531832750682,14.9605597529051,509.055499042263,226.356109007634,269.977183098592,227.861277674335,0.703661971830986
"sample_00037","12.04.2022","training","Eup",NA,30.48,0.886046511627907,125829.87606,3657.84523430233,84.1178587594023,20.0908774920481,52.6117333745534,17.3287742427405,617.487636651329,260.127507082097,282.486727272727,244.804429971223,0.679090909090909
"sample_00038","12.04.2022","training","Eup",NA,22.904,0.665813953488372,113322.51054,3294.25902732558,92.8251012605281,19.3147262909585,60.5863869966699,13.2282635848825,678.941956085668,215.789287434317,350.218918918919,236.268279972198,0.465405405405405
"sample_00039","12.04.2022","training","Lox",NA,25.776,0.749302325581395,46376.03484,1348.14054767442,57.9510745532512,16.9909491841265,35.4587326638676,10.6605899864927,256.579853981633,91.2617379836998,97.7384848484848,86.0992889822998,0.617272727272727
"sample_00040","12.04.2022","training","Lox",NA,24.584,0.714651162790698,45983.03094,1336.71601569767,57.6394989840082,6.61714349548431,40.8719371530687,4.38882481244919,249.434953237088,77.6544383488184,123.222307692308,88.0586122674071,0.389230769230769
"sample_00041","12.04.2022","training","Lox",NA,27.544,0.800697674418605,46083.93912,1339.64939302326,52.9087602757624,9.27145074813686,36.1531629009158,8.50085540908496,238.239749552015,98.0131545569833,92.8358333333333,73.3073608221868,0.5325
"sample_00042","12.04.2022","training","Lox",NA,23.496,0.683023255813954,44318.11158,1288.31719709302,57.3567684693851,6.30680811340365,40.8158147110128,7.35811838175828,222.896535581081,81.1708613752078,85.7607407407407,79.6676029090643,0.405925925925926
"sample_00043","12.04.2022","training","Lox",NA,26.608,0.773488372093023,48899.65788,1421.50168255814,56.4364226269905,4.69189226275583,40.713294145328,4.35469520560909,227.847613426715,113.609411939101,92.4231034482759,100.357765665196,0.398275862068966
"sample_00044","12.04.2022","training","Lox",NA,36.776,1.06906976744186,66241.43064,1925.62298372093,55.9531123960771,7.37805542561215,38.4513441545031,7.10968232599332,317.796393585409,93.4929430122198,122.847045454545,94.1790689375902,0.5
"sample_00045","12.04.2022","training","Pau",NA,23.032,0.66953488372093,105637.08636,3070.84553372093,108.075197977948,24.271460150575,49.3704256742349,11.213014281547,851.651637947051,318.371706342292,739.545476190476,382.14782510847,0.535238095238095
"sample_00046","12.04.2022","training","Pau",NA,22.752,0.661395348837209,124597.06416,3622.00767906977,118.766127808951,22.3895774720428,55.9306842977486,10.5355692401792,809.430131736356,343.881189711843,665.51358974359,415.363364629391,0.424358974358974
"sample_00047","12.04.2022","training","Pau",NA,7.976,0.231860465116279,35114.07834,1020.75809127907,107.717943748041,22.4052918607035,52.3446652866905,6.40296820966197,993.633188634387,284.633605843261,896.039166666667,380.189412708463,0.3175
"sample_00048","12.04.2022","training","Pau",NA,18.312,0.532325581395349,90813.03174,2639.91371337209,117.62649441501,18.4483906661441,51.8210832298473,8.49433435435634,987.761457233629,349.736978672267,902.238787878788,432.409298832986,0.275151515151515
"sample_00049","12.04.2022","training","Pau",NA,27.168,0.789767441860465,147177.27054,4278.40902732558,118.122080911527,15.497013810539,56.0909942898948,7.61763535249686,685.63512727723,290.776376296187,510.428717948718,383.541598458776,0.474871794871795
"sample_00050","12.04.2022","training","Pau",NA,14.544,0.422790697674419,76107.6,2212.43023255814,117.310772850404,21.7283292174877,51.7554016045453,11.3926750878257,652.822178039949,279.408560748086,470.185714285714,352.496035120559,0.422380952380952
"sample_00051","12.04.2022","training","Pau",NA,10.64,0.309302325581395,63134.66592,1835.31005581395,126.645581981297,18.7206441022448,56.1018311357195,10.8106829187904,939.268485960311,281.176960693433,797.39,400.431631680116,0.332352941176471
"sample_00052","12.04.2022","training","Pau",NA,12.168,0.353720930232558,68505.63174,1991.44278313953,131.06982888778,24.0456256723312,54.2538984562,9.73701429471322,1052.55262688678,285.152373678022,977.488695652174,362.952709244912,0.22695652173913
"sample_00053","12.04.2022","training","Pca",NA,13.8,0.401162790697674,84704.21586,2462.33185639535,144.862114059166,27.9691571223714,50.6041537082606,11.5720139659942,668.497198700925,250.597500537592,504.699047619048,321.86017724945,0.421428571428571
"sample_00054","12.04.2022","training","Pca",NA,11.232,0.326511627906977,65833.7301,1913.77122383721,144.969843453747,12.1108667708305,51.6746065146835,4.14695398008351,788.501245096234,279.994980944586,633.3635,389.615320233675,0.366
"sample_00055","12.04.2022","training","Pca",NA,4.552,0.132325581395349,24890.85936,723.571493023256,135.393449878819,13.0266608539543,49.0572812244421,6.68529317167481,802.629014972186,307.200726849229,657.9225,381.502993950057,0.5225
"sample_00056","12.04.2022","training","Pca",NA,5.368,0.156046511627907,29787.72732,865.922305813954,137.769799778743,41.2494837911682,47.6628835331273,14.4342472261955,828.121143294183,459.300965982986,665.628888888889,548.476318003896,0.506666666666667
"sample_00057","12.04.2022","training","Pca",NA,8.656,0.251627906976744,51348.09186,1492.67708895349,139.963312801301,28.3896552469896,48.0790265254553,10.5146762722309,773.429869820728,339.551361565378,620.071875,413.913768398181,0.4075
"sample_00058","12.04.2022","training","Pca",NA,3.264,0.0948837209302326,17635.70556,512.665859302326,143.076569047799,12.5193269154162,47.7977929921869,5.60175263306019,938.199562119562,210.200902896156,821.291,279.410003656514,0.279
"sample_00059","12.04.2022","training","Pca",NA,8.92,0.259302325581395,47794.65426,1389.37948430233,133.293088447636,25.569361816365,49.3722490379804,6.9412663053847,879.169391004938,353.766829786372,651.842222222222,448.012551682829,0.41
"sample_00060","12.04.2022","training","Spi",NA,2.36,0.0686046511627907,19802.4102,575.651459302326,95.3913934668104,67.4879948663358,51.0821865061806,42.2254880321538,228.041529054917,118.896855450304,59.6275,69.5180309344274,0.8125
"sample_00061","12.04.2022","training","Spi",NA,3.128,0.0909302325581395,111358.5408,3237.16688372093,280.235154763187,290.591614499588,104.284585468681,46.3967456194995,250.718662087912,177.710383103214,179.6,181.61613933422,0.39
"sample_00062","12.04.2022","training","Spi",NA,2,0.0581395348837209,68600.76624,1994.20832093023,387.0103212,319.033339238314,106.0417008,17.0531143539108,302.769,67.0379654971718,171.285,213.666456071139,0.19
"sample_00063","12.04.2022","training","Spi",NA,3.92,0.113953488372093,97846.03008,2844.36133953488,229.312621502479,139.169115518054,96.365402616187,41.6490622615994,184.695985829308,63.2346418215563,127.17,43.0878927310213,0.308
"sample_00064","12.04.2022","training","Spi",NA,3.552,0.103255813953488,83540.42568,2428.50074651163,223.55024394223,96.4485379001866,106.33532675777,51.3806314725256,135.570092896175,14.4864661776097,89.88,45.6807866248674,0.4275
"sample_00065","12.04.2022","training","Spi",NA,1.784,0.0518604651162791,100230.4287,2913.67525290698,536.631176263066,163.866334235164,110.731818619338,17.9734813515483,339.025316137566,50.967072765677,317.29,22.2977375533932,0.143333333333333
"sample_00066","12.04.2022","training","Spi",NA,3.4,0.0988372093023256,154366.28946,4487.39213546512,329.738125950897,277.963026488526,123.941058297968,50.6055961984742,260.297447214455,114.581337165118,76.275,38.8266360891592,0.71
"sample_00067","12.04.2022","training","Spi",NA,2,0.0581395348837209,85014.55116,2471.35323139535,389.630412,179.985749516414,133.4547252,25.563863451666,218.87,127.810964913031,172.815,172.159288015489,0.185
"sample_00068","12.04.2022","training","Spi",NA,0.888,0.0258139534883721,18184.33638,528.614429651163,183.681638383095,224.197478466536,52.3559424095879,46.5610347970695,194.719685192382,9.45195378108805,130.615,6.25789501350094,0.725
"sample_00069","12.04.2022","training","Spi",NA,3.992,0.116046511627907,76848.993,2233.98235465116,244.862138590711,192.587100288019,81.4948950519189,36.8260133193737,246.749025143955,59.5110906696814,84.875,49.2808575074203,0.743
"sample_00070","12.04.2022","training","Spi",NA,5.008,0.145581395348837,64430.06976,1872.96714418605,132.473481848019,116.04640394488,53.613585398612,58.2175745381493,196.690323850046,89.6254668851505,59.6918181818182,69.3974951735553,1.09636363636364
"sample_00071","12.04.2022","training","Spi",NA,1,0.0290697674418605,31447.92276,914.183801162791,264.115242,NA,153.7328808,NA,203.206,NA,116.47,NA,0.53
"sample_00072","12.04.2022","training","Spi",NA,5.384,0.156511627906977,156214.26072,4541.11223023256,279.812240052461,115.223095572727,116.799808296517,47.4843581325262,195.084959434503,79.3989724521467,91.56625,54.5335443131761,0.5475
"sample_00073","12.04.2022","training","Spi",NA,6.6,0.191860465116279,153507.0609,4462.41456104651,184.021229104143,150.159177342192,77.1428511755349,56.1705158099764,173.810327714587,77.3429654424026,67.0509090909091,44.2347002825939,0.766363636363636
"sample_00074","12.04.2022","training","Spi",NA,4.576,0.133023255813953,98771.2623,2871.257625,189.48220657095,81.080368164553,106.365295075195,45.667133446848,195.492443378645,73.9661148612757,56.50125,22.8672819532312,0.60375
"sample_00075","12.04.2022","training","Spi",NA,3.976,0.115581395348837,150473.2545,4374.22251453488,264.997721852785,271.877651305458,98.4244888809208,59.6351064766315,334.313550839965,219.407455149127,191.573333333333,155.554302758447,0.553333333333333
"sample_00076","12.04.2022","training","Spi_te",NA,4.24,0.123255813953488,34526.6064,1003.68041860465,197.358963508059,91.5477335035223,44.3851176397667,20.2326191646692,465.005890243902,415.698204332732,406.163333333333,452.843514237166,0.558333333333333
"sample_00077","12.04.2022","training","Spi_te",NA,5.96,0.173255813953488,46721.5371,1358.18421802326,171.028701643835,91.7498814961319,46.2109946063394,18.2559076086955,484.627983890684,305.253993949291,394.49,358.933974792022,0.507272727272727
"sample_00078","12.04.2022","training","Spi_te",NA,3.28,0.0953488372093023,16769.65356,487.489929069767,166.01105919821,119.910188504882,40.445681581266,11.6138013498205,450.62198241688,304.418881583324,365.72,342.402268197316,0.2575
"sample_00079","12.04.2022","training","Spi_te",NA,5.816,0.16906976744186,39405.10356,1145.49719651163,164.536081214308,61.4077665096806,46.9771954333581,13.4544181964173,362.567199709329,259.837663515948,150.391111111111,127.927591672442,0.431111111111111
"sample_00080","12.04.2022","training","Spi_te",NA,4.144,0.12046511627907,31527.70452,916.503038372093,180.272608634797,104.666304686923,41.8290470422297,18.5480014143782,416.173497253351,213.098419434162,264.224,293.262971290274,0.466
"sample_00081","12.04.2022","training","Spi_te",NA,4.12,0.119767441860465,40408.01802,1174.65168662791,223.246812418067,100.739998479332,43.4624489567227,16.444348852359,578.806762595316,296.068437901134,483.685,301.691190308898,0.425
"sample_00082","12.04.2022","training","Spi_te",NA,5.8,0.168604651162791,34933.3884,1015.50547674419,167.467957372843,64.5568103661016,44.6043162601455,11.0242941749411,407.500223726528,298.70407750178,314.145,301.97899335881,0.445
"sample_00083","12.04.2022","training","Spi_te",NA,2.256,0.0655813953488372,16706.01186,485.639879651163,186.345009675,94.0007990496673,52.2646549875,9.61052744718419,528.257333333333,338.8253338836,446.04,333.078587273334,0.22
"sample_00084","12.04.2022","training","Spi_te",NA,3.784,0.11,27585.0684,801.891523255814,229.101017171421,30.3682114656206,42.875785889648,6.24416459151848,562.918526379835,289.82305190587,515.15,331.565072270889,0.178
"sample_00085","12.04.2022","training","Spi_te",NA,6.2,0.180232558139535,49958.60328,1452.28497906977,202.76589347824,87.5813549084857,42.8923793120517,11.9873919157803,631.159135101754,250.25565233525,569.728888888889,261.526501498627,0.163333333333333
"sample_00086","12.04.2022","training","Spi_te",NA,1.36,0.0395348837209302,17327.99466,503.720775,300.314323873782,32.6975348252562,53.8552182598651,5.18435772741546,1172.72158958055,251.000556697731,1063.99666666667,367.505514607151,0.19
"sample_00087","12.04.2022","training","Spi_te",NA,3.8,0.11046511627907,25546.69692,742.636538372093,187.555942914375,49.4004958686848,44.1842283969595,5.34213919539009,635.889460564571,375.373777846052,454.738,475.346818933292,0.396
"sample_00088","12.04.2022","training","Spi_te",NA,9.208,0.267674418604651,63947.57382,1858.9410994186,199.537002954011,75.5020875603606,42.4393939704071,10.784718949033,692.276121526494,361.267327148956,503.153529411765,393.426424219656,0.537647058823529
"sample_00089","12.04.2022","training","Spi_te",NA,3.952,0.114883720930233,14392.2096,418.378186046512,145.0566534951,92.183483685156,36.8486336326741,10.8573867392651,501.584040477297,402.06402608597,354.768571428571,403.562564023167,0.837142857142857
"sample_00090","12.04.2022","training","Spi_te",NA,4.688,0.136279069767442,27633.22614,803.29145755814,174.257254634495,98.5591049753021,43.3866643088171,14.8814555575258,726.518422304789,463.580561264082,547.365555555556,443.252852842232,0.428888888888889
"sample_00091","12.04.2022","training","Spi_te",NA,8.336,0.242325581395349,49573.73502,1441.09694825581,142.502191002296,93.9598319258469,42.5218391218134,20.5041444897908,419.233427161472,288.206639882379,221.272857142857,239.942990646611,0.812857142857143
"sample_00092","12.04.2022","training","Spi_te",NA,2.824,0.082093023255814,20311.80624,590.45948372093,213.45435643336,76.4630411500043,47.1939089451012,6.53693254606033,824.808766319166,273.122785350132,409.628,230.299869995621,0.586
"sample_00093","12.04.2022","training","Tet",NA,5.576,0.162093023255814,2672.16408,77.679188372093,31.6152082548333,30.6914376803137,16.6930802793702,2.97369353629104,398.624307725844,343.56949754488,79.3988235294118,68.4083865365162,1.16470588235294
"sample_00094","12.04.2022","training","Tet",NA,19.096,0.555116279069767,8694.11232,252.735823255814,29.7424950161023,6.34576445292064,18.1974376363662,2.99518011109827,294.29068923638,103.767871625847,164.222272727273,127.191545576022,0.411818181818182
"sample_00095","12.04.2022","training","Tet",NA,30.192,0.877674418604651,14292.21996,415.471510465116,31.728637154181,8.55843348909078,18.3676242388073,2.74012721379064,279.253098814533,83.2997097497547,142.443243243243,105.167076096774,0.432162162162162
"sample_00096","12.04.2022","training","Tet",NA,20.464,0.594883720930233,8282.21274,240.761998255814,27.6082279251924,5.36161654842136,17.3364115002218,3.57007030516882,281.25074830399,77.9167181387131,127.953214285714,76.6024683411206,0.440357142857143
"sample_00097","12.04.2022","training","Tet",NA,22.592,0.656744186046512,10030.98168,291.598304651163,28.8115022445706,6.61185972289116,17.7979746391771,4.16782736992419,316.960132100054,94.1684836741717,179.685862068966,113.924502899233,0.362413793103448
"sample_00098","12.04.2022","training","Tet",NA,16.824,0.489069767441861,6761.37294,196.551538953488,28.2460691324888,4.9367838082987,17.5038760598143,2.18000141238798,284.575488230837,62.1124588595095,122.240869565217,56.0328863593064,0.415652173913043
"sample_00099","12.04.2022","training","Spi",NA,5.248,0.152558139534884,145639.1097,4233.6950494186,181.841022154374,304.065042015759,36.7996746750533,44.0402746029464,220.810504125817,90.3311267468271,92.688,119.796050370805,1.101
"sample_00100","12.04.2022","training","Spi",NA,6.384,0.185581395348837,190226.22228,5529.83204302326,195.237899446418,265.12995858865,45.4178199031922,47.2540037058691,217.01913523557,82.322018613858,80.8607142857143,104.123402044385,1.16571428571429
"sample_00101","12.04.2022","training","Spi",NA,5.288,0.153720930232558,86166.9252,2504.85247674419,152.340066282274,216.102077870878,35.4305670894181,37.2030187522883,213.007285158803,90.1541356454823,89.4355555555556,130.240069497746,1.16777777777778
"sample_00102","12.04.2022","training","Spi",NA,4.888,0.142093023255814,153383.7141,4458.82889825581,239.576788313105,298.312126137362,48.7798344788656,46.7310285064106,257.89548217396,122.259700383466,117.086666666667,163.184064632549,0.981111111111111
"sample_00103","12.04.2022","training","Spi",NA,2.456,0.0713953488372093,170344.81764,4951.88423372093,465.061571594189,492.733934189011,67.2058966952562,64.7571028303651,261.083834082157,155.481142461463,197.225,207.823934056371,0.7325
"sample_00104","12.04.2022","training","Spi",NA,8.96,0.26046511627907,152555.0598,4434.74011046512,119.561567560062,218.403194477431,31.0057354710856,37.4921661068471,189.664195382114,99.3600717521679,69.7610526315789,120.870204944291,1.23
"sample_00105","12.04.2022","training","Spi",NA,18.44,0.536046511627907,147636.01566,4291.74464127907,104.170622241341,169.817621907647,28.2215632128794,31.040280376991,229.326873710516,84.3718329065737,67.5631914893617,90.3089638554028,1.34787234042553
"sample_00106","12.04.2022","training","Spi",NA,8.92,0.259302325581395,392734.11168,11416.6892930233,304.356471890003,284.259925123944,72.6109118917784,51.0117711521438,248.502920070353,122.385642126888,154.635625,131.902646977168,0.623125
"sample_00107","12.04.2022","training","Spi",NA,11.112,0.323023255813954,187808.625,5459.55305232558,122.115392537148,188.003173636274,35.6892553245349,44.0176689850694,198.825171315578,102.51451741177,57.3860869565217,71.8721552315531,1.16173913043478
"sample_00108","12.04.2022","training","Spi",NA,4.288,0.124651162790698,67107.74508,1950.80654302326,103.080776029277,194.991040830223,26.3966408591375,35.5249040017019,204.305663560187,76.0851313502567,49.5,81.4308168529171,1.531
"sample_00109","12.04.2022","training","Spi",NA,15.832,0.460232558139535,293786.09604,8540.29348953488,161.298683892628,228.353273366346,39.826997572154,43.6336492592853,204.48441937923,77.7975778423879,84.9348717948718,95.8545161023724,1.15435897435897
"sample_00110","12.04.2022","training","Spi",NA,11.536,0.335348837209302,139249.61424,4047.95390232558,118.442981419312,168.619095315328,32.6628371904814,37.1183915192787,169.9700726973,53.6380724945535,45.323,48.5082816694873,1.255
"sample_00111","12.04.2022","training","Spi",NA,2.984,0.0867441860465116,72551.01312,2109.04107906977,202.082063247815,291.242749413569,41.2430045468623,40.3697995799749,187.72502625344,90.4278138886091,102.828333333333,137.269100298161,1.07166666666667
"sample_00112","12.04.2022","training","Spi",NA,4.608,0.133953488372093,148621.60908,4320.3956127907,275.654955527939,272.830048654378,62.5515796253521,49.120095361967,245.902788413159,130.805257668986,171.09,180.131743385223,0.755555555555556
"sample_00113","12.04.2022","training","Spi",NA,14.464,0.42046511627907,296781.97986,8627.38313546512,155.21375057682,229.537661461783,37.0202555357632,41.772505148843,233.519194263837,116.236014499506,72.3908823529412,111.653868430796,1.07794117647059
"sample_00114","12.04.2022","training","Spi",NA,10.152,0.295116279069767,164601.7119,4784.93348546512,131.144216238078,213.065571652689,32.352547277128,33.9923685436804,206.515298981328,76.88091199523,65.15,102.321391751676,1.27047619047619
"sample_00115","12.04.2022","training","Spi",NA,12.872,0.374186046511628,159424.55802,4634.43482616279,114.994971640989,192.334649294505,29.269126664927,33.4359786350982,205.126646336872,99.1270984679592,50.24625,87.9661525722796,1.37125
"sample_00116","12.04.2022","training","Spi",NA,8.04,0.233720930232558,184971.51738,5377.07899360465,204.138230367497,218.214740587402,52.9210845845935,41.8429047144379,239.561527505026,85.4425157906145,83.7752941176471,96.751036436157,1.12705882352941
"sample_00117","12.04.2022","training","Spi",NA,4.112,0.11953488372093,175279.0833,5095.32218895349,272.104083670343,341.04014426579,53.4270671468971,57.2690185728773,258.052338385752,151.23904547725,154.95375,194.282187400367,0.935
