"file","date","time","time_point","culture_ID","comment","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean"
"sample_00013","21.04.22",14,"t2",13,NA,27.184,0.790232558139535,85624.9866,2489.09844767442,82.016424182555,47.8887058487771,34.4117829728896,16.2308892299978,324.555661188701,185.12577946225,205.038205128205,186.235563889446,0.520512820512821
"sample_00014","21.04.22",14,"t2",14,NA,28.4,0.825581395348837,71715.14172,2084.74249186047,68.041786496938,39.464004007824,32.7548457514594,11.2750789456937,250.954349160713,197.178673427815,105.054905660377,161.424097388771,0.812830188679245
"sample_00015","21.04.22",14,"t2",15,NA,18.2,0.529069767441861,68507.07516,1991.48474302326,88.5304856576081,63.9626862480375,34.2936437942821,15.8654382942444,335.93621572411,193.2431180829,218.94935483871,203.609587526971,0.525483870967742
"sample_00016","21.04.22",14,"t2",16,NA,19.632,0.570697674418605,53699.02938,1561.01829593023,85.017834065286,32.8410015664542,32.855776861618,9.34854991701056,286.372573557629,213.490566549729,157.584102564103,192.669985777672,0.760769230769231
"sample_00017","21.04.22",14,"t2",17,NA,21.864,0.635581395348837,58612.0374,1703.83829651163,84.2387748454116,42.0602220248316,32.3968045682659,8.21887546598246,296.134251286582,245.19446288239,209.319189189189,256.153242224458,0.623783783783784
"sample_00018","21.04.22",14,"t2",18,NA,19.904,0.578604651162791,47876.53554,1391.75975406977,86.506071195773,44.1474078788999,29.9508289515549,7.90015612288276,251.312013961069,132.983380971084,150.397352941176,134.863029849004,0.667352941176471
"sample_00019","21.04.22",14,"t2",19,NA,19.208,0.558372093023256,41715.23166,1212.65208313953,77.4185313769789,30.6799927742445,30.1072006798852,7.59557509338242,273.230786045963,138.843871760087,178.921612903226,116.081853049096,0.548709677419355
"sample_00020","21.04.22",14,"t2",20,NA,14.968,0.435116279069767,65473.5312,1903.3003255814,98.4386766986441,55.4971866434448,36.5405422104946,18.2338932283199,292.321104852974,174.226296526514,200.425,146.037196753821,0.480454545454545
"sample_00021","21.04.22",14,"t2",21,NA,17.8,0.517441860465116,45757.0701,1330.14738662791,84.3228484915133,33.5152960860027,30.9965685644729,10.7116331324281,386.501764811952,279.560511967329,279.255333333333,310.575294504862,0.570333333333333
"sample_00022","21.04.22",14,"t2",22,NA,15.96,0.463953488372093,32835.04938,954.507249418605,69.575310109489,26.7898776262437,29.1713728023005,9.6533094297467,211.72564643961,99.8822044557802,147.683846153846,97.7310756751167,0.566538461538462
"sample_00023","21.04.22",14,"t2",23,NA,19.496,0.566744186046512,55098.35946,1601.69649593023,79.0190391700189,61.5671538701134,27.5482398767889,13.1713698136165,273.389176496795,161.778116870554,205.014571428571,178.582414609891,0.546857142857143
"sample_00024","21.04.22",14,"t2",24,NA,23.856,0.693488372093023,53655.98922,1559.76712848837,82.8377700626727,32.2260152864225,29.1463084222304,8.50180644046804,272.763815939176,114.213551539536,213.720227272727,115.482645237758,0.549772727272727
"sample_00025","21.04.22",14,"t2",25,NA,18.984,0.551860465116279,48966.84252,1423.4547244186,82.6259856508393,33.7703117784356,31.5682623222627,10.3663462176503,278.925437546361,224.230827950239,200.891034482759,230.142711615219,0.475862068965517
"sample_00026","21.04.22",14,"t2",26,NA,26.16,0.76046511627907,50864.28372,1478.61289883721,65.0235497285077,30.1611198987663,27.6301544278722,9.21708741853356,203.478986994058,138.996686805861,100.837021276596,137.754602052296,0.814042553191489
"sample_00027","21.04.22",14,"t2",27,NA,25.08,0.72906976744186,95905.54872,2787.95199767442,85.5846299693481,56.1068372396643,34.6116062642024,18.2401501901337,226.986033392002,176.780189827827,130.488205128205,165.586913175875,0.655384615384615
"sample_00028","21.04.22",14,"t2",28,NA,19.816,0.576046511627907,50083.13106,1455.90497267442,65.5144087824297,41.4981515929218,30.5310993392991,12.4386568244248,288.173903613762,190.254773692996,165.940571428571,183.27785614363,0.583428571428571
"sample_00029","21.04.22",14,"t2",29,NA,30.256,0.87953488372093,89315.02422,2596.36698313953,81.1569117229585,40.5413119160006,34.1541431200095,14.5181536922257,275.825249525101,170.323796944841,158.88306122449,151.607268174551,0.620408163265306
"sample_00030","21.04.22",14,"t2",30,NA,31.304,0.91,80709.61662,2346.20978546512,67.2469922377109,48.0536883279033,28.6822200317657,13.870450507196,417.572464303548,276.572852703469,282.497678571429,297.622137892335,0.478035714285714
"sample_00031","21.04.22",14,"t2",31,NA,24.296,0.706279069767442,52032.92904,1512.58514651163,75.2126291524635,28.3675898125475,29.5853836527166,8.77801335092513,265.758931239706,156.346314149312,184.844222222222,133.770900346432,0.638888888888889
"sample_00032","21.04.22",14,"t2",32,NA,23.904,0.694883720930233,50027.88744,1454.29905348837,63.6095183374238,33.5506168717445,28.1939569481988,11.7145670149662,433.591999524833,251.459412971629,331.100212765957,292.204318804864,0.512553191489362
"sample_00033","21.04.22",14,"t2",33,NA,31.456,0.914418604651163,90923.51898,2643.12555174419,72.6564303213911,46.6858825503949,32.4084335629859,13.9838743889708,282.960354327591,180.477030296418,157.27,188.164479036053,0.686428571428571
"sample_00034","21.04.22",14,"t2",34,NA,21.152,0.614883720930233,68792.47866,1999.78135639535,81.2071130857575,61.4962211067902,32.3902747763287,14.4826522197788,294.745721434909,244.468684143891,181.621428571429,248.733800006244,0.694285714285714
"sample_00035","21.04.22",14,"t2",35,NA,40.744,1.18441860465116,112414.07448,3267.85100232558,72.7326060755812,36.5884346245842,32.707386182682,12.5827414162406,233.637181566864,178.796928265693,124.234605263158,178.235574245179,0.824605263157895
"sample_00036","21.04.22",14,"t2",36,NA,29.304,0.851860465116279,85532.08284,2486.39775697674,78.4460609585746,48.7839243834055,33.00791527795,12.4760146959111,339.740118024938,195.693021022097,220.752391304348,198.669720314169,0.499347826086957
"sample_00037","21.04.22",14,"t2",37,NA,33.008,0.95953488372093,135656.67942,3943.50812267442,84.1696803728283,63.5959244234367,34.9395543752726,18.6474073528905,250.962711970999,163.603674957521,137.897719298246,182.797835170222,0.66859649122807
"sample_00038","21.04.22",14,"t2",38,NA,28.408,0.825813953488372,94041.96228,2733.77797325581,75.7793253737113,83.1799073641177,29.7039928951476,11.8170213087212,352.891505727243,192.916553564952,219.0342,210.191150118463,0.5596
"sample_00039","21.04.22",14,"t2",39,NA,26.264,0.763488372093023,60959.16954,1772.06888197674,72.3989763456024,31.9921630123502,31.5626727012028,9.47664916123089,279.290667759027,234.633844688383,170.724666666667,234.264258075828,0.674444444444444
"sample_00040","21.04.22",14,"t2",40,NA,28.144,0.818139534883721,65549.24514,1905.5013122093,71.3268447887366,32.6281847523534,30.5370528296984,11.904344469934,331.202563304811,189.458820902447,197.594318181818,200.218484642521,0.5775
"sample_00041","21.04.22",14,"t2",41,NA,27.92,0.811627906976744,97024.46166,2820.47853662791,85.2859361988933,49.9820779868158,37.4168219139763,15.4649639359895,224.047524777112,167.068280179672,112.29119047619,139.342050683891,0.691428571428571
"sample_00042","21.04.22",15,"t2",42,NA,33.176,0.964418604651163,66437.73576,1931.32952790698,70.3894877145921,35.0544122255485,30.4529901165891,12.0790209066382,361.41971285967,226.455524984342,221.028269230769,237.960507810304,0.542884615384615
"sample_00043","21.04.22",15,"t2",43,NA,35.696,1.03767441860465,134871.45894,3920.68194593023,81.7106019021203,44.232528960395,36.933814447516,17.1899653273427,234.994092454012,184.176941611482,136.994262295082,196.47606507714,0.682950819672131
"sample_00044","21.04.22",15,"t2",44,NA,45.296,1.31674418604651,91839.82824,2669.76244883721,66.9695439032643,39.2805978763174,29.0817389389418,10.8742598807238,338.463381894182,254.338627439893,221.983289473684,257.03094819827,0.610263157894737
"sample_00045","21.04.22",15,"t2",45,NA,24.448,0.710697674418605,64811.65752,1884.05981162791,82.9839702611123,38.0083338025107,32.4776614725691,9.93027123126564,247.267143077967,141.91096037152,124.182432432432,138.366471721645,0.68945945945946
"sample_00046","21.04.22",15,"t2",46,NA,27.056,0.786511627906977,50820.32502,1477.33502965116,69.3829656209643,23.2714837108739,28.9388454132391,7.51833510927144,276.44839431261,177.518663457944,183.379130434783,177.624608453097,0.592608695652174
"sample_00047","21.04.22",15,"t2",47,NA,23.472,0.682325581395349,52863.68286,1536.73496686047,66.9976125289596,33.2748726304982,29.489096133618,10.0424786272062,311.093567856586,225.267126186621,178.533170731707,220.168747401158,0.69390243902439
"sample_00048","21.04.22",15,"t2",48,NA,17.768,0.516511627906977,46550.295,1353.20625,86.1555828717369,36.5612234659625,31.2286980068742,10.1300934147185,273.119945914728,216.995303634293,210.453529411765,214.337959390423,0.502352941176471
"sample_00049","21.04.22",15,"t2",49,NA,25.816,0.75046511627907,162052.36974,4710.82470174419,94.3887596300382,114.412644503418,36.0663545338359,23.1261113084815,317.444001656225,274.258210003707,195.186666666667,277.417049182765,0.653777777777778
"sample_00050","21.04.22",15,"t2",50,NA,29.552,0.85906976744186,70228.2879,2041.51999709302,81.6190690577561,30.5150263515785,31.4207778913732,9.13757254357924,264.566604015743,126.79447190853,168.812368421053,112.897543947484,0.487894736842105
"sample_00051","21.04.22",15,"t2",51,NA,28.408,0.825813953488372,91404.70272,2657.11345116279,84.4480052176666,43.7964600208825,35.1400080610714,15.2295520112355,227.181385698455,160.861782664192,107.490909090909,136.632874841769,0.739318181818182
"sample_00052","21.04.22",15,"t2",52,NA,21.616,0.628372093023256,47266.49376,1374.02598139535,72.0193520651244,27.9912240068202,28.6972226674819,9.87532125493899,282.126765507487,151.448279981611,205.237894736842,146.703172705755,0.538157894736842
"sample_00053","21.04.22",15,"t2",53,NA,15.48,0.45,60310.15542,1753.20219244186,86.9286500284645,64.8432750879313,35.8445494153484,19.4090328945202,213.7992021659,116.811267457282,109.3652,126.247918204618,0.6596
"sample_00054","21.04.22",15,"t2",54,NA,19.304,0.561162790697674,37160.8479,1080.25720639535,71.4215189069963,39.8667988287923,28.99648397854,9.33255148843793,272.826411186748,200.171906653618,178.091428571429,192.073528966427,0.710714285714286
"sample_00055","21.04.22",15,"t2",55,NA,35.872,1.04279069767442,88952.59458,2585.8312377907,71.247024932012,36.2523166369723,30.6434391595291,11.6346164091914,333.009364123974,203.125468450083,184.8,197.934257772625,0.550169491525424
"sample_00056","21.04.22",15,"t2",56,NA,14.688,0.426976744186047,46950.90966,1364.852025,90.3284662549267,30.8006201936314,36.0148277686021,11.8905875257547,239.360079389671,164.765529412127,125.105238095238,113.524391239022,0.639047619047619
"sample_00057","21.04.22",15,"t2",57,NA,11.976,0.348139534883721,29465.18856,856.546179069767,82.0067966010197,17.7935535976604,34.7558342567993,8.54866821976305,249.02190911709,145.188420728336,156.8155,151.841237012979,0.607
"sample_00058","21.04.22",15,"t2",58,NA,16.272,0.473023255813953,36763.12008,1068.69535116279,71.9075663641491,22.6868731029743,33.7772337290631,6.24280627683898,423.154337653933,219.918980101887,307.277083333333,242.944218404844,0.439166666666667
"sample_00059","21.04.22",15,"t2",59,NA,11.72,0.340697674418605,22394.53008,651.003781395349,62.633952210516,35.7100552419586,29.133499609262,12.7308595906159,292.353549671109,180.142579151437,195.2695,203.301238934662,0.6695
"sample_00060","21.04.22",15,"t2",60,NA,23.192,0.674186046511628,61737.56658,1794.69670290698,78.5654199285808,32.472091528153,33.3779161552589,8.80087742040526,314.018507439453,281.13626527089,191.202051282051,289.991827454531,0.696923076923077
"sample_00061","21.04.22",15,"t2",61,NA,22.216,0.645813953488372,47387.08494,1377.53153895349,69.2440425190109,37.4912655911697,27.3847754041536,10.4789327847327,221.778464616086,137.113108053096,142.857179487179,149.800487244459,0.724615384615385
"sample_00062","21.04.22",15,"t2",62,NA,26.488,0.77,51101.79192,1485.51720697674,70.2984981754363,35.7059159688625,26.8285057209127,8.94563781089823,207.376555943742,76.7854091015363,150.735098039216,89.0248780818609,0.609019607843137
"sample_00063","21.04.22",15,"t2",63,NA,17.96,0.522093023255814,35475.9831,1031.27857848837,60.9842316496498,41.5976772959745,25.1806419604353,11.9103453177988,327.585657838233,200.686591696356,214.688648648649,235.477591363243,0.732432432432432
"sample_00064","21.04.22",16,"t2",64,NA,26.448,0.768837209302326,79434.81432,2309.15157906977,76.089630058555,54.2560276473381,29.0116472499949,12.8908078732193,229.459149252873,105.33901490589,139.653333333333,120.829796264201,0.68375
"sample_00065","21.04.22",16,"t2",65,NA,19.28,0.56046511627907,35916.09498,1044.07252848837,65.4630113901119,30.0453948884276,27.5793728930767,8.88241965196713,213.738559461659,132.749594809524,116.823513513514,90.3522049234801,0.698918918918919
"sample_00066","21.04.22",16,"t2",66,NA,18.664,0.542558139534884,135052.80498,3925.95363313953,128.316966683313,154.722658637311,41.2892079864812,23.5508784800573,272.958114342453,229.914944522747,190.9571875,245.077564064856,0.6184375
"sample_00067","21.04.22",16,"t2",67,NA,27.2,0.790697674418605,42827.84604,1244.9955244186,53.7036307564382,27.5315032730222,25.9031982664594,9.10057881818342,423.152380835709,226.195690773386,316.934509803922,262.724972595402,0.439607843137255
"sample_00068","21.04.22",16,"t2",68,NA,25.008,0.726976744186047,100507.17168,2921.72010697674,85.1053539275758,53.0720956592972,36.9043796170965,17.5478799874458,249.630408645473,194.626417163255,121.472142857143,150.037709788942,0.64952380952381
"sample_00069","21.04.22",16,"t2",69,NA,23.928,0.695581395348837,46456.86636,1350.49030116279,67.5141969772831,27.734866894772,30.696169514805,11.1594370321657,371.351888887992,297.226832156507,263.060476190476,316.053910606282,0.605952380952381
"sample_00070","21.04.22",16,"t2",70,NA,23.096,0.671395348837209,72669.76722,2112.49323313953,75.0491404267948,43.052726371462,34.8556247403863,15.0419630077735,348.646518578578,232.084191628758,211.2595,223.021577465339,0.58675
"sample_00071","21.04.22",16,"t2",71,NA,15.08,0.438372093023256,40576.5045,1179.5495494186,82.1657759484649,31.6842814028452,32.2912158392901,11.1092312583976,324.472880448151,196.323175073504,254.776956521739,207.545330830176,0.44695652173913
"sample_00072","21.04.22",16,"t2",72,NA,18.576,0.54,67456.00296,1960.93031860465,99.3248138716359,43.0188995458914,35.5665790733125,15.15165485035,362.990030141983,202.735359050808,265.188928571429,215.65243041351,0.457142857142857
"sample_00073","21.04.22",16,"t2",73,NA,12.632,0.367209302325581,35314.05762,1026.57144244186,79.0267117061938,33.7170035048757,33.8595167906483,11.6750199632757,281.981171400743,196.45674803637,170.054444444444,168.326786069528,0.635
"sample_00074","21.04.22",16,"t2",74,NA,19.464,0.565813953488372,47655.42984,1385.3322627907,86.5793193613911,31.4636623341842,34.0854963761888,8.45099220140168,349.817021230026,214.672640225247,251.024615384615,213.409024780692,0.426538461538462
"sample_00075","21.04.22",16,"t2",75,NA,10.336,0.30046511627907,34859.77398,1013.36552267442,80.0245704866975,41.3322413380487,36.2826456812849,13.2459232358523,284.332001535621,220.017798958041,158.52125,208.558317499766,0.60625
"sample_00076","21.04.22",16,"t2",76,NA,12.992,0.377674418604651,30754.29384,894.020169767442,73.965866533926,30.0285474435433,32.4635737335824,10.2079324570125,316.152935379836,232.691884721278,225.181428571429,232.400889935596,0.573809523809524
"sample_00077","21.04.22",16,"t2",77,NA,10.024,0.291395348837209,29240.67114,850.019509883721,87.3097596682126,27.2840652381753,35.721372215466,7.52638050423509,271.086176997053,170.240597366979,172.184285714286,171.779051992077,0.548571428571429
"sample_00078","21.04.22",16,"t2",78,NA,12.896,0.374883720930233,37428.5367,1088.03885755814,83.8946432450637,30.5053866927167,38.8195351179645,10.6591859251831,383.014205386116,232.637406228844,247.306111111111,241.405675286348,0.493888888888889
"sample_00079","21.04.22",16,"t2",79,NA,14.24,0.413953488372093,39510.60444,1148.56408255814,81.7816846083953,27.3923947325622,34.1744433640009,10.4256068285069,323.738839942713,197.407236597314,212.60619047619,181.762129869679,0.834285714285714
"sample_00080","21.04.22",16,"t2",80,NA,10.344,0.300697674418605,20970.39942,609.604634302326,75.1301929006514,28.8082502528164,30.3634890926101,9.27901770408302,238.819990420264,177.117772155015,145.411428571429,166.758370421081,0.572142857142857
"sample_00081","21.04.22",16,"t2",81,NA,18.832,0.547441860465116,34650.6093,1007.28515406977,61.6177054776982,23.114030474394,29.6798386345592,9.30286573438222,221.403147834458,167.319677561691,116.839117647059,131.82953403791,0.794705882352941
"sample_00082","21.04.22",16,"t2",82,NA,27.576,0.801627906976744,78096.50154,2270.2471377907,81.1166013276285,41.9780013247667,31.2118957897329,14.2389125059209,374.959278865997,228.390592742091,229.733095238095,260.684726755053,0.533571428571429
"sample_00083","21.04.22",16,"t2",83,NA,35.616,1.0353488372093,91081.90152,2647.72969534884,77.0827614486674,36.8615676477754,32.0532885112585,10.2082933089887,231.421931315708,173.733757239442,128.612258064516,141.801455221779,0.740322580645161
"sample_00084","21.04.22",16,"t2",84,NA,21.16,0.615116279069768,66774.83994,1941.12906802326,86.1205423948131,49.5122654928035,30.0442663165905,12.7216516792239,259.501840922,143.472097552797,190.61,149.222012715777,0.55
"sample_00085","21.04.22",16,"t2",85,NA,36.864,1.07162790697674,138261.79008,4019.23808372093,90.4283406877117,61.024307315191,35.1224547963037,16.4456457527412,266.039580315426,169.562691507103,155.818103448276,157.089875330741,0.600172413793103
"sample_00086","21.04.22",16,"t2",86,NA,39.848,1.15837209302326,122352.8085,3556.76768895349,84.438336781457,39.5593343363571,32.5286869568191,13.7551208820655,274.237063432841,202.291267816412,175.715873015873,212.402785130234,0.609206349206349
"sample_00087","21.04.22",16,"t2",87,NA,20.52,0.596511627906977,58134.92148,1689.96864767442,83.6689430114889,55.0302665234198,32.2128303327334,15.4964399405379,370.232980090762,256.715447481663,222.070294117647,272.045826993835,0.615588235294118
"sample_00088","21.04.22",16,"t2",88,NA,29.04,0.844186046511628,74321.30214,2160.50296918605,75.8506716063228,39.7399078871315,29.7514243742606,10.6966626424932,245.386542929242,128.528815563003,145.689814814815,123.75648345876,0.647037037037037
"sample_00089","21.04.22",16,"t2",89,NA,29.584,0.86,92148.45768,2678.73423488372,83.3253147822779,37.6632701124889,36.8684705975688,12.314660041516,276.684288751924,210.482581738759,160.385,227.575435920585,0.628478260869565
"sample_00090","21.04.22",16,"t2",90,NA,27.568,0.801395348837209,84524.96934,2457.12120174419,94.7361662441639,45.1174147226885,32.4223020824209,14.1533501816304,447.50078917165,211.965480410715,331.562380952381,243.318807758108,0.43047619047619
"sample_00091","21.04.22",16,"t2",91,NA,29.392,0.854418604651163,106114.9896,3084.73806976744,84.3065579901307,54.0828158354018,34.2148746539493,16.744977545417,266.670976872869,221.829070202702,188.389090909091,252.05284978054,0.709272727272727
"sample_00092","21.04.22",16,"t2",92,NA,25.512,0.741627906976744,53287.26102,1549.04828546512,63.8947827202295,28.0494527518447,29.3468571942563,10.5563957632991,216.66944771328,163.817366545136,103.752666666667,137.849857938397,0.791555555555556
"sample_00093","21.04.22",16,"t2",93,NA,36.04,1.04767441860465,132308.60112,3846.18026511628,81.0163075799538,50.5759623954029,34.8771765487915,18.3656994513148,327.758527787653,242.577307791904,193.822063492064,245.539143894376,0.665079365079365
"sample_00094","21.04.22",16,"t2",94,NA,31.232,0.907906976744186,91973.93508,2673.66090348837,67.688118390262,37.6007333482727,32.6355876535681,17.1605813862734,246.523159305779,174.55444856859,128.36125,180.00991871725,0.733392857142857
"sample_00095","21.04.22",16,"t2",95,NA,23.624,0.686744186046512,104879.68452,3048.82803837209,83.0894913972885,56.4124367226463,35.1064706067932,20.282955455944,303.874671709293,239.38532475127,183.63575,254.763974115485,0.6305
"sample_00096","21.04.22",16,"t2",96,NA,26.288,0.764186046511628,100023.88842,2907.671175,84.5687473645291,53.8585639512366,36.702297093427,18.6008722026032,227.068287078732,142.514526437441,125.398444444444,139.528005252702,0.705333333333333
"sample_00097","21.04.22",16,"t2",97,NA,17.952,0.521860465116279,45634.77306,1326.59224011628,77.9989262634146,42.774220118381,30.1885178249812,12.9845987997287,358.7212414304,224.775346717033,230.641176470588,269.55901382055,0.590294117647059
"sample_00098","21.04.22",17,"t2",98,NA,25.92,0.753488372093023,58086.89496,1688.57252790698,76.1582484330405,30.1172571610743,30.939428037829,8.72265034660827,275.208131332104,201.115234923361,150.055238095238,157.287624887099,0.619761904761905
"sample_00099","21.04.22",17,"t2",99,NA,25.528,0.742093023255814,69742.24902,2027.39095988372,80.2702724979496,42.3531170553047,32.5735835836725,11.7398772330475,309.000184474822,219.474837737916,230.880454545455,238.261328444938,0.584772727272727
"sample_00100","21.04.22",17,"t2",100,NA,22.624,0.657674418604651,102106.08738,2968.20021453488,84.8598091429887,57.99839431216,36.5748207051252,19.3127353823925,238.655756475628,187.358144837496,126.105365853659,188.615494036115,0.708292682926829
"sample_00101","21.04.22",17,"t2",101,NA,12.384,0.36,35492.51682,1031.75920988372,87.7201392550922,33.2816553631631,36.3104876089887,7.97862599712937,393.785723903219,199.796849908585,284.02619047619,221.213428468441,0.501428571428571
"sample_00102","21.04.22",17,"t2",102,NA,21.784,0.633255813953488,57372.13962,1667.79475639535,74.1771679899299,30.8240084322591,33.087764132173,11.5410663753221,281.719166696671,212.761551985288,166.080540540541,177.633183085349,0.69027027027027
"sample_00103","21.04.22",17,"t2",103,NA,16.12,0.468604651162791,38570.1507,1121.22531104651,77.9945080911399,31.2209191660273,33.4674994847905,10.5037710851514,285.224611496103,190.234612357502,181.394166666667,204.913868754584,0.595
"sample_00104","21.04.22",17,"t2",104,NA,11.584,0.336744186046512,25590.78684,743.918222093023,74.5119352712177,68.4467464382642,26.6301618143679,10.9425819639316,273.79377115206,183.631775783896,186.0915,173.435051980637,0.587
"sample_00105","21.04.22",17,"t2",105,NA,22.576,0.656279069767442,70983.98388,2063.48790348837,84.2169659305902,43.1061604519854,34.9992139121628,15.5025033701571,350.314470376812,213.200536137423,255.235675675676,238.495681308914,0.597297297297297
"sample_00106","21.04.22",17,"t2",106,NA,15.408,0.447906976744186,33456.5073,972.572886627907,67.9499363313611,31.9804885506179,30.4456910598499,10.8686554959335,233.165279553655,143.750368764185,141.610333333333,147.79065010516,0.734666666666667
"sample_00107","21.04.22",17,"t2",107,NA,19.816,0.576046511627907,58860.56808,1711.0630255814,88.6223763059873,27.1319200533488,35.2033488452814,9.41469175635755,243.653558299418,147.821837096671,148.079117647059,150.822706641247,0.686764705882353
"sample_00108","21.04.22",17,"t2",108,NA,28.552,0.83,90031.87908,2617.2057872093,74.5761420819293,43.1665688412749,32.7507594437239,13.7722182976601,223.27913496913,137.880068264826,95.2079245283019,117.092345646806,0.774716981132075
"sample_00109","21.04.22",17,"t2",109,NA,30.28,0.880232558139535,82063.6758,2385.57197093023,82.4167040860319,39.809316179459,34.2746419812649,8.67335628416256,279.095593191636,172.809766751347,193.302040816327,175.997185701689,0.634285714285714
"sample_00110","21.04.22",17,"t2",110,NA,26.104,0.758837209302326,122069.89818,3548.54355174419,95.1112928602198,61.7055739883951,38.2207738083993,20.7105933558054,342.874768897111,207.083393599742,216.652926829268,212.62959904778,0.50219512195122
