"","p_value","delta_AIC"
"84",0.0021984673945377,-8.23998960045992
"85",0.0021505865020524,-8.28402936478233
"86",0.00224777805033109,-8.1956261677683
"87",0.00315594681104144,-7.51693345884541
"88",0.00461088029757457,-6.75867297256445
"89",0.00546177666275131,-6.41996229209371
"90",0.0132100791782219,-4.65355033331298
"91",0.00632385894653469,-6.12685132870638
"92",0.0049144037603558,-6.63116968588793
"93",0.00252081852551363,-7.9663432369739
"94",0.0018352747299835,-8.60112218413951
"95",0.00309129427430344,-7.5583308335431
"96",0.000523439881027457,-11.1101767493851
"97",0.00150117996684995,-9.00300767110002
"98",0.0016787969139764,-8.77935572947672
"99",0.00441607537771097,-6.84500780184999
"100",0.00156500036827615,-8.91973843933965
"101",0.00068057727040429,-10.5851383857275
"102",0.00323071662033299,-7.47010260495108
"103",0.00202334859072874,-8.40600284376933
"104",0.0023350997416043,-8.11940134576616
"105",0.00439509784431866,-6.8545309708984
"106",0.00133579495905433,-9.23645737881543
"107",0.00348803869226715,-7.31683136006086
"108",0.00769416738180883,-5.73458544007917
"109",0.0158276085267781,-4.29199897744093
"110",0.00414839475477359,-6.9700676512939
"111",0.00322249310846348,-7.47519992344314
"112",0.00238916721212463,-8.07362084114038
"113",0.00566105114155176,-6.34829137990937
"114",0.00222877338298057,-8.2126077946391
"115",0.000702534289808925,-10.5216326936634
"116",0.00772336090234131,-5.72701131927715
"117",0.00540858847608456,-6.4395342606349
"118",0.00444824218199896,-6.83049255224842
"119",0.000437124988035753,-11.4705827799021
"120",0.00421622288187676,-6.93763120684025
"121",0.00352240477817311,-7.297222694026
"122",0.0037943670468645,-7.14847533622969
"123",0.00147405353712309,-9.03947832979111
"124",0.00459602838892785,-6.7651254842749
"125",0.0138321931531223,-4.56151313295277
"126",0.005451824310998,-6.42360998071126
"127",0.00878512533030063,-5.469390582095
"128",0.00277431190624333,-7.77470504849089
"129",0.00347074530229316,-7.32677184712747
"130",0.00173166395410038,-8.71734501909714
"131",0.0035284773465494,-7.2937776953604
"132",0.0030383135993164,-7.59290530910903
"133",0.0118324094603008,-4.87382589598838
"134",0.00514505859252806,-6.53943704302901
"135",0.00168698452699778,-8.76962529472894
"136",0.00106770838666948,-9.68448124383531
"137",0.00328132915153442,-7.43901341908577
"138",0.00182528027223809,-8.61204345981969
"139",0.00542535737148981,-6.43334301359255
"140",0.00264672585361891,-7.86886385962589
"141",0.00114057684244964,-9.55244228480569
"142",0.00310409034184528,-7.55006914421756
"143",0.0125140032808722,-4.76181399845973
"144",0.00810017534894878,-5.63173913903938
"145",0.00095244480526218,-9.91295679974746
"146",0.00345771843519306,-7.334292638428
"147",0.00207654019914617,-8.35410427198576
"148",0.00295583596530313,-7.64794753910519
"149",0.00222769005022963,-8.21358016458089
"150",0.00150454923092843,-8.99852387995588
"151",0.00203171400322338,-8.39775101123359
"152",0.00427763247007476,-6.90871116727203
"153",0.00102955734810277,-9.75725265647407
"154",0.0049660074117331,-6.61027819880337
