"","file","date","time_point","culture_ID","comment","time","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"45","sample_00045","29.04.22","t4",45,NA,NA,5.706,0.165872093023256,14264.53254,414.666643604651,80.7863510520604,42.3444386141897,33.1197595437077,11.2284954251826,220.10011011679,158.112366594407,108.110357142857,125.79812884812,0.700357142857143,0.0290116279069767,0.142151162790698,0.00465116279069767,0,0.0370348837209302,0,0,0.00465116279069767,0.00122093023255814,0,0
"46","sample_00046","29.04.22","t4",46,NA,NA,5.882,0.170988372093023,18546.798825,539.151128633721,75.7109597567632,37.4658368158822,26.8911394849599,7.93812109104171,444.032538170398,374.798040734253,371.071071428571,397.22137156035,0.537857142857143,0.00459302325581395,0.0836046511627907,0.0130813953488372,0.00244186046511628,0,0,0.021046511627907,0.0150581395348837,0,0,0
"47","sample_00047","29.04.22","t4",47,NA,NA,2.23,0.0648255813953488,4969.43262,144.460250581395,96.0246852117799,50.3136275556005,32.3691485740293,12.216968471895,299.797934287477,271.861167040111,234.942444444444,280.994532607402,0.499333333333333,0.0168023255813953,0.0981395348837209,0,0,0.0219186046511628,0.00726744186046512,0,0.00773255813953488,0.0167441860465116,0.0102325581395349,0
"48","sample_00048","29.04.22","t4",48,NA,NA,4.778,0.138895348837209,12890.298285,374.717973401163,98.624485404944,37.9314850617306,34.4737982199822,9.66961732619145,456.957186040772,303.864662752528,276.466071428571,234.194013829612,0.662857142857143,0.000930232558139535,0.0493023255813953,0,0.000697674418604651,0.00168604651162791,0.00726744186046512,0.020406976744186,0.00697674418604651,0,0,0
"49","sample_00049","29.04.22","t4",49,NA,NA,7.062,0.205290697674419,19180.23057,557.564842151163,99.9800362224197,47.4144713477233,33.8562514441166,13.1276837511513,378.273793119725,369.946199503382,284.293125,384.186867131413,0.385625,0.0145348837209302,0.0375,0,0,0.00726744186046512,0.00726744186046512,0,0.0136046511627907,0.00726744186046512,0.0145348837209302,0
"50","sample_00050","29.04.22","t4",50,NA,NA,3.544,0.103023255813953,10432.547685,303.27173502907,71.9028538485846,36.0299515613538,25.4808946081497,7.43547350854664,472.186573424585,353.159825406075,382.902258064516,376.688479548726,0.493548387096774,0.00151162790697674,0.0491279069767442,0.00796511627906977,0,0.00726744186046512,0,0.0281976744186046,0.00354651162790698,0,0,0
"51","sample_00051","29.04.22","t4",51,NA,NA,2.678,0.0778488372093023,8652.154725,251.516125726744,62.566197791624,34.6041435721421,25.9903364963752,10.6683818686452,193.614112802102,63.6742323747506,116.171153846154,89.9610656373933,0.788846153846154,0.0141860465116279,0.0430232558139535,0,0,0.00308139534883721,0,0,0,0.00255813953488372,0.00726744186046512,0
"52","sample_00052","29.04.22","t4",52,NA,NA,2.962,0.0861046511627907,8756.540235,254.550588226744,82.7140952364089,33.4010185655504,31.2388420830825,8.35771971832624,385.339721308649,274.33450571283,288.022580645161,283.502296216071,0.493225806451613,0.0108720930232558,0.0527906976744186,0.0291279069767442,0,0,0,0.0188953488372093,0.00331395348837209,0,0.000930232558139535,0
"53","sample_00053","29.04.22","t4",53,NA,NA,3.604,0.104767441860465,10775.98323,313.255326453488,76.5282795062663,42.2469968310437,28.346664840839,10.7895032383581,259.860807928911,197.77584943923,193.47347826087,210.085321389164,0.612826086956522,0.0437209302325581,0.105406976744186,0.00151162790697674,0.00186046511627907,0.0190697674418605,0,0.00691860465116279,0.0101744186046512,0.00151162790697674,0,0
"54","sample_00054","29.04.22","t4",54,NA,NA,2.99,0.0869186046511628,7772.68548,225.950159302326,96.6616636205199,63.1615432109071,32.2095877963598,10.0338252608875,316.240551335399,176.650327205694,203.903,130.880265091901,0.4715,0.0203488372093023,0.0358720930232558,0.0128488372093023,0,0.00912790697674419,0,0.00854651162790698,0,0,0.00726744186046512,0
