"","file","date","time_point","culture_ID","comment","time","replicate","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"18","sample_00018","11.05.2022","t7",18,NA,NA,1,1.234,0.0358720930232558,5644.198665,164.075542587209,102.803180886628,2.66690574436792,34.5012247674419,0.132426629093752,336.244912790698,64.7814644258274,69.9,66.3266160752981,0.535,0,0,0,0,0,0,0,0.0013953488372093,0,0,0
"19","sample_00019","11.05.2022","t7",19,NA,NA,1,0.404,0.0117441860465116,3438.09522,99.9446284883721,59.4656409986413,26.509135444419,25.9952317764946,8.5666336491355,118.504150548034,22.9600558021109,39.005,35.9139534164648,0.97,0,0.00232558139534884,0,0,0,0,0.005,0,0,0,0
"20","sample_00020","11.05.2022","t7",20,NA,NA,1,1.922,0.0558720930232558,4500.419535,130.826149273256,79.6540733709395,11.417267319905,40.1277659258899,10.594505013359,306.406997665824,198.835201494435,279.015,217.286842790814,0.27,0,0.0063953488372093,0,0,0,0,0,0,0,0,0
"21","sample_00021","11.05.2022","t7",21,NA,NA,1,1.798,0.0522674418604651,7415.11098,215.555551744186,72.6626052,NA,30.7835316,NA,121.268,NA,72.67,NA,0.5,0,0,0,0,0,0,0,0,0,0,0
"22","sample_00022","11.05.2022","t7",22,NA,NA,1,5.958,0.173197674418605,8546.55543,248.44637877907,63.6499737703641,24.7977344823759,27.1997292751178,7.80772733861449,252.863699896305,105.548660606665,173.996666666667,59.3056397542988,0.401666666666667,0,0.00563953488372093,0,0,0.00308139534883721,0,0,0,0,0,0
"23","sample_00023","11.05.2022","t7",23,NA,NA,1,2.33,0.0677325581395349,3453.51357,100.392836337209,73.3839410752438,14.0522809787869,25.9773097783073,2.81957030916944,160.999033710454,45.6284227965217,116.442,50.4980234266649,0.702,0,0.00726744186046512,0,0,0,0,0,0,0,0,0
"24","sample_00024","11.05.2022","t7",24,NA,NA,1,4.296,0.124883720930233,5729.294835,166.549268459302,46.9555145218816,20.0494310853889,22.1440214881123,8.64697756549821,226.219346542386,127.110933874014,148.702142857143,100.187332546322,0.490714285714286,0,0.0222093023255814,0,0,0.00726744186046512,0,0,0,0,0,0
"25","sample_00025","11.05.2022","t7",25,NA,NA,1,7.254,0.210872093023256,9310.944735,270.666998110465,69.7259422513713,32.2633025619989,25.2761480986323,6.71751972284979,252.638698386521,144.268677082543,171.470714285714,139.087147692721,0.65,0,0.0221511627906977,0,0,0,0,0,0,0,0,0
"26","sample_00026","11.05.2022","t7",26,NA,NA,1,8.834,0.256802325581395,12193.09362,354.450395930233,104.986492754759,62.5659825383998,36.3214978673267,14.6610945498807,224.859122231686,146.338248326133,116.204375,67.7646150503097,0.418125,0.00255813953488372,0.0247093023255814,0,0,0.0115116279069767,0,0,0,0,0,0
"27","sample_00027","11.05.2022","t7",27,NA,NA,1,3.882,0.112848837209302,2946.93876,85.6668244186046,95.8352655797451,34.8744512020969,33.6375001951042,8.09268831781547,410.892634931477,263.049359932065,248.368125,219.170306207106,0.50875,0,0.0244186046511628,0.00726744186046512,0,0,0.00726744186046512,0,0.00226744186046512,0,0.00215116279069767,0
