"","file","date","time_point","culture_ID","comment","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"11","sample_00011","17.04.2022","t1",11,NA,1.216,0.0353488372093023,5137.098975,149.33427252907,59.0466353602044,36.4172315002766,26.1730786690799,11.8106723181861,418.834859498797,208.561996192973,306.387857142857,231.512574641515,0.434285714285714,0.00686046511627907,0.0391279069767442,0.0587209302325581,0.00784883720930233,0.0265697674418605,0.01,0.0145348837209302,0.0193023255813954,0.00703488372093023,0,0
"12","sample_00012","17.04.2022","t1",12,NA,2.27,0.0659883720930233,14665.311225,426.317186773256,68.8623388911278,47.0770024980018,28.6902935740178,13.5330542255247,408.539944426741,252.147857013244,298.353717948718,283.295571201917,0.54448717948718,0.0359302325581395,0.0554651162790698,0.0451162790697674,0.00697674418604651,0.0603488372093023,0.0063953488372093,0.04,0.0248837209302326,0.0118604651162791,0,0
"13","sample_00013","17.04.2022","t1",13,NA,1.74,0.0505813953488372,6301.414035,183.180640552326,68.6854525527036,60.4193134912214,26.9408005112087,13.5492273206716,455.364572650553,210.990931876051,372.141568627451,242.433501631871,0.386666666666667,0.0218023255813953,0.0374418604651163,0.0756395348837209,0.00238372093023256,0.0165116279069767,0.0131976744186047,0.0072093023255814,0,0.0168023255813953,0.0119186046511628,0
"14","sample_00014","17.04.2022","t1",14,NA,2.208,0.0641860465116279,12088.83933,351.419747965116,57.5267454049471,37.4258924607239,24.7647713871242,9.01055235001556,346.749170896854,260.316667390311,237.189791666667,269.085524508391,0.602708333333333,0.0108139534883721,0.0545348837209302,0.031453488372093,0.0171511627906977,0.00703488372093023,0,0.014593023255814,0.0202906976744186,0,0.00848837209302326,0
"15","sample_00015","17.04.2022","t1",15,NA,0.21,0.0061046511627907,112.8492,3.2805,65.0495275850988,33.9486703000596,25.417580165125,9.34634450712893,409.839629652089,219.12573936378,264.005744680851,250.019634513708,0.592553191489362,0.00726744186046512,0.0434302325581395,0.0319767441860465,0.0063953488372093,0.0273837209302326,0.0145348837209302,0.00936046511627907,0.0272674418604651,0,0,0
"16","sample_00016","17.04.2022","t1",16,NA,2.178,0.0633139534883721,11513.144385,334.684429796512,65.8942068728733,29.3871912312479,28.2573223808707,10.7465951412228,346.088020586437,238.662869429822,248.159875,276.70468651246,0.651875,0.0115116279069767,0.142732558139535,0.0522093023255814,0,0.0215116279069767,0,0.0198255813953488,0.0201744186046512,0,0,0
"17","sample_00017","17.04.2022","t1",17,NA,1.42,0.0412790697674419,4186.016415,121.68652369186,68.6250829874198,53.293615063569,27.1995450921008,13.2002889287509,309.056049551461,210.698505055149,222.428,236.129073181346,0.646909090909091,0.0188372093023256,0.0505232558139535,0.030406976744186,0.0104651162790698,0.0181395348837209,0,0.0134883720930233,0.00197674418604651,0.00936046511627907,0.0268604651162791,0
"18","sample_00018","17.04.2022","t1",18,NA,1.234,0.0358720930232558,5644.198665,164.075542587209,69.876476381561,42.598493329241,28.934368421502,13.7358999415599,270.383780926622,178.765664705054,171.76880952381,181.87765821311,0.638333333333333,0.0278488372093023,0.068546511627907,0.0201162790697674,0.00517441860465116,0.0196511627906977,0,0.0145348837209302,0.0145348837209302,0,0.00726744186046512,0
"19","sample_00019","17.04.2022","t1",19,NA,0.404,0.0117441860465116,3438.09522,99.9446284883721,65.5534839772131,37.5548138043771,28.0937881574975,11.4418962460032,267.087329729098,153.222503971464,167.222173913043,142.392893766399,0.579782608695652,0.0202906976744186,0.049593023255814,0.0193023255813954,0.0188953488372093,0.00819767441860465,0.00348837209302326,0.0052906976744186,0.0236627906976744,0,0.0221511627906977,0
"20","sample_00020","17.04.2022","t1",20,NA,1.922,0.0558720930232558,4500.419535,130.826149273256,94.1809211236727,117.183298764498,32.0818575029142,14.426699813874,310.262894459438,203.842814603626,186.297551020408,199.197122276011,0.640408163265306,0.00837209302325581,0.0605813953488372,0.0133720930232558,0,0.0254651162790698,0.0144767441860465,0.0144767441860465,0.0236627906976744,0.0186046511627907,0.0072093023255814,0
"21","sample_00021","17.04.2022","t1",21,NA,1.798,0.0522674418604651,7415.11098,215.555551744186,68.1383503365783,42.7166105629168,28.6691910983522,11.2469396637097,321.73093183844,179.423002242438,219.288085106383,183.947493567408,0.559787234042553,0.0124418604651163,0.0519767441860465,0.0181976744186047,0.00616279069767442,0.031046511627907,0.00726744186046512,0.0113372093023256,0.0143604651162791,0,0.0150581395348837,0
"22","sample_00022","17.04.2022","t1",22,NA,5.958,0.173197674418605,8546.55543,248.44637877907,64.3408008495497,54.9484744603113,25.1053098803465,12.0677293622646,295.316279201597,150.547978380579,203.456454545455,151.882050050957,0.607181818181818,0.0166279069767442,0.100348837209302,0.0393604651162791,0.0159302325581395,0.0250581395348837,0.00267441860465116,0.0271511627906977,0.0572674418604651,0.0106395348837209,0.016453488372093,0
"23","sample_00023","17.04.2022","t1",23,NA,2.33,0.0677325581395349,3453.51357,100.392836337209,64.70993300198,33.1972725951029,26.0337615690725,10.0628552078953,333.868392905649,206.745424275561,239.850126582278,239.32476002872,0.664430379746835,0.0140116279069767,0.0853488372093023,0.0479651162790698,0.000813953488372093,0.0202906976744186,0,0,0.0305232558139535,0.000988372093023256,0.0103488372093023,0
"24","sample_00024","17.04.2022","t1",24,NA,4.296,0.124883720930233,5729.294835,166.549268459302,58.1776895879994,33.360725371027,26.2990189648137,11.2865665147243,281.899575741007,189.293423702882,200.421186440678,195.825207088686,0.617457627118644,0.0143023255813953,0.0938372093023256,0.0297674418604651,0.00325581395348837,0.00726744186046512,0.00616279069767442,0.0199418604651163,0.0127906976744186,0.0097093023255814,0,0
"25","sample_00025","17.04.2022","t1",25,NA,7.254,0.210872093023256,9310.944735,270.666998110465,66.1605212319635,42.1481648685493,26.6387630077489,11.8404469154561,358.345889063186,185.64934114182,274.843181818182,198.646831957228,0.462272727272727,0.0141860465116279,0.0693604651162791,0.0670348837209302,0.00127906976744186,0.0158720930232558,0,0.00662790697674419,0.0356395348837209,0,0.0072093023255814,0
"26","sample_00026","17.04.2022","t1",26,NA,8.834,0.256802325581395,12193.09362,354.450395930233,66.8583833843688,44.6263031817107,29.4445332445528,14.930006763257,298.097276373046,184.454500164798,194.467234042553,201.406039671347,0.64063829787234,0.0156976744186047,0.0607558139534884,0.0252325581395349,0.00215116279069767,0.0216279069767442,0,0.0255232558139535,0,0.00726744186046512,0.00377906976744186,0
"27","sample_00027","17.04.2022","t1",27,NA,3.882,0.112848837209302,2946.93876,85.6668244186046,77.8132416919805,76.7565693548638,30.6286379830217,12.4524820339243,308.538373666616,247.788972756194,195.321428571429,265.891139941028,0.665357142857143,0.00953488372093023,0.131395348837209,0.0205232558139535,0,0.0258720930232558,0,0.0415116279069767,0.0200581395348837,0.0145348837209302,0.012093023255814,0
"28","sample_00028","17.04.2022","t1",28,NA,6.932,0.201511627906977,4575.411765,133.006155959302,66.2812820855992,34.4183717990014,28.4017341958713,12.2296154353577,365.827096301197,248.635422895791,255.816133333333,257.366106275032,0.621466666666667,0.00726744186046512,0.0578488372093023,0.0331976744186046,0.0143604651162791,0.0574418604651163,0.00377906976744186,0.0356395348837209,0.0263953488372093,0.0131395348837209,0.00127906976744186,0
"29","sample_00029","17.04.2022","t1",29,NA,6.66,0.193604651162791,4881.384,141.900697674419,73.5428170649062,44.2138247095422,30.7331281589453,15.5672340885905,336.277872030534,203.273246735032,207.419302325581,217.923529873322,0.628255813953488,0.0119767441860465,0.107383720930233,0.0490116279069767,0,0.0390116279069768,0.0242441860465116,0.015406976744186,0.0278488372093023,0.0245348837209302,0.00854651162790698,0
"30","sample_00030","17.04.2022","t1",30,NA,5.028,0.146162790697674,3490.51761,101.468535174419,66.6651581500258,35.8569685089316,30.0086587474507,14.2406809401547,416.66404210979,278.683212219633,313.694634146341,295.906801181534,0.501951219512195,0.0163953488372093,0.0419767441860465,0.041046511627907,0,0.00726744186046512,0.017906976744186,0.00912790697674419,0.00203488372093023,0,0,0
"31","sample_00031","17.04.2022","t1",31,NA,2.746,0.0798255813953488,742.83642,21.5940819767442,77.2998182001061,45.3007518870865,29.6186074507103,14.1207896398354,508.393410832987,221.787896243631,395.460277777778,283.022052330971,0.310833333333333,0.0218023255813953,0.0222674418604651,0.036453488372093,0,0.00726744186046512,0.00726744186046512,0.0584302325581395,0.00465116279069767,0,0.00261627906976744,0
"32","sample_00032","17.04.2022","t1",32,NA,4.514,0.131220930232558,1389.16053,40.3825735465116,60.8829710081258,33.2004737427129,27.0317970106388,12.1006154667503,269.06824893377,177.07066835139,150.59868852459,174.430517307756,0.757540983606557,0.024593023255814,0.0926744186046512,0.0153488372093023,0.00226744186046512,0.0267441860465116,0.0265697674418605,0.0145348837209302,0.0211627906976744,0.00767441860465116,0,0
"33","sample_00033","17.04.2022","t1",33,NA,4.046,0.117616279069767,1123.997715,32.6743521802326,66.8566209490019,38.3083368799421,25.5120178444954,8.34034602585726,412.397190641673,269.801771911749,315.766891891892,301.096459772392,0.595540540540541,0.0140697674418605,0.0897093023255814,0.0361627906976744,0.00912790697674419,0.00982558139534884,0.00255813953488372,0.041046511627907,0.0274418604651163,0.00145348837209302,0.0216279069767442,0
"34","sample_00034","17.04.2022","t1",34,NA,6.568,0.19093023255814,14693.654745,427.14112630814,66.8603994216111,44.7367539111234,25.8685341737715,6.08660299552168,392.660633191489,236.293391346148,265.036507936508,246.799873726629,0.574126984126984,0.00226744186046512,0.0576162790697674,0.0275,0.00186046511627907,0.0207558139534884,0.0265116279069767,0.0355232558139535,0.0243023255813953,0.00215116279069767,0.0227325581395349,0
"35","sample_00035","17.04.2022","t1",35,NA,8.074,0.234709302325581,18448.974315,536.307392877907,73.703534046077,58.6930898127979,29.8939547456696,15.7092878007031,377.647777582265,266.815811758579,270.864673913043,292.143033842961,0.606847826086957,0.0169186046511628,0.133313953488372,0.0527906976744186,0,0.0246511627906977,0.00726744186046512,0.0305813953488372,0.00668604651162791,0.0199418604651163,0.0086046511627907,0
"36","sample_00036","17.04.2022","t1",36,NA,10.984,0.319302325581395,25886.327085,752.509508284884,59.9583977954499,26.0304082949915,26.6992849602483,8.7734290308641,392.828178265786,328.070343905426,270.132321428571,360.763596097304,0.680892857142857,0.00436046511627907,0.0726162790697674,0.0243023255813953,0,0.044593023255814,0.00726744186046512,0.0270348837209302,0.0106976744186047,0.00244186046511628,0,0
"37","sample_00037","17.04.2022","t1",37,NA,6.656,0.193488372093023,15082.95168,438.457897674419,47.7406940263759,31.6669750768631,24.0858333415528,12.1351370617975,418.96920847791,248.116225742715,338.913783783784,282.814449068558,0.491891891891892,0.00127906976744186,0.0236046511627907,0.0303488372093023,0.00343023255813953,0.0113372093023256,0,0.0201162790697674,0,0.00546511627906977,0,0
"38","sample_00038","17.04.2022","t1",38,NA,5.73,0.16656976744186,13742.0145,399.477165697674,55.1131545346535,35.8426333361271,25.3188282062766,10.4915268909137,458.352594842776,232.469961477054,340.849666666667,258.281909876357,0.503666666666667,0.0145348837209302,0.0181976744186047,0.073953488372093,0.0108720930232558,0.0321511627906977,0,0.0171511627906977,0,0.00680232558139535,0.00726744186046512,0
"39","sample_00039","17.04.2022","t1",39,NA,5.582,0.162267441860465,4565.53746,132.719112209302,70.1937305076978,40.8920502786286,28.3449128623669,11.3471436954141,377.118768546529,210.974801197841,266.684782608696,232.670081538828,0.502173913043478,0.0236627906976744,0.0492441860465116,0.0248255813953488,0.00168604651162791,0.0276744186046512,0,0.0361046511627907,0.00726744186046512,0,0.00837209302325581,0
"40","sample_00040","17.04.2022","t1",40,NA,6.046,0.175755813953488,4908.87459,142.699842732558,61.9864107277862,35.9870430943303,27.2726118326982,13.8056461942165,364.084333753806,240.805039218657,252.2884375,259.581662271822,0.486875,0.00726744186046512,0.0343023255813954,0.0312790697674419,0.00319767441860465,0.0161046511627907,0.0217441860465116,0.01,0.00726744186046512,0.00726744186046512,0.00232558139534884,0
"41","sample_00041","17.04.2022","t1",41,NA,6.658,0.193546511627907,4742.454825,137.862058866279,75.0734940030864,83.4245966394171,30.7716069012514,13.0456175097812,326.601658618614,224.756079548701,202.987,230.615526437481,0.675272727272727,0.0316860465116279,0.0887790697674419,0.024593023255814,0.000697674418604651,0.0850581395348837,0.0858720930232558,0.0363953488372093,0.0218023255813953,0.0123255813953488,0.0226162790697674,0
"42","sample_00042","17.04.2022","t1",42,NA,5.704,0.165813953488372,4810.19715,139.8313125,72.0820264036133,52.7738060609198,27.2418883703671,14.447208867815,409.22369822768,246.172673021179,344.244259259259,277.839757038028,0.467222222222222,0.0347093023255814,0.0432558139534884,0.0531976744186047,0.00430232558139535,0.00244186046511628,0.00482558139534884,0.0145348837209302,0.0182558139534884,0,0.00744186046511628,0
"43","sample_00043","17.04.2022","t1",43,NA,6.448,0.187441860465116,5230.199565,152.04068502907,66.7853253838205,37.7867724265834,26.8224613727869,10.4156665347982,406.344237704358,245.353858057677,338.876363636364,262.83027214498,0.482424242424242,0.0146511627906977,0.0555813953488372,0.0477906976744186,0,0.0290116279069767,0.0211627906976744,0.0154651162790698,0.0127325581395349,0,0.0175581395348837,0
"44","sample_00044","17.04.2022","t1",44,NA,9.092,0.264302325581395,7286.416965,211.814446656977,78.1646013525297,52.1504433895726,28.8445970033863,14.7524031695987,371.369890809279,203.142125755251,268.210384615385,228.952267676822,0.508461538461539,0.0157558139534884,0.0518604651162791,0.0468023255813954,0.000813953488372093,0.00854651162790698,0.00726744186046512,0.0145348837209302,0.0251162790697674,0.00953488372093023,0.0142441860465116,0
"45","sample_00045","17.04.2022","t1",45,NA,5.706,0.165872093023256,14264.53254,414.666643604651,82.754622340378,71.9883606914406,28.1854447596696,13.1126652917582,372.861041140907,185.584226161256,260.340277777778,201.493945863493,0.547083333333333,0.0153488372093023,0.0666279069767442,0.0473837209302326,0.0072093023255814,0.0497674418604651,0,0.0345348837209302,0.0324418604651163,0.0140116279069767,0.0305232558139535,0
"46","sample_00046","17.04.2022","t1",46,NA,5.882,0.170988372093023,18546.798825,539.151128633721,63.3791933698841,33.5182062882104,28.6795101788438,12.4785899633861,243.421368332451,156.790495786444,156.066170212766,177.932600338653,0.711489361702128,0.0225,0.106337209302326,0.00744186046511628,0.00918604651162791,0.00191860465116279,0.00726744186046512,0,0.00819767441860465,0,0,0
"47","sample_00047","17.04.2022","t1",47,NA,2.23,0.0648255813953488,4969.43262,144.460250581395,56.2672545377323,30.1262697425064,22.6850414917994,6.04173386969304,447.180809567156,175.275635112952,373.525660377359,204.891985910677,0.445471698113208,0,0.0225,0.0969186046511628,0,0.0209302325581395,0.0105813953488372,0.0144767441860465,0,0,0.00953488372093023,0
"48","sample_00048","17.04.2022","t1",48,NA,4.778,0.138895348837209,12890.298285,374.717973401163,57.5367398344362,36.5089193840605,26.4372518718412,13.1173128655909,332.430534513194,178.171427156719,245.095740740741,200.235430587717,0.53462962962963,0.0281976744186046,0.0517441860465116,0.0472674418604651,0,0.0229651162790698,0,0.00534883720930233,0.00343023255813953,0.00366279069767442,0,0
"49","sample_00049","17.04.2022","t1",49,NA,7.062,0.205290697674419,19180.23057,557.564842151163,64.3960804409246,29.1947856785041,26.4878061440472,7.3976681609933,397.382495549195,242.344799741381,298.445733333333,275.981855647096,0.554933333333333,0.00680232558139535,0.0990697674418605,0.0705232558139535,0.00191860465116279,0.0251162790697674,0,0.0261627906976744,0.0346511627906977,0.00534883720930233,0.0047093023255814,0
"50","sample_00050","17.04.2022","t1",50,NA,3.544,0.103023255813953,10432.547685,303.27173502907,64.0070911645275,33.8326960399437,26.9081819934974,9.59816805929186,315.81053720384,159.163551407618,220.019512195122,171.784306995011,0.500731707317073,0.0165697674418605,0.0531395348837209,0.0204651162790698,0.00273255813953488,0.0155232558139535,0,0.00726744186046512,0.0168604651162791,0,0.0131976744186047,0
"51","sample_00051","17.04.2022","t1",51,NA,2.678,0.0778488372093023,8652.154725,251.516125726744,70.4496477084373,44.0004857481591,30.3977246976194,18.0425723703528,324.869532030819,212.839649834373,233.125517241379,232.243866719178,0.598275862068966,0.0247093023255814,0.0715697674418605,0.0459302325581395,0.0022093023255814,0.0111627906976744,0,0.0219767441860465,0.00779069767441861,0.0145348837209302,0.00651162790697674,0
"52","sample_00052","17.04.2022","t1",52,NA,2.962,0.0861046511627907,8756.540235,254.550588226744,55.7382628830773,29.9963152832496,25.2815250796212,9.53378426790707,343.726854475517,195.070479586024,243.088541666667,213.041715693166,0.528333333333333,0.00412790697674419,0.0444186046511628,0.0263372093023256,0.00104651162790698,0.020406976744186,0,0,0.021453488372093,0.00901162790697674,0.0108139534883721,0
"53","sample_00053","17.04.2022","t1",53,NA,3.604,0.104767441860465,10775.98323,313.255326453488,76.7766775720345,115.042978820929,31.4389139054116,17.404602064711,461.71453238614,298.103318270883,353.215333333333,316.21544902602,0.509555555555556,0,0.0337790697674419,0.0437790697674419,0.00290697674418605,0.0502325581395349,0.00726744186046512,0.016453488372093,0,0.0145348837209302,0,0
"54","sample_00054","17.04.2022","t1",54,NA,2.99,0.0869186046511628,7772.68548,225.950159302326,65.2541310347208,37.045005668203,25.7868908249883,9.2613757214285,331.556458872804,202.90829466184,209.441549295775,220.463599157048,0.685492957746479,0.0162790697674419,0.0923255813953488,0.0255232558139535,0.00372093023255814,0.0233139534883721,0.00726744186046512,0.0187209302325581,0.031046511627907,0,0.0126744186046512,0
"55","sample_00055","17.04.2022","t1",55,NA,1.254,0.036453488372093,3410.07975,99.1302252906977,71.8405273082701,48.8785347043366,28.864424753898,14.2730899127391,350.51773894824,227.510579714274,239.918787878788,241.755897521034,0.641818181818182,0.0181395348837209,0.0856395348837209,0.0362209302325581,0.00122093023255814,0.0256976744186047,0.00726744186046512,0.0353488372093023,0.00831395348837209,0.00854651162790698,0.00883720930232558,0
"56","sample_00056","17.04.2022","t1",56,NA,1.274,0.0370348837209302,4257.62973,123.768306104651,67.4355324782812,46.4102539440816,28.8330211868622,14.1283196983479,299.400387869832,190.190867966076,204.92,209.391796703048,0.5986,0.0170348837209302,0.0393023255813954,0.0230232558139535,0,0.0218023255813953,0,0.012093023255814,0.00616279069767442,0.0112209302325581,0.00831395348837209,0
"57","sample_00057","17.04.2022","t1",57,NA,2.33,0.0677325581395349,5623.400295,163.47093880814,58.8074011561004,27.169846374374,27.4447684410864,8.80373015698572,291.179569185576,175.441001309653,203.095555555556,186.30124745295,0.586444444444444,0.00406976744186047,0.0805813953488372,0.0278488372093023,0,0.0307558139534884,0.00726744186046512,0.00726744186046512,0.00726744186046512,0,0.00726744186046512,0
"58","sample_00058","17.04.2022","t1",58,NA,0.92,0.0267441860465116,2202.232455,64.0183853197674,68.2764564586124,41.6920959388807,27.2739233480134,12.5986511989559,346.460911238851,177.193201538175,266.2708,196.931731596386,0.4814,0.00726744186046512,0.0555232558139535,0.0398255813953488,0.00180232558139535,0.00953488372093023,0.00534883720930233,0.00674418604651163,0.0286627906976744,0.00726744186046512,0.00802325581395349,0
"59","sample_00059","17.04.2022","t1",59,NA,2.216,0.0644186046511628,4681.503135,136.090207412791,56.2414084453141,25.9553260364268,25.7603717023822,8.09754884037872,280.00082197145,168.896052831393,184.784,195.402744241586,0.66,0.0097093023255814,0.0778488372093023,0.0191860465116279,0.0105813953488372,0.00877906976744186,0.00494186046511628,0.0137790697674419,0.00796511627906977,0,0.00726744186046512,0
"60","sample_00060","17.04.2022","t1",60,NA,0.416,0.012093023255814,3568.79034,103.743905232558,55.7461017444096,28.9121405609999,25.9917497831459,9.92782832540743,275.928744526107,153.362098765452,133.216666666667,148.857446680568,0.807777777777778,0.021046511627907,0.0978488372093023,0.018546511627907,0.000930232558139535,0.0256976744186047,0.00284883720930233,0.00726744186046512,0.0213953488372093,0,0,0
"61","sample_00061","17.04.2022","t1",61,NA,0.78,0.0226744186046512,22299.953265,648.254455377907,64.1283135460008,46.648650930235,25.9184823334227,11.4457420453864,339.02463761623,191.51436430111,228.215,218.495199146343,0.576,0.00726744186046512,0.0516860465116279,0.05,0.00372093023255814,0.0163953488372093,0.00726744186046512,0.0270348837209302,0.00406976744186047,0,0.00726744186046512,0
"62","sample_00062","17.04.2022","t1",62,NA,0.532,0.0154651162790698,13306.396905,386.813863517442,71.8698187358574,29.080859336374,28.4252265620228,7.31729368471293,368.55224844089,267.080105355942,228.94619047619,290.788190671344,0.622142857142857,0.00255813953488372,0.0649418604651163,0.0184883720930233,0,0.0252906976744186,0.0140697674418605,0.014593023255814,0.0351162790697674,0,0.00726744186046512,0
"63","sample_00063","17.04.2022","t1",63,NA,0.75,0.0218023255813953,18662.43645,542.5126875,58.5751911305302,37.1426653623052,26.3042175303869,13.2453929245354,453.330000613451,215.258367853314,344.70914893617,250.709548133586,0.443191489361702,0.011453488372093,0.0300581395348837,0.0546511627906977,0.00156976744186047,0.0181395348837209,0.00726744186046512,0.00697674418604651,0.0146511627906977,0.0013953488372093,0.00709302325581395,0
"64","sample_00064","17.04.2022","t1",64,NA,0.776,0.0225581395348837,15794.09847,459.130769476744,75.1830272056556,45.3543197130007,29.285215874909,10.9810131120773,307.496996879975,202.87713657565,216.505416666667,231.347492837886,0.541041666666667,0.0103488372093023,0.0877325581395349,0.0276162790697674,0,0.015,0,0.0179651162790698,0.00784883720930233,0.000930232558139535,0.0319767441860465,0
"65","sample_00065","17.04.2022","t1",65,NA,0.476,0.0138372093023256,19998.38727,581.348467151163,70.6898311093199,43.3714757889292,30.2806307208921,13.7164348519655,233.03930971328,148.632539724835,125.785416666667,172.521548588813,0.764375,0.0155232558139535,0.0936046511627907,0.0143604651162791,0,0.013953488372093,0,0.0063953488372093,0,0.00104651162790698,0.00726744186046512,0
"66","sample_00066","17.04.2022","t1",66,NA,0.772,0.0224418604651163,29488.34889,857.219444476744,64.5885527469662,41.947823240915,26.7593735060543,10.5807007680966,384.218692751286,227.152040140838,282.695492957746,260.675906896934,0.562112676056338,0.02,0.0644767441860465,0.0516860465116279,0.00273255813953488,0.0455813953488372,0,0.049593023255814,0.00133720930232558,0,0.016046511627907,0
"67","sample_00067","17.04.2022","t1",67,NA,0.5,0.0145348837209302,17066.965275,496.132711482558,91.6612806146362,135.6511480517,29.5780283586267,12.6453273182189,539.307508682603,246.247274063637,428.067843137255,295.926039059179,0.386470588235294,0.00209302325581395,0.0168023255813953,0.072093023255814,0,0.0201162790697674,0,0.039593023255814,0.0104651162790698,0.0158720930232558,0,0
"68","sample_00068","17.04.2022","t1",68,NA,0.274,0.00796511627906977,10343.777355,300.691202180233,72.3487644939472,37.1781027169407,29.4226313675161,9.11198758261701,365.156502041742,297.110995763653,257.7846875,294.966243497583,0.6015625,0.0302325581395349,0.0580813953488372,0.0123837209302326,0.00424418604651163,0.00627906976744186,0.0536627906976744,0.0140697674418605,0.0244767441860465,0.00918604651162791,0.020406976744186,0
"69","sample_00069","17.04.2022","t1",69,NA,1.056,0.0306976744186047,21155.977305,614.999340261628,56.4586713739177,32.4972751973632,25.2462373573487,10.3240883421417,456.788997800116,318.896353068648,381.030384615385,329.555436515777,0.460961538461538,0.0105232558139535,0.0573837209302326,0.0419186046511628,0.00186046511627907,0.0186627906976744,0,0.0221511627906977,0.00575581395348837,0.0052906976744186,0.0161046511627907,0
