"","file","date","time_point","culture_ID","comment","time","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"1","sample_00001","03.05.22","t5",1,NA,10,0.75,0.0218023255813953,3433.43691,99.8092125,83.0197975318658,23.022828366068,33.650080329709,6.75561167942865,259.425581754575,225.912853462681,207.464285714286,209.919099246761,0.518571428571429,0,0.023953488372093,0,0,0,0,0.00552325581395349,0,0,0,0
"2","sample_00002","03.05.22","t5",2,NA,10,1.238,0.0359883720930233,5527.57689,160.685374709302,64.92920733,42.1022213874715,29.635410195,9.40395659594936,280.8704,91.4429078103262,161.976,51.5282964011037,0.5,0.00465116279069767,0,0.00372093023255814,0,0,0,0.00726744186046512,0,0,0,0
"3","sample_00003","03.05.22","t5",3,NA,10,1.344,0.0390697674418605,8058.08898,234.246772674419,89.8262807309203,50.7508423065823,33.7603494482865,10.159218645569,443.559376725499,454.237040536568,344.951428571429,472.534423805242,0.612857142857143,0,0.0165697674418605,0.00308139534883721,0.00726744186046512,0,0,0.000813953488372093,0.000872093023255814,0,0,0
"4","sample_00004","03.05.22","t5",4,NA,10,2.148,0.0624418604651163,10532.209275,306.168874273256,74.3975691120194,23.9115096921641,27.3642293379954,7.51739244224422,329.555881631647,214.840523074854,228.439166666667,238.555950992189,0.683333333333333,0,0.0158720930232558,0,0,0.00726744186046512,0,0.00325581395348837,0,0,0,0
"5","sample_00005","03.05.22","t5",5,NA,10,1.042,0.0302906976744186,6846.07545,199.01382122093,69.5195477906121,24.3816770098563,29.0805678381084,8.02187585055424,172.675014255549,37.4791105600998,128.96,60.9498264968818,0.52,0.0011046511627907,0.0216860465116279,0,0,0,0,0,0,0,0,0
"6","sample_00006","03.05.22","t5",6,NA,10,1.056,0.0306976744186047,6461.07597,187.821975872093,83.174565022977,29.978430405708,31.5704796213698,10.1983105272199,256.195759333992,171.172058770651,173.281052631579,110.281087272213,0.514210526315789,0.0162790697674419,0.0298837209302326,0.00726744186046512,0,0.00831395348837209,0,0.00726744186046512,0.0144767441860465,0,0,0
"7","sample_00007","03.05.22","t5",7,NA,10,1,0.0290697674418605,9688.6287,281.646183139535,78.2751838091084,34.5927186808516,31.9228229043386,10.0489424653056,324.25757890506,245.9476937849,154.287272727273,79.8093691355732,0.502727272727273,0.00808139534883721,0.0198837209302326,0,0,0.0106976744186047,0,0.00726744186046512,0,0,0,0
"8","sample_00008","03.05.22","t5",8,NA,10,1.286,0.0373837209302326,5741.104635,166.892576598837,78.6666898527951,36.9056547608748,27.2029967472842,10.2140076797005,297.981241073866,222.626018245302,200.323888888889,192.935700204495,0.532222222222222,0.00808139534883721,0.0387209302325581,0.00162790697674419,0,0,0,0.00726744186046512,0.0111627906976744,0,0,0
"9","sample_00009","03.05.22","t5",9,NA,10,0.876,0.0254651162790698,4796.02539,139.419342732558,85.3525586388156,41.2658738028575,32.1271252896652,11.1828289005801,290.297551819334,176.671006762585,167.015,127.190554702602,0.505,0.0063953488372093,0.0206976744186047,0.00715116279069767,0.000872093023255814,0.00668604651162791,0,0.00726744186046512,0,0.0072093023255814,0,0
"10","sample_00010","03.05.22","t5",10,NA,10,2.018,0.0586627906976744,9880.439535,287.222079505814,77.3104402764087,37.2648197908314,28.9757320554425,9.42311942517611,334.218729649959,312.668031111529,221.167142857143,298.560765968712,0.476428571428571,0.00726744186046512,0.0274418604651163,0.000813953488372093,0.00156976744186047,0.00726744186046512,0,0.0144186046511628,0.00273255813953488,0,0,0
