"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time","time_point","culture_ID","comment"
"sample_00001",32.403088,6.91229245504912,459.79488,69.9920740176193,77.6954268,6.14623637937486,29.8938924,2.97491312646307,19.6270776,2.52362911063464,1.553296,0.28366342004384,-0.4,0.89,5,125,188.71,172,34.47,511.96,102.39,12.01,0.09,2.32,57.99,300.24,2.14,"sample_00001-34","21.04.22",13,"t2",1,NA
"sample_00001",139.0560625,5.56226887122812,222.45890625,83.6299656471329,68.61155625,20.7009689635443,27.5956875,8.24111511068132,10.110571875,1.00564032917154,2.7143125,0.670255246777922,-3.14,1.17,1.16,16,36.59,2,1.93,130.58,112.57,35.02,0.43,11.49,298.76,875.39,7.26,"sample_00001-355","21.04.22",13,"t2",1,NA
"sample_00001",167.470189189189,15.7074652011885,257.563581081081,115.522521746815,81.0887716216216,33.442541645183,28.9828945945946,7.73370253879609,11.009322972973,2.35806073517563,2.70354054054054,0.834123145537829,-3,0.83,1.84,37,67.21,67,36.53,254.93,138.55,53.44,0.45,10.53,255.27,1335.96,5.91,"sample_00001-363","21.04.22",13,"t2",1,NA
"sample_00001",107.17972972973,28.6419872755295,4833.41777027027,2881.88873840353,303.972421621622,158.967767651067,112.552674324324,51.2791803129632,47.3078310810811,19.9042803488846,2.34732432432432,0.440363994267751,-0.08,1.05,1.52,37,293.02,293,192.77,396.95,261.15,43.9,0.45,9.96,250.49,1097.43,11.27,"sample_00001-379","21.04.22",13,"t2",1,NA
"sample_00001",47.7345303030303,24.0967465478511,3166.67659090909,601.15952608778,231.114109090909,27.5025852186535,92.2935477272727,14.8440559271805,43.3242,6.2820618114658,2.172,0.397404812018406,-0.03,0.28,2.72,66,584.75,585,214.98,977.45,359.36,42.54,5.51,8.08,186.77,1063.59,137.7,"sample_00001-40","21.04.22",13,"t2",1,NA
"sample_00001",84.323888,14.8969793805581,5909.75514,792.897333797749,350.319654,70.531830467343,138.2520636,22.1363715323583,54.9219204,4.88909960805708,2.557352,0.549472639490254,0.01,0.61,5,125,786.01,660,131.93,1546.88,309.38,39.41,1.74,7.12,177.99,985.23,43.4,"sample_00001-43","21.04.22",13,"t2",1,NA
"sample_00001",85.6137586206897,6.08690031751543,6885.65637931035,1200.30297541254,412.087081034483,72.9085228983056,141.57235862069,27.9677683423483,62.8128465517241,9.69899687826687,2.32431034482759,0.625378234319513,0.04,0.51,1.16,29,192.35,192,165.82,420.5,362.5,38.75,1.74,8.62,215.56,968.76,43.61,"sample_00001-46","21.04.22",13,"t2",1,NA
"sample_00001",106.570784,3.29778216671398,14250.75444,1721.13131850173,589.363938,79.0956227867962,242.909442,32.3027399778619,74.877696,3.65357274701984,3.260096,0.533081038806938,0,0.26,5,125,1730.5,1731,346.1,1813.89,362.78,62.91,5.95,5.72,142.89,1572.64,148.74,"sample_00001-5","21.04.22",13,"t2",1,NA
"sample_00001",86.863752,16.9000084146076,4309.52724,592.742312232787,295.1807832,53.2567943020835,104.4865008,13.8107481502472,52.6377204,4.2934177649043,2.00328,0.348326566276811,0.02,1.01,5,125,384.12,360,71.9,599.46,119.89,52.19,0.4,5.53,138.13,1304.68,9.92,"sample_00001-53","21.04.22",13,"t2",1,NA
"sample_00001",156.275225806452,13.2266481057741,262.44,111.085822767804,83.1488516129032,29.7648565050057,30.2623838709677,9.14529258086172,10.8244741935484,1.92288216452417,2.81974193548387,0.725439405590016,2.85,1.27,1.72,31,54.05,54,31.42,929.13,540.19,71.56,0.41,25.52,553.7,1333.29,2.57,"sample_00001-55","21.04.22",13,"t2",1,NA
"sample_00001",105.842828282828,27.3427948663421,6038.27386363637,2756.76312241743,500.256,244.191738296887,123.903081818182,35.916176855406,59.2798090909091,21.7068086259364,2.24272727272727,0.654909478371518,0,1.79,3.96,99,163.19,155,39.24,697.5,176.14,40.63,0.06,7.8,195,1015.8,1.43,"sample_00001-56","21.04.22",13,"t2",1,NA
"sample_00001",38.48224,7.163001895268,5273.0757,405.8802284099,325.6861932,26.2165670487297,135.8370648,14.5373530028945,49.6974528,3.22903900703035,2.757536,0.409255983935601,-0.03,0.33,5,125,538.2,399,79.75,892.58,178.52,14.95,0.49,3.43,85.66,373.66,12.21,"sample_00001-58","21.04.22",13,"t2",1,NA
"sample_00001",34.2185789473684,2.64635979728602,3796.74710526316,1181.14720767668,268.539726315789,63.2082237336392,111.814034210526,30.9496686601424,42.154247368421,5.66628368559699,2.61694736842105,0.602767528661774,-0.02,0.51,2.32,57,515.7,516,222.29,554.41,238.97,93.33,0.89,11.93,157.25,1166.62,22.36,"sample_00001-6","21.04.22",13,"t2",1,NA
"sample_00001",38.916776,5.813362256355,467.1432,39.5024510157281,77.0419512,3.47382494317505,28.5918984,1.72685916926694,20.826072,1.60426580112564,1.382144,0.14595761116867,-0.09,0.69,5,125,475.84,476,95.17,701.72,140.34,11.35,0.38,2.31,57.7,283.71,9.48,"sample_00001-62","21.04.22",13,"t2",1,NA
"sample_00001",31.850594059406,5.28141217512555,1820.3526980198,430.695920479821,167.915606435644,25.5283771056257,67.8534995049505,12.0477670198143,33.6755094059406,5.43324518856232,2.03837623762376,0.351596440581674,-0.04,0.27,4.04,101,1139.22,1139,281.98,1414.76,350.19,39.18,0.46,5.88,146.98,979.48,11.49,"sample_00001-65","21.04.22",13,"t2",1,NA
"sample_00001",60.221904,13.0183714353762,4337.60832,671.383514773227,316.3131972,51.1178205434436,123.334488,20.2714130244161,45.2931912,6.41157339898147,2.796048,0.657789392415379,0.1,0.97,5,125,206.77,205,41.03,627.4,125.48,29.49,0.14,5.02,125.44,737.19,3.59,"sample_00001-69","21.04.22",13,"t2",1,NA
"sample_00001",73.8743611111111,7.3869617692363,4362.609375,1823.80326590258,280.487925,93.3810482207203,105.652125,31.6014318669435,51.9613875,10.153629980683,2.06927777777778,0.653687370061391,-0.04,0.51,1.44,36,254.48,254,176.72,498.38,346.1,54.78,2.54,12.32,307.95,1369.58,63.61,"sample_00001-7","21.04.22",13,"t2",1,NA
"sample_00001",28.4863884297521,5.00374421870247,613.941508264463,129.61826672824,88.2858495867769,9.72826539695776,32.4783223140496,3.42837174946037,23.8934603305785,3.19121725034715,1.37352066115702,0.168354195036019,0.27,0.91,4.84,121,325.23,325,67.2,608.28,125.68,9.3,0.12,2.44,61.03,232.48,3.12,"sample_00001-71","21.04.22",13,"t2",1,NA
"sample_00001",47.610368,6.15344134838385,5387.49954,276.078220418515,314.0111124,15.712657512239,128.3474808,9.36467642069204,53.59041,2.55278518324088,2.40632,0.258594389081658,0,0.31,5,125,655.05,617,123.39,859.57,171.91,17.32,0.52,3.63,90.86,433.09,13.11,"sample_00001-72","21.04.22",13,"t2",1,NA
"sample_00001",28.476756097561,6.02686215062589,310.047256097561,62.4205259327964,61.4760036585366,6.46307335109593,22.6896146341464,2.21286196806356,17.2965951219512,2.39252714725348,1.32987804878049,0.179960769193234,0.06,0.65,5,123,550.63,549,109.86,749.99,150,24.82,0.67,2.79,54.61,408.96,16.63,"sample_00001-74","21.04.22",13,"t2",1,NA
"sample_00001",28.8159333333333,3.52601829687327,430.839,85.92730783222,76.892895,8.32332041576609,31.351995,3.81348660948875,17.390025,2.10406840380438,1.8168,0.23408197797736,0.04,0.81,1.2,30,64.51,65,53.76,95.57,79.64,6.8,1.05,1.45,36.34,170.11,26.37,"sample_00001-76","21.04.22",13,"t2",1,NA
"sample_00001",186.438470588235,17.7421135050475,450.103897058823,302.21315814758,115.812489705882,48.5215172380259,37.5208080882353,11.5116446778048,14.1137735294118,4.9086489030631,2.76664705882353,0.72198484220881,-3.12,1.12,3.04,68,29.48,23,7.6,364.99,120.06,18.53,0.21,3.8,97.11,463.17,5.16,"sample_00001-8","21.04.22",13,"t2",1,NA
"sample_00001",28.267888,4.19587071438944,497.58624,89.572785613955,80.1381276,7.69266688576995,29.9960496,3.29106907659428,21.0618468,2.58750765492668,1.441776,0.21190148593612,0.09,0.7,5,125,441.8,442,88.36,692.68,138.54,9.98,0.4,2.17,54.35,249.5,10.02,"sample_00001-80","21.04.22",13,"t2",1,NA
"sample_00001",41.956248,11.6146880518953,3875.18904,671.181336571026,285.7532256,36.275289226639,117.125514,21.6837807233817,42.3410004,2.42987252704361,2.788336,0.580923318797396,-0.02,0.35,5,125,587.17,587,117.43,1046.24,209.25,16.42,0.32,3.2,80.02,410.38,7.98,"sample_00001-81","21.04.22",13,"t2",1,NA
"sample_00001",40.0668181818182,3.95599465541709,4512.36502840909,1252.90982977097,297.033903409091,59.1186564541162,118.663941477273,19.5926543745797,47.28830625,9.53181727369588,2.68248863636364,1.30615899997003,0,0.34,3.52,88,607.06,607,172.46,686.32,194.98,41.76,3.55,4.32,108.08,1044.04,88.71,"sample_00001-83","21.04.22",13,"t2",1,NA
"sample_00001",29.3932432432432,3.08008219952907,2622.18344594595,343.173554704807,213.942235135135,32.4088875383077,81.3357121621622,11.285447382048,41.8201905405405,7.76257104996861,2.04921621621622,0.612265335325168,0.05,0.4,1.48,37,374.95,372,251.47,700.43,473.26,40.66,2.59,7.51,187.87,1016.58,64.85,"sample_00001-89","21.04.22",13,"t2",1,NA
"sample_00001",31.9273191489362,6.19328327305295,1987.84340425532,368.451767327262,180.453954255319,22.2985749463484,72.3840989361702,10.3260565921451,34.7534808510638,5.81989841660706,2.14985106382979,0.449493046748146,0,0.08,1.88,47,951.6,952,506.17,962.9,512.18,43.89,10.96,5.92,147.95,1097.33,273.99,"sample_00001-90","21.04.22",13,"t2",1,NA
"sample_00001",51.092424,18.9793170427042,3531.1302,813.013579055968,261.656244,50.1436826125707,105.3889056,26.0721767574041,43.0915788,3.52076491906133,2.484336,0.692295596291903,-0.04,0.23,5,125,948.95,949,189.79,1132.14,226.43,30.54,0.71,4.29,107.21,763.55,17.87,"sample_00001-92","21.04.22",13,"t2",1,NA
"sample_00002",24.365424,3.29566162348566,359.67402,59.6214881310868,70.6362768,7.73661333307709,28.3696344,3.41751253670929,16.1448552,1.91551974980371,1.781424,0.299944141681467,-0.01,0.6,5,125,219.7,220,43.94,474.66,94.93,8.03,0.75,1.31,32.69,200.7,18.81,"sample_00002-10","21.04.22",13,"t2",2,NA
"sample_00002",42.924824,12.2556934978783,3461.84604,480.362606168568,260.376768,39.8193611400123,108.4379076,22.5449459097508,41.5668348,5.59661467245553,2.709616,0.832327331546135,-0.01,0.5,5,125,468.76,469,93.75,806.52,161.3,10.82,0.12,2.98,74.56,270.52,3.08,"sample_00002-104","21.04.22",13,"t2",2,NA
"sample_00002",55.974848,16.8734854403033,4805.2764,678.398204426198,306.5784228,34.4286107916489,123.0194304,21.6159580120621,50.244138,3.75915428045325,2.483392,0.538478724772166,0.02,0.26,5,125,877.38,877,175.48,1006.23,201.25,14.18,1.23,2.6,64.93,354.42,30.69,"sample_00002-11","21.04.22",13,"t2",2,NA
"sample_00002",44.165984,13.2492832325813,3562.88544,281.12533476096,269.6519484,28.8522196058269,111.7205784,15.7447111138644,41.2891344,5.51483995174872,2.785496,0.624687375025403,0,0.17,5,125,753.62,754,150.72,800.51,160.1,13.02,1.86,2.19,54.63,325.61,46.6,"sample_00002-110","21.04.22",13,"t2",2,NA
"sample_00002",46.7681056910569,8.20014976353942,2893.50768292683,583.066837226731,248.92515,55.2566490242024,90.2706475609756,19.4909841324713,40.8077341463414,6.06748931254443,2.24961788617886,0.559128090552313,0.06,0.77,5,123,178.75,163,32.56,739.63,147.93,72.09,0.16,7.4,115.25,600.71,3.94,"sample_00002-111","21.04.22",13,"t2",2,NA
"sample_00002",26.3794268292683,6.8221702821593,293.044664634146,67.9361019394148,63.0350396341463,7.8808265463599,25.636006097561,2.70000955425139,14.4635871951219,2.57563834484679,1.81303658536585,0.290141704209391,-0.1,0.95,3.28,82,184.79,185,56.34,300.72,91.68,8.45,0.48,1.49,37.79,211.2,12.11,"sample_00002-114","21.04.22",13,"t2",2,NA
"sample_00002",31.1050769230769,20.3833517837097,281.726456043956,140.390099674713,60.6309923076923,24.5912433232723,22.7215236263736,6.04324041961733,15.3140291208791,2.84571875168126,1.49234065934066,0.273167804340939,-0.05,0.57,3.84,91,467.12,460,119.87,684.82,178.34,31.71,0.54,4.29,67.61,460.01,13.47,"sample_00002-115","21.04.22",13,"t2",2,NA
"sample_00002",65.462552,3.89921383816558,9999.35766,384.072480608098,461.1177396,10.8599740209792,188.4524616,4.36080312326115,67.5680292,2.37017106721653,2.792824,0.123858534288635,0,0.06,5,125,1702.39,1702,340.48,1722.57,344.51,24.49,5.72,3.3,82.63,612.35,143.06,"sample_00002-117","21.04.22",13,"t2",2,NA
"sample_00002",28.7772032520325,4.16660535247436,2082.85079268293,104.648273258254,192.836996341463,10.624654126066,82.0790780487805,6.95043038307449,32.4639109756097,2.01663304446956,2.54672357723577,0.307988564318601,0,0.05,5,123,2599.33,2599,519.87,2639.86,527.97,65.82,9.69,5.38,89.22,857.67,242.29,"sample_00002-119","21.04.22",13,"t2",2,NA
"sample_00002",41.187736,9.2504339995344,3776.11794,961.021846909636,278.5901364,54.9868444560145,111.803166,12.3856611149807,43.101882,9.43226421727316,2.685456,0.537001073826042,0,0.3,5,125,941.08,941,188.22,1093.89,218.78,30.3,3.23,3.72,92.94,757.48,80.65,"sample_00002-122","21.04.22",13,"t2",2,NA
"sample_00002",67.020424,4.99483825057622,10314.67932,611.483621742737,498.3610212,27.1528161636183,208.7268588,12.6737360800283,62.97831,2.47526443609339,3.322368,0.274610561082535,0.01,0.14,5,125,1121.93,1122,224.39,1638.43,327.69,30.4,3.99,6.08,152.08,760.05,99.86,"sample_00002-127","21.04.22",13,"t2",2,NA
"sample_00002",44.023184,5.33962190032699,3365.793,175.254622148678,273.166344,19.4490470156095,114.1060932,9.81513738053646,37.7335908,2.48386252704968,3.050872,0.430414016290542,0,0.22,5,125,886.45,886,177.29,974.72,194.94,16.62,0.21,2.48,61.93,415.52,5.2,"sample_00002-13","21.04.22",13,"t2",2,NA
"sample_00002",54.6965454545454,12.5577250142935,4240.64270454545,1149.00810227255,278.782744090909,65.2556859612592,110.929168636364,26.9768715695228,47.9138931818182,8.82845457955315,2.33694545454545,0.533532486760357,0,0.44,4.4,110,1248.85,1247,283.51,1638.25,372.33,30.15,1.94,6.39,159.71,753.84,48.5,"sample_00002-131","21.04.22",13,"t2",2,NA
"sample_00002",22.8872419354839,4.766675005458,320.510141129032,93.477033944337,65.9311584677419,9.60822785196909,25.5764032258065,3.35611255828098,15.8114612903226,3.25644369618395,1.67141935483871,0.347809851255646,-0.02,0.73,5,124,197.33,197,39.47,455.5,91.1,10.47,0.56,1.62,37.58,261.81,14.03,"sample_00002-132","21.04.22",13,"t2",2,NA
"sample_00002",43.087528,16.315467327729,3382.45794,275.772179234462,273.2970456,25.9138340074098,113.224068,15.6342781160415,38.6401752,5.20721918478298,3.018728,0.699855058450469,-0.01,0.22,5,125,918.94,919,183.79,991.77,198.35,17.92,1.4,2.68,67.02,448.04,35.09,"sample_00002-137","21.04.22",13,"t2",2,NA
"sample_00002",81.1946744186046,52.2248149034632,7835.43610465116,7270.24311783109,487.125146511628,430.023324582833,112.401156976744,91.4661389014592,59.8011697674419,43.9599186693688,1.72804651162791,0.806453610790223,-0.01,0.62,1.8,43,479.58,480,266.43,596.97,331.65,57.56,3.84,11.16,248.13,1438.88,96.01,"sample_00002-146","21.04.22",13,"t2",2,NA
"sample_00002",51.276848,10.4311365941619,4229.48304,650.416200633355,284.512986,42.4769613749859,114.3113148,22.1904259769221,47.6598168,3.88612978331656,2.441576,0.613359709542714,0.03,0.37,5,125,468.04,384,76.89,869.17,173.83,17.06,1.19,4.49,112.27,426.49,29.78,"sample_00002-147","21.04.22",13,"t2",2,NA
"sample_00002",28.617344,5.56017673063285,462.81294,41.2743744177304,84.9753828,4.92592191280501,34.7312124,3.12435507979218,17.119026,2.30757278322987,2.079944,0.403414725049913,0.02,0.76,5,125,298.02,296,59.2,438.81,87.76,8.12,0.29,1.58,39.5,203.11,7.34,"sample_00002-15","21.04.22",13,"t2",2,NA
"sample_00002",33.3410256410256,8.1707003645155,3741.87288461538,1198.530122003,259.494196153846,64.2835656336166,103.095034615385,31.2501228540157,45.0193846153846,7.26767487564259,2.26238461538462,0.611859831531124,-0.02,0.13,1.56,39,248.51,249,159.3,253.9,162.76,10.4,2.67,2.19,54.8,259.96,66.74,"sample_00002-150","21.04.22",13,"t2",2,NA
"sample_00002",27.1816447368421,6.96944056043515,225.750197368421,50.6706063310923,51.9903828947368,5.92365330753217,19.7815855263158,2.02261141896338,14.4442717105263,2.28028437196381,1.394,0.210406273670725,-0.13,1.26,3.12,76,223.09,217,69.66,328.27,105.21,14.87,0.37,3.19,75.8,251.15,9.16,"sample_00002-159","21.04.22",13,"t2",2,NA
"sample_00002",21.8327222222222,2.68135663401083,208.06875,43.5789573319263,53.686125,5.9225357230236,21.46125,2.3695085468802,12.2960625,1.67560858889641,1.77151851851852,0.28316282695606,0.1,0.42,4.96,108,159.17,159,32.09,422.53,85.19,12.72,0.52,1.92,29.7,185.78,13.03,"sample_00002-167","21.04.22",13,"t2",2,NA
"sample_00002",26.062694214876,2.31593169819756,1952.30417355372,231.419287439935,183.745554545454,14.2145495932293,76.7825107438016,6.11268287697529,32.2289962809917,2.64468274130822,2.38747933884297,0.154381513313261,0,0.05,4.84,121,2590.61,2591,535.25,2604.51,538.12,35.23,9.21,3.43,85.81,880.72,230.35,"sample_00002-180","21.04.22",13,"t2",2,NA
"sample_00002",49.0457878787879,13.4595959745212,4210.47204545454,1257.3046193688,283.198581818182,57.2337113243719,118.952672727273,28.8675222608901,44.6511272727273,10.3593881209501,2.92781818181818,1.46632560449891,-0.17,0.3,1.32,33,301.6,296,223.99,603.69,457.34,49.63,4.82,12.01,300.32,1240.76,120.56,"sample_00002-190","21.04.22",13,"t2",2,NA
"sample_00002",38.4298956521739,8.84896365661164,2941.32482608696,493.547811451945,240.810781304348,38.4368394330684,98.8450395652174,21.7325905086637,38.61432,4.81005641527262,2.64566956521739,0.806361132384234,-0.07,0.51,4.6,115,454.83,455,98.88,750.7,163.2,13.81,0.2,3,74.89,345.32,4.89,"sample_00002-200","21.04.22",13,"t2",2,NA
"sample_00002",26.2401304347826,4.44752678642209,1975.43152173913,484.096441294523,196.866802173913,41.6752928043489,84.1140978260869,18.2833783776199,29.0738054347826,4.04441215485745,2.83591304347826,0.463145085311622,0.03,0.45,1.84,46,962.81,940,510.93,998.5,542.66,35.2,1.73,5.35,133.71,879.9,43.25,"sample_00002-206","21.04.22",13,"t2",2,NA
"sample_00002",26.6615892857143,5.61704368952788,246.0375,56.3878297737279,54.0906428571429,6.72126598221461,20.1410116071429,2.25262538081056,15.42290625,2.13849804882396,1.32076785714286,0.16658964183356,-0.42,1.08,2.28,56,45.6,3,1.32,260.85,114.41,17.07,0.45,3.12,67.09,234.01,7.92,"sample_00002-232","21.04.22",13,"t2",2,NA
"sample_00002",98.8663,33.6709315050229,2763.35260714286,2921.59646358732,272.257026428572,136.214807700521,91.2056528571429,40.8053883433214,30.4263192857143,24.2767841975028,3.84798571428572,1.34673511261906,-2.71,1.89,2.84,70,129.06,102,35.92,738.06,259.88,55.27,0.16,12.28,286.03,1381.76,3.88,"sample_00002-25","21.04.22",13,"t2",2,NA
"sample_00002",39.3640384615385,7.26784971194366,3489.15872596154,312.35038660028,286.685208173077,22.4382019080218,119.654640865385,9.28196268449186,37.1081639423077,1.80790842186955,3.22978846153846,0.288050314950776,0.01,0.37,4.16,104,700.33,700,168.35,801.53,192.68,27.6,3.41,2.52,62.93,690.1,85.33,"sample_00002-255","21.04.22",13,"t2",2,NA
"sample_00002",57.1401818181818,2.48343294654798,5146.58938016529,2463.7058794129,306.62603553719,127.020015696109,133.314084297521,56.2969386426115,43.040320661157,14.7663661300869,2.87751239669421,0.684376749504034,-0.02,0.81,5,121,462.56,252,50.48,1905.47,381.09,177.5,0.52,17.39,238.63,1479.2,7.67,"sample_00002-26","21.04.22",13,"t2",2,NA
"sample_00002",41.511248,3.29467456578819,4837.29408,255.086613639205,311.8074912,15.8109710064211,130.520322,7.98806247577919,47.2577004,2.06476142409902,2.770872,0.247179410354556,0,0.11,5,125,1126.86,1127,225.37,1189.07,237.81,23.9,4.5,2.77,69.21,597.51,112.48,"sample_00002-27","21.04.22",13,"t2",2,NA
"sample_00002",57.3940103092784,25.6656900990468,4939.85806701031,4019.24196666446,278.351072164948,182.514776983479,111.389529896907,75.396700201022,42.9329644329897,21.6284957204333,2.29326804123711,0.77888232577553,-0.19,1.23,4.04,97,351.38,188,46.62,1046.18,258.96,145.46,0.38,20.54,230.86,1212.19,4.08,"sample_00002-270","21.04.22",13,"t2",2,NA
