"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time_point","culture_ID","comment","time"
"sample_00008",52.338216,4.59373863410312,2077.47504,497.639366685352,215.9452224,42.645484431754,73.8727128,16.8982032242812,35.8665732,2.78867331930367,2.076328,0.514120526474032,-0.21,0.61,5,125,39.75,23,4.52,572.5,114.5,25.88,1.51,3.07,76.68,647.01,37.72,"sample_00008-19","03.05.22","t5",8,NA,10
"sample_00008",37.753136,3.8135318156237,4329.34146,168.698015446068,299.6128116,11.0102110132648,128.3742756,5.89300193002538,42.9956424,1.92841499743727,2.995344,0.237406283853025,0,0.09,5,125,987.25,987,197.45,1030.79,206.16,15.24,4.82,1.41,35.25,381.01,120.58,"sample_00008-21","03.05.22","t5",8,NA,10
"sample_00008",57.403016,4.06437650256231,8684.40204,2356.38349694718,451.1183544,40.1218559651011,189.223776,16.2488296824695,57.6432288,13.0095003794409,3.453208,0.797468912287191,0.1,0.39,5,125,117.86,74,14.89,609.86,121.97,20.6,2.08,2.36,58.99,515.05,51.9,"sample_00008-25","03.05.22","t5",8,NA,10
"sample_00008",43.018344,2.44297453905103,3973.07916,131.43253127331,283.3458732,10.9143083704754,123.2826156,6.08628503489481,41.0887404,1.42726072556409,3.007552,0.223131613699758,0,0.28,5,125,1281.85,967,193.33,2517.33,503.47,35.45,5.38,5.62,140.62,886.25,134.39,"sample_00008-28","03.05.22","t5",8,NA,10
"sample_00008",48.703904,9.87465044087229,4167.80964,343.616393903352,284.2124436,26.6774701380209,116.0171748,14.1449652352231,46.0626912,3.4271738145186,2.54764,0.439227536741787,0.01,0.13,5,125,1076.77,1077,215.35,1127.01,225.4,15.76,3.73,2.3,57.44,394.01,93.21,"sample_00008-29","03.05.22","t5",8,NA,10
"sample_00008",23.3295384615385,3.94274096380834,363.378461538462,111.154112602988,69.1473115384615,9.99058265040964,26.7680076923077,3.29062747464871,17.0956730769231,3.81911762364937,1.62197435897436,0.330935077682958,-0.21,0.96,1.56,39,30.43,14,8.77,106.38,68.19,5.49,0.27,1.35,33.78,137.34,6.81,"sample_00008-32","03.05.22","t5",8,NA,10
"sample_00008",47.1495288461538,7.69537572523642,7675.73913461538,2908.20859710108,406.361423076923,123.953233796695,164.992911057692,56.403493781938,56.2990889423077,10.8792840557358,2.83870192307692,0.753243290031082,0.03,0.41,4.16,104,319.02,286,68.74,531.83,127.84,13.84,0.25,3.38,84.57,345.96,6.26,"sample_00008-39","03.05.22","t5",8,NA,10
"sample_00008",37.4791333333333,3.93910596134613,3119.7555,917.240212443763,205.442595,35.3405803764653,72.84438,11.8861787292085,52.768395,11.8079157827993,1.43453333333333,0.267938455791538,-0.05,0.22,1.2,30,429.96,430,358.3,461.21,384.34,21.62,7.6,4.04,100.98,540.4,190.04,"sample_00008-42","03.05.22","t5",8,NA,10
"sample_00008",24.0263235294118,3.74828818885399,410.0625,74.4573427296706,78.9499852941177,8.18680649185506,31.7511661764706,4.7405429979819,16.5564,2.59886230099739,1.98455882352941,0.539968752809545,0.27,0.72,1.36,34,43.08,31,22.97,116.57,85.71,7.16,1.17,1.35,33.72,178.9,29.28,"sample_00008-68","03.05.22","t5",8,NA,10
"sample_00008",54.7184473684211,7.16154368721295,5867.34690789474,954.994872923486,344.844710526316,48.0856907173956,151.588728947368,24.5665165531803,48.971427631579,4.70585921591651,3.09753947368421,0.461015587322583,-0.05,0.27,3.04,76,959.91,934,307.3,2014,662.5,39.75,3.33,10.22,255.59,993.64,83.35,"sample_00008-8","03.05.22","t5",8,NA,10
"sample_00008",158.668266666667,13.8071476140723,1112.63625,748.1817364842,223.694325,128.066663678535,52.96401,10.3304627693385,24.519105,13.6504391773694,2.75086666666667,1.17192708180052,-2.76,2.03,1.48,30,56.46,21,14.52,307.28,207.62,56.7,0.48,13.24,285.53,1417.49,11.89,"sample_00008-85","03.05.22","t5",8,NA,10
"sample_00009",69.637352,4.06121540733488,7243.60644,2659.6875550659,414.3887424,77.3552897825592,178.7006448,35.6616588544261,49.415184,13.075507946364,3.724176,0.555113401143435,0.18,0.74,5,125,209.37,209,41.87,769.41,153.88,17.45,0.95,3.18,79.42,436.31,23.87,"sample_00009-1","03.05.22","t5",9,NA,10
"sample_00009",53.669424,1.71955417264044,7765.46838,244.740718970718,399.4324812,10.543754010634,173.9130588,4.47607735146894,56.8584036,1.32024962611206,3.060624,0.114995207754287,0.02,0.43,5,125,1069.43,801,160.24,2792.64,558.53,53.29,0.79,7.91,197.82,1332.18,19.81,"sample_00009-10","03.05.22","t5",9,NA,10
"sample_00009",21.5406,1.79766779018565,389.98584,83.6850092922041,69.0719076,7.93335526039413,24.859872,2.55884890751051,19.8099108,2.52123410177456,1.264504,0.124961647277565,0.29,0.95,5,125,181.5,176,35.21,604.97,120.99,11.88,0.21,2.57,64.13,296.89,5.23,"sample_00009-13","03.05.22","t5",9,NA,10
"sample_00009",56.828536,11.7175734878966,6439.35906,1323.80927514676,352.2436308,59.7863466365811,143.1416772,30.7513675650621,57.5913564,2.89021664216163,2.504872,0.585249491545989,-0.04,0.24,5,125,279.04,279,55.81,866.92,173.38,17.05,1.56,3.11,77.76,426.28,39.12,"sample_00009-15","03.05.22","t5",9,NA,10
"sample_00009",60.05764,2.99042866276672,8827.8255,716.626441510552,442.3896,33.973561674094,181.0253124,16.0385822420558,62.202816,2.57078863196999,2.920384,0.322737753921743,0.02,0.48,5,125,301.38,180,35.92,542.34,108.47,37.43,0.78,4,99.94,935.69,19.43,"sample_00009-17","03.05.22","t5",9,NA,10
"sample_00009",38.844416,8.45460985554149,3627.97056,405.991317194823,271.349676,36.1652023527995,117.10899,20.7752382108359,40.0503528,3.80341635876976,2.992784,0.758053317386053,-0.02,0.38,5,125,309.73,292,58.48,1381.04,276.21,25.88,1.03,4.67,116.63,647.03,25.66,"sample_00009-19","03.05.22","t5",9,NA,10
"sample_00009",40.8160887096774,3.70607942651582,2487.0952016129,1142.24922230575,184.278266129032,51.4691097510457,69.843458467742,16.7419830015848,41.9714237903226,14.5300978944946,1.79045161290323,0.380723302953748,-0.02,0.8,4.96,124,2007.26,1981,399.4,2246.87,453,49.51,0.15,9.96,249.53,1237.81,1.53,"sample_00009-28","03.05.22","t5",9,NA,10
"sample_00009",58.9810707964602,11.2120459214607,7129.42646017699,1471.79352999602,377.589671681416,60.5952908979692,156.756719469026,28.9721036179975,57.3349898230088,7.80338190339772,2.75686725663717,0.48673444476621,0.02,0.17,4.52,113,839.82,811,179.46,978.23,216.42,20.76,2.55,3.15,78.85,518.94,63.85,"sample_00009-34","03.05.22","t5",9,NA,10
"sample_00009",43.962888,13.4350700150738,3173.29326,519.133896535741,250.5787812,41.8054371936812,104.9329728,24.0795304668143,39.4521192,4.43444706420919,2.746808,0.804375370727037,-0.05,0.28,5,125,843.73,844,168.75,1018.47,203.69,15.17,1.31,3.3,82.42,379.13,32.84,"sample_00009-4","03.05.22","t5",9,NA,10
"sample_00009",27.928104,2.9854532098375,457.9578,59.8185479857627,77.68629,5.24623168010821,29.524662,1.67821438973671,19.7201304,1.94438160536819,1.508664,0.146061130816805,0.05,0.71,5,125,551.21,547,109.34,708.5,141.7,13.34,0.51,2.38,59.47,333.38,12.7,"sample_00009-5","03.05.22","t5",9,NA,10
"sample_00009",21.821984,1.98394501494436,276.48054,56.9611899909038,59.4174852,6.70375845710228,23.9431788,2.9752162494546,14.6163852,1.70765974105225,1.651896,0.228269041321434,0,0.22,5,125,937.75,938,187.55,1050.59,210.12,14.64,4.74,1.41,35.16,366.02,118.62,"sample_00009-6","03.05.22","t5",9,NA,10
"sample_00009",55.0916869565217,2.48536683855659,4446.07591304348,374.49037401393,255.485304782608,12.5159961260265,95.5530939130434,5.24941452519109,59.1188713043478,3.23550879637286,1.61799130434783,0.0690256112717711,0.03,0.17,4.6,115,1746.38,1724,374.78,2665.33,579.42,51.53,3.89,6.63,165.73,1288.31,97.26,"sample_00009-8","03.05.22","t5",9,NA,10
"sample_00010",58.271325203252,2.81944196169086,7957.34615853659,385.720170806024,406.01068902439,9.9979661376795,177.693519512195,5.2962400003838,57.0125085365854,2.03994152046431,3.12041463414634,0.136674792117932,0.01,0.08,5,123,4765.11,4765,953.02,5404.93,1080.99,121.73,9.42,12.99,223.15,1521.61,235.51,"sample_00010-11","03.05.22","t5",10,NA,10
"sample_00010",25.0594393939394,3.31719681069511,270.144204545455,58.5576634414566,60.9815863636363,6.40992952722298,25.1343,2.43386135900264,13.6071409090909,2.12042188240398,1.87843939393939,0.268083174738902,-0.02,0.49,2.64,66,441.51,442,167.24,513.43,194.48,16.4,0.44,2.17,54.13,410.01,11.08,"sample_00010-14","03.05.22","t5",10,NA,10
"sample_00010",51.764424,0.941353643259227,4003.91586,61.0472757015004,240.7273992,3.51161698154569,88.7058216,1.41376317453911,57.4781508,0.934112271304997,1.543936,0.0433537110068391,0.03,0.37,5,125,690.21,468,93.63,2726.4,545.28,54.16,2.04,7.22,180.53,1354.11,50.92,"sample_00010-20","03.05.22","t5",10,NA,10
