"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time_point","culture_ID","comment","time"
"sample_00002",172.312925925926,14.1385850448772,285.525,109.490102555858,76.52085,21.5866181119586,29.07615,6.96775406806791,12.15255,2.0273374163685,2.38885185185185,0.385315625240051,3.11,1.9,1.64,27,41.73,37,22.81,198.92,121.29,36.24,1.04,10.21,229.52,905.92,15.2,"sample_00002-102","25.04.22","t3",2,NA,13
"sample_00002",80.411536,4.81400285213741,13864.7052,1259.6701800959,558.3411972,47.0895863378858,226.070352,20.1023253782431,78.1314336,3.12214498288343,2.900016,0.308876580007969,0.03,0.33,5,125,712.04,524,104.78,1013.88,202.78,31.98,2.58,4.54,113.5,799.45,64.62,"sample_00002-11","25.04.22","t3",2,NA,13
"sample_00002",51.8964814814815,5.66794368742974,6184.35,1613.55844334126,334.6623,67.7356333373103,141.06765,32.2851805650679,54.1665,8.84710955983104,2.57655555555555,0.380071788090834,0,0.06,1.08,27,1125.67,1126,1042.29,1137.19,1052.95,53.69,14.71,10.82,270.56,1342.37,367.64,"sample_00002-129","25.04.22","t3",2,NA,13
"sample_00002",75.9538,10.7008961035679,4331.04732,443.224291922179,259.7880276,18.0899928033546,98.8508124,10.2495111466444,55.903932,3.61950559807997,1.77948,0.250361789829142,-0.05,0.44,5,125,268.99,223,44.6,537.71,107.54,8.09,0.88,1.75,43.77,202.25,21.96,"sample_00002-13","25.04.22","t3",2,NA,13
"sample_00002",37.810448,7.46183655121393,2071.57014,176.942879980623,175.9580172,13.6234270420746,68.1471468,9.34871532399951,39.069702,3.04372788924472,1.769816,0.349036817172538,0.11,0.44,5,125,1126.52,1096,219.24,2052.96,410.59,32.14,0.44,8.26,206.56,803.41,10.94,"sample_00002-14","25.04.22","t3",2,NA,13
"sample_00002",47.912464,4.62313336271185,4745.04642,545.23169414242,314.801802,37.4051851217555,121.0035672,15.5685120571826,50.333076,5.52720906204829,2.453232,0.522961728939589,-0.05,0.88,5,125,102.61,95,19.08,492.29,98.46,13.15,0.18,2.71,67.78,328.76,4.46,"sample_00002-16","25.04.22","t3",2,NA,13
"sample_00002",35.144984,5.5573993235755,2115.52884,107.728987937279,178.1299836,9.10552748301063,68.79735,6.58828785033494,39.4186176,3.20610719232525,1.766904,0.27922217492123,-0.14,0.39,5,125,1068.81,789,157.75,2228.12,445.62,30.22,0.44,6.12,152.94,755.52,10.99,"sample_00002-18","25.04.22","t3",2,NA,13
"sample_00002",48.705216,1.6427484325499,3992.23728,73.9990226089388,242.1078984,7.1040860291294,89.1779868,1.67009270671962,57.0089988,1.04148981518768,1.565048,0.0500615517911894,-0.03,0.09,5,125,2150.58,1694,338.87,3550.76,710.15,41.16,16.53,4.53,113.34,1028.95,413.28,"sample_00002-19","25.04.22","t3",2,NA,13
"sample_00002",40.966112,9.981895540634,2464.70526,216.906110720574,195.5252844,14.5294277364487,75.268764,8.77793715600782,41.9477616,3.2128782323036,1.814864,0.307761935226229,0.12,0.45,5,125,1639.03,1540,308.04,2332.11,466.42,45.68,1.03,10.13,253.17,1142.02,25.76,"sample_00002-23","25.04.22","t3",2,NA,13
"sample_00002",63.442496,6.15249978650692,4585.61412,892.692299260726,308.8843308,56.6642077044696,120.4569144,15.9430297609223,48.6202824,7.2538301868077,2.528816,0.49240562193798,0.09,0.77,5,125,161.9,109,21.86,600.31,120.06,47.92,0.27,5.19,129.75,1197.99,6.71,"sample_00002-25","25.04.22","t3",2,NA,13
"sample_00002",73.254744,26.4881273978898,3883.98078,978.814193942676,257.453964,50.4569291161849,95.530428,26.0141798979503,52.0829028,7.86878060548329,1.883464,0.598501199826323,-0.09,0.58,5,125,270.63,216,43.26,603.55,120.71,14.15,0.59,2.56,64.1,353.84,14.74,"sample_00002-26","25.04.22","t3",2,NA,13
"sample_00002",54.233256,6.09153221879727,4800.55248,348.384396742447,263.8822536,15.647535083442,95.2002072,8.7076512107996,64.3914684,3.21776584078306,1.486488,0.191696568700676,-0.01,0.61,5,125,329.56,302,60.36,1823.93,364.79,33.22,1.66,6.02,150.57,830.54,41.41,"sample_00002-3","25.04.22","t3",2,NA,13
"sample_00002",71.7149056603774,20.2554022207791,5824.43490566038,1165.50239078662,331.117378301887,54.4633843007025,135.898208490566,29.2129006124661,54.8153745283019,5.67705412458127,2.50871698113208,0.602126500169272,0.05,0.58,2.12,53,886.52,887,418.17,1321.36,623.28,52.93,1.62,15.37,384.21,1323.29,40.43,"sample_00002-31","25.04.22","t3",2,NA,13
"sample_00002",43.910088,6.08259715197063,4021.36812,175.164669028525,292.764294,16.4254473884209,122.3844228,9.28202098025659,41.9893308,2.43184820619527,2.933552,0.352518827133915,-0.01,0.15,5,125,947.89,948,189.58,1057.68,211.54,13.85,5.12,1.39,34.7,346.18,127.96,"sample_00002-32","25.04.22","t3",2,NA,13
"sample_00002",64.100672,10.7795288317763,4048.39944,333.275593216722,260.9810604,19.9055273646211,104.1119244,12.3682981468372,49.8253356,3.12905871846816,2.108896,0.334745951431828,-0.03,0.39,5,125,1524.02,1492,298.41,2329.48,465.9,41.56,2.35,9.03,225.86,1039.02,58.8,"sample_00002-33","25.04.22","t3",2,NA,13
"sample_00002",36.768544,7.61219045083227,2696.571,202.298691692218,207.9861624,20.475950878613,81.2221992,9.15067814307026,42.5351088,2.92113951618658,1.93012,0.323288211572794,0.22,0.4,5,125,578.36,227,45.49,1839.95,367.99,37.07,3.58,7.35,183.74,926.8,89.41,"sample_00002-34","25.04.22","t3",2,NA,13
"sample_00002",54.280328,7.78097106239359,3543.72732,319.722253435151,252.0593964,19.8294146859362,98.8016615999999,11.5374138669139,45.9081756,3.07720245648711,2.172744,0.359817828101047,-0.04,0.34,5,125,325.71,245,48.98,656.91,131.38,12.81,0.18,2.47,61.8,320.26,4.4,"sample_00002-37","25.04.22","t3",2,NA,13
"sample_00002",26.8514255319149,3.7335578657261,410.411489361702,84.0892462310192,71.2784489361702,8.06897412822107,26.9131978723404,3.26491921820562,19.2611968085106,2.23044782273319,1.40472340425532,0.154151210649417,0.39,1.04,1.88,47,91.68,82,43.78,247.56,131.68,10.24,0.43,2.78,69.8,255.97,9.07,"sample_00002-4","25.04.22","t3",2,NA,13
"sample_00002",57.8801300813008,2.90388404388281,6195.61097560975,351.696006834195,342.155491463415,11.0794377146929,144.214902439024,5.56567857746914,54.7022304878048,2.28453937599613,2.6409593495935,0.14930013771221,-0.01,0.21,5,123,5385.91,5386,1077.18,5677.66,1135.53,127.16,5.16,16.73,338.67,1605.4,128.88,"sample_00002-42","25.04.22","t3",2,NA,13
"sample_00002",22.0514098360656,2.47279531909748,404.819077868853,119.128010388021,69.9360639344262,10.3272524602019,24.616431147541,3.1967798040128,20.5787471311476,3.3551913434696,1.2071393442623,0.115291890834215,0.54,0.94,4.96,122,67.99,49,9.94,566.24,114.16,21.76,0.43,2.66,54.31,202.47,4.23,"sample_00002-43","25.04.22","t3",2,NA,13
"sample_00002",64.2991224489796,9.41805840548792,4377.96114795918,694.555013293126,256.28470255102,29.0991307362962,98.0669066326531,15.1242732140142,56.7856698979592,5.48095352064315,1.74160204081633,0.300287138867098,0.13,0.68,3.92,98,359.28,291,74.14,1306.57,333.31,31.95,0.64,7.52,187.87,798.83,15.99,"sample_00002-52","25.04.22","t3",2,NA,13
"sample_00002",80.1406756756757,14.3082982372974,488.085202702703,200.978242599529,81.1112108108108,18.7682133463224,29.6553040540541,5.43439350646492,20.2493432432432,5.47460484320003,1.52927027027027,0.321781728009035,-0.38,1.13,1.52,37,48.14,48,31.67,136.39,89.73,13.22,1.13,2.34,57.88,330.48,28.14,"sample_00002-56","25.04.22","t3",2,NA,13
"sample_00002",48.4576551724138,15.0841869265131,2100.08560344828,1168.09923037704,176.627343103448,54.8109492858565,64.5317224137931,21.3051832158263,37.7366431034483,12.8672198243646,1.79737931034483,0.418406450868147,-0.24,0.61,1.16,29,63.2,53,45.6,107.09,92.32,12.39,1.35,2.15,53.73,309.63,33.68,"sample_00002-57","25.04.22","t3",2,NA,13
"sample_00002",33.2830388349515,6.0543398337066,2310.6822815534,179.690361255346,194.026770873786,12.9387829641625,78.2594475728155,7.60694848045412,37.7351475728155,2.75927356846087,2.09126213592233,0.299129880675669,-0.07,0.35,4.12,103,850.68,508,123.38,1895.27,460.02,30.38,3.45,6.21,155.29,759.49,86.3,"sample_00002-61","25.04.22","t3",2,NA,13
"sample_00002",31.885303030303,3.46593555344096,2049.06988636364,352.139123629653,176.446165909091,21.655681356599,69.5388068181818,9.59874166432521,37.1464159090909,4.59196386583008,1.87919696969697,0.217545908130956,0.02,0.11,2.64,66,696.18,696,263.71,1126.88,426.85,25.32,8.19,4.11,102.76,633.06,204.68,"sample_00002-67","25.04.22","t3",2,NA,13
"sample_00002",21.00608,3.01901690566096,238.1643,63.5477813445324,55.406106,7.92046266587533,22.287474,3.19032241356967,13.427856,1.98678649196384,1.67448,0.215193540795257,0.14,1.33,1.32,25,59.72,60,45.25,79.38,60.14,9.74,0.32,2.19,30.35,111.55,7.89,"sample_00002-7","25.04.22","t3",2,NA,13
"sample_00003",47.763112,6.59668279689411,4451.11362,345.694532710182,296.7911604,28.9748923825441,111.7190232,14.7280284012739,51.8133672,9.19307585766387,2.267456,0.657193157936622,0.02,0.15,5,125,765.71,766,153.14,894.22,178.84,44.13,2.98,4.15,103.71,1103.21,74.62,"sample_00003-1","25.04.22","t3",3,NA,13
"sample_00003",43.260648,6.73398419460287,3799.73754,263.916568643644,287.0762796,14.2358723834752,120.261186,5.84799445192124,40.2971436,3.09341816846005,3.00696,0.326499799930779,0,0.09,5,125,1352.92,1353,270.58,1393.4,278.68,15.88,7.02,1.46,36.48,396.96,175.51,"sample_00003-12","25.04.22","t3",3,NA,13
"sample_00003",29.19072,5.35924268997029,238.8204,74.4283206090766,53.298,8.49060082878414,19.750716,2.73457975407557,15.109578,2.59251919175153,1.31844,0.130863503952273,0.86,1.04,1.16,25,26.04,26,22.45,118.52,102.17,20.69,0.76,4.3,58.56,191.43,14.32,"sample_00003-145","25.04.22","t3",3,NA,13
"sample_00003",75.2164444444444,9.68857442213938,6992.325,1258.66583076146,346.5183,45.875738781601,140.68455,24.3487170060907,63.06525,5.27053959462042,2.23537037037037,0.42078782778426,-0.03,0.39,1.08,27,600.95,601,556.44,698.42,646.69,58.04,5,15.33,383.33,1450.91,125.05,"sample_00003-150","25.04.22","t3",3,NA,13
"sample_00003",38.895616,4.22970923423745,3480.74172,123.613376223174,280.713114,8.39014037051103,122.2424136,3.69294945357615,36.2703744,1.28038479867817,3.375936,0.186495426909253,-0.01,0.09,5,125,1118.26,1118,223.65,1210.98,242.2,13.82,6.97,1.18,29.59,345.43,174.36,"sample_00003-17","25.04.22","t3",3,NA,13
"sample_00003",48.535072,3.93056290021113,4033.7028,122.7910206681,273.0815208,12.6513888944637,112.31703,5.52383511057221,45.8112996,2.18272168236844,2.461656,0.223124986816662,-0.01,0.27,5,125,399.03,399,79.81,429.32,85.86,6.29,0.09,1.31,32.71,157.32,2.19,"sample_00003-18","25.04.22","t3",3,NA,13
"sample_00003",55.362816,7.57600957328993,6601.15332,523.043311060218,341.2705608,21.067513350254,142.1836092,11.8914501459699,59.22315,2.98448773461452,2.411608,0.274570100808636,-0.02,0.6,5,125,1346.02,941,188.2,2312.66,462.53,32.91,2.16,7.92,198,822.66,53.95,"sample_00003-2","25.04.22","t3",3,NA,13
"sample_00003",48.016352,7.98257077421925,3664.84338,365.26143708817,269.9874504,26.033007417964,111.7463364,14.4753373509987,42.1315344,4.21158402084222,2.701264,0.548968962398986,0,0.17,5,125,823.69,824,164.74,970.39,194.08,13.68,3.32,2.35,58.87,341.88,83.05,"sample_00003-22","25.04.22","t3",3,NA,13
"sample_00003",86.4260441176471,7.96784389726348,9662.51977941177,2101.63950276729,449.636241176471,78.626352880935,184.666063235294,34.2797226319181,65.7135727941177,7.96115464827113,2.80257352941177,0.48823172612329,0.03,0.28,2.72,68,669.21,624,229.57,729.9,268.35,41,2.55,5.32,132.95,1025.11,63.72,"sample_00003-23","25.04.22","t3",3,NA,13
"sample_00003",68.20328,6.26184937461151,5622.90822,278.731177322839,307.1719584,13.6683824386967,124.5309876,8.31970071888895,57.5899956,1.88117135990404,2.168048,0.192248866601802,0,0.51,5,125,1302.99,1256,251.19,2173.5,434.7,28.58,2.03,6.43,160.68,714.5,50.78,"sample_00003-25","25.04.22","t3",3,NA,13
"sample_00003",48.791152,7.50559898971772,4432.87404,343.972840131402,295.3734984,17.4782448370063,120.866742,9.9516212976515,46.8633924,3.78949724304991,2.603728,0.356248924752197,0,0.1,5,125,1060.86,1061,212.17,1139.18,227.84,16.41,3.37,2.45,61.16,410.36,84.18,"sample_00003-32","25.04.22","t3",3,NA,13
"sample_00003",64.172096,12.678354135592,4672.35054,321.399794305779,296.04771,25.1312125553226,116.7982416,12.5151078570477,51.3079596,4.44183817484608,2.307136,0.386252118566066,0.01,0.22,5,125,640.73,641,128.15,668.87,133.77,10.54,1.28,1.83,45.8,263.55,32.07,"sample_00003-38","25.04.22","t3",3,NA,13
"sample_00003",48.407832,14.5927745342908,4077.92394,656.859445960709,281.3126436,46.1064395487819,112.2026904,27.3901303420591,47.6039916,5.8765034991424,2.454768,0.817790474545934,0.02,0.43,5,125,597.93,598,119.59,720.72,144.14,12.32,0.41,2.96,74.02,308.01,10.18,"sample_00003-4","25.04.22","t3",3,NA,13
"sample_00003",54.502048,14.8440876037566,4195.23462,319.337109180571,298.6217928,19.2350687108782,122.0129892,11.2694996794456,43.9785936,3.36144341348408,2.801792,0.40488344192914,0.02,0.14,5,125,1179.22,1179,235.84,1306.65,261.33,20.26,4.27,2.87,71.7,506.61,106.76,"sample_00003-41","25.04.22","t3",3,NA,13
"sample_00003",62.839768,8.78938735721079,8153.22348,657.042387585046,385.4954268,25.8868883363881,160.31115,14.8148339361876,64.9066608,2.6710374714282,2.479232,0.283338055697521,-0.04,0.49,5,125,2670.9,2530,505.95,3848.76,769.75,58.52,2.84,15.75,393.8,1463.09,70.94,"sample_00003-45","25.04.22","t3",3,NA,13
"sample_00003",30.7404897959184,3.26249971598497,3185.76719387755,610.078855243306,258.238951530612,33.416987580486,108.86937244898,14.9330472899859,36.8028459183673,4.89892109330057,2.98191836734694,0.334865957902943,0,0.12,3.92,98,836.86,837,213.48,886.49,226.15,17.45,2.49,2.39,59.7,436.14,62.21,"sample_00003-46","25.04.22","t3",3,NA,13
"sample_00003",58.9415595238095,10.0689012290453,2485.17401785714,1246.84348502619,205.612473214286,67.0572117775131,74.372175,29.1160500136771,39.8763,9.5447451506493,1.82519047619048,0.522115263925378,0.02,1.05,3.36,84,219.37,197,58.77,389.22,115.84,37.67,0.13,4.87,121.84,941.83,3.32,"sample_00003-49","25.04.22","t3",3,NA,13
"sample_00003",38.825104,3.4629835002448,4082.64786,137.081678081704,303.9383736,7.72105335943334,129.6869616,4.01195219801014,40.127724,1.97799585029246,3.24336,0.245416512313514,0,0.1,5,125,1088.98,1089,217.8,1148.7,229.74,11.69,7.39,0.9,22.44,292.25,184.78,"sample_00003-5","25.04.22","t3",3,NA,13
"sample_00003",44.9509439252336,6.55983989368553,4557.2889953271,1157.87856124454,304.895392990654,46.8598115510747,129.126377102804,19.7285424051477,43.8804252336448,8.54788768838942,3.03722429906542,0.575232033714685,-0.01,0.13,4.28,107,854.39,854,199.62,902.71,210.91,11.95,1.57,1.73,43.26,298.73,39.2,"sample_00003-6","25.04.22","t3",3,NA,13
"sample_00003",39.3759743589744,8.91830913444448,3584.57711538462,783.519490088298,262.285373076923,42.2936135677799,109.106169230769,20.8762941169955,41.5725230769231,6.0890903789402,2.65534615384615,0.606108897397568,0,0.12,3.12,78,609.54,610,195.36,662.21,212.25,12.42,4.23,2,50,310.46,105.78,"sample_00003-86","25.04.22","t3",3,NA,13
"sample_00003",94.0178888888888,11.6782978807137,8405.37,1644.00710189262,415.296771428571,57.4373241774976,168.09795,24.4555205045451,63.3998571428571,8.8821981038364,2.69631746031746,0.573083758596978,0.05,0.27,2.52,63,166.79,114,45.2,387.23,153.66,18.37,3.42,2.3,57.55,459.23,85.53,"sample_00003-99","25.04.22","t3",3,NA,13
"sample_00004",51.95148,8.21495620568304,3950.3781,209.800238560254,280.8532764,20.6207126889686,118.3751496,10.8631937125595,42.6962016,2.64424264662517,2.795864,0.400583371854663,-0.01,0.1,5,125,1037.11,1037,207.42,1087.49,217.5,19.13,4.11,2.12,52.9,478.19,102.77,"sample_00004-1","25.04.22","t3",4,NA,13
"sample_00004",34.979792,5.2320307139648,2246.74884,247.483584066323,182.1536748,12.7486446135282,69.722532,7.08976807382449,41.1010848,3.50361296269262,1.711312,0.243508806756023,0.14,0.32,5,125,966.69,967,193.34,2348.32,469.66,56.88,1.29,7.86,196.62,1421.89,32.21,"sample_00004-10","25.04.22","t3",4,NA,13
"sample_00004",43.368256,4.18325794841386,5566.74606,255.441633220557,329.8858488,17.2190090407146,136.9837332,12.476315117565,52.075872,4.17143573603803,2.663016,0.421921621371369,0.04,0.56,5,125,294.14,55,10.91,716.96,143.39,17.07,0.47,4.11,102.74,426.74,11.76,"sample_00004-11","25.04.22","t3",4,NA,13
"sample_00004",51.963688,13.5065592448907,3586.11138,358.789976347957,261.9456084,29.3256910762311,105.8015196,16.6345433129145,43.7214024,4.48174013472849,2.475464,0.590961866899238,-0.03,0.68,5,125,396.46,396,79.29,467.1,93.42,11.77,0.07,2.66,66.4,294.31,1.7,"sample_00004-13","25.04.22","t3",4,NA,13
"sample_00004",51.250528,6.99826938465919,4696.23258,1055.10041021071,302.4078624,36.2664218880929,121.0744584,14.6390183538757,49.4890884,9.585354594132,2.514184,0.458117930724844,0.02,0.25,5,125,929.1,905,181.08,1013.64,202.73,50,1.34,4.68,117.05,1250.08,33.44,"sample_00004-14","25.04.22","t3",4,NA,13
"sample_00004",41.2472053571429,7.88630011577083,3457.11977678572,227.780192313357,227.786319642857,12.3926039117376,85.1240571428571,7.41354354825885,51.8648785714285,2.53160616227881,1.64982142857143,0.200326230073843,0.07,0.2,4.48,112,1310.02,1309,292.28,1726.32,385.34,26.02,5.9,5.06,126.46,650.57,147.39,"sample_00004-16","25.04.22","t3",4,NA,13
"sample_00004",36.0281428571429,1.98462948033532,3772.18446428572,548.866749548763,239.357217857143,22.4661861852614,88.8923892857143,10.1207350665363,53.7327,5.17869668517796,1.661,0.173172408099065,0,0.07,1.68,42,858.98,859,511.3,867.99,516.66,30.08,11.98,4.18,104.57,752.08,299.41,"sample_00004-4","25.04.22","t3",4,NA,13
"sample_00004",27.6410652173913,1.70239256997875,2548.09271739131,384.349576563672,206.868805434783,22.4939640135161,83.4263902173913,10.9395658210645,38.6521434782609,3.17062075293727,2.15552173913043,0.242779986282087,0.08,0.3,1.84,46,657.41,603,327.65,798.85,434.16,45.84,5.24,7.51,187.69,1146.06,131.08,"sample_00004-50","25.04.22","t3",4,NA,13
"sample_00004",50.6714814814815,6.91899881802813,807.3675,509.114749566777,114.5769,58.1361988873542,42.31845,24.1236210922072,23.59635,3.53317281049854,1.77337037037037,0.910013531097547,0.45,1.2,1.08,27,43.36,32,29.62,138.12,127.89,24.53,0.28,5.94,148.56,613.24,6.95,"sample_00004-56","25.04.22","t3",4,NA,13
"sample_00004",45.263576,4.71591310944879,3670.35462,234.405441174954,240.11154,12.2728581063396,92.8226952,6.56814812997049,50.4243792,2.0717333545284,1.846872,0.177089688230059,-0.01,0.05,5,125,3077.43,3077,615.49,3103.24,620.65,48.62,13.39,4.02,100.61,1215.56,334.72,"sample_00004-6","25.04.22","t3",4,NA,13
"sample_00004",45.63748,7.67346498530131,4054.43556,313.371981207532,275.4876096,20.2937507736081,114.7491036,11.8437175605091,45.1736028,2.36194737586232,2.556176,0.350161346773446,0,0.64,5,125,284.96,285,56.99,579.12,115.82,13.14,0.38,2.52,63.1,328.46,9.42,"sample_00004-7","25.04.22","t3",4,NA,13
"sample_00005",60.6224776119403,6.98588729176753,7255.78052238806,1339.16324804028,363.811258208955,48.0156056347164,150.403580597015,26.4197897891299,61.2375716417911,3.46904535080273,2.45389552238806,0.424005758048679,-0.04,0.55,2.68,67,1302.22,1244,464.07,1632.44,609.12,54.36,4.12,15.02,375.53,1358.91,103,"sample_00005-119","25.04.22","t3",5,NA,13
"sample_00005",152.3146875,5.62078374421161,536.669296875,258.784642914842,141.403725,46.8926029148762,47.5286484375,11.8942555422944,13.703428125,3.22742253703641,3.4864375,0.344012934631168,2.99,1.29,1.64,32,30.17,18,10.98,424.19,258.65,45.35,1.98,10.61,151.68,560.16,25.87,"sample_00005-148","25.04.22","t3",5,NA,13
"sample_00005",60.3908,19.0813660116609,4408.07346,496.665267612401,281.3666868,33.1415390151341,112.0333356,19.6992173677946,50.9269356,5.88292149534187,2.259344,0.577612314228486,-0.01,0.22,5,125,783.81,784,156.76,852.54,170.51,12.08,1.11,2.57,64.23,301.97,27.87,"sample_00005-16","25.04.22","t3",5,NA,13
"sample_00005",78.5694691358025,7.64319503886696,8211.9825,620.836036078317,398.3405,39.3858217535202,167.58755,14.8853215003699,62.5499,2.89154662233293,2.69141975308642,0.313286006079011,0,0.47,3.24,81,542.44,272,84.06,1793.23,553.47,43.79,5.44,9.63,240.83,1094.73,136.04,"sample_00005-20","25.04.22","t3",5,NA,13
"sample_00005",144.581128,8.13137887562545,545.61276,158.633953586635,134.4113352,26.861196878767,45.6153444,9.99558527111977,15.164496,2.76214241146135,3.09672,0.806652507429274,-2.99,1.29,5,125,31.95,31,6.26,719.09,143.82,20.62,0.24,4.59,114.69,515.41,6.05,"sample_00005-22","25.04.22","t3",5,NA,13
"sample_00005",57.087328,11.9898821638429,4572.09846,564.398191721792,290.890278,37.244144474152,113.5228284,15.7238677815154,51.4955556,3.28279354727047,2.222648,0.39403850425905,0,0.33,5,125,535.35,535,107.07,895.28,179.06,22.08,0.61,3.38,84.4,551.95,15.16,"sample_00005-25","25.04.22","t3",5,NA,13
"sample_00005",71.896096,10.8304905411379,8229.19986,916.989202632005,383.1943788,33.7461057836931,158.125122,18.2861967156344,66.4339968,3.73579217650528,2.393392,0.336715872758832,-0.03,0.56,5,125,1421.5,1187,237.48,3454.75,690.95,57.71,5.09,15.38,384.56,1442.84,127.32,"sample_00005-27","25.04.22","t3",5,NA,13
"sample_00005",61.9743586956521,7.62629653985993,4346.6625,1053.70114320863,283.557536413044,51.6016591150623,114.168663586957,23.6060592866955,47.4825081521739,6.64055578171926,2.38745652173913,0.38906505043949,0.02,0.14,3.68,92,547.12,547,148.67,632.17,171.79,10.41,2.82,1.63,40.86,260.28,70.43,"sample_00005-28","25.04.22","t3",5,NA,13
