"","file","date","time_point","culture_ID","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"1","sample_00001","03.05.22","t5",1,3.672,0.106744186046512,9462.14298,275.062295930233,91.7055257967861,21.1213705564748,33.0853921137666,8.18346559246163,302.544423152057,260.724006931787,240.43,246.599981650445,0.53,0,0.0846511627906977,0,0,0,0,0.022093023255814,0,0,0,0
"2","sample_00002","03.05.22","t5",2,1.88,0.0546511627906977,6125.08716,178.054859302326,85.61233305,44.0524375650728,34.810606575,8.68498178611242,274.130875,119.964441413057,129.41,36.2150120806276,0.456666666666667,0,0.0255813953488372,0,0,0,0,0.0290697674418605,0,0,0,0
"3","sample_00003","03.05.22","t5",3,3.704,0.107674418604651,6923.42964,201.262489534884,63.5317097375741,28.9077205211779,29.2995300847439,8.19872914182829,194.770312289648,139.152787960992,83.232,86.2624464642639,0.654,0,0.0662790697674419,0,0.0290697674418605,0.0123255813953488,0,0,0,0,0,0
"4","sample_00004","03.05.22","t5",4,2.96,0.086046511627907,7056.48672,205.130427906977,74.4226414898874,27.9704845496685,28.0623521156161,8.22852837752604,345.558837670951,256.330631141982,242.55625,285.827140115815,0.565,0,0.0497674418604651,0,0,0.0290697674418605,0,0.0072093023255814,0,0,0,0
"5","sample_00005","03.05.22","t5",5,2.984,0.0867441860465116,5799.53034,168.590998255814,79.9951439487915,7.81243448754588,32.114836113425,4.94187175454025,179.70172236489,39.2905517753186,133.67,69.3201351220072,0.455,0,0.0867441860465116,0,0,0,0,0,0,0,0,0
"6","sample_00006","03.05.22","t5",6,10.808,0.314186046511628,27147.05604,789.158605813953,91.3365853345929,27.0364277110437,31.4342174325733,8.16535332414162,280.609003958004,192.483281587029,180.156428571429,122.373326694438,0.479285714285714,0.0265116279069767,0.142558139534884,0.0290697674418605,0,0.0290697674418605,0,0,0.0579069767441861,0,0.0290697674418605,0
"7","sample_00007","03.05.22","t5",7,5.752,0.167209302325581,16444.88406,478.048955232558,94.910984828779,29.9862772122568,35.9369971832584,8.34944300858944,428.929539259772,255.423427227237,174.995714285714,92.4705399676284,0.438571428571429,0.0290697674418605,0.0662790697674419,0,0,0.0427906976744186,0,0.0290697674418605,0,0,0,0
"8","sample_00008","03.05.22","t5",8,8.648,0.251395348837209,24443.13672,710.5563,87.8376510929995,35.8210828162026,29.2966881461181,10.6985863543901,324.800498727624,246.608319355134,216.613571428571,217.077013969596,0.46,0.0290697674418605,0.142093023255814,0.00651162790697674,0,0,0,0,0.0446511627906977,0,0.0290697674418605,0
"9","sample_00009","03.05.22","t5",9,7.448,0.216511627906977,21796.16688,633.609502325581,95.807817503065,37.6252124396474,35.5214311007179,9.57841180741753,328.212217551946,176.611131968042,181.60625,137.862014133957,0.485,0.0544186046511628,0.0776744186046512,0.0286046511627907,0,0.0267441860465116,0,0.0290697674418605,0,0,0,0
"10","sample_00010","03.05.22","t5",10,8.056,0.234186046511628,20034.6696,582.403186046512,83.162363752029,39.8371961642828,31.3586215298312,8.95777509453889,361.988328325936,350.690119780655,231.194545454545,338.287612080716,0.376363636363636,0.0290697674418605,0.0916279069767442,0,0.00627906976744186,0.0290697674418605,0.00953488372093023,0.0286046511627907,0.0109302325581395,0,0.0290697674418605,0
"11","sample_00011","03.05.22","t5",11,16.72,0.486046511627907,64670.72724,1879.96300116279,104.751027666019,48.9657896203531,38.5743509856556,9.99029678897242,269.703362588738,201.830578742919,192.607826086957,197.292916035489,0.559130434782609,0.1,0.244883720930233,0,0,0.0290697674418605,0,0.0395348837209302,0.0290697674418605,0,0.0434883720930233,0
"12","sample_00012","03.05.22","t5",12,16.72,0.486046511627907,64900.0998,1886.63080813953,102.072247474532,41.1278154725645,40.2160911238909,13.1609569802104,279.00887987142,187.609249724692,164.865769230769,184.814878235992,0.495769230769231,0.0709302325581395,0.203023255813954,0,0,0.0290697674418605,0.017906976744186,0.0290697674418605,0.0483720930232558,0.00767441860465116,0.08,0
"13","sample_00013","03.05.22","t5",13,16.816,0.488837209302326,83077.3503,2415.03925290698,117.987628258077,40.265030516105,40.5508296680245,14.0152016841549,290.653998885863,135.85995076822,161.3828,124.851627993658,0.4456,0.205581395348837,0.0823255813953488,0,0,0.01,0,0.0109302325581395,0.0751162790697674,0,0.104883720930233,0
"14","sample_00014","03.05.22","t5",14,11.248,0.326976744186046,26292.68262,764.322169186046,78.7113498593991,39.9165034528557,28.1754026152196,9.71335190020457,248.321785742526,166.387383888513,191.514375,127.715828879,0.521875,0.116279069767442,0.125581395348837,0,0.0165116279069767,0,0.0272093023255814,0,0.0413953488372093,0,0,0
"15","sample_00015","03.05.22","t5",15,22.176,0.644651162790698,101757.96072,2958.08025348837,86.4646323642772,67.3429066227024,33.5508615715624,17.9834833570803,297.658429546119,168.782460501888,162.608048780488,172.955532149445,0.640243902439024,0.0576744186046512,0.208372093023256,0,0.0113953488372093,0.135116279069767,0.0193023255813954,0.0832558139534884,0.0423255813953488,0.0290697674418605,0.0581395348837209,0
"16","sample_00016","03.05.22","t5",16,5.168,0.150232558139535,9507.28266,276.374495930233,71.3368659054321,21.8580458030458,26.8344846869298,6.03081226963592,168.774146003438,50.9323115638299,116.335,74.5907556455743,0.597,0,0.150232558139535,0,0,0,0,0,0,0,0,0
"17","sample_00017","03.05.22","t5",17,2.8,0.0813953488372093,7061.6043,205.279194767442,70.4800387158515,40.9171664799287,27.7821727224962,11.4016831542409,299.869909850898,109.335585828027,184.302,41.647351296331,0.672,0,0.0523255813953488,0,0,0,0,0.0290697674418605,0,0,0,0
"18","sample_00018","03.05.22","t5",18,3.344,0.0972093023255814,6910.57008,200.888665116279,79.6304770813187,6.57682792282236,31.5745523813833,8.22069847366861,305.923712633771,305.656970870317,207.09,230.868234194313,0.741666666666667,0,0.0681395348837209,0,0,0.0290697674418605,0,0,0,0,0,0
"19","sample_00019","03.05.22","t5",19,3.2,0.0930232558139535,4003.91586,116.392902906977,50.4963790905324,16.9675319487654,26.9634517887979,9.51333697985708,385.612181873406,250.528709169366,243.5,247.360947835922,0.56375,0.0109302325581395,0.0281395348837209,0,0.00627906976744186,0.0188372093023256,0.0202325581395349,0,0,0.0086046511627907,0,0
"20","sample_00020","03.05.22","t5",20,3.952,0.114883720930233,7493.71176,217.840458139535,82.5820607287348,13.6915792222058,28.9990914350189,5.89475837194535,233.843334914796,30.1374957394381,176.618571428571,63.4979901069242,0.494285714285714,0,0.114883720930233,0,0,0,0,0,0,0,0,0
"21","sample_00021","03.05.22","t5",21,6.512,0.189302325581395,9430.51896,274.142993023256,64.0415228815179,21.5375153043288,26.9602271952929,5.08341135006257,285.664118092192,147.328036337163,194.626,87.1345669639782,0.534,0,0.104186046511628,0.0581395348837209,0,0.0269767441860465,0,0,0,0,0,0
