"","file","date","time_point","culture_ID","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"1","sample_00001","25.04.22","t3",1,3.888,0.113023255813953,6466.12794,187.968835465116,69.6100512025446,38.199286845187,27.8364889139894,9.24743579108125,424.197109497361,170.798422160268,346.286,175.837472200894,0.26,0.0290697674418605,0.0144186046511628,0.0502325581395349,0,0,0,0.0193023255813954,0,0,0,0
"2","sample_00002","25.04.22","t3",2,21.168,0.615348837209302,54097.80696,1572.61066744186,77.4377311815953,38.4059341298447,34.1686288799493,11.1293775284638,370.522446885458,268.522992754152,218.373928571429,268.608804816103,0.491071428571429,0.0581395348837209,0.219302325581395,0.116976744186047,0,0.117441860465116,0.0274418604651163,0.076046511627907,0,0,0,0
"3","sample_00003","25.04.22","t3",3,15.872,0.461395348837209,43341.3099,1259.9217994186,91.4640754858164,30.6248357972921,32.3617810165997,10.3790387588924,270.023060020596,152.313350209434,214.735769230769,108.528192288385,0.442307692307692,0.0576744186046512,0.273720930232558,0.00744186046511628,0.0290697674418605,0,0,0.0934883720930233,0,0,0,0
"4","sample_00004","25.04.22","t3",4,8.272,0.24046511627907,15302.35152,444.8358,66.0372686755539,28.8298240626804,29.3970212739522,6.51821586124798,329.859690549049,171.945044730114,248.070909090909,186.265737399799,0.363636363636364,0,0.136744186046512,0.0355813953488372,0,0.0418604651162791,0.0262790697674419,0,0,0,0,0
"5","sample_00005","25.04.22","t3",5,13.928,0.404883720930233,51300.72144,1491.30004186047,98.7294417189107,35.1074966955403,37.5578836755095,12.9811125626741,273.209522502364,167.031973389034,143.428571428571,98.5172060751681,0.557142857142857,0.0581395348837209,0.214651162790698,0,0,0.0218604651162791,0,0.110232558139535,0,0,0,0
"6","sample_00006","25.04.22","t3",6,22.24,0.646511627906977,73538.57484,2137.74926860465,101.608393777798,46.093977549094,34.0057433212419,11.4163263240902,255.934296616073,151.794623488356,177.368055555556,119.184781214944,0.525,0.141395348837209,0.381162790697674,0,0,0.0486046511627907,0,0,0.0111627906976744,0.00604651162790698,0.0581395348837209,0
"7","sample_00007","25.04.22","t3",7,26.792,0.778837209302326,62357.44986,1812.71656569767,79.5828066815316,28.6725616569945,29.9343028850489,9.24180792804012,247.507626933463,138.8070438736,161.182,106.756476570726,0.6114,0.0855813953488372,0.52953488372093,0,0.0153488372093023,0.0506976744186047,0.0346511627906977,0.0290697674418605,0.033953488372093,0,0,0
"8","sample_00008","25.04.22","t3",8,17.032,0.495116279069767,32231.43738,936.960388953488,73.7010527350686,18.9605647331305,29.9878377466712,6.01095813519023,242.415277531909,169.086460827892,139.727777777778,147.191941965201,0.661851851851852,0,0.399302325581395,0,0,0.0544186046511628,0,0,0.0413953488372093,0,0,0
"9","sample_00009","25.04.22","t3",9,20.792,0.604418604651163,34753.617,1010.27956395349,64.9323788424897,25.400255842494,25.3889893260707,7.74279056625628,234.675727760684,109.425877794566,161.040512820513,92.4122033963708,0.59,0.0290697674418605,0.441162790697674,0.00883720930232558,0,0.0283720930232558,0.0267441860465116,0.0409302325581395,0.0293023255813953,0,0,0
"10","sample_00010","25.04.22","t3",10,27.2,0.790697674418605,80807.9004,2349.06687209302,95.0017998914436,50.3393550867823,32.0002321500441,8.83801101513604,266.021612561506,157.095245619246,170.1075,142.681292302379,0.518,0.0581395348837209,0.432790697674419,0,0,0.0872093023255814,0,0,0.0386046511627907,0,0.173953488372093,0
"11","sample_00011","25.04.22","t3",11,25.76,0.748837209302326,91569.77748,2661.91213604651,89.6001164844745,59.0712921332243,34.0578252927382,15.1109274381261,358.064283504167,179.710036307062,252.996744186046,198.205953957961,0.484651162790698,0.0788372093023256,0.171860465116279,0.126279069767442,0,0.15046511627907,0,0.0267441860465116,0.0681395348837209,0.0581395348837209,0.0683720930232558,0
"12","sample_00012","25.04.22","t3",12,31.816,0.924883720930233,122950.90926,3574.15433895349,102.703607641455,68.9680289660565,37.1149738756961,16.0936374351726,275.412036006165,164.716503269351,154.156481481481,161.74185191524,0.598518518518519,0.12093023255814,0.393720930232558,0.0565116279069767,0,0.103953488372093,0,0.0581395348837209,0.0286046511627907,0.0583720930232558,0.104651162790698,0
"13","sample_00013","25.04.22","t3",13,27.592,0.802093023255814,78210.53172,2273.56196860465,90.3558154163133,44.1263829928193,34.2189892848692,9.64348972805787,319.152708910208,172.930312060808,176.233720930233,181.921684354026,0.585348837209302,0.113953488372093,0.177674418604651,0.00953488372093023,0.0181395348837209,0.125813953488372,0.0474418604651163,0.0825581395348837,0.0555813953488372,0,0.171395348837209,0
"14","sample_00014","25.04.22","t3",14,15.392,0.447441860465116,49312.86966,1433.51365290698,93.4308459472038,53.3288337130375,32.1768345341162,11.3605645379949,292.699436795095,217.900637397118,202.374545454545,217.504603514003,0.550454545454545,0.0581395348837209,0.269767441860465,0,0,0.0290697674418605,0,0,0.0323255813953488,0,0.0581395348837209,0
"15","sample_00015","25.04.22","t3",15,26.104,0.758837209302326,103645.16676,3012.94089418605,107.162846243354,46.8101701480584,39.3770721622688,16.0234608988195,327.635612396099,176.549840660481,154.786756756757,166.99484576301,0.508378378378378,0.0581395348837209,0.228604651162791,0,0,0.148372093023256,0,0.0986046511627907,0.0186046511627907,0.0913953488372093,0.115116279069767,0
"16","sample_00016","25.04.22","t3",16,6.632,0.192790697674419,31487.02632,915.32053255814,128.570226664374,44.4052598709998,43.9766735399647,12.7721294525619,406.244643508698,285.291418923601,321.40875,262.86315274234,0.305,0.0504651162790698,0.0806976744186046,0,0,0,0,0.0488372093023256,0.0127906976744186,0,0,0
"17","sample_00017","25.04.22","t3",17,18.712,0.543953488372093,62514.38898,1817.2787494186,98.5228977810142,53.0925454992342,36.8413102429686,11.8415036434482,318.514682595802,222.385225790683,172.6,182.533823943217,0.5976,0.0290697674418605,0.246279069767442,0.0113953488372093,0,0.0581395348837209,0,0.115813953488372,0,0,0.0832558139534884,0
"18","sample_00018","25.04.22","t3",18,15.896,0.462093023255814,44248.56498,1286.29549360465,85.1768674477055,55.6543724420606,30.5081546776106,9.94877647260475,307.415198806704,195.442407562301,213.915652173913,163.161176638486,0.480434782608696,0,0.250697674418605,0.0395348837209302,0,0.0269767441860465,0.0290697674418605,0.0576744186046512,0,0,0.0581395348837209,0
