"","file","date","time_point","culture_ID","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"42","sample_00042","17.04.2022","t1",42,22.712,0.660232558139535,76751.62776,2231.15196976744,84.0165601777028,57.1646131766462,29.7471922966522,16.0118340411485,476.72502884748,243.947488565702,398.989736842105,295.387573614522,0.366578947368421,0.135581395348837,0.151162790697674,0.18906976744186,0,0,0.0276744186046512,0.0581395348837209,0.0730232558139535,0,0.0255813953488372,0
"43","sample_00043","17.04.2022","t1",43,26.984,0.784418604651163,58793.64588,1709.1176127907,74.3560677799264,39.0149347027122,28.8249630470945,10.8919519867756,371.878269197573,227.513212656707,296.015416666667,244.474025996744,0.474791666666667,0.0290697674418605,0.223488372093023,0.152325581395349,0.0086046511627907,0.105116279069767,0.0902325581395349,0.0586046511627907,0.0467441860465116,0,0.0702325581395349,0
"44","sample_00044","17.04.2022","t1",44,25.448,0.739767441860465,61343.77536,1783.24928372093,83.3029049446743,53.2201241234862,30.2271960449709,14.9794181897227,381.189768753722,202.169095221503,269.730238095238,225.27474088417,0.487857142857143,0.0588372093023256,0.186046511627907,0.174883720930233,0.00604651162790698,0.0341860465116279,0.0290697674418605,0.0665116279069767,0.0890697674418605,0.0381395348837209,0.0569767441860465,0
"45","sample_00045","17.04.2022","t1",45,38.856,1.12953488372093,111274.29756,3234.71795232558,88.4574321583648,79.6584442385006,30.1546432159248,13.6202787322535,388.842697688407,189.392241169222,262.487321428571,201.575165583381,0.508392857142857,0.0581395348837209,0.253953488372093,0.140232558139535,0.0288372093023256,0.166511627906977,0,0.13953488372093,0.139302325581395,0.0532558139534884,0.149767441860465,0
"46","sample_00046","17.04.2022","t1",46,20.464,0.594883720930233,47638.63368,1384.84400232558,69.7534198812522,34.4848968199637,30.5366851648629,12.9106631340712,215.685637524133,129.609258287901,107.981818181818,134.233242377181,0.763030303030303,0.0581395348837209,0.424883720930233,0.01,0.0295348837209302,0,0.0395348837209302,0,0.0327906976744186,0,0,0
"47","sample_00047","17.04.2022","t1",47,21.856,0.635348837209302,27538.4853,800.537363372093,60.443986145931,34.1902553622072,23.6896036137829,6.69235814524809,443.037922499223,192.495789030986,351.966388888889,218.031777620377,0.4625,0,0.117674418604651,0.324418604651163,0,0.0837209302325581,0.0423255813953488,0.0290697674418605,0,0,0.0381395348837209,0
"48","sample_00048","17.04.2022","t1",48,20.016,0.581860465116279,46042.73604,1338.45162906977,63.4236651151598,38.4481973822666,28.9331804683573,14.6595248169635,352.965367481319,192.825271786574,250.915405405405,221.808946099949,0.53972972972973,0.0711627906976744,0.182790697674419,0.157209302325581,0.0106976744186047,0.0488372093023256,0.0644186046511628,0.0213953488372093,0.0137209302325581,0.0116279069767442,0,0
"49","sample_00049","17.04.2022","t1",49,35.528,1.03279069767442,58046.21676,1687.39002209302,67.4045763198865,28.1836981904237,27.1856278004817,7.5048498819953,388.916689645307,238.832742210078,278.576,272.458306928303,0.571666666666667,0.0244186046511628,0.403720930232558,0.215348837209302,0.0234883720930233,0.0953488372093023,0,0.115116279069767,0.133953488372093,0.0213953488372093,0,0
"50","sample_00050","17.04.2022","t1",50,18.424,0.535581395348837,38269.13202,1112.47476802326,71.3395969464739,36.3232418977936,27.108559211498,10.9167828596888,317.435188768341,168.647593830678,203.339655172414,178.755663016843,0.526551724137931,0.0518604651162791,0.215813953488372,0.0495348837209302,0.0109302325581395,0.0581395348837209,0,0.0290697674418605,0.0674418604651163,0,0.0527906976744186,0
"51","sample_00051","17.04.2022","t1",51,25.944,0.754186046511628,90956.19276,2644.07537093023,80.9682420987702,47.0588101075224,33.729810012818,20.1984201029297,373.146744047272,216.136186937763,269.401463414634,247.555201324482,0.540731707317073,0.0872093023255814,0.215116279069767,0.178139534883721,0,0.0467441860465116,0.0237209302325581,0.087906976744186,0.0497674418604651,0.0581395348837209,0.00744186046511628,0
"52","sample_00052","17.04.2022","t1",52,16.392,0.476511627906977,31733.19504,922.4766,66.3483287990079,30.6637457800831,28.0980233120705,10.5564162114831,354.535034665378,208.991776166018,221.974827586207,230.268066712019,0.550689655172414,0,0.156046511627907,0.0525581395348837,0.0311627906976744,0.0830232558139535,0,0,0.0669767441860465,0.0246511627906977,0.062093023255814,0
"53","sample_00053","17.04.2022","t1",53,21.824,0.634418604651163,106978.67964,3109.84533837209,83.526449622129,131.694063321053,33.0828255976539,19.5952373202763,520.283096405406,297.699492008248,397.575,323.293578170621,0.422941176470588,0,0.104418604651163,0.147441860465116,0.0116279069767442,0.191627906976744,0.0553488372093023,0.0658139534883721,0,0.0581395348837209,0,0
