"","file","date","time_point","culture_ID","comment","time","replicate","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"21","sample_00021","07.05.22","t6",21,NA,NA,1,6.68,0.194186046511628,29539.72152,858.712834883721,90.7150972889751,44.463703531856,34.7451405623924,14.0805926352773,380.573810251738,230.173511231499,302.732857142857,228.158811190384,0.385714285714286,0,0,0,0,0,0,0,0,0,0,0
"22","sample_00022","07.05.22","t6",22,NA,NA,1,21.76,0.632558139534884,32300.85276,938.978277906977,83.6136756,NA,38.5055208,NA,169.836,NA,69.91,NA,0.41,0,0,0,0,0,0,0,0,0,0,0
"23","sample_00023","07.05.22","t6",23,NA,NA,1,8.688,0.252558139534884,13358.45844,388.327280232558,74.289403503646,24.5372901836314,26.7950995841895,8.16362930076497,268.103128341861,104.529482302506,169.7,49.1218367938334,0.661111111111111,0,0,0,0,0,0,0,0,0,0,0
"24","sample_00024","07.05.22","t6",24,NA,NA,1,15.512,0.45093023255814,21971.87046,638.717164534884,73.5668543032967,28.6496408749788,27.4412941296703,6.23386894582832,318.70156057652,203.12075220158,209.551666666667,157.436608756244,0.568333333333333,0,0,0,0,0,0,0,0,0,0,0
"25","sample_00025","07.05.22","t6",25,NA,NA,1,26.032,0.756744186046512,35263.4067,1025.09903197674,88.0350692225807,2.70820463613176,33.9749172290323,5.37015446491474,208.427333333333,28.6292558291922,161.916666666667,73.9889081777352,0.363333333333333,0,0,0,0,0,0,0,0,0,0,0
"26","sample_00026","07.05.22","t6",26,NA,NA,1,32.16,0.934883720930233,45896.8194,1334.20986627907,67.7639607122075,31.3352001834609,28.9668170059339,9.77613004704137,273.186415385467,206.498913629305,112.545,111.808772179841,0.5375,0,0,0,0,0,0,0,0,0,0,0
"27","sample_00027","07.05.22","t6",27,NA,NA,1,11.824,0.343720930232558,9110.47338,264.839342441861,80.9173191843813,24.2167961228782,30.8829241892495,6.11151444793849,556.058246062154,294.452234889543,395.666666666667,272.586096246061,0.483333333333333,0,0,0,0,0,0,0,0,0,0,0
"28","sample_00028","07.05.22","t6",28,NA,NA,1,21.464,0.623953488372093,14639.5593,425.568584302326,76.4101577464451,30.6130580422699,30.6447611749178,9.11487118815041,231.194713740919,134.871528072547,131.67064516129,101.371599801111,0.578064516129032,0,0,0,0,0,0,0,0,0,0,0
"29","sample_00029","07.05.22","t6",29,NA,NA,1,22.256,0.646976744186047,17144.68032,498.391869767442,81.1641213664583,18.9868671272827,34.5687927021595,6.58233157762339,287.765532371104,183.789560794396,144.3,76.909543404357,0.478947368421053,0,0,0,0,0,0,0,0,0,0,0
"30","sample_00030","07.05.22","t6",30,NA,NA,1,13.016,0.378372093023256,8984.50218,261.177388953488,82.6546272163577,20.7163525908058,32.0642570043385,8.86631071192852,251.382855003133,157.824696520057,144.528055555556,128.857847985832,0.523888888888889,0,0,0,0,0,0,0,0,0,0,0
"31","sample_00031","07.05.22","t6",31,NA,NA,1,8.392,0.243953488372093,2379.54348,69.1727755813953,87.6737180886031,27.8681965031367,30.6652694971599,8.21289178531738,262.868804346158,142.609821467843,161.136666666667,83.9293873479728,0.450833333333333,0,0,0,0,0,0,0,0,0,0,0
"32","sample_00032","07.05.22","t6",32,NA,NA,1,15.04,0.437209302325581,4820.89158,140.142197093023,85.6523860023542,34.3067032221602,34.1077917970832,11.6102775601311,245.860744675526,154.470868089838,156.282352941176,135.542503320608,0.6,0,0,0,0,0,0,0,0,0,0,0
"33","sample_00033","07.05.22","t6",33,NA,NA,1,13.36,0.388372093023256,3805.51122,110.625326162791,77.0530272200528,31.67673152614,25.8359444879727,6.51928930870337,235.171309101616,89.5409903523632,156.6724,82.547235027387,0.6888,0,0,0,0,0,0,0,0,0,0,0
"34","sample_00034","07.05.22","t6",34,NA,NA,1,25.536,0.742325581395349,57273.5934,1664.93004069767,81.6478489791803,32.285584558244,31.9010073694118,10.2133838712819,237.858336659826,153.502381172505,139.933414634146,129.263591018696,0.605365853658537,0,0,0,0,0,0,0,0,0,0,0
"35","sample_00035","07.05.22","t6",35,NA,NA,1,30.984,0.900697674418605,71338.93398,2073.80622034884,97.6689666637201,21.6178753955397,32.4396923830658,7.72210595999705,290.711681056769,155.400343132398,199.182222222222,95.1735925529999,0.337777777777778,0,0,0,0,0,0,0,0,0,0,0
"36","sample_00036","07.05.22","t6",36,NA,NA,1,41.888,1.21767441860465,99399.8061,2889.52924709302,98.7594985276779,40.1823815602874,37.6064716930266,12.008325070476,217.986508463499,52.9022052536775,144.158461538462,69.421668068665,0.363846153846154,0,0,0,0,0,0,0,0,0,0,0
"37","sample_00037","07.05.22","t6",37,NA,NA,1,25.856,0.751627906976744,59172.60924,1720.13398953488,119.810022591482,57.1358843294837,35.6896948098738,13.6344907265823,334.168928480491,158.893540513366,233.069,133.324492238022,0.3625,0,0,0,0,0,0,0,0,0,0,0
"38","sample_00038","07.05.22","t6",38,NA,NA,1,22.208,0.645581395348837,53530.5429,1556.12043313953,83.0297126002125,29.2559445017346,33.275745611543,8.33089379525675,257.926836126761,182.467278014003,125.417916666667,144.056481132716,0.625,0,0,0,0,0,0,0,0,0,0,0
"39","sample_00039","07.05.22","t6",39,NA,NA,1,22.328,0.649069767441861,18262.14984,530.876448837209,106.227694523361,36.0891839684532,35.4025958905223,11.4736050544397,372.308689917848,237.256706031547,289.2685,216.743904989882,0.3225,0,0,0,0,0,0,0,0,0,0,0
"40","sample_00040","07.05.22","t6",40,NA,NA,1,24.184,0.703023255813954,19635.49836,570.799370930232,79.5043944807685,43.1276883191512,33.1480536684591,10.1437397446223,211.825567536451,166.90321290415,111.834137931034,174.606727810104,0.668620689655172,0,0,0,0,0,0,0,0,0,0,0
"41","sample_00041","07.05.22","t6",41,NA,NA,1,25.984,0.755348837209302,18577.20906,540.035147093023,86.1281226964781,19.0143607828076,39.4891626587222,7.55830591091619,269.166375348522,217.532839698229,117.839090909091,55.1169579085322,0.416363636363636,0,0,0,0,0,0,0,0,0,0,0
"42","sample_00042","07.05.22","t6",42,NA,NA,1,22.352,0.649767441860465,18903.94686,549.533338953488,100.47914800787,38.769797579911,36.6251821608335,10.5148629341727,224.054520147073,40.1370487525355,154.171818181818,69.0072807489444,0.311818181818182,0,0,0,0,0,0,0,0,0,0,0
"43","sample_00043","07.05.22","t6",43,NA,NA,1,25.504,0.741395348837209,20808.8676,604.908941860465,90.5922204002446,34.6369304011951,30.9101548970471,8.89941226743268,346.55755986888,245.317600812379,277.280714285714,245.450000500315,0.521428571428571,0,0,0,0,0,0,0,0,0,0,0
"44","sample_00044","07.05.22","t6",44,NA,NA,1,36.224,1.05302325581395,29012.61078,843.389848255814,108.859466987769,42.2416675919284,37.4442898015319,11.0073029096161,363.575293237096,272.24816991378,302.68,287.737400980611,0.333571428571429,0,0,0,0,0,0,0,0,0,0,0
"45","sample_00045","07.05.22","t6",45,NA,NA,1,21.464,0.623953488372093,54301.19796,1578.52319651163,112.496482384804,36.0690302687548,41.4271573158795,10.4198201023724,196.937761686898,55.236265313305,117.938,69.2889534795101,0.370666666666667,0,0,0,0,0,0,0,0,0,0,0
"46","sample_00046","07.05.22","t6",46,NA,NA,1,21.152,0.614883720930233,67430.15262,1960.17885523256,86.25237584562,25.4869636634964,34.4646053704173,4.38907060622695,589.45461938669,447.607625447054,429.156666666667,481.543803563082,0.387777777777778,0,0,0,0,0,0,0,0,0,0,0
"47","sample_00047","07.05.22","t6",47,NA,NA,1,8.464,0.246046511627907,18725.22522,544.33794244186,79.0526457004089,26.6693874157475,30.9625290874648,11.128853068531,298.70147976569,254.408854735169,173.996666666667,213.526056029079,0.543333333333333,0,0,0,0,0,0,0,0,0,0,0
"48","sample_00048","07.05.22","t6",48,NA,NA,1,17.704,0.514651162790698,48283.0551,1403.57718313954,96.880047507616,23.2172351368477,31.0153536737246,4.93951916044471,424.03210520362,205.844138661248,233.186666666667,167.484778253627,0.485,0,0,0,0,0,0,0,0,0,0,0
"49","sample_00049","07.05.22","t6",49,NA,NA,1,27.856,0.809767441860465,75861.69372,2205.28179418605,88.7646562745645,18.910784238808,40.8960874034843,4.24008118350669,298.913400696864,209.580629901003,171.767142857143,91.9244373954836,0.354285714285714,0,0,0,0,0,0,0,0,0,0,0
"50","sample_00050","07.05.22","t6",50,NA,NA,1,14.176,0.412093023255814,41730.19074,1213.08694011628,84.0069156221496,15.4224933667421,29.9013133548268,4.94061095727499,263.182737699197,74.00793929671,182.702,51.2179803063989,0.51,0,0,0,0,0,0,0,0,0,0,0
"51","sample_00051","07.05.22","t6",51,NA,NA,1,10.32,0.3,33683.91156,979.183475581395,87.0983534830121,59.8255079265058,31.1180754342973,11.2404202533246,211.00601319702,178.174654182956,109.816363636364,146.301416897264,0.705909090909091,0,0,0,0,0,0,0,0,0,0,0
"52","sample_00052","07.05.22","t6",52,NA,NA,1,10.896,0.316744186046512,32259.7809,937.784328488372,88.5035997658537,21.2110395214035,32.1378172565513,1.75291177643346,310.909414634146,265.337438773779,103.8,79.421303187495,0.7425,0,0,0,0,0,0,0,0,0,0,0
"53","sample_00053","07.05.22","t6",53,NA,NA,1,12.896,0.374883720930233,40249.24182,1170.0360994186,100.141568212885,40.8729999020426,32.4101952757529,12.7137726106818,337.213507983736,255.958961900476,216.325625,231.404329258515,0.409375,0,0,0,0,0,0,0,0,0,0,0
"54","sample_00054","07.05.22","t6",54,NA,NA,1,10.616,0.308604651162791,28214.9244,820.201290697674,60.7684329635644,34.4732130155612,22.0222909757459,5.63010838023689,442.145020451877,235.619439456867,322.825555555556,269.194392684502,0.501111111111111,0,0,0,0,0,0,0,0,0,0,0
"55","sample_00055","07.05.22","t6",55,NA,NA,1,4.304,0.125116279069767,11447.6328,332.780023255814,77.19975036698,25.2679868464371,35.1054390474757,10.9690223526973,226.462061274814,184.687434931852,135.054,111.364102711024,0.5185,0,0,0,0,0,0,0,0,0,0,0
"56","sample_00056","07.05.22","t6",56,NA,NA,1,4.408,0.128139534883721,14917.22082,433.640140116279,70.5980710564276,8.48914695974747,28.1422325395143,5.93937378246792,129.41766705862,27.5838422123069,59.57,56.4537226407613,1.10666666666667,0,0,0,0,0,0,0,0,0,0,0
"57","sample_00057","07.05.22","t6",57,NA,NA,1,7.616,0.221395348837209,19790.20674,575.296707558139,99.4534848,NA,33.9868224,NA,96.224,NA,34.32,NA,0.84,0,0,0,0,0,0,0,0,0,0,0
"58","sample_00058","07.05.22","t6",58,NA,NA,1,2.968,0.0862790697674419,7255.54746,210.917077325581,71.5933935989011,5.81448649491265,32.199703021978,2.34436785319991,180.111767399267,28.4978926092874,38.98,20.1101168569454,0.92,0,0,0,0,0,0,0,0,0,0,0
"59","sample_00059","07.05.22","t6",59,NA,NA,1,6.568,0.19093023255814,14219.52408,413.358258139535,77.882356609259,27.8548252381211,28.4960311088734,6.64717113917827,225.201613448495,164.605092989209,115.431818181818,138.051906167078,0.715454545454545,0,0,0,0,0,0,0,0,0,0,0
"60","sample_00060","07.05.22","t6",60,NA,NA,1,1.664,0.0483720930232558,14275.16136,414.975620930233,88.1714241,23.210327870093,35.1485426828571,10.7698134007713,323.650342857143,199.050967153826,89.436,90.9550720410907,0.582,0,0,0,0,0,0,0,0,0,0,0
"61","sample_00061","07.05.22","t6",61,NA,NA,1,3.12,0.0906976744186047,89199.81306,2593.01782151163,102.139962252484,53.0515273223023,35.951340963354,12.5021295363448,197.778601794341,55.9373594765625,123.9525,72.0310410765486,0.45375,0,0,0,0,0,0,0,0,0,0,0
"62","sample_00062","07.05.22","t6",62,NA,NA,1,1.976,0.0574418604651163,53119.03698,1544.15805174419,70.8834983223692,27.463041444687,26.105518488274,4.95535188056407,258.46298630914,176.732990184313,164.235454545455,164.667950759317,0.692727272727273,0,0,0,0,0,0,0,0,0,0,0
"63","sample_00063","07.05.22","t6",63,NA,NA,1,3,0.0872093023255814,74649.7458,2170.05075,74.0313306578755,9.53520040651666,32.4745038017745,8.37458586366323,403.114702441826,250.704332432136,240.8925,220.519356827727,0.55125,0,0,0,0,0,0,0,0,0,0,0
"64","sample_00064","07.05.22","t6",64,NA,NA,1,3,0.0872093023255814,62844.93216,1826.8875627907,89.4981937347401,29.5022828354885,35.1735247729449,9.90098766750724,451.57056409495,356.948518165136,298.99,382.065781744453,0.395454545454545,0,0,0,0,0,0,0,0,0,0,0
"65","sample_00065","07.05.22","t6",65,NA,NA,1,1.784,0.0518604651162791,79955.10162,2324.27620988372,68.1325778955713,35.6836713008615,32.3334899205577,13.4863392624576,159.443363755379,43.0602528637836,50.6640540540541,54.7199588033602,0.817297297297297,0,0,0,0,0,0,0,0,0,0,0
"66","sample_00066","07.05.22","t6",66,NA,NA,1,3,0.0872093023255814,117866.3967,3426.34874127907,84.2695997403458,34.6583075683287,36.1957577103495,11.8561170820312,209.985285533174,158.366845217512,120.6175,59.8603593411746,0.4725,0,0,0,0,0,0,0,0,0,0,0
"67","sample_00067","07.05.22","t6",67,NA,NA,1,2,0.0581395348837209,68267.8611,1984.53084593023,86.1839900084544,40.3443376946099,34.0771787110661,10.9356905883966,237.85379657477,43.7322677077777,155.447142857143,53.2996740810191,0.455714285714286,0,0,0,0,0,0,0,0,0,0,0
"68","sample_00068","07.05.22","t6",68,NA,NA,1,0.984,0.0286046511627907,40780.02672,1185.46589302326,91.8532670982131,37.1718050174748,33.1966424775077,10.0117767164948,292.081247865355,182.593791240091,204.248846153846,179.699280117132,0.446538461538462,0,0,0,0,0,0,0,0,0,0,0
"69","sample_00069","07.05.22","t6",69,NA,NA,1,2.888,0.083953488372093,80431.56144,2338.12678604651,46.455695775,21.7640752176464,20.417859675,6.56443992125889,133.741277777778,56.1118332133679,106.81,45.5174790602467,0.85,0,0,0,0,0,0,0,0,0,0,0
"70","sample_00070","07.05.22","t6",70,NA,NA,1,3.944,0.114651162790698,59303.96046,1723.95233895349,78.6761336318853,10.2776028809049,28.2886876175549,4.91603062190096,109.888766881642,3.15622825186915,40.97,23.3854719858292,1.66333333333333,0,0,0,0,0,0,0,0,0,0,0
"71","sample_00071","07.05.22","t6",71,NA,NA,1,1,0.0290697674418605,23983.99794,697.209242441861,39.80826,NA,22.8194357142857,NA,103.328571428571,NA,45.4,NA,1.13,0,0,0,0,0,0,0,0,0,0,0
"72","sample_00072","07.05.22","t6",72,NA,NA,1,5.12,0.148837209302326,115783.80408,3365.80825813954,73.2381450719795,24.2946933415947,28.395814231326,7.417268844094,130.107107797453,16.1796319771074,20.4266666666667,14.7063569021472,1.08333333333333,0,0,0,0,0,0,0,0,0,0,0
"73","sample_00073","07.05.22","t6",73,NA,NA,1,5.272,0.153255813953488,107920.31436,3137.21844069767,75.3490512,NA,31.0573116,NA,144.466,NA,14.62,NA,1.21,0,0,0,0,0,0,0,0,0,0,0
"74","sample_00074","07.05.22","t6",74,NA,NA,1,4.688,0.136279069767442,76458.08862,2222.61885523256,42.1340380100334,7.10474829388415,21.5690679765886,2.42058272894759,218.209519355246,81.4449758078577,154.006666666667,117.456634267007,0.7,0,0,0,0,0,0,0,0,0,0,0
"75","sample_00075","07.05.22","t6",75,NA,NA,1,3.512,0.102093023255814,120547.09008,3504.2758744186,80.7095293208462,27.873566097009,31.4513826101336,7.66932111421253,306.921670172867,194.728694416485,145.195833333333,68.4009596501438,0.449166666666667,0,0,0,0,0,0,0,0,0,0,0
"76","sample_00076","07.05.22","t6",76,NA,NA,1,4,0.116279069767442,19967.61618,580.45395872093,90.0534564568886,36.4371085991737,27.4049921601671,5.20908411959327,377.098321787304,157.512491033384,175.924,121.103790939838,0.46,0,0,0,0,0,0,0,0,0,0,0
"77","sample_00077","07.05.22","t6",77,NA,NA,1,5.328,0.154883720930233,29814.36498,866.696656395349,85.5970770950226,40.1535860371575,26.4110551656109,3.42818504184047,352.371637789395,195.042042077046,220.32,238.879209853013,0.506666666666667,0,0,0,0,0,0,0,0,0,0,0
"78","sample_00078","07.05.22","t6",78,NA,NA,1,2.264,0.0658139534883721,9978.75612,290.080119767442,86.8296550261845,18.6393585076066,36.203154420767,6.98676766308611,237.129298167849,185.017925458913,161.41125,154.506028031965,0.36375,0,0,0,0,0,0,0,0,0,0,0
"79","sample_00079","07.05.22","t6",79,NA,NA,1,5.496,0.159767441860465,22959.30096,667.421539534884,73.2826472714286,12.5075221716933,31.4457631,6.73737877385593,218.524303011803,103.655716517303,137.394444444444,84.87580501991,0.564444444444444,0,0,0,0,0,0,0,0,0,0,0
"80","sample_00080","07.05.22","t6",80,NA,NA,1,3.888,0.113023255813953,18969.8193,551.448235465116,117.685626066068,68.3327293354954,41.6799062002363,18.3381427203278,246.133039909267,151.30504232449,188.644285714286,115.498238349789,0.528571428571429,0,0,0,0,0,0,0,0,0,0,0
"81","sample_00081","07.05.22","t6",81,NA,NA,1,3.888,0.113023255813953,26683.32456,775.678039534884,75.8272543759754,28.1450668468149,26.8054879102352,5.67641908412051,288.584898300573,191.057397776128,224.680714285714,176.244292148243,0.52,0,0,0,0,0,0,0,0,0,0,0
"82","sample_00082","07.05.22","t6",82,NA,NA,1,4.808,0.139767441860465,19454.28354,565.531498255814,72.6160242088874,11.3291988911989,31.2065555864526,7.70128743399887,169.010056279799,35.3056724831589,119.622,52.3917681829248,0.485,0,0,0,0,0,0,0,0,0,0,0
"83","sample_00083","07.05.22","t6",83,NA,NA,1,2.224,0.0646511627906977,10669.23576,310.152202325581,77.7188865501798,21.8019598695482,27.9336513428188,5.97251266289078,359.550367959908,240.093338108342,193.402631578947,202.445616286945,0.682105263157895,0,0,0,0,0,0,0,0,0,0,0
"84","sample_00084","07.05.22","t6",84,NA,NA,1,3.768,0.10953488372093,15415.59438,448.127743604651,71.8037798433353,26.2034714055654,28.596374108786,6.82524740052822,226.922958677183,199.420555605672,131.430689655172,173.110789049157,0.644827586206897,0,0,0,0,0,0,0,0,0,0,0
"85","sample_00085","07.05.22","t6",85,NA,NA,1,5.96,0.173255813953488,28224.63468,820.48356627907,86.6994404212275,36.1816531094187,36.0546054286363,11.4134153510365,299.280649742946,184.761763930343,179.215,127.89609196097,0.534,0,0,0,0,0,0,0,0,0,0,0
"86","sample_00086","07.05.22","t6",86,NA,NA,1,1.144,0.0332558139534884,9347.85036,271.739836046512,102.114866380909,11.1089557964425,37.1750756306494,2.80093105807596,177.192558441558,50.6924401701421,118.318,88.5693119539719,0.35,0,0,0,0,0,0,0,0,0,0,0
"87","sample_00087","07.05.22","t6",87,NA,NA,1,3.528,0.102558139534884,14430.65706,419.495844767442,86.9959562876374,41.1036252375481,31.0828791362637,8.25765670288748,406.042955840456,411.813380265582,262.385555555556,411.732360129463,0.596666666666667,0,0,0,0,0,0,0,0,0,0,0
"88","sample_00088","07.05.22","t6",88,NA,NA,1,7.312,0.212558139534884,37197.06462,1081.31001802326,102.4285112537,35.0381644208722,32.3574542090592,9.39957137021479,364.303682683737,233.388309166424,148.204285714286,107.551282319512,0.397142857142857,0,0,0,0,0,0,0,0,0,0,0
"89","sample_00089","07.05.22","t6",89,NA,NA,1,3.224,0.0937209302325581,7744.86684,225.141477906977,73.0976674843853,40.6374025993195,29.905190394094,14.4233230483455,198.991339384895,91.747405633328,121.285,80.2270290386731,0.633409090909091,0,0,0,0,0,0,0,0,0,0,0
"90","sample_00090","07.05.22","t6",90,NA,NA,1,3.68,0.106976744186047,16184.54358,470.480918023256,61.0949553147242,28.0724956059029,26.1706981081863,8.3431207519045,255.377589651702,190.796789429272,139.242666666667,160.987106736031,0.692,0,0,0,0,0,0,0,0,0,0,0
"91","sample_00091","07.05.22","t6",91,NA,NA,1,6.912,0.20093023255814,28565.01936,830.378469767442,78.6164803026188,35.7652840263009,31.2678756464472,10.1292507556383,257.003918636096,190.405940020264,147.696444444444,165.156435623865,0.645777777777778,0,0,0,0,0,0,0,0,0,0,0
"92","sample_00092","07.05.22","t6",92,NA,NA,1,2.8,0.0813953488372093,12078.93222,351.131750581395,85.491117241122,31.4698384726364,34.0421691955037,9.57075901344468,314.192437017161,194.273140531111,169.244166666667,129.649690071385,0.480833333333333,0,0,0,0,0,0,0,0,0,0,0
"93","sample_00093","07.05.22","t6",93,NA,NA,1,0.208,0.00604651162790698,341.04078,9.9139761627907,88.0425077664512,22.4973995777965,38.0910078802581,9.82666967453196,356.517394516144,214.183518378282,176.850666666667,134.218326376237,0.447333333333333,0,0,0,0,0,0,0,0,0,0,0
"94","sample_00094","07.05.22","t6",94,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
"95","sample_00095","07.05.22","t6",95,NA,NA,1,0.24,0.00697674418604651,569.62602,16.5588959302326,75.2765713112468,41.1823181194866,28.2540992914851,11.8060166350422,339.814140730337,353.241131636647,253.278,385.102401797236,0.736,0,0,0,0,0,0,0,0,0,0,0
"96","sample_00096","07.05.22","t6",96,NA,NA,1,0.976,0.0283720930232558,294.45768,8.55981627906977,63.5191985169685,22.9032872224645,26.799715556963,7.33637608502401,204.394368510609,88.6245351682627,108.157,66.1843408177016,0.607,0,0,0,0,0,0,0,0,0,0,0
"97","sample_00097","07.05.22","t6",97,NA,NA,1,0.456,0.0132558139534884,125.05266,3.63525174418605,40.1966470588235,NA,19.6367823529412,NA,184.865740740741,NA,3.39,NA,1.46,0,0,0,0,0,0,0,0,0,0,0
