"","file","date","time_point","culture_ID","comment","time","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"11","sample_00011","29.04.22","t4",11,NA,NA,4.648,0.135116279069767,20177.83062,586.564843604651,85.2219935224024,37.3572419416476,36.9621863741411,10.3507929457788,345.973867917774,220.101101573336,177.643611111111,181.885302243754,0.586944444444444,0,0,0,0,0,0,0,0,0,0,0
"12","sample_00012","29.04.22","t4",12,NA,NA,8.36,0.243023255813953,56795.69016,1651.03750465116,96.089352785223,70.6721469656761,37.903313143508,14.7949131157516,219.975041444912,143.804195284404,95.2302777777778,118.779045951142,0.718055555555556,0,0,0,0,0,0,0,0,0,0,0
"13","sample_00013","29.04.22","t4",13,NA,NA,6.48,0.188372093023256,25096.74354,729.556498255814,94.9570966104295,52.2308911719492,38.0731829695986,16.9787002337948,229.085872411493,158.257491031766,84.837,103.569641676007,0.690333333333333,0,0,0,0,0,0,0,0,0,0,0
"14","sample_00014","29.04.22","t4",14,NA,NA,8.424,0.244883720930233,48260.0916,1402.90963953488,90.8939672140934,83.8786826314038,33.074946884783,14.7958005423112,274.386150135002,254.776005210925,195.346875,251.82621950192,0.519375,0,0,0,0,0,0,0,0,0,0,0
"15","sample_00015","29.04.22","t4",15,NA,NA,0.672,0.0195348837209302,369.51552,10.7417302325581,105.532516177019,90.4085121472156,39.6712300369978,20.534856713823,232.309947670151,138.173241536879,103.656315789474,127.864319778999,0.669736842105263,0,0,0,0,0,0,0,0,0,0,0
"16","sample_00016","29.04.22","t4",16,NA,NA,8.024,0.233255813953488,45874.77444,1333.5690244186,93.3375104630634,45.3938931986573,36.2056734722147,14.3201429024277,331.116625291579,160.665680054557,141.425,123.844580249371,0.54625,0,0,0,0,0,0,0,0,0,0,0
"17","sample_00017","29.04.22","t4",17,NA,NA,5.216,0.151627906976744,16358.67252,475.542805813954,69.1847431694818,23.385014719894,30.5062022868055,7.775304708742,267.376545980974,270.246766709314,188.452941176471,270.111889310817,0.689411764705882,0,0,0,0,0,0,0,0,0,0,0
"18","sample_00018","29.04.22","t4",18,NA,NA,4.392,0.127674418604651,22273.54524,647.486780232558,73.8770068125,33.7569564533913,37.01551921875,12.3140315619697,358.96078125,186.135309450611,203.905,210.087449490286,0.5025,0,0,0,0,0,0,0,0,0,0,0
"19","sample_00019","29.04.22","t4",19,NA,NA,1.616,0.0469767441860465,13752.38088,399.778513953488,95.3816274,6.63712823685627,40.5802464,6.94929845468978,289.343296296296,149.173403435722,203.94,162.024742554957,0.573333333333333,0,0,0,0,0,0,0,0,0,0,0
"20","sample_00020","29.04.22","t4",20,NA,NA,7.392,0.214883720930233,17931.73788,521.27145,63.2010234118476,40.8772685693792,28.7999746985372,13.6107196087266,308.035142799989,331.567985909407,194.065555555556,305.439895892429,0.876666666666667,0,0,0,0,0,0,0,0,0,0,0
