"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time_point","species","comment"
"sample_00024",51.969794117647,5.0687275181546,1314.12970588235,845.516317711597,144.524011764706,62.12858476123,60.5687029411765,28.7957929914696,24.8837955882353,7.09027604743592,2.33976470588235,0.810800429759627,0.01,0.53,1.36,34,203.8,204,149.86,242.5,178.31,15.13,3.69,2.22,55.56,378.15,92.2,"sample_00024-90","12.04.2022","training","Cep",NA
"sample_00025",66.1416785714286,11.5732173260776,1913.82026785714,413.975741468045,193.398782142857,31.6366878731244,82.4964026785714,15.5155376309903,29.47438125,5.22925711580842,2.86655357142857,0.72922451760615,0.01,0.42,2.24,56,321.11,321,143.35,390.41,174.29,16.3,1.44,2.51,62.63,407.53,36.06,"sample_00025-100","12.04.2022","training","Cep",NA
"sample_00025",67.6594054054054,5.8059980884688,855.589864864865,505.596157883246,106.256456756757,37.1842217719484,37.0851932432432,12.6551953905477,27.3075081081081,10.2006912290875,1.45251351351351,0.614385403003215,0.17,0.71,1.56,37,47.7,13,8.53,210.72,135.08,45.31,0.37,7.46,89.58,377.58,9.27,"sample_00025-101","12.04.2022","training","Cep",NA
"sample_00025",53.572152173913,10.1718881257609,1111.09108695652,699.536101476791,125.767379347826,49.7272085676405,51.0194347826087,21.236256698478,25.098202173913,9.20090464553445,2.03595652173913,0.599821897881983,-0.01,0.63,1.84,46,299.65,300,162.85,419.75,228.12,15,2.33,2.89,72.35,375,58.28,"sample_00025-104","12.04.2022","training","Cep",NA
"sample_00025",52.9745416666667,2.16976804288594,612.70171875,437.862756849616,99.187284375,52.5467324934856,38.745590625,24.3368232458916,19.35781875,2.90832577429493,1.96033333333333,1.06831323268064,0.02,0.45,1.92,48,400.01,400,208.34,466.58,243.01,20.4,7.88,1.95,48.65,509.92,196.98,"sample_00025-107","12.04.2022","training","Cep",NA
"sample_00025",56.5668157894737,3.65264085031167,1082.565,456.156269182903,142.937076315789,44.8708035789507,60.698522368421,22.2347274094951,22.1527539473684,3.68946257020497,2.72510526315789,0.918564826221618,0.24,0.67,1.52,38,74.38,55,36.46,153.5,100.99,15.32,0.68,2.86,71.5,382.95,17.02,"sample_00025-11","12.04.2022","training","Cep",NA
"sample_00025",58.0391162790698,2.3543753514852,1567.7738372093,524.541009978449,178.750423255814,50.7685064528835,76.5045941860465,24.8269184852786,25.9169860465116,3.31855605854854,2.97241860465116,1.04492818692774,0,0.46,1.72,43,343.02,343,199.43,415.7,241.69,22.48,4.07,3.63,90.82,562.05,101.68,"sample_00025-111","12.04.2022","training","Cep",NA
"sample_00025",58.9143095238095,6.56044533916713,1617.59892857143,391.268243797023,157.557535714286,23.7859277764013,62.3161928571429,11.6651627491003,32.9562964285714,6.50371730565506,1.97435714285714,0.676563656674744,-0.06,0.49,1.68,42,186.76,187,111.16,200.05,119.08,10.41,1.73,1.95,48.69,260.29,43.18,"sample_00025-115","12.04.2022","training","Cep",NA
"sample_00025",53.6508888888889,3.95239822876316,1287.140625,389.902415784741,164.8414125,25.4343574104494,70.0918875,11.5785651961617,22.9456125,4.77155341435612,3.13783333333333,0.652329342762206,0,0.46,1.44,36,285.99,286,198.61,303.44,210.72,15.02,1.23,3.23,80.86,375.49,30.79,"sample_00025-119","12.04.2022","training","Cep",NA
"sample_00025",59.4004725274725,8.69122172634314,1714.69211538462,566.915727033976,184.149628021978,40.3507825285205,77.4549148351649,20.0052903464815,28.0303615384615,7.72383283775713,2.95465934065934,1.16729103502064,-0.07,0.62,3.68,91,224.85,196,53.25,769.82,209.19,21.45,0.17,4.21,99.75,456.49,4.23,"sample_00025-12","12.04.2022","training","Cep",NA
"sample_00025",50.4248285714286,3.27257218934186,900.731571428571,488.36840988044,129.068177142857,47.7256788716797,53.7870085714286,21.865849841727,20.0942485714286,3.78119125940734,2.60217142857143,0.793283922383786,0.02,0.51,1.44,35,340.28,340,236.3,369.43,256.55,25.23,6.68,3.75,69.51,586.35,167.1,"sample_00025-120","12.04.2022","training","Cep",NA
"sample_00025",77.8173225806451,8.69402586602661,1720.1460483871,627.564336305707,162.052258064516,35.9978396373798,61.2495870967742,15.2392861099909,34.2908274193548,6.77150841753936,1.77412903225806,0.193656352324676,-0.07,0.36,1.24,31,132.69,132,106.73,182.45,147.14,10.59,2.28,1.98,49.57,264.78,57,"sample_00025-122","12.04.2022","training","Cep",NA
"sample_00025",48.6449655172414,1.24102059044616,245.471896551724,42.8359603117311,57.2320862068965,6.62929317794052,22.1931620689655,3.25446299113275,14.0846431034483,1.39176675332651,1.5908275862069,0.288868614346868,0.05,0.24,1.2,29,259.21,259,216.01,273.11,227.59,23.16,4.68,3,37.74,289.56,117.07,"sample_00025-124","12.04.2022","training","Cep",NA
"sample_00025",49.51616,2.01360273473526,362.1672,194.764291562583,72.765216,32.5641694465735,27.754974,15.5482329435703,16.6779,1.85210098587388,1.69644,1.05459202538233,0,0.51,1.04,25,199.38,170,163.66,239.8,230.58,19.35,0.37,3.79,82.11,483.65,9.35,"sample_00025-127","12.04.2022","training","Cep",NA
"sample_00025",49.8359615384615,1.39575082248284,261.809134615385,66.9866162264609,55.4714480769231,8.09194386006824,20.5640307692308,2.65514546253409,15.9975,2.2365577079074,1.29296153846154,0.119830039896257,-0.02,0.2,1.08,26,209.83,210,194.29,213.67,197.84,19.48,4.87,2.88,44.78,276.17,121.81,"sample_00025-128","12.04.2022","training","Cep",NA
"sample_00025",63.101,11.4058248417201,1605.51529411765,261.734709642057,168.97545,18.4238570906881,66.8130088235294,10.7487958005616,31.1915911764706,6.58094872099537,2.31560784313726,0.94335376351465,-0.18,0.27,2.04,51,216.32,216,106.04,363.15,178.01,31.05,2.37,4.14,103.49,776.2,59.15,"sample_00025-14","12.04.2022","training","Cep",NA
"sample_00025",62.574856,10.6751225207927,1887.20604,361.739602638075,182.039886,15.7836065269777,71.8129476,9.52831425110955,34.0690212,8.27335715154049,2.267512,0.723853404959159,-0.07,0.44,5,125,352.99,353,70.6,792.15,158.43,21.2,0.8,3.65,91.19,530.11,19.98,"sample_00025-18","12.04.2022","training","Cep",NA
"sample_00025",67.71876,14.4253726889855,1605.87036,325.036245075023,173.923848,13.8048242975441,70.18164,8.38033985846319,29.4024816,6.34936943967138,2.544312,0.817959996024729,-0.14,0.79,5,125,107.04,107,21.38,502.9,100.58,17.82,0.23,2.98,74.41,445.46,5.8,"sample_00025-19","12.04.2022","training","Cep",NA
"sample_00025",62.3095,15.3305033164435,1099.99265625,464.529828659572,137.970084375,32.9591988135317,53.175234375,14.0543603280575,25.598025,9.24202649033558,2.30575,0.902692031218735,-0.05,0.83,1.28,32,152.97,118,92.49,208.67,163.02,20.97,1.34,4.71,117.85,524.37,33.4,"sample_00025-2","12.04.2022","training","Cep",NA
"sample_00025",63.8086046511628,3.91484366372483,1145.12337209302,479.845796709947,144.137710465116,38.2542985321406,57.44115,15.7934745746916,24.1734139534884,5.68167045505111,2.3806976744186,0.502072776686509,0.14,0.91,1.8,43,46.42,45,25.05,226.97,126.09,37.67,0.51,5.67,69.12,320.26,12.72,"sample_00025-22","12.04.2022","training","Cep",NA
"sample_00025",72.222184,12.3243285764796,2379.14982,406.223573267038,191.9943972,23.236080373305,73.30176,11.2181511554881,41.8355928,7.13266506410343,1.827688,0.52122506772584,-0.04,0.46,5,125,492.78,492,98.33,820.18,164.04,23.59,0.14,4.02,100.4,589.7,3.56,"sample_00025-25","12.04.2022","training","Cep",NA
"sample_00025",51.212,2.79719008357251,1065.19764705882,244.92295820144,142.303420588235,17.3849049833953,59.8674573529412,8.31376724142344,22.4710676470588,4.00057313492217,2.73535294117647,0.577282656587869,0.03,0.68,1.36,34,154.68,146,107,173.72,127.74,10.8,0.31,2.55,63.7,270.1,7.73,"sample_00025-26","12.04.2022","training","Cep",NA
"sample_00025",54.1417040816327,7.43400231481563,1030.84691326531,491.360617813293,128.751648979592,43.1378060741674,52.5501137755102,19.4886545936212,23.8105285714286,6.35966088161745,2.21994897959184,0.772776642787632,0.03,0.76,3.96,98,373.9,334,84.31,657.9,166.14,29.46,0.15,4.53,106.18,736.39,3.87,"sample_00025-27","12.04.2022","training","Cep",NA
"sample_00025",73.555,13.3521358035383,1827.2385,222.182062191522,174.8009484,20.8591708934119,68.7019968,12.9701488751416,34.669458,5.36854926651812,2.085776,0.723335830450077,-0.04,0.71,5,125,249.3,179,35.87,557.71,111.54,11.37,0.21,2.83,70.78,284.29,5.14,"sample_00025-28","12.04.2022","training","Cep",NA
"sample_00025",67.3038629032258,14.6385082386354,1416.6997983871,492.476975958519,150.286779435484,40.809397299174,58.3831016129032,19.8486898816031,31.0035012096774,9.08131439840855,2.0481935483871,0.974135503148624,0,0.81,5,124,331.88,320,64.09,593.42,118.68,85.44,0.11,8.06,120.71,1068.04,2.86,"sample_00025-29","12.04.2022","training","Cep",NA
"sample_00025",65.1011785714286,14.8523903613291,1563.80263392857,537.048006977617,175.073689285714,30.6869387973678,71.5399955357143,15.4218180337693,27.5333464285714,8.14657001146488,2.78216071428571,0.903268883910504,0,0.48,4.48,112,616.24,597,133.19,740,165.18,27.45,0.91,4.39,109.75,686.37,22.86,"sample_00025-3","12.04.2022","training","Cep",NA
"sample_00025",63.0149090909091,7.37055174893522,1862.64233766234,376.369645883743,169.017966233766,19.1813360198333,66.8821733766234,10.0538671137213,35.5232863636364,6.65931200812479,1.95831168831169,0.496995982715424,-0.08,0.35,3.08,77,255.23,255,82.87,499.65,162.22,19.14,0.65,3.38,84.52,478.53,16.34,"sample_00025-31","12.04.2022","training","Cep",NA
"sample_00025",60.267375,9.6497165189227,1355.87165625,307.150468010198,152.36778375,25.9069753509903,59.2261875,12.7905380065695,29.56510125,7.00424915699674,2.1398,0.767016122154919,-0.03,0.54,3.2,80,283.72,158,49.36,584.58,182.68,60.46,0.32,7.07,176.72,1511.55,8.11,"sample_00025-32","12.04.2022","training","Cep",NA
"sample_00025",53.1460746268657,6.69536995224138,1226.51529850746,544.330154006816,153.49197761194,45.1522049232013,62.8411298507463,19.743656329138,23.865078358209,6.06141706785398,2.66402985074627,0.760005142928158,0.01,0.68,2.68,67,485.74,486,181.24,577.51,215.49,32.89,1.62,4.63,115.71,822.37,40.46,"sample_00025-36","12.04.2022","training","Cep",NA
"sample_00025",60.8456,10.4528280247159,1160.6409,545.134186613241,129.965715,38.5221439530461,50.209956,16.4812618232864,27.867726,8.58263632997318,1.87056,0.604434603744757,0.21,1.05,2,50,106.47,106,53.23,249.52,124.76,12.64,0.13,3.38,84.61,316.04,3.37,"sample_00025-43","12.04.2022","training","Cep",NA
"sample_00025",51.8395384615385,2.42427681276373,307.357615384615,109.159720535502,64.7038592307692,18.1438838654959,24.7651269230769,7.71891264099438,15.7592353846154,2.43714644988386,1.60684615384615,0.582243028907636,0.02,0.38,2.6,65,534.27,534,205.49,611.99,235.38,18.78,2.28,2.03,50.76,469.4,56.96,"sample_00025-44","12.04.2022","training","Cep",NA
"sample_00025",54.5674035087719,2.80958356001414,1189.61289473684,494.802220208857,159.344052631579,57.2931126836302,65.1504315789474,27.0143468858904,23.3137894736842,6.11420177028403,2.97438596491228,1.58622495200742,-0.1,0.9,2.4,57,177.87,176,73.42,353.54,147.31,24.18,0.44,4.45,107.92,604.46,11.03,"sample_00025-46","12.04.2022","training","Cep",NA
"sample_00025",57.3717068965517,7.2824493072965,1529.67452586207,480.957942219383,170.464325431034,36.9497784022857,69.3571577586207,17.029242690727,27.9146599137931,7.44765963749459,2.60119827586207,0.822074959237719,-0.04,0.57,4.64,116,449.28,449,96.83,959.27,206.74,25.59,0.76,4.03,100.72,639.63,18.93,"sample_00025-48","12.04.2022","training","Cep",NA
"sample_00025",53.5811234567901,4.67643697001979,893.6325,475.701564844789,122.62195,47.9026146297008,50.0074,22.7596565252971,21.71285,6.08047513816252,2.32348148148148,1.00493220058757,-0.12,0.86,3.44,81,144.92,121,35.13,531.16,154.41,37.42,0.22,5.6,102.97,476.59,5.62,"sample_00025-49","12.04.2022","training","Cep",NA
"sample_00025",72.6338230088495,5.03954658573795,1909.80258849558,606.951378739414,192.008421238938,48.0716064576729,75.3530814159292,20.2604017270387,31.9321712389381,6.40922131622465,2.41385840707965,0.742516893353476,0.17,0.86,4.52,113,95.84,21,4.66,606.48,134.18,24.09,0.76,3.75,93.83,602.15,18.96,"sample_00025-51","12.04.2022","training","Cep",NA
"sample_00025",68.4525357142857,14.1448063527031,1758.14296875,347.186177278403,177.412564285714,25.6070675997862,70.8023169642857,13.426506017669,32.3415642857143,7.63220246022983,2.38196428571428,0.962476899721122,-0.04,0.68,4.48,112,340.37,111,24.8,661.33,147.62,20.28,0.15,3.59,89.82,507.02,3.76,"sample_00025-52","12.04.2022","training","Cep",NA
"sample_00025",48.8816756756757,1.25370661670934,335.586283783784,123.145930879708,70.6905608108108,25.9023958682749,27.7041891891892,11.7314937313764,15.6197554054054,2.04126398307056,1.82818918918919,0.948716730871463,0,0.43,1.48,37,354.89,323,218.13,393.91,266.16,19.62,2.68,3.28,81.99,490.4,67.05,"sample_00025-54","12.04.2022","training","Cep",NA
"sample_00025",54.4180487804878,5.69078600437242,1098.56743902439,603.931583685574,154.595315853658,63.0090125525274,65.9476317073171,29.3988588310068,20.2354792682927,3.36829469012094,3.19785365853659,1.22223149527771,-0.02,0.42,1.64,41,375.07,357,217.83,400.5,244.21,20.39,1.82,3.92,98,509.84,45.38,"sample_00025-56","12.04.2022","training","Cep",NA
"sample_00025",54.5500666666667,6.72295117326914,798.255,486.506867258032,115.26435,52.1898475130081,47.383515,23.165201180208,19.829205,4.93257508463658,2.30876666666667,0.898273542675762,0.11,1.15,1.28,30,143.3,137,107.09,178.57,139.51,70.44,0.46,12.77,120.91,587.03,11.57,"sample_00025-57","12.04.2022","training","Cep",NA
"sample_00025",65.1494520547945,9.78397607207414,2000.65561643836,303.039271464302,194.375810958904,19.2974237503518,81.2016123287671,11.1541627201113,31.759045890411,5.75995448674361,2.66334246575342,0.69273303778861,-0.02,0.36,2.92,73,477.32,477,163.47,554.2,189.79,18.21,1.76,2.78,69.43,455.14,43.89,"sample_00025-6","12.04.2022","training","Cep",NA
"sample_00025",51.7329438202247,3.13024829961818,792.664634831461,472.899227149777,123.45232752809,54.6938852271637,50.5606095505618,26.0846795073929,19.255838764045,3.37721441372809,2.61395505617977,1.32538804703748,-0.05,0.67,3.56,89,764.15,751,211,889.96,249.99,20.72,1.84,3.5,87.55,517.99,45.9,"sample_00025-61","12.04.2022","training","Cep",NA
"sample_00025",72.4224117647059,4.62017716186932,1973.44588235294,462.0091356369,178.291958823529,30.8480487764959,67.6076823529412,12.6843816406155,36.6674294117647,5.31085680539568,1.85066666666667,0.342839009837951,-0.12,0.62,2.04,51,143.08,135,66.37,222.13,108.89,14.25,0.3,2.63,65.78,356.17,7.47,"sample_00025-7","12.04.2022","training","Cep",NA
"sample_00025",56.584717948718,9.0009747423871,1085.92961538462,484.391877738054,127.703353846154,39.9103989554915,49.9926807692308,17.4715193084557,26.53695,8.1028564160879,1.95669230769231,0.832110827444156,0.23,1.05,1.56,39,57.31,36,23.09,190.71,122.25,16.36,0.63,3.81,95.28,409.08,15.65,"sample_00025-74","12.04.2022","training","Cep",NA
"sample_00025",56.3161515151515,12.042042357199,1037.83090909091,469.772595592645,127.332736363636,32.1613844454375,49.6769318181818,13.0763952580882,25.4937681818182,9.3582120456599,2.09245454545455,0.651660671424798,-0.05,0.85,1.36,33,198.6,199,146.03,214.32,157.59,21.14,0.42,5.21,113.95,502.36,10.6,"sample_00025-75","12.04.2022","training","Cep",NA
"sample_00025",54.76284,8.80337054622001,784.0395,461.922206841123,103.528314,36.653833756139,39.896226,15.2653438989408,23.04882,6.61565463197669,1.71542666666667,0.440661669977532,-0.1,0.73,3.12,75,256.54,237,75.99,506.71,162.41,24.31,0.18,4.37,92.89,381.19,4.45,"sample_00025-77","12.04.2022","training","Cep",NA
"sample_00025",52.2686388888889,3.91504299668254,1226.5425,368.633940519395,159.3088875,29.9984224246218,68.6404125,13.547334852553,22.1655375,4.17266647127255,3.11713888888889,0.502857955108471,-0.02,0.37,1.44,36,327.04,311,215.64,352.02,244.46,17.26,4.84,3.07,76.67,431.55,121.1,"sample_00025-78","12.04.2022","training","Cep",NA
"sample_00025",57.4689333333333,3.76794841063744,892.9521,474.633712704312,122.907942,43.1854384125482,49.074714,18.6520050872926,22.211604,5.59410238790842,2.26130666666667,0.862030537700335,-0.02,0.9,3.04,75,119.96,55,18.01,593.2,195.13,71.91,0.61,11.58,235.25,1429.68,15.28,"sample_00025-81","12.04.2022","training","Cep",NA
"sample_00025",50.5406,3.23182168763836,743.58,520.323612423739,110.63466,58.219090193177,45.73287,26.6697948602735,18.752715,4.2529702993634,2.28786666666667,1.00996349313788,-0.05,0.71,1.28,30,162.75,163,127.15,200.18,156.39,27.85,1.04,4.95,73.17,403.42,25.88,"sample_00025-85","12.04.2022","training","Cep",NA
"sample_00025",53.5361489361702,2.79080049275818,1066.1625,459.702781338235,143.279435106383,47.8913798680534,60.8095436170213,23.5038394836831,21.9061053191489,3.51645016022882,2.78995744680851,1.11225904000053,0.01,0.86,1.92,47,406.4,406,211.67,464.42,241.89,20.27,1.51,3.42,76.33,401.31,37.86,"sample_00025-87","12.04.2022","training","Cep",NA
"sample_00025",54.5113529411764,4.89952147387285,964.852941176471,477.385522878707,136.531535294118,45.5176724152205,58.7318294117647,22.1320299194746,20.2487294117647,3.97219618726438,2.93464705882353,1.05683150641016,0.01,0.61,2.04,51,319.6,320,156.67,391.96,192.14,19.2,2.8,3.13,78.29,479.96,70.03,"sample_00025-90","12.04.2022","training","Cep",NA
"sample_00025",62.4379677419355,12.1679113823523,1471.72754032258,553.183982153281,151.307346774194,36.9390571910003,60.237675,16.0896190930541,30.0100427419355,7.9482803330825,2.05604838709677,0.586822994716894,-0.01,0.75,2.52,62,172.55,112,44.56,299.21,118.73,22.26,0.44,3.46,83.95,556.56,10.9,"sample_00025-94","12.04.2022","training","Cep",NA
"sample_00025",55.1609642857143,3.47582011755649,800.207678571428,420.501361010352,126.196191964286,57.3405653755261,51.3485758928571,26.3713064337221,19.6984767857143,3.45854066130584,2.65828571428571,1.44879592281799,-0.09,0.74,2.24,56,435.7,428,191.17,524.78,234.28,19.3,0.78,3.96,98.98,482.39,19.61,"sample_00025-95","12.04.2022","training","Cep",NA
"sample_00025",60.0648529411765,9.26750760561558,1169.88419117647,439.693825609436,135.134205882353,31.0110667752482,50.9238661764706,13.498320119178,28.6325470588235,6.81833223881988,1.85285294117647,0.660802089858064,-0.13,0.83,1.36,34,92.36,92,67.91,152.23,111.93,9.5,1.4,2.23,55.68,237.52,35.03,"sample_00025-99","12.04.2022","training","Cep",NA
"sample_00026",57.0900967741935,10.4382410104724,1473.93217741936,543.625382574848,165.382577419355,33.6550460091607,69.2084467741935,16.1894955454915,26.517614516129,7.71968254687955,2.71443010752688,0.725408256834511,-0.05,0.34,3.72,93,423.08,419,112.69,717.72,192.94,14.11,2.74,2.36,59.11,352.84,68.48,"sample_00026-1","12.04.2022","training","Cep",NA
"sample_00026",56.655,10.7038543648145,958.074230769231,535.082555496282,122.498584615385,36.0266322080682,47.3825076923077,13.6401496136094,24.3100730769231,10.0462639403179,2.13151282051282,0.761923703591421,-0.11,0.68,1.56,39,191.52,185,118.38,346.06,221.83,25.63,0.89,5.67,141.68,640.66,22.35,"sample_00026-10","12.04.2022","training","Cep",NA
"sample_00026",48.8621014492754,4.1074729856436,529.396630434783,507.222295968304,83.7547043478261,42.2030781971413,32.2985739130435,17.0491878648774,17.8489369565217,6.42776893502195,1.7605652173913,0.386768834982286,0.02,0.53,2.88,69,349.64,309,107.19,480.05,166.68,20.22,0.36,3.44,73.87,505.6,8.93,"sample_00026-100","12.04.2022","training","Cep",NA
"sample_00026",49.6630952380952,1.76318643657959,1442.11821428571,319.285924296257,190.837221428571,29.5371713456805,84.2435357142857,14.9484883848411,21.7495928571429,2.38739050093195,3.91125396825397,0.779768347905511,0,0.67,2.52,63,463.38,454,179.96,550.01,218.26,22.68,4.19,2.97,74.33,566.95,104.74,"sample_00026-105","12.04.2022","training","Cep",NA
"sample_00026",58.4239857142857,9.16182402966339,1510.90457142857,606.294975322162,175.516875,49.3475554476596,75.5552378571428,24.5826547805804,25.2931757142857,6.00698662871743,3.16318571428571,1.47476777138067,-0.01,0.37,2.8,70,446.24,446,159.37,539.85,192.8,13.15,1.21,2.72,67.92,328.65,30.16,"sample_00026-106","12.04.2022","training","Cep",NA
"sample_00026",56.2260597014925,5.6779116356136,1542.81425373134,674.994509402194,176.140242537313,54.246201353112,73.9796574626866,25.6022938356757,25.6444186567164,4.74842612965343,2.87782089552239,0.950761942057975,-0.01,0.66,2.68,67,342.32,342,127.73,495.87,185.03,26.94,2.95,3.53,88.25,673.53,73.64,"sample_00026-110","12.04.2022","training","Cep",NA
"sample_00026",56.3984776119403,4.74442772791411,873.739141791045,447.496956619191,111.650097761194,38.3450838431926,44.1780649253731,16.947121751969,23.7140194029851,5.78259311541161,1.84307462686567,0.60228084945412,0,0.42,2.68,67,370.66,371,138.31,413.33,154.23,14.16,2.72,3.1,77.54,354.11,67.99,"sample_00026-111","12.04.2022","training","Cep",NA
"sample_00026",62.6347090909091,21.9181525289924,1441.63063636364,625.853023024194,175.362790909091,57.8130771124669,74.7908345454545,26.8865613746094,23.4721063636364,5.30304198924799,3.16361818181818,1.03532407685118,0.01,0.5,2.2,55,454.02,454,206.37,534.04,242.75,16.97,3.61,2.7,67.61,424.16,90.18,"sample_00026-113","12.04.2022","training","Cep",NA
"sample_00026",57.5108360655738,10.6558324783196,1414.1106147541,648.248954300104,149.754526229508,41.2235684149064,57.7967532786885,16.9832668936488,29.8562016393443,9.09371508912413,2.00191803278689,0.571331173520285,-0.05,0.76,2.44,61,196.94,197,80.71,329.94,135.22,16.05,0.52,3.12,77.87,401.37,13.03,"sample_00026-115","12.04.2022","training","Cep",NA
"sample_00026",52.8980491803279,3.61026547697086,1253.04344262295,527.3625139863,168.984590163934,50.7638515926062,71.5415237704918,23.6890602556004,21.8195409836066,4.3309109847651,3.3263606557377,1.1356868411199,-0.04,0.59,2.44,61,382.08,357,146.17,463.84,190.1,17.79,1.69,2.81,70.37,444.85,42.22,"sample_00026-116","12.04.2022","training","Cep",NA
"sample_00026",52.4976271186441,6.99570332886257,725.602118644068,480.217922874114,106.988644067797,42.0961163059509,43.7129542372881,18.1332296302004,19.4334788135593,7.01773061778597,2.34074576271186,0.990926431613198,-0.04,0.49,2.4,59,235.31,227,94.47,353.6,147.33,15.8,0.86,2.94,67.17,395.08,21.45,"sample_00026-118","12.04.2022","training","Cep",NA
"sample_00026",54.5429722222222,3.53179444868721,1314.478125,541.249165369655,153.1809,44.5705174715801,64.9434375,21.8306824944434,24.9751125,3.83610106973167,2.56944444444444,0.751751685615268,0.01,0.72,1.6,36,313.78,314,196.11,354.33,221.46,25.73,3.65,4.63,49.72,327.2,91.22,"sample_00026-120","12.04.2022","training","Cep",NA
"sample_00026",60.0445128205128,13.0508372021669,1501.45961538462,587.73599297782,162.701273076923,30.845848174641,67.2430846153846,13.2811919478268,27.8733461538462,10.3612148271964,2.71241025641026,1.02843193664583,0.03,0.5,1.56,39,234.21,234,150.14,267.43,171.43,20.5,3.53,3.58,89.48,512.55,88.2,"sample_00026-121","12.04.2022","training","Cep",NA
"sample_00026",57.4874285714286,8.40982891193646,1393.04089285714,427.956108873704,145.7433,19.7818164265823,56.4134625,9.77044445429045,31.5855160714286,9.72716000907933,2.04342857142857,0.968464436662165,-0.13,0.59,1.12,28,40.14,32,29.01,138.58,123.73,8.42,1.7,1.7,42.43,210.45,42.39,"sample_00026-124","12.04.2022","training","Cep",NA
"sample_00026",54.5344081632653,7.96157911712653,1284.41617346939,679.840293200455,147.883683673469,43.8010760937081,59.8496602040816,19.2374717779465,25.5579795918367,9.14835146758533,2.44067346938776,0.757736359927688,0.02,0.31,1.96,49,343.67,344,175.34,408.41,208.37,20.2,1.21,3.74,93.48,505.04,30.3,"sample_00026-127","12.04.2022","training","Cep",NA
"sample_00026",72.2469318181818,16.0577051060951,1687.22079545455,453.106185711978,160.016788636364,29.7938499455315,60.3978340909091,13.7997607130745,35.2606806818182,7.92182339928401,1.78029545454545,0.535297160660709,0.05,0.68,1.76,44,113.72,100,57.02,149.4,84.89,15.53,0.39,2.52,62.96,388.18,9.82,"sample_00026-130","12.04.2022","training","Cep",NA
"sample_00026",47.0936216216216,0.794328659636249,396.763175675676,176.484168725248,74.4218148648649,24.2397064130978,27.8238283783784,10.5025318874092,17.7743554054054,2.15365954188007,1.55316216216216,0.503471973925589,-0.02,0.23,1.48,37,278.84,279,188.4,289.23,195.43,15.58,2.26,2.03,50.75,389.55,56.42,"sample_00026-135","12.04.2022","training","Cep",NA
"sample_00026",55.2877567567568,4.99747868321509,1454.94608108108,600.950940777505,171.062258108108,47.6384476308258,71.9124567567568,22.1741172814825,24.8095337837838,4.97379353634927,2.88854054054054,0.77675609623165,0,1.12,1.52,37,134.17,132,86.66,260.7,171.51,19.33,0.35,4.49,107.15,483.13,8.78,"sample_00026-138","12.04.2022","training","Cep",NA
"sample_00026",53.132488,2.95259941958203,1239.89778,415.325651835038,168.892452,40.521677112969,72.942444,19.7544246334887,21.2433192,3.50995045203738,3.452288,0.95882677651119,0,0.33,5,125,811.87,812,162.37,870.82,174.16,20.84,1.07,2.62,65.47,521.12,26.7,"sample_00026-14","12.04.2022","training","Cep",NA
"sample_00026",51.566,2.44240946608058,784.907867647059,603.992394811245,108.922963235294,56.2819275613936,44.2518485294118,26.4627460933991,20.2871647058824,5.08153089039909,2.06644117647059,0.936011143134152,0,0.55,1.36,34,251.96,252,185.27,300.65,221.07,20.53,4.86,2.85,71.22,513.35,121.53,"sample_00026-142","12.04.2022","training","Cep",NA
"sample_00026",62.594296,13.1857441714613,1716.75126,248.188150933872,176.4008604,16.9396011776308,69.9727572,10.2707952973913,31.970538,6.80119376591404,2.347336,0.797759887313502,-0.02,0.59,5,125,199.37,103,20.51,537.02,107.4,13.93,0.15,2.54,63.48,348.15,3.86,"sample_00026-15","12.04.2022","training","Cep",NA
"sample_00026",90.7394137931035,22.5040289496241,740.940517241379,326.348778506613,96.4865017241379,26.8098479903524,33.7433431034483,9.11860214922461,26.3571206896552,6.41383624282186,1.27189655172414,0.111656470872425,-0.12,0.51,1.16,29,59.89,57,49.01,94.13,81.15,5.55,1.47,1.23,30.84,138.63,36.65,"sample_00026-150","12.04.2022","training","Cep",NA
"sample_00026",58.503088,7.75656886339032,1719.11322,397.961424482817,173.95398,25.9425135198885,69.5415132,13.7228061459617,31.7949948,6.61189475342705,2.289504,0.683744146923111,-0.03,0.33,5,125,561.9,444,88.8,858.57,171.71,18.02,1.41,2.49,62.37,450.49,35.29,"sample_00026-16","12.04.2022","training","Cep",NA
"sample_00026",65.154776,16.2633535053427,1173.1068,399.185722333198,141.9621228,30.9719749224012,56.2276404,16.0869489550983,26.970246,7.45882776085578,2.292008,1.04980487047094,-0.03,0.56,5,125,706.37,706,141.27,835.58,167.12,18.05,0.65,4.3,107.58,451.21,8.57,"sample_00026-17","12.04.2022","training","Cep",NA
"sample_00026",52.044856,2.25344205070176,1509.42366,262.625652962551,168.858432,20.9005848129048,68.1108912,8.77079133821749,28.15317,3.18205397307787,2.442176,0.368579007681156,0.01,0.15,5,125,1070.03,1070,214.01,1290.93,258.19,16.59,4.62,2.1,52.44,414.86,115.54,"sample_00026-19","12.04.2022","training","Cep",NA
