"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time_point","culture_ID","comment","time","replicate"
"sample_00038",71.978304,10.0218153506721,2186.38764,849.26673645114,188.416206,44.1987775396741,72.8528904,17.0109094257099,37.3116132,11.1136729585571,2.141608,0.987524135237929,0.05,0.57,5,125,2000.36,1831,366.28,2512.69,502.54,51.82,0.95,10.66,266.63,1295.43,23.69,"sample_00038-12","11.05.2022","t7",38,NA,NA,1
"sample_00038",55.2944385964912,1.91161417410171,1208.60526315789,550.751452031572,156.225978947368,54.1149512676091,58.2636552631579,23.044608587137,25.5606157894737,4.47472091138053,2.25422807017544,0.772819305658182,-0.36,0.78,2.28,57,49.98,45,19.95,261.56,114.72,16.47,0.5,2.9,72.4,411.69,12.4,"sample_00038-14","11.05.2022","t7",38,NA,NA,1
"sample_00038",73.428872,20.6969533596271,1614.006,362.44484909067,174.2049504,31.2343784501991,68.983326,16.1719836079596,30.525012,6.94226046722059,2.423016,0.902426379661897,-0.04,0.54,5,125,548.13,548,109.63,683.8,136.76,29.71,0.28,3.79,94.7,742.71,7.05,"sample_00038-16","11.05.2022","t7",38,NA,NA,1
"sample_00038",65.2655161290323,12.4751199109026,2164.60088709677,662.486177594027,202.138896774194,36.3393712778554,78.5227064516129,15.4491924279812,35.4509564516129,11.219782981604,2.433,0.826395950296628,0.12,0.8,1.24,31,173.95,174,140.29,220.84,178.1,20.4,3.84,2.93,73.2,510.01,96.12,"sample_00038-17","11.05.2022","t7",38,NA,NA,1
"sample_00038",62.864525,10.3226117949033,2460.648375,739.915899226185,221.13459,42.2555716221679,89.75552625,18.6656869919651,34.05310875,7.37275485336105,2.682775,0.555249001035806,-0.01,0.35,4.8,120,624.28,624,130.06,829.05,172.72,22.57,0.72,3.01,75.32,564.25,17.96,"sample_00038-18","11.05.2022","t7",38,NA,NA,1
"sample_00038",66.7118181818182,12.2452337014589,1717.04352272727,532.452452848328,169.602586363636,41.0423620578302,67.3599681818182,18.5873631899319,31.9797664772727,7.93772693130477,2.20171590909091,0.712234656360531,0.04,0.7,3.52,88,184.13,184,52.31,530.24,150.64,25.58,0.17,4.2,105.01,639.41,4.15,"sample_00038-19","11.05.2022","t7",38,NA,NA,1
"sample_00038",79.6704107142857,17.0289253148677,2209.35816964286,360.208525702925,183.253459821429,23.2796538550731,67.7881044642857,12.1058367498376,41.7318147321428,4.96097298417492,1.656875,0.413774781517458,-0.04,0.71,4.48,112,166.89,167,37.25,518.32,115.7,22.61,0.01,3.48,87.04,565.26,0.29,"sample_00038-2","11.05.2022","t7",38,NA,NA,1
"sample_00038",57.5196923076923,10.871924037228,1019.47846153846,497.206946953897,122.817392307692,40.6961418830613,46.5692884615384,16.7473681392168,26.6096423076923,7.96940563160089,1.815,0.727758744003591,-0.18,0.58,1.56,39,90.79,60,38.19,331.04,212.21,21.6,2.87,5.31,132.75,540.08,71.79,"sample_00038-21","11.05.2022","t7",38,NA,NA,1
"sample_00038",63.7364,1.04168392673872,1585.1376,57.5182475344606,153.3144996,3.70135254961101,58.2791436,1.28210199931685,34.6403304,1.28008376373315,1.685232,0.0846477650563336,0.05,0.31,5,125,1377.5,1378,275.5,1939.99,388,28.24,0.21,7.09,177.25,706.08,5.33,"sample_00038-22","11.05.2022","t7",38,NA,NA,1
"sample_00038",58.80102,12.8060944274374,797.1615,279.936776632445,122.62023,36.8011473129513,47.3366835,15.1289633731717,21.3373845,4.46171832455405,2.28995,0.81721739470108,-0.09,1.27,4.08,100,89.99,61,14.97,451.16,110.58,34.21,0.06,4.75,93.39,408.82,1.52,"sample_00038-23","11.05.2022","t7",38,NA,NA,1
"sample_00038",59.532488372093,5.23622844263245,2240.65779069767,301.368017629712,235.366974418605,20.0919190023963,96.9873279069767,9.82210856931529,29.3436627906977,2.30380047876622,3.31618604651163,0.372682314337174,0.01,0.34,1.72,43,421.16,413,240.29,458.28,266.44,16.34,8.31,1.72,42.89,408.55,207.67,"sample_00038-24","11.05.2022","t7",38,NA,NA,1
"sample_00038",63.7882941176471,18.527186892018,1976.98367647059,416.537642033212,205.663288235294,36.4262762573223,81.1985294117647,16.1442543836567,31.2138264705882,6.44634039041031,2.74990196078431,0.888807386443249,0.04,0.55,2.04,51,311.08,301,147.5,386.82,189.62,28,1.46,4.52,113.04,699.99,36.38,"sample_00038-26","11.05.2022","t7",38,NA,NA,1
"sample_00038",51.8636904761905,1.52642160029865,315.943392857143,99.5459764163136,64.0052357142857,11.56139049676,24.1092642857143,4.40869049549125,16.3922785714286,2.82829747463336,1.48752380952381,0.239339460741559,0.15,0.28,1.68,42,117.59,26,15.76,409.95,244.02,14.59,1.6,3.1,77.58,364.69,39.96,"sample_00038-27","11.05.2022","t7",38,NA,NA,1
"sample_00038",61.41925,5.78732353373007,1451.26467391304,578.570912539665,156.740370652174,46.1585040805117,61.1635402173913,20.8589972187449,29.6695956521739,9.22674475705538,2.23182608695652,1.01350234454041,-0.24,1,3.68,92,209.79,202,54.94,355.9,96.71,14.11,0.15,3.09,77.28,352.64,3.73,"sample_00038-29","11.05.2022","t7",38,NA,NA,1
"sample_00038",66.9511367521368,12.0196794336635,1078.07884615385,386.930863813274,128.712946153846,30.3764402038676,47.7142615384615,11.9978006746448,27.9932538461538,6.44291477405525,1.73866666666667,0.413828466879696,0.05,0.89,4.72,117,92.9,83,17.55,550.69,116.67,46.02,0.13,5.23,98.19,575.29,3.32,"sample_00038-30","11.05.2022","t7",38,NA,NA,1
"sample_00038",58.78921875,6.24326389378016,1389.599296875,619.891509294698,180.8268046875,63.9758621510051,75.2503921875,28.7464951887438,23.0122265625,3.78141381952751,3.28559375,1.09688667510559,-0.07,0.8,1.28,32,214.28,214,167.4,290.54,226.98,16.9,3.98,2.84,71.11,422.38,99.44,"sample_00038-31","11.05.2022","t7",38,NA,NA,1
"sample_00038",60.9914545454546,7.47723623186621,1265.22920454545,350.862370649957,165.024122727273,34.1767794198299,68.8040386363636,16.5195437041305,23.3352409090909,3.29919454168985,3.008,0.941842384331411,0,0.54,2.64,66,255.97,256,96.96,327.37,124,10.93,1.36,1.71,42.76,273.26,34.12,"sample_00038-37","11.05.2022","t7",38,NA,NA,1
"sample_00038",65.1635436893204,12.8886859677786,2403.36436893204,796.982421775848,225.35391407767,67.1899892656974,86.0192475728156,26.0202708883696,35.0521601941747,9.02994395459113,2.55514563106796,1.00842330249506,-0.04,0.94,4.24,103,240.45,126,29.83,750.16,176.92,27.91,0.62,6.24,145.76,697.83,15.4,"sample_00038-38","11.05.2022","t7",38,NA,NA,1
"sample_00038",59.4627047619048,13.2078185301532,919.6335,462.717060232536,122.52573,37.0074939900669,48.7280957142857,16.4107260262916,23.06205,6.25544769880237,2.15951428571429,0.663145753706786,-0.02,0.43,4.2,105,691.27,691,164.59,792.1,188.6,23.88,0.9,3.39,84.63,596.94,22.39,"sample_00038-39","11.05.2022","t7",38,NA,NA,1
"sample_00038",64.53508,15.5664468010422,2017.90116,288.987058694847,196.955064,33.0484416673523,79.1315568,18.277669027229,33.4655388,5.99531479105016,2.512408,0.957782815101224,0.01,0.94,5,125,169.01,168,33.63,534.87,106.97,27.74,0.12,3.57,89.18,693.62,3.12,"sample_00038-4","11.05.2022","t7",38,NA,NA,1
"sample_00038",69.7565842696629,14.4459710621155,1642.83016853933,484.794717280517,182.093233146067,43.0242057899229,73.155104494382,21.1350157708431,28.8860106741573,6.59454583527982,2.66066292134831,0.983144317342671,-0.05,0.69,3.56,89,381.49,345,96.94,639.31,179.58,19.61,0.25,4.39,109.83,490.13,6.26,"sample_00038-49","11.05.2022","t7",38,NA,NA,1
"sample_00038",64.070392,9.25065268655973,1933.92036,609.790069500035,197.4450168,45.9851767265958,75.716694,19.7517607327482,32.3758944,8.23159789640342,2.46412,0.821053017815851,0.09,0.69,5,125,246.11,243,48.66,777.21,155.44,24.53,0.42,4.21,105.3,613.15,10.54,"sample_00038-5","11.05.2022","t7",38,NA,NA,1
"sample_00038",56.2820588235294,9.48282334415603,994.441764705883,666.102764594603,114.364614705882,47.498625848472,42.0872823529412,17.247384832556,26.5224176470588,12.2212048364915,1.68949019607843,0.548068987356483,0.07,0.92,2.08,51,179.62,86,41.16,342.1,164.47,20.14,0.37,5.1,118.66,474.65,9.27,"sample_00038-51","11.05.2022","t7",38,NA,NA,1
"sample_00038",55.9164074074074,5.07426255917492,1082.565,441.825931430969,146.4765,46.5996600646071,54.22855,18.8112940544255,25.37355,7.12874509138442,2.32843209876543,1.25505339466367,-0.1,1.19,3.28,81,117.41,55,16.72,442.8,135,27.65,0.65,5.99,142.17,691.28,16.32,"sample_00038-55","11.05.2022","t7",38,NA,NA,1
"sample_00038",63.111528,15.6416892514307,1039.65606,538.307218019976,130.0322808,45.1791528945172,52.7195628,20.7645744810645,24.0909228,6.92983353588968,2.258696,0.973528154769564,-0.02,0.56,5,125,714.52,715,142.9,907.8,181.56,30.45,0.36,4.31,107.74,761.28,9.04,"sample_00038-6","11.05.2022","t7",38,NA,NA,1
"sample_00038",53.3685925925926,3.68206246822932,1589.8275,677.78908256069,202.80525,56.8774514525815,82.8885,26.6082156974625,23.6961,3.92291440545164,3.48722222222222,0.963913590658629,0.01,0.9,1.08,27,206.46,204,189.1,226.79,209.99,13.65,2.16,2.98,74.44,341.34,54.06,"sample_00038-62","11.05.2022","t7",38,NA,NA,1
"sample_00038",51.4856206896552,2.90018049209002,950.213793103448,578.189056210601,137.039012068966,61.5803307961752,53.3964568965517,23.8128239631196,20.1000103448276,6.52907774207292,2.54727586206897,0.636871869629302,0.02,0.78,1.32,29,148.71,149,112.66,230.3,174.47,22.55,2.49,4.2,91.07,563.8,62.37,"sample_00038-7","11.05.2022","t7",38,NA,NA,1
"sample_00038",82.3360169491526,20.1062009893427,2313.8645338983,396.499743776952,201.668308474576,36.0822205387763,76.3744194915254,14.604175391981,38.7112042372882,4.88509660877795,2.01467796610169,0.585483102635468,0.05,0.6,2.36,59,151.85,152,64.34,359.23,152.22,25.26,0.44,4.31,107.78,631.39,10.89,"sample_00038-74","11.05.2022","t7",38,NA,NA,1
"sample_00038",69.5057719298246,13.5265570360911,1880.53223684211,356.602723714561,194.709505263158,29.0938165172459,78.6666315789474,13.2565549799451,30.5880868421053,5.05272043558968,2.64640350877193,0.637176104263658,-0.04,0.47,2.28,57,360.73,357,156.7,423.33,185.67,26.04,2.17,4.59,114.74,651.06,54.31,"sample_00038-75","11.05.2022","t7",38,NA,NA,1
"sample_00038",55.6806226415094,2.87966009763983,1060.90132075472,496.083318043704,132.977317924528,44.3036333577495,50.4930311320755,17.8737744192897,25.3762301886792,6.7692884610694,2.01479245283019,0.680388954328856,-0.08,0.94,2.2,53,85.43,33,14.87,278.45,126.57,32.31,0.42,5.05,126.72,807.63,10.38,"sample_00038-76","11.05.2022","t7",38,NA,NA,1
"sample_00038",54.899612244898,10.875811191616,1006.91265306122,703.483831668032,130.312469387755,61.3540246865602,51.6324581632653,26.7002606690193,22.6763632653061,7.43598585452006,2.26544897959184,1.00796639455441,-0.05,0.69,1.96,49,243.83,244,124.4,440.04,224.51,37.42,1.79,7.08,177.11,935.5,44.85,"sample_00038-83","11.05.2022","t7",38,NA,NA,1
"sample_00038",90.5414782608696,13.3641420485706,2343.18032608696,225.045284595235,199.229360869565,21.5400516087779,75.9373239130435,12.7540713226889,40.0204565217391,5.62435482226049,1.97052173913044,0.577128505638441,0.09,0.81,2.76,69,203.72,204,73.81,344.45,124.8,11.77,0.4,3.14,78.48,294.26,9.89,"sample_00038-9","11.05.2022","t7",38,NA,NA,1
"sample_00038",55.7176052631579,4.89909372501262,873.648947368421,416.924008895049,112.654480263158,34.0133977731124,41.8392710526316,13.9571238155183,25.4900605263158,5.96442456921984,1.665,0.494493571133025,-0.05,1.08,1.56,38,122.92,32,20.28,347.06,222.47,95.04,1.2,16.31,251.29,1187.96,30.09,"sample_00038-91","11.05.2022","t7",38,NA,NA,1
"sample_00038",81.321,2.78454199252015,2709.86565789474,51.3278194670752,203.207684210526,3.76249031765128,77.4142578947368,1.22715575150406,44.5765381578947,0.903769336710201,1.73765789473684,0.056074890230539,0,0.13,1.52,38,895.71,896,589.28,911.17,599.45,35.92,9.92,5.43,135.72,898.12,248.09,"sample_00038-93","11.05.2022","t7",38,NA,NA,1
"sample_00039",58.532104,8.67294836836857,1792.85886,403.325649938654,209.2552704,26.4505334764925,88.3055196,13.1589504625407,25.8695856,4.85793965531791,3.525288,0.827180118623001,0.01,0.41,5,125,973.2,973,194.64,1052.58,210.52,21.22,0.77,3.15,78.86,530.48,19.34,"sample_00039-1","11.05.2022","t7",39,NA,NA,1
"sample_00039",79.845896,1.67463772598444,2714.15448,77.4006060679573,202.4659476,4.61313983005145,75.5236548,2.08937880312801,45.7659072,0.921644342914757,1.651184,0.064113984182407,0.04,0.5,5,125,1157.55,1158,231.51,2058.55,411.71,44.47,4.46,6.82,170.45,1111.86,111.49,"sample_00039-10","11.05.2022","t7",39,NA,NA,1
"sample_00039",73.6732321428571,2.5796510122747,2695.86803571429,421.125753233821,200.80051875,21.5971916671917,75.2076321428572,8.43172996081645,45.1624178571428,4.68816602727673,1.6665,0.0852401953839321,-0.01,0.41,2.24,56,980.36,980,437.66,1121.62,500.72,32.01,1.32,7.21,180.24,800.32,32.95,"sample_00039-11","11.05.2022","t7",39,NA,NA,1
"sample_00039",65.1533661971831,14.2568137226074,1690.84362676056,460.871860371109,166.242574647887,31.4853893795019,63.865647887324,13.6584170325571,33.2121676056338,6.10141709762166,1.95619718309859,0.501604500427473,-0.02,0.49,2.88,71,336.39,336,116.8,472.08,163.92,32.07,1.85,4.17,76.22,400.91,46.13,"sample_00039-12","11.05.2022","t7",39,NA,NA,1
"sample_00039",81.359104,22.5639150385772,2305.01052,336.754666072203,212.8075416,34.8374988371331,87.6548952,19.0512953131277,34.2832824,4.18171069336392,2.647632,0.788971508296229,-0.06,0.25,5,125,500.09,500,100.02,703.2,140.64,10.02,0.38,2.14,53.42,250.41,9.61,"sample_00039-2","11.05.2022","t7",39,NA,NA,1
"sample_00039",52.197,1.96873531740557,1386.28769662921,199.055864128807,144.994823595506,9.30263500859461,54.6836460674157,3.28105093050009,32.1029848314607,3.36236162044089,1.7197191011236,0.176245308690888,0.01,0.39,3.56,89,879.03,879,246.92,904.1,253.96,21.83,0.65,5.14,128.38,545.74,16.14,"sample_00039-27","11.05.2022","t7",39,NA,NA,1
"sample_00039",67.669392,0.756539691473086,4929.41052,78.4309323290089,326.7545184,7.00947696290741,137.5512192,3.01766966374841,45.6494616,1.17733210081537,3.016688,0.14082295084208,-0.04,0.29,5,125,451.06,359,71.83,921.46,184.29,16.31,0.17,3.96,99.01,407.63,4.35,"sample_00039-3","11.05.2022","t7",39,NA,NA,1
"sample_00039",73.04704,18.5072923863306,1933.034625,482.861751820208,193.073463,45.1082967812473,77.4237285,23.505185282195,32.363064,5.84850038740002,2.50335,1.01962978402195,0.07,0.55,4,100,293.79,288,71.99,606.98,151.74,20.21,0.76,3.48,86.97,505.15,19.03,"sample_00039-4","11.05.2022","t7",39,NA,NA,1
"sample_00039",81.2318596491228,9.58780942216021,2616.91815789474,430.602670465935,198.327221052632,18.2811156860364,75.1456894736842,7.54492705892708,44.0915684210526,5.89350852784103,1.7451052631579,0.354381789892651,0.1,0.48,2.28,57,537.34,441,193.57,1008.72,442.42,34.19,5.48,7.32,182.96,854.69,136.88,"sample_00039-46","11.05.2022","t7",39,NA,NA,1
"sample_00039",67.7531111111111,6.43143004993287,2024.19,481.515823499882,208.9272,40.6582724682056,88.31085,20.5428608476185,29.14215,1.68464769097052,3.03477777777778,0.726592115677085,-0.04,0.18,1.08,27,204.12,204,189,215.62,199.65,11.76,3.86,2.25,56.27,294.07,96.39,"sample_00039-55","11.05.2022","t7",39,NA,NA,1
"sample_00039",101.34648,2.30700336143609,3245.46426,101.504669627818,229.9733532,2.75027685823176,92.1811428,1.15422293825662,44.8395588,1.64167402894148,2.05916,0.0956605557974857,0.08,0.48,5,125,1201.69,449,89.76,3008.42,601.68,63.02,3.39,10.13,253.2,1575.51,84.63,"sample_00039-6","11.05.2022","t7",39,NA,NA,1
"sample_00039",86.500328,15.4008234047655,4587.58242,510.909936565284,314.3437308,40.9845588505582,129.5038368,20.2617200578546,45.5413752,3.34795750166705,2.884576,0.606828791074896,-0.03,0.22,5,125,427.04,427,85.41,729.82,145.96,15.05,2.04,3.13,78.16,376.31,51,"sample_00039-7","11.05.2022","t7",39,NA,NA,1
"sample_00039",77.227784,1.62761080879405,2540.81286,64.691646745461,204.461172,3.89195987962529,78.6464316,1.3952407831356,41.1453432,1.21487262561368,1.913608,0.0789154198105222,0.01,0.47,5,125,933.88,130,25.99,2651.69,530.34,35.82,4.52,6.82,170.58,895.62,113.03,"sample_00039-8","11.05.2022","t7",39,NA,NA,1
"sample_00040",61.0700512820513,16.5104104743592,1102.6125,520.398393515168,145.240407692308,49.6047600494383,60.63255,22.7445571439289,22.8282230769231,6.37384568741037,2.79973504273504,1.29865879350624,-0.01,0.6,4.68,117,462.04,462,98.73,646.99,138.25,27.02,1.11,3.79,94.82,675.61,27.72,"sample_00040-1","11.05.2022","t7",40,NA,NA,1
"sample_00040",99.1755789473684,15.5112134159028,3044.60615131579,1143.68275926969,242.825530263158,73.2484638293651,93.2550335526316,31.8776471795137,40.8581052631579,6.09146300244081,2.28097368421053,0.706602594083062,0.06,0.38,3.04,76,153.48,114,37.46,366.24,120.47,13.13,0.6,2.42,60.52,328.29,14.93,"sample_00040-10","11.05.2022","t7",40,NA,NA,1
"sample_00040",60.9019444444444,7.49671921745752,1506.751875,502.266371229797,186.0944625,49.9588944523086,70.3564875,21.675857836491,27.0518625,2.51784422161882,2.59913888888889,0.783290464379148,0,0.66,1.44,36,173.4,173,120.42,252.25,175.17,16.34,2.13,2.98,74.56,408.55,53.34,"sample_00040-12","11.05.2022","t7",40,NA,NA,1
"sample_00040",50.217125,2.46439869596872,291.9645,105.727718380936,62.33709375,11.7042338126006,23.36607,4.57339650249975,15.565365,2.82663623631721,1.5197,0.270491783846026,-0.04,0.26,1.64,40,257.18,257,156.82,304.69,185.79,18.11,1.48,3.14,66.37,300.62,37.11,"sample_00040-13","11.05.2022","t7",40,NA,NA,1
"sample_00040",62.616176,13.9620627248731,1079.15328,624.711190929877,133.4671668,49.2503184288887,52.7262048,21.4865940786224,24.4535112,6.95494075635369,2.164424,0.74211896124891,-0.02,0.49,5,125,575.19,575,115.04,735.36,147.07,22.88,0.49,3.6,89.98,571.9,12.37,"sample_00040-14","11.05.2022","t7",40,NA,NA,1
"sample_00040",69.5958225806452,8.48630370861974,1923.58995967742,669.434347405235,183.103668145161,45.8591714765762,69.3589282258065,21.2137900166064,34.7476608870968,5.75345017840854,2.02091935483871,0.636009288125334,-0.07,0.93,5,124,269.64,215,42.94,551.98,110.4,32.93,0.13,4.58,114.37,823.31,3.37,"sample_00040-16","11.05.2022","t7",40,NA,NA,1
"sample_00040",66.180879032258,18.6854528603137,1890.388125,773.764097604515,189.485031048387,58.0566232807776,77.4963907258064,26.7451203831252,29.8331818548387,8.26955069968913,2.64618548387097,0.926200371365532,-0.05,0.41,5,124,667.39,667,133.48,966.99,193.4,25.13,2.19,3.44,82.79,628.36,54.69,"sample_00040-18","11.05.2022","t7",40,NA,NA,1
"sample_00040",89.021528,3.96039554389824,3822.4386,667.139657839298,257.7105072,33.0914399166748,100.1866644,15.8918884449929,48.4599996,2.38996642059094,2.067008,0.318678027826449,-0.04,0.25,5,125,206.08,86,17.19,542.78,108.56,9.24,0.92,1.74,43.45,230.89,22.9,"sample_00040-22","11.05.2022","t7",40,NA,NA,1
"sample_00040",103.293057142857,12.61185495936,7542.65057142857,2660.87354040656,408.016517142857,96.4519044298,166.648821428571,41.7919372460189,56.3057228571429,14.6573248483399,3.24807619047619,1.55473232729104,0.1,0.6,4.2,105,320.98,321,76.42,862.45,205.35,46.38,0.42,8.92,223.05,1159.6,10.38,"sample_00040-26","11.05.2022","t7",40,NA,NA,1
"sample_00040",71.3456576576577,2.93522807692255,3005.20398648649,521.417556221017,215.315987837838,28.5176072378549,81.4313067567568,10.7244330761615,46.2479351351351,5.96497866694575,1.75963963963964,0.103142689582997,-0.14,1.13,4.52,111,196.42,196,43.42,978.96,216.58,49.3,0.14,8.58,212.58,1232.51,3.56,"sample_00040-28","11.05.2022","t7",40,NA,NA,1
"sample_00040",73.898424,17.3468035766489,2041.7832,372.81206550168,185.9080248,24.8041232220163,70.6523148,12.3831335047008,37.165554,6.31531294534524,1.976544,0.550137145716206,-0.01,0.52,5,125,169.45,169,33.89,575.19,115.04,14.95,0.14,2.57,64.23,373.84,3.46,"sample_00040-3","11.05.2022","t7",40,NA,NA,1
"sample_00040",60.5922205882353,18.9422155143585,1236.45904411765,827.097171742073,149.321296323529,67.0266318346238,57.2932654411765,27.3986131934101,24.7680132352941,9.25086377364991,2.33936764705882,0.824567220803878,0.03,0.66,2.72,68,196.48,182,66.9,482.18,177.27,24.53,0.36,3.52,87.94,613.28,8.95,"sample_00040-39","11.05.2022","t7",40,NA,NA,1
"sample_00040",58.363928,2.05728733928615,2161.71828,83.2543441097627,226.7264844,5.39490512569953,102.4382376,3.25680908812262,26.8933284,1.3162750008246,3.821248,0.266276646584204,-0.01,0.23,5,125,2064.71,1306,261.12,2995.74,599.15,37.16,1.54,6.23,155.71,928.88,38.5,"sample_00040-4","11.05.2022","t7",40,NA,NA,1
"sample_00040",54.035914893617,4.69977470241596,375.512553191489,207.258000761082,71.6906872340425,25.5816260237471,26.7050106382979,11.2614415584046,17.2729053191489,2.91345869517721,1.53472340425532,0.50933399403909,-0.07,0.66,1.96,47,75.69,37,19.11,276.95,141.3,20.2,0.19,4.13,97.27,504.97,4.75,"sample_00040-46","11.05.2022","t7",40,NA,NA,1
"sample_00040",119.605328,11.1118871758712,5842.83294,844.042895357418,358.7684724,35.5525862124074,145.4854608,16.3895454402976,51.1880472,6.49485601307813,2.899192,0.560289465740125,-0.03,0.34,5,125,427.95,428,85.59,763.6,152.72,30.62,1.33,4.18,104.59,765.45,33.26,"sample_00040-5","11.05.2022","t7",40,NA,NA,1
"sample_00040",82.5398070175439,11.2689483069289,2826.4097368421,569.70366254964,244.365134210526,42.3691270477514,90.6018394736842,15.6930885319005,39.5879684210526,4.87805077931668,2.309,0.432611216088666,0.28,0.2,2.28,57,204.38,99,43.3,1007.68,441.96,43.68,5.85,6.44,160.93,1092.11,146.16,"sample_00040-52","11.05.2022","t7",40,NA,NA,1
"sample_00040",55.4977678571429,2.92656837200824,485.9240625,163.832903707324,85.8040232142857,20.0229758890221,32.90625,8.2544649717427,18.46395,2.33406489854853,1.77758928571429,0.364979440356737,0.03,0.36,2.24,56,337.52,338,150.68,498.77,222.67,19.78,1.55,4.18,104.43,494.49,38.72,"sample_00040-53","11.05.2022","t7",40,NA,NA,1
"sample_00040",86.094,9.2672607157624,2798.54569148936,490.295477024498,234.2601,36.8231403807974,89.7030191489362,18.5897339991802,40.1617819148936,7.06952437843029,2.3138085106383,0.672994367774671,0.3,0.17,1.88,47,134.86,53,28.35,716.83,381.29,24.89,4.6,4.69,117.33,622.33,115.04,"sample_00040-6","11.05.2022","t7",40,NA,NA,1
"sample_00040",72.5837441860465,25.4927270787021,2226.92546511628,332.988972115255,215.27775,34.1152296134313,85.3457441860465,14.727956874089,33.5287255813953,4.52580176416253,2.60948837209302,0.653729570275086,-0.01,0.35,1.72,43,233.74,234,135.89,324.17,188.47,21.5,2.56,4.04,100.95,537.44,64.03,"sample_00040-61","11.05.2022","t7",40,NA,NA,1
"sample_00040",61.0625277777778,2.87750513452302,1973.7675,647.668836919047,206.8279875,55.9360351435464,82.549125,24.4084158969387,29.6890875,4.07323855155952,2.74083333333333,0.704705267672744,0.02,0.52,1.44,36,240.27,240,166.86,259.32,180.08,11.68,3.13,2.46,61.58,291.93,78.26,"sample_00040-63","11.05.2022","t7",40,NA,NA,1
"sample_00040",49.8037931034483,2.29301731006036,575.218706896552,218.701851670117,118.417810344828,26.0467022925524,42.8480224137931,8.9166410802818,16.7799879310345,3.26855421057054,2.612,0.600577400745078,0.53,2.02,1.16,29,134.35,132,114.2,178.59,153.96,17.53,0.82,5.12,127.94,438.26,20.46,"sample_00040-65","11.05.2022","t7",40,NA,NA,1
"sample_00040",93.631685483871,22.3655401739877,2277.56649193548,325.994538571503,193.078948790323,28.0010635123319,73.035577016129,14.5021709894362,40.2358681451613,4.24161166339184,1.85977419354839,0.515213001002288,-0.11,0.6,5,124,181.56,148,29.55,548.59,109.72,21.2,0.21,3.05,67.45,344.52,5.16,"sample_00040-7","11.05.2022","t7",40,NA,NA,1
"sample_00040",63.2908313253012,15.7042581306669,2171.65147590361,244.229781321723,210.456005421687,25.6588879841966,83.8166042168675,11.8509590409904,33.4121584337349,4.27779901637526,2.57865060240964,0.597505963512131,0,0.33,3.32,83,515.43,509,153.27,597.69,180.03,12.13,0.1,2.43,60.83,303.17,2.45,"sample_00040-9","11.05.2022","t7",40,NA,NA,1
"sample_00041",73.5080181818182,16.1463485213759,1364.38977272727,706.169417851758,141.60015,48.1720183210388,55.2401590909091,19.7604304433012,28.8743645454545,10.1465052772684,1.99783636363636,0.61195526838573,-0.13,0.76,2.32,55,198.93,181,78.1,384.44,165.71,61.9,1.1,9.62,97.89,562.42,27.5,"sample_00041-10","11.05.2022","t7",41,NA,NA,1
"sample_00041",54.6618813559322,8.59668770833548,677.784661016949,553.371735790373,102.299773728814,54.7670055797397,39.4071177966102,22.4761446096319,19.6452457627119,7.98073889849097,2.05067796610169,1.13993829900597,-0.01,0.89,2.48,59,312.28,312,125.92,437.5,176.41,31.03,0.27,5.28,115.79,775.64,6.83,"sample_00041-11","11.05.2022","t7",41,NA,NA,1
"sample_00041",60.611952,0.726476637015281,3823.48836,139.332891270615,288.0475992,10.6610011088425,118.0559448,4.49128250200491,41.2469496,0.811994836371632,2.863992,0.13761561098617,0.04,0.79,5,125,219.06,138,27.58,580.63,116.13,12.15,0.13,3.61,90.19,303.67,3.17,"sample_00041-12","11.05.2022","t7",41,NA,NA,1
"sample_00041",55.54156,1.26747988722351,2056.08618,129.911460982139,180.3503556,7.27761631182254,71.0197956,3.40655730569389,36.8595036,1.43401644892003,1.929648,0.1210689123945,-0.01,0.57,5,125,365.84,366,73.17,745.18,149.04,16.83,0.19,3.15,78.65,420.81,4.66,"sample_00041-13","11.05.2022","t7",41,NA,NA,1
"sample_00041",75.017944,22.324511716043,1705.07268,218.587208136259,179.029116,22.1337531909126,70.4104812,11.9718099135593,31.58676,5.85672205178416,2.360776,0.768804736986514,-0.08,0.52,5,125,98.39,98,19.68,636.49,127.3,14.73,0.54,2.78,69.54,368.29,13.47,"sample_00041-15","11.05.2022","t7",41,NA,NA,1
"sample_00041",63.1695531914894,7.97994161962003,1522.98957446809,543.718793193777,173.775331914894,42.898485403629,72.2562223404255,20.4009254752184,26.2762276595745,5.45890234600694,2.81082978723404,0.915780026728199,0.01,0.75,1.96,47,120.62,34,17.19,318.96,162.73,31.9,0.34,6.1,121.01,520.23,8.6,"sample_00041-22","11.05.2022","t7",41,NA,NA,1
