"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time_point","culture_ID","comment","time"
"sample_00004",67.4169591836735,10.333398531298,1886.62224489796,644.302798545331,195.936520408163,48.8219135346846,82.7417479591837,23.192838470054,28.4949734693878,4.9123169390627,2.92010204081633,0.822150970647979,0.01,0.45,1.96,49,310.92,311,158.63,380.24,194,19.99,4.04,2.59,64.85,499.78,101.04,"sample_00004-26","03.05.22","t5",4,NA,10
"sample_00004",55.9204230769231,2.9805337934414,991.720384615385,641.054201262145,135.177784615385,69.3106520971297,56.4037269230769,34.5410553205551,21.8732711538462,2.10680424473528,2.54588461538462,1.53760919161985,0.06,0.75,1.04,26,198.68,187,180.01,258.43,248.49,20.92,4.52,3.43,85.71,523.08,113.08,"sample_00004-32","03.05.22","t5",4,NA,10
"sample_00004",75.8754516129032,4.40329939809313,3334.46951612903,701.395571703128,273.941477419355,46.9290420162004,118.945887096774,21.4506214170047,34.9309887096774,4.52539334577135,3.35996774193548,0.394482993623381,0.01,0.03,1.24,31,1161.13,1161,936.4,1169.88,943.45,50.49,12.53,9.25,231.17,1262.37,313.16,"sample_00004-33","03.05.22","t5",4,NA,10
"sample_00004",58.4961538461539,6.35751877509681,1358.04288461538,730.729747122773,165.915,64.2783885865994,66.7124307692308,32.0029665694008,25.2838384615385,3.48549025443264,2.62505128205128,1.23656936189388,-0.05,0.71,1.6,39,280.9,281,175.56,367.08,229.42,22.27,7.03,2.78,61.88,556.66,175.63,"sample_00004-5","03.05.22","t5",4,NA,10
"sample_00005",73.239,8.10801180651246,2216.26720588235,594.847435170631,202.073320588235,39.3220983721316,81.4477632352941,17.8827935408606,33.9024308823529,6.36741363960918,2.41,0.523402967766392,-0.11,0.49,1.36,34,204.3,204,150.22,245.39,180.43,16,1.4,2.59,64.67,399.88,34.88,"sample_00005-18","03.05.22","t5",5,NA,10
"sample_00005",62.2985573770492,11.4275471609841,1925.00815573771,440.807075455666,216.599743032787,38.8440865711543,90.3553340163935,18.4859715015111,27.0790303278688,5.32768713971263,3.43435245901639,0.913512564404279,0,0.46,4.88,122,988.07,972,199.24,1136.05,232.8,29.95,2.15,3.99,99.7,748.76,53.7,"sample_00005-2","03.05.22","t5",5,NA,10
"sample_00005",85.0624456521739,19.0049685784361,2182.24565217391,406.240847727315,188.346482608696,26.7922637848114,72.6945505434783,13.2308643758388,38.1794380434783,3.52248338765976,1.91591304347826,0.396314023903121,-0.01,0.38,3.68,92,214.77,131,35.73,512.69,139.32,11.04,0.31,2.42,60.38,275.9,7.81,"sample_00005-4","03.05.22","t5",5,NA,10
"sample_00005",64.838904,9.47289235850756,1711.7649,327.860787570196,181.53396,30.041198601522,75.482928,15.4155985053478,29.2984452,4.45844607777241,2.66988,0.775839281244886,-0.01,0.49,5,125,747.43,747,149.49,831.29,166.26,16.32,0.22,3.08,76.97,407.89,5.61,"sample_00005-5","03.05.22","t5",5,NA,10
"sample_00006",59.6379722222222,6.78625077001227,2228.00625,683.859772974459,227.8656,45.4239180700763,95.17275,24.7415569809206,29.308725,3.13284542315084,3.22241666666667,0.747651881368786,-0.01,0.51,1.64,36,344.35,344,209.97,359.62,219.28,39.25,4.55,6.17,46.8,327.08,113.77,"sample_00006-10","03.05.22","t5",6,NA,10
"sample_00006",53.65664,7.75193224237174,1399.19886,146.874319681507,179.76735,8.83735962500413,81.0767879999999,6.25875324082136,22.2311628,4.08993786587152,3.772352,0.713103567286982,-0.01,0.48,5,125,1076.87,1077,215.37,2054.2,410.84,28.13,2.95,6.24,156.12,703.34,73.67,"sample_00006-11","03.05.22","t5",6,NA,10
"sample_00006",52.9420725806452,6.98445592642585,1465.51046370968,259.650117665672,185.069028629032,14.8541463424805,83.3805508064516,8.86254662031607,22.6063814516129,5.03587717148858,3.8521129032258,0.807022694492323,-0.01,0.47,5,124,916.11,916,183.22,2143.86,428.77,74.08,4.26,7.89,156.12,926.01,106.61,"sample_00006-13","03.05.22","t5",6,NA,10
"sample_00006",52.97971875,8.31391720458667,1143.561796875,718.42123004658,140.21663203125,57.3028633296174,56.401565625,26.7395147534088,24.23387109375,5.36170846631578,2.292125,0.927074824466035,0,0.47,2.72,64,617.33,617,226.96,661.69,243.27,32.54,5.75,4.56,69.48,569.01,143.77,"sample_00006-15","03.05.22","t5",6,NA,10
"sample_00006",55.38375,4.5021021847375,1443.12709821429,422.899944886703,175.771663392857,37.1856097101352,72.8915383928572,15.3904819671947,24.6348482142857,3.39951062782925,2.93716071428571,0.424626414490569,-0.02,0.78,2.24,56,212.88,213,95.04,243.95,108.91,12.14,1.39,2.11,52.74,303.55,34.7,"sample_00006-2","03.05.22","t5",6,NA,10
"sample_00006",70.046094117647,15.2006567500846,2312.94547058824,291.538704337622,227.683995882353,26.464893020023,96.1219852941177,14.0510383016697,31.1894311764706,5.67091822263346,3.2294,0.892134962029956,-0.05,0.49,3.4,85,331.31,288,84.84,535.78,157.58,20.42,1.17,2.75,68.81,510.54,29.18,"sample_00006-25","03.05.22","t5",6,NA,10
"sample_00006",65.8006024096385,19.6423187177147,1430.77228915663,734.464375690175,158.182021084337,54.9533469930388,65.5855536144578,25.4363266180007,26.3848228915663,8.23459456339497,2.57675903614458,1.15816035359658,-0.04,0.6,3.32,83,453.63,454,136.64,538.74,162.27,27.37,0.92,3.72,93.05,684.32,22.94,"sample_00006-26","03.05.22","t5",6,NA,10
"sample_00006",69.883976,1.7237785365202,2221.94826,47.1606496116919,178.6006908,2.99345869256418,66.8609964,1.19963480291712,42.3164736,0.735008615584133,1.58064,0.0449733612909515,-0.03,0.59,5,125,1067.23,1067,213.45,1729.93,345.99,34.3,0.21,8.66,216.51,857.62,5.21,"sample_00006-3","03.05.22","t5",6,NA,10
"sample_00006",74.3061794871795,17.0090487092386,1718.89788461538,806.801360634017,180.356780769231,57.7614941348526,73.7965038461539,24.679723989101,27.6878769230769,6.94811744340495,2.62925641025641,0.578381212748529,-0.03,0.2,1.56,39,246.83,247,158.23,252.99,162.17,11.89,2.64,2.37,59.16,297.24,65.91,"sample_00006-31","03.05.22","t5",6,NA,10
"sample_00006",71.693416,9.18376405559149,3744.23148,346.771380367157,274.0180104,27.5531197353691,110.2938768,12.6008779805371,43.3947132,2.19547749493634,2.557488,0.374612092187243,0.03,0.52,5,125,321.24,321,64.25,671.92,134.38,28.59,0.43,3.69,92.23,714.73,10.74,"sample_00006-4","03.05.22","t5",6,NA,10
"sample_00006",73.081904,8.06264145004601,3479.9544,149.352555888554,309.1647204,23.910420635671,142.2639936,13.9571407613629,31.4147808,2.86495065543826,4.589704,0.687260210663538,-0.04,0.26,5,125,2559.41,2493,498.55,3384.18,676.84,41.92,5.81,8.17,204.25,1048.04,145.13,"sample_00006-5","03.05.22","t5",6,NA,10
"sample_00006",79.56216,21.0810339827212,1683.29016,173.183100432978,179.7167736,23.064426244428,75.3048252,14.2828459326068,29.3262444,5.28508911519313,2.725904,0.932217157865781,-0.12,0.3,5,125,101,101,20.2,590.96,118.19,8.64,1.09,1.77,44.34,216.1,27.19,"sample_00006-6","03.05.22","t5",6,NA,10
"sample_00006",85.842168,15.1755982566538,3831.09912,415.201509188472,291.5297892,32.2300881361334,129.8916,19.3002494117074,38.0212704,3.48064010348148,3.474232,0.659586345640083,0.02,0.3,5,125,1781.12,1637,327.36,3204.58,640.92,38.47,3.13,8.64,215.95,961.67,78.16,"sample_00006-7","03.05.22","t5",6,NA,10
"sample_00006",81.6890263157895,3.75689648904383,4825.35651315789,788.29183436042,321.023392105263,39.6642340386613,129.669667105263,19.2471524251679,47.3284421052632,3.12563665251824,2.74828947368421,0.418630018577966,0.07,0.74,4.56,114,401.79,402,88.11,543.18,119.12,14.61,0.44,3.36,83.92,365.16,10.99,"sample_00006-8","03.05.22","t5",6,NA,10
"sample_00007",72.05492,1.90442133112702,2629.91124,111.926618075113,199.2014856,6.13381719183211,74.7839952,2.3483754321959,44.7843492,1.5787477187681,1.672232,0.0843544878053517,-0.03,0.24,5,125,1929.95,1103,220.51,3928.4,785.68,54.19,11.57,5.82,145.44,1354.85,289.25,"sample_00007-10","03.05.22","t5",7,NA,10
"sample_00007",71.069864,4.96482571624072,5210.35254,247.094372995882,360.7800912,27.5092926396062,148.758606,12.148493062678,44.7561612,2.37421631362978,3.345128,0.433755300720609,0,0.1,5,125,1306.05,1306,261.21,1367.24,273.45,19.2,4.19,3.21,80.37,479.91,104.78,"sample_00007-13","03.05.22","t5",7,NA,10
"sample_00007",59.45548,5.46295273845387,1647.4671,328.521893860831,196.0844112,26.906002791703,83.4770123999999,13.9335545232437,25.1119764,2.87480145189289,3.36348,0.660013301429991,0.01,0.44,5,125,991.44,991,198.29,1054.21,210.84,16.43,0.81,2.96,74,410.78,20.19,"sample_00007-2","03.05.22","t5",7,NA,10
"sample_00007",67.7725428571429,11.5299522328046,2091.55307142857,571.993692123502,204.447934285714,42.9603447614086,87.0971014285714,21.5297631026914,30.2877514285714,6.10128721218012,2.93065714285714,0.712402189069908,-0.05,0.57,1.4,35,215.05,2,1.43,458.33,327.38,24.54,2.14,6.16,154,613.62,53.44,"sample_00007-21","03.05.22","t5",7,NA,10
"sample_00007",77.10736,10.708279694824,3688.33176,233.386976614438,281.8606572,24.4613956281477,124.2535464,14.8220984872049,38.2148604,3.67821436068605,3.305864,0.579737765300941,-0.06,0.47,5,125,1611.62,1152,230.45,3291.95,658.39,52.82,1.76,13.76,344.03,1320.6,43.92,"sample_00007-4","03.05.22","t5",7,NA,10
"sample_00007",66.913576,20.1004687456432,1658.35836,343.277781112255,193.8341664,29.8090507156754,79.23744,14.5757821368808,27.0632664,5.71795556975503,3.09176,0.942631606281738,-0.03,0.75,5,125,479.03,479,95.81,625.43,125.09,15.5,0.67,2.95,73.69,387.39,16.78,"sample_00007-5","03.05.22","t5",7,NA,10
"sample_00007",70.9464406779661,2.42375757202983,2171.24618644068,308.594636127442,177.896044067797,8.84790113578514,66.7691923728813,2.13452397460736,41.3406152542373,5.62077444842863,1.69452542372881,0.648351233991539,-0.1,0.5,2.36,59,620.78,513,217.27,1467.17,621.68,40,7.51,7.39,184.84,999.91,187.65,"sample_00007-9","03.05.22","t5",7,NA,10
"sample_00008",65.3962159090909,5.14318940461053,831.308522727273,342.020306394242,126.849589772727,41.3437432217575,45.4988965909091,16.6675146486022,23.1961448863636,3.89951419364503,2.00806818181818,0.76295771708295,-0.31,0.87,3.52,88,45.97,35,10.05,419.06,119.05,28.56,0.63,3.89,97.31,713.91,15.86,"sample_00008-11","03.05.22","t5",8,NA,10
"sample_00008",73.715304,6.17849861606962,4869.5742,2135.78747132412,312.1421508,64.0995399959851,128.3821164,23.0747362159902,45.575136,16.5633231423567,3.255248,1.29352823114696,0.11,0.59,5,125,111.85,94,18.88,514.57,102.91,21.68,0.58,2.77,69.14,542.1,14.58,"sample_00008-14","03.05.22","t5",8,NA,10
"sample_00008",56.605032,3.1051626702389,2147.94018,102.388156529935,230.5321236,11.0310862539242,104.030568,5.98597704302421,26.3728224,1.97254546820379,3.97456,0.425714776543805,0,0.28,5,125,1283.54,966,193.11,2522.55,504.51,36.35,4.42,5.62,140.39,908.83,110.59,"sample_00008-15","03.05.22","t5",8,NA,10
"sample_00008",66.700536,13.9167249591784,2235.46392,197.817580868177,213.5935332,16.1785204801543,88.8156576,8.27715057441719,32.2873128,3.96189551205273,2.806872,0.501333093442519,0.01,0.13,5,125,1073.24,1073,214.65,1124.19,224.84,16.33,3.09,2.49,62.38,408.13,77.2,"sample_00008-16","03.05.22","t5",8,NA,10
"sample_00008",54.6053194444444,4.58992929408363,1542.5184375,719.677499271722,179.9764875,62.4603560388021,78.52370625,31.0407480573905,23.96098125,3.5432364480502,3.19180555555556,1.08973885796564,-0.01,0.52,2.88,72,499.19,499,173.33,604.06,209.74,21.02,4.74,2.81,70.14,525.5,118.4,"sample_00008-17","03.05.22","t5",8,NA,10
"sample_00008",65.6339494949495,7.17281446678877,4111.39431818182,1451.69672944941,272.300154545455,72.0324943019904,109.839518181818,32.6163774455516,45.1760318181818,9.55435441141372,2.37328282828283,0.430226068727044,0.05,0.6,3.96,99,316.41,285,71.85,533.49,134.72,17.37,0.15,3.93,98.29,434.34,3.85,"sample_00008-21","03.05.22","t5",8,NA,10
"sample_00008",54.7683214285714,3.35227900427258,1266.50732142857,301.568094509172,138.393996428571,20.1704683566187,54.1512482142857,9.2145588141858,29.2872857142857,3.64220800212101,1.84192857142857,0.222583805036553,-0.04,0.2,1.12,28,422.54,423,377.27,452.65,404.15,23.52,8.8,3.79,94.78,588.05,219.91,"sample_00008-22","03.05.22","t5",8,NA,10
"sample_00008",50.9466153846154,3.41317362023061,1129.03875,192.203095092005,184.077328846154,22.3957123382164,84.019275,11.2827517871386,17.1506596153846,2.30764791920902,4.98838461538462,0.957567131426727,0,0.29,3.16,78,2338.55,2339,740.05,2670.09,844.97,116.92,7.42,17.4,371.45,1463.58,185.43,"sample_00008-29","03.05.22","t5",8,NA,10
"sample_00008",51.4723125,4.81749103779068,1434.19359375,808.754243400878,176.17905,79.5579089541842,78.7204828125,38.5010146501395,21.21795,4.98009552585218,3.49290625,1.32842131286569,0.05,0.8,1.4,32,228.9,229,163.5,324.15,231.54,25.36,6.72,4.8,88.47,578.54,167.99,"sample_00008-39","03.05.22","t5",8,NA,10
"sample_00008",63.5951052631579,3.17551599373362,827.031315789474,258.465310127104,124.175557894737,33.8272726677381,49.9522736842105,16.4680978768523,21.2563184210526,1.51341161669368,2.38178947368421,0.863847714241182,-0.21,0.68,1.52,38,66.2,12,7.64,221.53,145.74,13.45,1.81,2.28,56.9,336.13,45.16,"sample_00008-41","03.05.22","t5",8,NA,10
"sample_00008",57.850875,2.17349196886247,585.36421875,149.197759623894,97.285303125,9.57653883401225,36.9672609375,4.67126536210297,20.098378125,3.98505766028503,1.9508125,0.709853071462339,-0.01,0.75,1.28,32,77.22,75,58.58,142.23,111.12,9.93,0.37,2.35,58.74,248.17,9.19,"sample_00008-43","03.05.22","t5",8,NA,10
"sample_00008",74.2445066666667,8.3066030351199,3548.1888,404.160881638134,295.408242,33.1270753642717,135.35748,18.2282679475507,33.538536,2.57524816539079,4.07273333333333,0.698129882853709,-0.05,0.27,3,75,959.92,930,309.93,2007.42,669.14,39.79,3.31,10.12,253.07,994.72,82.74,"sample_00008-6","03.05.22","t5",8,NA,10
"sample_00008",90.715176,2.83015782662609,6190.69716,88.9485719919644,376.3953036,11.46400919979,157.1627124,3.89094632339727,50.1843924,1.43854692586147,3.136408,0.167843153357628,0.01,0.19,5,125,653.08,653,130.62,958.28,191.66,14.75,1.18,2.69,67.27,368.85,29.38,"sample_00008-7","03.05.22","t5",8,NA,10
"sample_00008",56.1254358974359,12.2133754500523,1230.60807692308,239.932756715061,174.216253846154,27.1917264857791,78.3059192307692,16.0928424362911,20.8516846153846,6.32737334663064,4.13661538461538,1.4653167542492,-0.11,0.27,1.56,39,878.48,878,563.13,1018.87,653.12,49.65,5.7,14.84,370.88,1241.22,142.6,"sample_00008-9","03.05.22","t5",8,NA,10
"sample_00009",89.4992419354839,2.82886263269355,4405.52631048387,2025.05498168594,310.344706451613,91.213234606758,129.408441532258,37.0299408097952,39.6309483870968,13.8417848462661,3.4263064516129,0.650468838763196,0.12,0.68,4.96,124,204.08,204,41.15,678.25,136.74,17.08,0.82,3.24,81.12,426.97,20.56,"sample_00009-10","03.05.22","t5",9,NA,10
"sample_00009",58.5049349593496,2.64140848772274,1187.51432926829,596.571304680543,130.340162195122,42.8964671229234,51.0058975609756,15.2289511257017,26.7513036585366,9.99167640223677,2.03054471544715,0.371904915841082,-0.01,0.91,4.92,123,1985.47,1976,401.71,2226.68,452.58,50.37,0.15,10.02,251.12,1259.24,3.52,"sample_00009-11","03.05.22","t5",9,NA,10
"sample_00009",55.0235128205128,10.4265184056009,1305.89134615385,490.776386742148,173.956707692308,36.5482833779159,75.4577307692307,17.7821725139336,22.0000153846154,7.71029865040421,3.8264358974359,1.47631451877824,-0.04,0.53,4.8,117,412.38,398,82.91,1406.27,292.97,35.56,1.3,6.63,143.09,753.62,32.56,"sample_00009-12","03.05.22","t5",9,NA,10
"sample_00009",80.7880454545454,10.7058969135092,4408.69377272727,792.106385653235,303.898892727273,46.6808529324139,124.880387727273,21.2599267497899,44.6752186363637,5.68003406337852,2.81343636363636,0.520920137344721,0.02,0.17,4.4,110,840.95,811,184.41,962.45,218.74,20.68,2.52,3.34,83.39,516.9,63.02,"sample_00009-18","03.05.22","t5",9,NA,10
"sample_00009",68.3147717391304,20.2418536125672,1095.58002717391,429.921019776028,143.695452717391,46.838333562047,58.2333652173913,23.071402627301,24.6767380434783,7.20041114832795,2.63079347826087,1.47771940813802,-0.08,0.68,3.68,92,562.47,562,152.85,787.66,214.04,28.96,0.97,5.17,129.28,723.93,24.19,"sample_00009-21","03.05.22","t5",9,NA,10
"sample_00009",76.0924347826087,2.59778796296656,2573.76619565217,227.098596236147,196.166222608696,10.9225213453355,73.1940652173913,4.3392606211893,44.6413186956522,2.65618749272551,1.64093913043478,0.0583760175096748,0.03,0.18,4.6,115,1744.26,1726,375.24,2667.71,579.94,52.07,3.79,6.68,167.09,1301.82,94.79,"sample_00009-3","03.05.22","t5",9,NA,10
"sample_00009",72.34844,2.18123330162755,4581.93996,111.852155039112,340.255566,9.46521088290839,155.6653788,3.86670619665635,37.4917572,1.01599589059494,4.15656,0.190200632609782,0.02,0.44,5,125,1068.3,805,160.92,2787.38,557.48,54.38,0.36,7.99,199.75,1359.58,8.93,"sample_00009-4","03.05.22","t5",9,NA,10
"sample_00009",81.006248,13.6286762206279,3399.2541,489.472820818995,248.1354324,35.1564100365058,98.6172732,17.995444726244,44.3041488,2.61821180832348,2.253784,0.508849866698135,-0.04,0.29,5,125,268.32,268,53.66,866.07,173.21,17.88,1.54,3.24,80.97,446.99,38.58,"sample_00009-5","03.05.22","t5",9,NA,10
"sample_00010",66.8833095238095,10.0062535653487,2123.34267857143,1026.83882111161,196.782846428571,60.7403381497685,74.0934,22.8234360981448,33.8932928571429,9.15182313777925,2.16628571428571,0.235834096886679,0.09,0.29,1.68,42,121.89,121,72.05,231.19,137.61,13.79,2.17,2.23,55.77,344.73,54.2,"sample_00010-10","03.05.22","t5",10,NA,10
"sample_00010",59.5817457627119,10.4923116200098,1172.91775423729,528.015088206742,150.718141525424,50.430359516813,62.2661072033899,23.3592574325792,23.1948648305085,4.27067565913975,2.66934745762712,0.932040912651762,0.01,0.41,4.72,118,913.31,913,193.5,1014.62,214.96,23.74,2.16,3.76,94.1,593.55,53.94,"sample_00010-12","03.05.22","t5",10,NA,10
"sample_00010",77.3353211009174,4.3517083084112,3826.14646788991,1644.79636838819,265.285292201835,91.5598879723287,104.045243119266,39.9530773748113,44.9708655963303,7.78502025898223,2.26870642201835,0.714353389342966,0.11,0.63,4.36,109,180.83,181,41.48,429.83,98.58,35.61,0.62,3.86,96.54,890.34,15.57,"sample_00010-16","03.05.22","t5",10,NA,10
"sample_00010",56.1209268292683,3.55796704868274,326.049695121951,87.6571393469949,65.4066109756097,11.3161014238424,24.9589646341463,5.28073559955481,16.6239658536585,3.01049081258852,1.552,0.491422984810438,-0.3,0.59,1.72,41,48.6,35,20.07,239.54,139.27,43.03,1.75,8.15,160.45,1075.63,43.64,"sample_00010-25","03.05.22","t5",10,NA,10
"sample_00010",77.7627479674797,3.19968265996544,4912.48207317073,174.858247256975,349.757604878049,7.47198835154002,160.115037804878,4.56136898037157,39.0775609756097,1.31409561200128,4.10320325203252,0.20433374176118,0.01,0.07,5,123,4765.25,4765,953.05,5404.65,1080.93,122.15,9.14,13.05,224.63,1526.82,228.39,"sample_00010-3","03.05.22","t5",10,NA,10
"sample_00010",56.9751851851852,2.02836609191955,476.28,95.8023395862142,83.28765,11.1869903477896,31.5525,2.92109474002339,19.09185,2.7806116168307,1.67596296296296,0.210344677115641,-0.1,0.31,1.08,27,63.9,62,56.97,118.09,109.34,7.45,2.91,1.46,36.41,186.23,72.81,"sample_00010-33","03.05.22","t5",10,NA,10
"sample_00010",71.41852,1.21077209837093,2256.85278,58.8124831786819,184.5897984,2.65325011319757,69.3645768,1.36623612204893,41.4364572,1.16050948047065,1.675696,0.0684721775378452,0.03,0.38,5,125,688.65,466,93.17,2727.21,545.44,53.94,2.36,7.2,179.94,1348.6,59.04,"sample_00010-4","03.05.22","t5",10,NA,10
"sample_00010",68.321,5.01022073626372,3180.68904255319,274.185527460696,271.08114893617,18.7824737203431,121.880958510638,10.4488156327452,33.2727319148936,2.06260528970843,3.68112765957447,0.437868633120129,0.1,0.4,1.96,47,1690.25,1690,862.37,1772.11,904.14,194.26,2.75,28.91,436.04,1618.86,68.87,"sample_00010-5","03.05.22","t5",10,NA,10
"sample_00010",58.745856,9.18665991612733,2648.6757,151.633363759764,255.7889928,20.1147649533505,116.3506356,13.4229532564736,29.4891192,4.60594254837189,4.059976,0.748000360789977,0.03,0.31,5,125,572.33,376,75.12,2497.39,499.48,44.09,4.82,7.16,178.95,1102.16,120.58,"sample_00010-6","03.05.22","t5",10,NA,10
