"file","date","time_point","culture_ID","comment","time","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean"
"sample_00016","25.04.22","t3",16,NA,13,9.392,0.273023255813953,51195.35178,1488.23697034884,113.31400139941,61.0594886684707,43.5096317779933,21.644528714378,295.964234793908,132.004983934784,178.8925,125.460457017341,0.523333333333333
"sample_00017","25.04.22","t3",17,NA,13,21.088,0.613023255813954,102098.47662,2967.97897151163,113.423018440095,62.7113969652279,47.2210523832615,15.6891967547089,324.452166926218,232.22970352985,179.486785714286,199.967815911453,0.528571428571429
"sample_00018","25.04.22","t3",18,NA,13,22.04,0.640697674418605,89073.84186,2589.35586802326,100.071621212865,57.2754063173094,42.3387053667715,11.4378523975216,328.652629449692,197.484570067086,207.346071428571,181.13004782403,0.465714285714286
"sample_00019","25.04.22","t3",19,NA,13,18.256,0.530697674418605,73381.37328,2133.17945581395,94.9274236135911,42.4731377817281,38.6251319888694,15.64081645165,226.427395456707,131.206199534207,122.81,99.8971378795296,0.497916666666667
"sample_00020","25.04.22","t3",20,NA,13,17.072,0.496279069767442,70834.26186,2059.13551918605,106.631346882681,30.9360824653373,45.2609259116232,10.4329612671254,330.595998728644,237.092189242828,226.516923076923,249.89702469248,0.500769230769231
"sample_00021","25.04.22","t3",21,NA,13,23.04,0.669767441860465,93634.91784,2721.94528604651,104.26657613529,31.5990252321471,42.9721503443306,14.0443325454224,332.325548557559,200.040690883661,202.2871875,198.756185770801,0.535625
"sample_00022","25.04.22","t3",22,NA,13,12.496,0.363255813953488,33473.30346,973.061147093023,69.9446867825974,35.4727356982878,34.288771757677,14.1118527570973,321.322736605541,219.306274413468,189.973333333333,201.907810927,0.45952380952381
"sample_00023","25.04.22","t3",23,NA,13,23.456,0.681860465116279,102100.9698,2968.05144767442,105.060126467836,39.4961000766816,44.8356303573189,14.3748417952586,340.014137358138,193.073157842919,207.267037037037,200.173089365848,0.37962962962963
"sample_00024","25.04.22","t3",24,NA,13,19.664,0.571627906976744,62385.53094,1813.53287616279,84.9494542011867,34.9675661070005,40.104311799284,12.7953013057525,331.165721436454,188.239851535688,185.045,158.968402225096,0.479230769230769
"sample_00025","25.04.22","t3",25,NA,13,10.72,0.311627906976744,49835.65014,1448.71075988372,115.175860955339,22.8556457585632,51.8383317356299,10.2906597701576,390.073394655472,216.723905159899,174.283571428571,90.4478887457934,0.318571428571429
"sample_00026","25.04.22","t3",26,NA,13,35.104,1.02046511627907,154692.76482,4496.88269825581,112.762655526178,39.7302153219457,45.3151830079883,12.0633146991503,229.103204304379,138.131217066109,159.415,134.796434914116,0.42804347826087
"sample_00027","25.04.22","t3",27,NA,13,46.96,1.36511627906977,209191.05522,6081.13532616279,112.016840338456,35.0268129563777,45.6075412065994,11.9041371794489,210.107208790177,108.379814192732,147.451636363636,123.721464196106,0.425454545454545
"sample_00028","25.04.22","t3",28,NA,13,33.224,0.965813953488372,125483.98014,3647.79012034884,94.7855338615421,53.0700994422289,40.8438450628457,14.8407844136007,299.929146005415,174.399181362493,137.785178571429,169.340868245528,0.691785714285714
"sample_00029","25.04.22","t3",29,NA,14,35.232,1.02418604651163,172838.65374,5024.37946918605,116.880255788936,62.9846142797254,44.425376565247,12.6332701973505,235.051662812865,138.457340796746,152.674047619048,110.651922824145,0.41547619047619
"sample_00030","25.04.22","t3",30,NA,14,35.192,1.02302325581395,196487.38458,5711.842575,114.30176832163,52.6355194032971,48.1530162010478,16.926304360281,364.914598563061,206.23642083519,230.425925925926,232.119113058877,0.51
"sample_00031","25.04.22","t3",31,NA,14,42.44,1.23372093023256,162736.4196,4730.70987209302,101.640860724177,36.628956535818,41.7059095688575,9.74418342256879,229.156233503777,144.860969535284,142.448709677419,137.773836954363,0.555483870967742
"sample_00032","25.04.22","t3",32,NA,14,22.056,0.641162790697674,121827.2724,3541.49047674419,110.116269859074,54.2839083341072,47.4317273169606,17.8645064463506,253.890359402164,127.484004659941,99.1860606060606,111.648186979777,0.741818181818182
"sample_00033","25.04.22","t3",33,NA,14,49.792,1.44744186046512,213413.5836,6203.88324418605,112.254056770566,34.3764800408226,45.1836997943382,8.83150470272874,229.414148746917,142.934501266811,158.047910447761,127.19827543782,0.44
"sample_00034","25.04.22","t3",34,NA,14,33.424,0.971627906976744,123531.03288,3591.01839767442,87.1409995948299,40.6825371546059,38.5235589185926,17.6226012841997,214.378102521268,139.231722507662,75.5019298245614,111.877599912944,0.951929824561404
"sample_00035","25.04.22","t3",35,NA,14,43.408,1.26186046511628,217090.49922,6310.77032616279,110.089221903023,46.7497696189878,47.3835033473222,17.0561308253565,224.043563565127,162.860547863009,139.819642857143,168.476908878709,0.5425
"sample_00036","25.04.22","t3",36,NA,14,20.28,0.58953488372093,95841.25092,2786.0828755814,89.5430322560968,63.5743366791419,42.4245757861587,24.1577301802828,318.149053860514,211.275403458715,170.671034482759,171.88242527015,0.580689655172414
"sample_00037","25.04.22","t3",37,NA,14,27.056,0.786511627906977,189479.58048,5508.12733953488,106.869763965427,69.4791647441344,51.2909063168269,30.0986200772193,239.706947691838,191.847138594646,138.197777777778,195.529663872366,0.726888888888889
"sample_00038","25.04.22","t3",38,NA,14,30.288,0.88046511627907,117837.65952,3425.51335813953,98.3300116489249,49.4782537698348,42.426984461191,14.3833866590884,269.750673766682,177.274415459947,159.307441860465,178.266569297259,0.633488372093023
"sample_00039","25.04.22","t3",39,NA,14,16.12,0.468604651162791,69247.15596,2012.99871976744,93.9693003276098,50.5952254786461,43.5329507848004,18.3775483620038,262.29534821474,193.366958011034,147.598695652174,163.352372003379,0.642608695652174
"sample_00040","25.04.22","t3",40,NA,14,17.192,0.499767441860465,83403.432,2424.51837209302,93.7430553069773,55.8663502419948,43.0576823808512,22.7110473446872,280.713978327921,195.563658433152,127.5616,163.501914583082,0.6296
"sample_00041","25.04.22","t3",41,NA,14,25.072,0.728837209302326,171959.34852,4998.81827093023,108.458850820906,94.3220816965119,45.9783720909945,22.6116898466486,257.895742364561,185.952689604917,134.304358974359,177.533522139147,0.716666666666667
"sample_00042","25.04.22","t3",42,NA,14,27.696,0.805116279069768,125504.84412,3648.39663139535,97.3354071503958,50.6858950115441,44.3936954430283,14.6986067623072,231.453393047471,178.738355275544,110.0438,169.219699170357,0.7694
"sample_00043","25.04.22","t3",43,NA,14,26.272,0.763720930232558,89293.50414,2595.7413994186,79.408651209615,52.1402081944769,40.8995716069645,18.7223446902029,228.532572846833,181.651279709093,139.056666666667,168.606853173716,0.6425
"sample_00044","25.04.22","t3",44,NA,14,22.192,0.645116279069767,135064.87722,3926.30457034884,94.4901569633851,70.9665567045082,44.9670128407551,24.7481413087744,227.404280340046,147.79746809444,101.986315789474,145.389620682757,0.782105263157895
"sample_00045","25.04.22","t3",45,NA,14,26.76,0.777906976744186,89944.749,2614.67293604651,81.8958979797679,30.1024574182855,42.1983209459909,12.5629232885209,268.474373025672,205.223486128766,135.09119047619,172.994586961732,0.773809523809524
"sample_00046","25.04.22","t3",46,NA,14,16.976,0.493488372093023,69101.23932,2008.75695697674,107.818806296618,47.3935494530158,41.8611575191042,12.2571503067561,235.889014524767,149.14673894901,185.547083333333,138.194057837369,0.38375
"sample_00047","25.04.22","t3",47,NA,14,16.552,0.481162790697674,87338.0637,2538.8972005814,99.5489968351953,70.8315764534665,47.1013736111285,22.2681122382703,347.967951005375,233.19619909292,258.845,242.147830246024,0.476818181818182
"sample_00048","25.04.22","t3",48,NA,14,17.016,0.494651162790698,70030.93302,2035.78293662791,105.039326626395,34.9841002378107,47.5698631018873,12.5981291039209,424.726735880716,330.219033792803,280.030476190476,353.698004538847,0.423809523809524
"sample_00049","25.04.22","t3",49,NA,14,37.128,1.0793023255814,154549.34136,4492.71341162791,92.3962197043662,50.5731462400469,41.470980624173,13.5249889258008,183.985537621949,129.335205290079,78.6294827586207,122.089024111505,0.84551724137931
"sample_00050","25.04.22","t3",50,NA,14,37.048,1.07697674418605,132993.4383,3866.08832267442,94.0540573333166,34.3761866980052,41.3520911760438,12.6536427509538,365.839052634444,230.931462345077,221.106153846154,214.105260123071,0.582115384615385
"sample_00051","25.04.22","t3",51,NA,14,31.416,0.913255813953488,102184.03206,2970.46604825581,83.7339326276504,36.0724011903127,40.184081002425,11.4376920523889,188.59478873129,133.186997875911,68.7192452830189,86.7829299026967,0.830377358490566
"sample_00052","25.04.22","t3",52,NA,14,18.376,0.534186046511628,59976.98784,1743.51708837209,90.8222404167583,28.3437597919173,42.4581425927956,10.8679942832011,340.80770133034,292.132443160061,224.262333333333,289.354227627819,0.579333333333333
"sample_00053","25.04.22","t3",53,NA,14,28.096,0.816744186046512,179905.50684,5229.81124534884,114.143422232742,76.6011264214698,49.5808723283107,22.0671672766929,219.085233396353,142.456341384592,119.1225,130.675390690257,0.5965
"sample_00054","25.04.22","t3",54,NA,14,27.992,0.813720930232558,102452.50818,2978.27058662791,92.9009084628387,42.3596339734774,40.331402722534,15.2720879799316,330.197019624206,208.913416738027,183.584054054054,179.052731035976,0.564594594594595
"sample_00055","25.04.22","t3",55,NA,14,21.336,0.620232558139535,80232.36948,2332.33632209302,85.3703934692956,49.0096523643788,40.4096144204576,18.5234468516697,231.667241248837,168.51934374376,122.856388888889,173.216013564447,0.776944444444444
"sample_00056","25.04.22","t3",56,NA,14,6.184,0.179767441860465,10547.59482,306.616128488372,50.3705018634559,26.1349140211012,19.9220445463452,15.6387300402933,179.052149828337,52.7336161919373,24.22,13.5241897757651,1.2625
"sample_00057","25.04.22","t3",57,NA,14,4.224,0.122790697674419,15441.57594,448.883021511628,92.8270565152923,39.9353660263472,42.9881054780917,21.9395937809734,155.975895549407,65.7896358057592,54.5242857142857,70.3833438765032,0.932857142857143
"sample_00058","25.04.22","t3",58,NA,14,4.352,0.126511627906977,17193.88782,499.822320348837,101.200814601217,10.024309403522,47.9996137638794,4.48753029359041,322.324426116503,245.165764158199,255.53,260.561999787639,0.485714285714286
"sample_00059","25.04.22","t3",59,NA,14,9.592,0.278837209302326,21865.97592,635.638834883721,58.8645431850285,34.4418102896354,24.9695879181337,19.3866152655707,215.59006417751,124.925884742289,35.1506666666667,29.2494113412479,0.921333333333333
"sample_00060","25.04.22","t3",60,NA,14,4.512,0.131162790697674,19868.93874,577.585428488372,99.9796326576923,41.9816958099633,45.8885101569231,18.9794996371165,142.206650175968,70.2197209553635,92.596,103.200782361376,0.574
"sample_00061","25.04.22","t3",61,NA,14,19.688,0.572325581395349,93816.13266,2727.21315872093,118.33369991641,30.1853207528551,45.8373564273167,10.9475828207885,232.061146616462,156.136283028718,199.490869565217,153.762616479046,0.302608695652174
"sample_00062","25.04.22","t3",62,NA,14,27.216,0.791162790697674,109730.49426,3189.83994941861,98.5460429698516,39.5413248398985,42.9096109511904,14.1629288859507,274.723113688597,158.911828409467,174.8395,128.301819919342,0.37425
"sample_00063","25.04.22","t3",63,NA,14,34.808,1.01186046511628,118310.5764,3439.26094186047,79.0104623738967,46.3568402415656,38.2038752685257,16.3831654922014,239.100551461778,158.127035016658,116.964821428571,149.394679581437,0.693214285714286
"sample_00064","25.04.22","t3",64,NA,14,18,0.523255813953488,102197.54772,2970.85894534884,119.257771095644,54.643308501703,46.5649180824516,17.2562527183273,260.293460948604,132.466449149535,194.217826086957,135.471439356873,0.435652173913043
"sample_00065","25.04.22","t3",65,NA,15,26.248,0.763023255813954,100369.25946,2917.71103081395,109.163787129014,37.4634756814671,42.0606780841762,10.7093026985852,306.603759056728,232.114748942355,235.069473684211,238.688973125294,0.392368421052632
"sample_00066","25.04.22","t3",66,NA,15,33.528,0.974651162790698,119179.51524,3464.52079186047,87.1137327697152,41.38808782023,40.0297141929138,15.6290106965931,232.400024492278,176.829604528435,134.874791666667,175.522242549891,0.608125
"sample_00067","25.04.22","t3",67,NA,15,23.704,0.689069767441861,101096.21826,2938.84355406977,88.1608451882453,44.9080732838673,42.565177696407,17.6475109633974,396.259933598437,249.232718012501,295.566,287.739247466013,0.5395
"sample_00068","25.04.22","t3",68,NA,15,30.288,0.88046511627907,161515.4175,4695.215625,111.753751372942,59.7121523835865,47.4325674274643,14.65111547005,250.936693367302,172.034825522269,167.71380952381,170.005526753094,0.421190476190476
"sample_00069","25.04.22","t3",69,NA,15,33.608,0.976976744186047,165451.23018,4809.62878430233,100.890614130178,46.1271946330992,46.6118904153625,15.84796511842,221.864352863649,144.512176809271,92.4590384615385,123.411658922003,0.773653846153846
"sample_00070","25.04.22","t3",70,NA,15,34.896,1.01441860465116,185019.5439,5378.47511337209,93.3733609402718,50.5211290520467,45.9314359507537,18.9335892769994,253.291411313465,217.383194090419,129.117166666667,196.091833493959,0.7835
"sample_00071","25.04.22","t3",71,NA,15,7.016,0.203953488372093,33310.06578,968.315865697675,90.1984223829621,55.139982071671,39.1523578800786,22.9544358391022,330.55851098799,216.296794721019,186.129090909091,232.366814560709,0.707272727272727
"sample_00072","25.04.22","t3",72,NA,15,5.632,0.163720930232558,22625.21484,657.70973372093,94.866687725743,30.6597692737403,43.5204035756119,11.4788536827738,266.970669061874,216.519354252799,142.91125,167.477621655423,1.00375
"sample_00073","25.04.22","t3",73,NA,15,11.744,0.341395348837209,54259.33878,1577.30635988372,107.573017154195,17.1142832656795,52.6942068532998,5.70745230315645,335.012086886871,229.538858854815,160.7875,179.017309647233,0.47
"sample_00074","25.04.22","t3",74,NA,15,9.288,0.27,32372.10522,941.049570348837,77.1908355158638,51.094282146881,33.5462456024557,23.7331253566318,279.508738000174,229.044732987715,86.5952941176471,115.68797237168,0.98
"sample_00075","25.04.22","t3",75,NA,15,4.624,0.134418604651163,20375.8416,592.320976744186,106.031636342308,14.7528798635338,49.8587691807692,4.21805635978926,241.667711538462,199.233998591071,110.748333333333,184.874203870271,0.631666666666667
"sample_00076","25.04.22","t3",76,NA,15,1,0.0290697674418605,5255.88588,152.787380232558,120.44538,NA,56.2592304,NA,145.4,NA,39.51,NA,0.65
"sample_00077","25.04.22","t3",77,NA,15,12.752,0.370697674418605,36637.54254,1065.04484127907,73.4893845597424,34.1611532041821,32.2014960937816,20.3098946100581,248.05504141187,173.07614601913,78.0429166666667,108.340936639817,0.989583333333333
"sample_00078","25.04.22","t3",78,NA,15,8.08,0.234883720930233,29296.57086,851.644501744186,86.9642906005957,36.4712660008126,37.9973521391055,20.1515518475584,273.59561298038,148.337186970886,73.6625,79.0089717719105,0.755
"sample_00079","25.04.22","t3",79,NA,15,14.528,0.422325581395349,50052.42558,1455.01237151163,94.5389563408352,28.3892943856296,39.8555655073077,16.4338851575961,196.449641197231,114.999076894557,98.0290476190476,100.850130585179,0.688571428571429
"sample_00080","25.04.22","t3",80,NA,15,6.816,0.198139534883721,20205.12438,587.358266860465,73.6331084485632,36.2181675474897,29.1955748965288,21.3573416645416,303.280694096585,171.215538496388,135.890833333333,159.258536603413,0.943333333333333
"sample_00081","25.04.22","t3",81,NA,15,20.744,0.603023255813954,94974.80526,2760.89550174419,126.742837339101,31.4531007213325,45.1121857370741,8.33021057486958,368.957536831018,310.398168989484,326.102307692308,313.551440797936,0.247307692307692
"sample_00082","25.04.22","t3",82,NA,15,23.104,0.671627906976744,87178.23774,2534.25109709302,87.2893677732895,41.5689915208398,41.6416425172473,15.0629902925444,326.079830901355,241.844458718199,195.302162162162,235.804655195486,0.695405405405405
"sample_00083","25.04.22","t3",83,NA,15,32.104,0.933255813953488,180049.98006,5234.01104825581,119.822657503512,77.2462545307622,43.2574444255182,17.6124551577007,256.429158981536,159.64854229692,190.993913043478,164.793142042828,0.424347826086957
"sample_00084","25.04.22","t3",84,NA,15,34.128,0.992093023255814,133044.08922,3867.56073313953,105.031600186687,39.5115598529976,39.6771603048454,12.6235954406831,262.488819257325,215.244153451581,199.138043478261,215.696916349663,0.418260869565217
"sample_00085","25.04.22","t3",85,NA,15,24.68,0.717441860465116,110526.21234,3212.97128895349,109.231432466601,43.0921316368287,46.9590347347165,15.2920873858863,266.79506289177,185.449252341962,170.979705882353,178.017206565108,0.527352941176471
"sample_00086","25.04.22","t3",86,NA,15,23.976,0.696976744186046,110591.03502,3214.85566918605,89.8810889869228,48.2792624601484,42.0793044609354,20.9352286785492,235.07775607278,167.57004100408,121.96675,166.609954121126,0.79875
"sample_00087","25.04.22","t3",87,NA,15,34.256,0.995813953488372,117020.0277,3401.74499127907,89.1946312429878,28.662949460045,41.0863017589958,10.3194780980998,303.772387200561,240.403094024813,183.726769230769,265.517353052887,0.740307692307692
"sample_00088","25.04.22","t3",88,NA,15,30.872,0.897441860465116,127295.73468,3700.45740348837,113.05485873149,37.4979339050688,42.6918210803407,10.0266555920594,218.080491653831,104.910678921281,168.374054054054,107.551084824826,0.323243243243243
"sample_00089","25.04.22","t3",89,NA,15,38.112,1.10790697674419,135822.80394,3948.33732383721,100.621526483092,37.3169407145051,39.9841641431358,12.3934033941898,252.910716330559,167.20674015824,154.142363636364,152.452640016542,0.596545454545455
"sample_00090","25.04.22","t3",90,NA,15,26.712,0.776511627906977,99752.26302,2899.7750877907,87.8747255729603,39.8076059101,40.8489310781388,13.9945606147153,280.745426108837,247.004925194748,184.90152173913,274.11939288458,0.717173913043478
"sample_00091","25.04.22","t3",91,NA,15,25.648,0.745581395348837,138473.71038,4025.39855755814,95.9548113698787,71.4475989743438,45.4523551792046,25.7474593662993,219.188042844197,153.70618526754,124.237352941176,142.962534174619,0.649411764705882
"sample_00092","25.04.22","t3",92,NA,15,31.472,0.914883720930233,140248.19844,4076.9825127907,116.414920586386,21.931480610694,46.6742206907871,8.9919660420889,287.442155415823,210.022149440366,216.73380952381,199.786217485913,0.377619047619048
"sample_00093","25.04.22","t3",93,NA,15,23.784,0.691395348837209,143876.169,4182.44677325581,107.896009117179,65.6973787848779,48.8337564162133,21.2370820793925,226.012644253967,200.357558646567,117.739142857143,190.070882263796,0.715428571428571
"sample_00094","25.04.22","t3",94,NA,15,43.12,1.25348837209302,205638.27372,5977.85679418605,105.742145520984,59.8172336234552,45.6845428472753,17.1786018838635,274.247033323466,180.265543457819,183.125178571429,181.141385010726,0.4875
"sample_00095","25.04.22","t3",95,NA,16,32.176,0.935348837209302,177640.78086,5163.9761877907,99.5811261655983,58.1792184956013,43.0392253415654,21.2419113865726,276.039395157738,149.226421523682,112.686551724138,139.025075443015,1.01620689655172
"sample_00096","25.04.22","t3",96,NA,16,12.568,0.365348837209302,65257.41186,1897.01778662791,116.447333970595,49.8539757793807,45.127381113554,15.1235200240615,296.635654074072,187.880219562432,191.436315789474,159.70802561795,0.602631578947368
"sample_00097","25.04.22","t3",97,NA,16,42.168,1.22581395348837,193730.84604,5631.71064069767,97.9690276804427,49.1255669264457,42.7499871987077,17.7815219825531,302.27422468627,193.661107232973,178.650625,196.082244963891,0.63046875
"sample_00098","25.04.22","t3",98,NA,16,23.952,0.696279069767442,114792.30576,3336.98563255814,100.138053611178,51.9352978685345,45.5259468167122,17.2008182306716,215.909645399169,143.093767765852,109.247352941176,130.287329235991,0.599117647058824
"sample_00099","25.04.22","t3",99,NA,16,36.064,1.04837209302326,130371.6627,3789.87391569767,88.3778857128212,35.3368661911356,43.0231125018194,13.8389030917831,208.281841528955,135.709304851693,88.962,112.404355481054,0.759454545454545
"sample_00100","25.04.22","t3",100,NA,16,16.824,0.489069767441861,77563.87956,2254.76394069767,102.23179365954,47.9379980522882,47.5555398455486,14.0334173743216,242.526485494123,163.78645798383,118.035517241379,161.991623010623,0.632413793103448
"sample_00101","25.04.22","t3",101,NA,16,13.8,0.401162790697674,59258.55834,1722.63250988372,104.169354501364,34.9921599920661,43.5117920004497,15.8226702739881,388.846338983112,321.188047616192,251.741363636364,312.713736602594,0.678181818181818
"sample_00102","25.04.22","t3",102,NA,16,33.112,0.962558139534884,132685.20252,3857.12798023256,99.5218866463107,38.3787505651555,45.5525961025326,16.709519404673,223.489572122701,133.454684998918,144.374523809524,115.984259701686,0.465714285714286
"sample_00103","25.04.22","t3",103,NA,16,8.832,0.256744186046512,34079.53986,990.684298255814,97.807915193982,33.1745446387715,41.603638351416,16.9937578735681,329.999014122587,188.768922824546,133.167058823529,168.024433035969,0.869411764705882
"sample_00104","25.04.22","t3",104,NA,16,21.448,0.623488372093023,106127.98038,3085.11570872093,96.9542292915066,43.6418331329874,44.9492383859867,22.8963693409347,267.691933304235,204.883375713128,138.267222222222,169.842066732784,0.704444444444444
"sample_00105","25.04.22","t3",105,NA,16,2.4,0.0697674418604651,11457.73674,333.07374244186,80.5711614137214,53.5817563134563,34.528889993763,26.3047743232299,240.518540567951,221.194497358061,79.495,107.509974265957,0.95
"sample_00106","25.04.22","t3",106,NA,16,21.68,0.630232558139535,86483.8215,2514.06457848837,106.779930416714,42.9406487077886,42.2076247575033,12.9227729553427,230.506615275556,160.665864064392,170.022222222222,163.981888430806,0.394814814814815
"sample_00107","25.04.22","t3",107,NA,16,5.96,0.173255813953488,22951.95264,667.207925581395,85.5055198682272,38.9363764968172,39.6813502791442,22.2973163491733,278.815605208017,181.943432159132,163.56,170.652984152051,0.895555555555556
"sample_00108","25.04.22","t3",108,NA,16,21.464,0.623953488372093,83441.35458,2425.62077267442,93.1455259243037,34.4810770876739,46.2989888858177,10.6437780705512,257.778549667822,252.957170153809,165.488285714286,249.910748509351,0.723428571428571
"sample_00109","25.04.22","t3",109,NA,16,16.288,0.473488372093023,64690.54146,1880.53899593023,90.2866660668227,35.3440285529794,41.3495747230681,18.6123817986165,307.772704927249,211.67437719639,116.821304347826,138.895300113704,0.683478260869565
"sample_00110","25.04.22","t3",110,NA,16,38.76,1.12674418604651,153590.25438,4464.83297616279,89.0325361092865,46.8859392702597,40.1354372390966,13.9689438673223,215.745310949327,147.499641964463,125.156229508197,148.049399674162,0.630655737704918
