"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time_point","culture_ID","comment"
"sample_00001",61.5095084745763,9.53587365827857,2405.88533898305,1623.10873576833,225.263196610169,98.1979446131441,83.5703084745763,41.4015150935004,32.975786440678,10.5686490631932,2.47218644067797,1.02363307465962,0.1,1.49,2.36,59,60.73,5,1.99,513.78,217.7,36.79,0.38,9.83,245.8,919.77,9.39,"sample_00001-243","17.04.2022","t1",1,NA
"sample_00001",34.8752571428571,7.59675334810423,3072.89121428571,1022.51836655667,222.522968571429,54.4325075942907,87.9816214285714,27.5118340003397,43.6499742857143,7.24669054741919,2.01671428571429,0.586784636884806,-0.03,0.42,1.4,35,205.19,66,47.05,415.1,296.5,28.39,3.33,6.27,156.65,709.87,83.35,"sample_00001-249","17.04.2022","t1",1,NA
"sample_00001",21.1329803921569,3.45464196981508,307.144852941177,83.0607072784896,64.6499117647059,8.76401256054319,25.9905970588235,3.45930453106418,14.9362411764706,2.91838907940161,1.78486274509804,0.331017221280576,-0.07,0.69,2.12,51,64.51,56,26.35,176.89,83.44,9.45,0.79,1.79,37.16,171.97,19.66,"sample_00001-256","17.04.2022","t1",1,NA
"sample_00001",28.7045490196079,1.38045494404889,1811.67220588235,172.040683853883,171.3771,6.6591175261967,69.7117764705882,2.86179331293077,33.0839735294118,3.04384319864465,2.13274509803922,0.291887090714013,0,0.06,2.04,51,936.61,937,459.12,942.13,461.83,25.51,14.81,2.09,52.2,637.77,370.31,"sample_00001-259","17.04.2022","t1",1,NA
"sample_00001",29.196824,1.33057593074724,2533.72698,64.0902471202686,213.2178876,3.38689787801687,90.8114328,1.32479512395228,35.5261788,0.810625193691723,2.557632,0.0736058088521157,0,0.04,5,125,2305.8,2306,461.16,2328.58,465.72,28.3,14.32,2.18,54.58,707.54,358.05,"sample_00001-26","17.04.2022","t1",1,NA
"sample_00001",46.753768,6.0604452648832,3261.07944,180.083055427778,245.034072,16.1742340058871,104.9227668,10.2896525096601,39.8017476,2.58766994091191,2.6596,0.380913947610049,0.03,0.26,5,125,1667.22,1420,283.98,2072.57,414.51,30.54,4.21,5.43,135.68,763.5,105.27,"sample_00001-27","17.04.2022","t1",1,NA
"sample_00001",19.7006382978723,1.73257125363899,216.024414893617,35.9229157560534,57.2246042553191,5.28538080542463,24.0982755319149,2.04509127817638,11.4153989361702,1.64223109778479,2.14923404255319,0.329896638145025,0,0.55,1.92,47,136.49,136,71.09,144.64,75.33,5.06,0.57,1.11,27.12,126.39,14.18,"sample_00001-274","17.04.2022","t1",1,NA
"sample_00001",25.8078529411765,1.26677592011463,1797.52102941176,279.313516285055,178.1422875,19.0192665770426,76.3609036764706,8.62711596152104,29.6719080882353,3.00796185218906,2.57830882352941,0.173593302139941,0.01,0.04,2.72,68,1294.69,1295,475.99,1303.39,479.19,28.5,8.5,3.03,75.81,712.46,212.39,"sample_00001-28","17.04.2022","t1",1,NA
"sample_00001",27.2435625,2.09240850476346,2105.6709375,362.696185387519,180.9207140625,19.6005569585088,71.458959375,9.07004147813396,37.2206390625,4.1721591649334,1.9265,0.216129889261661,0.29,0.28,1.28,32,255.28,255,199.44,410.36,320.59,19.64,6.55,4.37,109.2,491.11,163.82,"sample_00001-29","17.04.2022","t1",1,NA
"sample_00001",50.571825,5.14847030250435,4731.7111875,1255.87445525276,307.363005,44.8086460265272,111.57841125,19.2859706931685,52.73515125,9.54031057684994,2.13585,0.273855618894336,0.01,0.7,1.6,40,102.95,103,64.17,220.39,137.74,10.2,1.63,2.13,53.14,255.01,40.67,"sample_00001-291","17.04.2022","t1",1,NA
"sample_00001",18.76609375,1.19247098725443,1209.684375,321.368037151207,140.9902453125,26.1259771550776,57.6183375,12.8222710731644,26.33968125,2.90893601535188,2.17503125,0.418927007605875,0.26,0.28,1.28,32,86.05,82,63.88,222.57,173.88,13.66,2.82,2.25,56.16,341.55,70.42,"sample_00001-307","17.04.2022","t1",1,NA
"sample_00001",39.7271724137931,4.36397478607491,3005.05112068966,1158.30139541732,238.276303448276,68.2508705505794,97.9535793103448,34.5169831628461,37.9156810344828,8.12502681189437,2.60320689655172,0.816768474770734,-0.03,0.16,1.16,29,173.41,173,149.49,175.4,151.21,9.5,2.6,2.45,61.33,237.61,64.88,"sample_00001-313","17.04.2022","t1",1,NA
"sample_00001",28.68496,3.79255482108931,2148.59628,100.325426723436,190.465506,5.02871926877382,78.4026864,2.84574737550199,34.9264548,1.84503884449038,2.253552,0.180776303399997,-0.02,0.1,5,125,2398.69,2390,477.97,2471.56,494.31,35.47,7.47,4.19,104.86,886.65,186.78,"sample_00001-33","17.04.2022","t1",1,NA
"sample_00001",49.251288,13.2103600106104,3536.11656,823.180712273949,259.1408376,63.7389559979548,101.8460304,28.6388708498395,45.1387728,4.29770442775289,2.324272,0.810153344465347,-0.06,0.73,5,125,237.37,230,46.07,419.09,83.82,22.69,0.24,2.61,65.29,567.35,5.99,"sample_00001-35","17.04.2022","t1",1,NA
"sample_00001",35.295816,6.18845337182287,409.80006,50.167470978729,71.6522112,4.3442815542011,26.621946,1.636673245398,19.5850224,1.88423405557477,1.370232,0.14512059145592,-0.36,0.85,5,125,133.97,52,10.42,609.59,121.92,10.54,0.47,2.28,57.11,263.49,11.75,"sample_00001-41","17.04.2022","t1",1,NA
"sample_00001",45.879984,1.03800943174284,3948.54102,109.584287127726,236.3115384,4.6096288682047,85.4758332,1.4133867071789,58.8294576,1.77929866731312,1.454584,0.0589532597801824,0.02,0.16,5,125,1882.26,1882,376.45,2678.93,535.79,31.5,8.75,4.43,110.74,787.48,218.87,"sample_00001-42","17.04.2022","t1",1,NA
"sample_00001",25.6078,3.45406142192805,1556.9253,53.2562059514073,157.4529192,5.19101564769635,63.7529292,3.63520061735175,31.1889204,1.97549611537424,2.0572,0.217077435269596,0.13,0.28,5,125,720.55,536,107.22,1913.5,382.7,23.23,3.58,5.24,130.96,580.63,89.54,"sample_00001-46","17.04.2022","t1",1,NA
"sample_00001",38.173376,4.71731478885619,3878.99442,151.318471829943,300.8681496,17.0933587434807,131.0759172,6.58084121395054,37.8009828,2.92128240982411,3.493872,0.360786595309247,0,0.07,5,125,3685.15,3685,737.03,3736.89,747.38,48.32,21.06,3.68,92.02,1207.91,526.51,"sample_00001-49","17.04.2022","t1",1,NA
"sample_00001",23.547104,3.73804153229486,1421.63748,91.1296607775816,149.4359604,5.48175107568908,58.8924432,4.36578871702091,30.97359,3.85556033965777,1.938584,0.312078701405539,0,0.1,5,125,1588.12,1588,317.62,1717.05,343.41,22.5,6.02,2.83,70.67,562.43,150.52,"sample_00001-5","17.04.2022","t1",1,NA
"sample_00001",45.195384,1.62123284323998,3035.90592,59.2506006133094,207.9430704,2.67741537317767,77.7900024,1.29252314465544,49.7019564,1.17405763957628,1.566392,0.0570476450561424,-0.01,0.4,5,125,740.54,676,135.28,2306.7,461.34,32.35,4.73,5.45,136.22,808.84,118.16,"sample_00001-51","17.04.2022","t1",1,NA
"sample_00001",28.043984,3.13696243302236,1968.3,92.6695595328482,178.3906092,7.08976474052726,71.0769492,2.73977854689895,35.2977912,1.92173918809474,2.02168,0.163454521641836,0.05,0.14,5,125,1898.98,1899,379.8,2411.47,482.29,28.85,5.12,4.99,124.61,721.19,127.98,"sample_00001-52","17.04.2022","t1",1,NA
"sample_00001",39.522976,3.67092491962835,3924.1341,323.450184265446,279.1179,20.4389231559364,117.4401828,10.9755040044904,42.7853016,4.01759237384487,2.784624,0.467257297083116,0.01,0.15,5,125,841.41,841,168.28,863.91,172.78,10.54,2.95,1.46,36.53,263.38,73.75,"sample_00001-53","17.04.2022","t1",1,NA
"sample_00001",54.8290263157895,8.58671523732191,3919.33421052631,1606.99234021168,275.947069736842,65.3321039169008,99.5151078947368,35.772937594622,48.3356842105263,9.10901349603568,2.03960526315789,0.578182218517128,-0.05,1.28,1.52,38,104.8,102,66.79,165.87,109.12,30.43,0.24,4.89,122.37,760.85,5.93,"sample_00001-56","17.04.2022","t1",1,NA
"sample_00001",22.51968,1.70828935185975,360.46134,35.8068806089831,76.9091436,4.55614205725039,32.9638896,1.92739149407255,13.9217292,1.1199868234065,2.3822,0.227502959924027,-0.01,0.32,5,125,473.27,473,94.65,497.99,99.6,7.41,1.52,1.15,28.77,185.26,38.11,"sample_00001-57","17.04.2022","t1",1,NA
"sample_00001",44.15316,5.42288763007193,3616.29198,192.624661002532,254.4743628,16.9624906404043,105.5486052,10.2747264191304,43.903296,3.28866212826662,2.431024,0.376882767431859,0.02,0.34,5,125,1073.9,1074,214.78,1635.29,327.06,21.14,1.16,4.13,103.34,528.49,29.1,"sample_00001-6","17.04.2022","t1",1,NA
"sample_00001",32.08956,7.72226828973908,1745.35722,131.485874436505,161.8836192,11.271779925668,63.6445512,8.07839173318158,35.2575504,3.19882397779357,1.836048,0.365532793992374,-0.06,0.35,5,125,1273.09,1273,254.62,1613.67,322.73,22.16,1.11,5.31,132.8,553.97,27.83,"sample_00001-66","17.04.2022","t1",1,NA
"sample_00001",47.254936,0.920329768598051,3929.25168,71.1761450216202,238.5287028,5.25445656550345,87.537186,1.66269383557857,57.1628016,1.0933427761165,1.532208,0.0521745358728603,0.02,0.37,5,125,1018.75,1019,203.75,2318,463.6,34.12,0.77,6.63,165.67,853.01,19.33,"sample_00001-70","17.04.2022","t1",1,NA
"sample_00001",40.401312,10.7096115667159,3878.99442,804.215330952304,271.1256948,50.2555016523239,110.977938,27.4049476301184,45.2365884,3.7057505559915,2.50736,0.742309956128666,-0.04,0.48,5,125,662.35,662,132.47,700,140,13.94,0.26,2.79,69.74,348.55,6.53,"sample_00001-71","17.04.2022","t1",1,NA
"sample_00001",44.381592,8.78198251195355,2690.79732,294.493408515522,215.240976,26.226775585555,88.5280104,16.5510928492912,39.4174188,4.39018024120063,2.31376,0.646289164284044,-0.02,0.43,5,125,615.7,616,123.14,1480.54,296.11,27.89,3.12,5.91,147.73,697.16,77.9,"sample_00001-72","17.04.2022","t1",1,NA
"sample_00001",19.89062,2.2826513664632,262.11195,57.6344980558121,57.014604,7.30080574128804,22.056624,3.7235159721589,15.083739,2.05205867214053,1.48232,0.296002236615929,-0.03,0.48,2.2,50,175.46,175,79.76,203.86,92.66,10.35,1.05,2.04,35.92,187.35,26.37,"sample_00001-77","17.04.2022","t1",1,NA
"sample_00001",44.368488,3.64305385811976,4989.77172,208.803993335145,318.7423548,8.98940059301119,137.4150096,5.44486057661887,46.3412664,3.38628261102419,2.984048,0.268135974653208,-0.01,0.06,5,125,3146.76,3147,629.35,3294.98,659,33,11.29,3.53,88.22,825,282.27,"sample_00001-8","17.04.2022","t1",1,NA
"sample_00001",30.229976,6.06235317941804,1729.61082,159.279742332848,161.5931856,13.438824706529,62.3202984,9.06581744947554,35.8002504,4.05794801250054,1.782752,0.407577810817723,0.04,0.38,5,125,669.41,497,99.33,1411.66,282.33,21.27,0.41,4.74,118.43,531.74,10.26,"sample_00001-80","17.04.2022","t1",1,NA
"sample_00001",48.391296,7.02711009180322,5198.9364,453.868687409949,292.8757176,26.1489718476425,114.0483888,15.456396960645,58.517478,3.9463758120656,1.972,0.365585897412765,-0.08,0.47,5,125,355.06,344,68.77,664.48,132.9,12.18,0.83,2.17,54.31,304.44,20.84,"sample_00001-81","17.04.2022","t1",1,NA
"sample_00001",38.777496,8.36155517023617,3777.69258,418.424092349691,272.3138676,36.28400767579,110.153358,20.3506784252427,44.4344616,4.41055009945058,2.542544,0.661854378097215,-0.03,0.38,5,125,509.86,510,101.97,649.44,129.89,11.02,0.09,1.92,47.88,275.61,2.24,"sample_00001-85","17.04.2022","t1",1,NA
"sample_00001",43.1601212121212,5.11251005941374,3555.53181818182,512.622393946421,254.775763636364,30.4440527886114,107.935772727273,15.8748937142951,41.8559727272727,4.93379090586742,2.60180808080808,0.445774507762354,-0.04,0.23,3.96,99,1222.48,1222,308.71,1772.09,447.5,33.46,5.57,4.63,115.86,836.57,139.35,"sample_00001-91","17.04.2022","t1",1,NA
"sample_00001",59.94868,15.6102092583771,5204.05398,901.199944245881,300.3557112,46.8334641560907,116.9255088,24.9334089603074,57.3318972,3.72620985935302,2.070672,0.533866809776226,-0.06,0.45,5,125,492.33,492,98.47,816.38,163.28,17.44,0.27,3.57,89.27,436.07,6.85,"sample_00001-94","17.04.2022","t1",1,NA
"sample_00001",92.219536,13.387371894236,13843.44756,2122.56493439281,514.0211724,73.2907595261373,202.2549912,37.4506896364046,87.9275412000001,5.46754774875924,2.328904,0.526704933984742,-0.01,0.17,5,125,1023.43,1021,204.16,1257.2,251.44,24.97,2.55,5.91,147.66,624.19,63.8,"sample_00001-95","17.04.2022","t1",1,NA
"sample_00001",22.6601875,2.9188192376479,367.0059375,96.7740880727968,69.5940609375,9.80537253767833,27.39793359375,3.66946399619473,16.85388515625,2.86409518356673,1.648671875,0.224795289921813,-0.01,0.4,2.56,64,321.03,321,125.4,370.88,144.88,9.67,1.36,1.68,41.92,241.87,33.88,"sample_00001-98","17.04.2022","t1",1,NA
"sample_00002",45.0619647058823,12.8084715487605,2989.69332352941,1185.51503524107,218.846371764706,59.8307920518289,83.2466064705882,25.1285063587329,43.6419423529412,10.8086971895308,2.00041176470588,0.653383379292843,0.03,0.47,3.4,85,301.04,268,78.87,503.06,147.96,34.6,1.17,4.94,123.52,864.97,29.19,"sample_00002-101","17.04.2022","t1",2,NA
"sample_00002",38.7236052631579,7.03000153604025,2708.57072368421,1285.87576645414,215.286915789474,63.7673777096488,87.0463302631579,28.4455714693668,37.0123105263158,13.0377427162717,2.58557894736842,1.14459972069973,0.14,0.78,1.56,38,173.94,128,82.17,515.9,330.71,34.54,1.83,7.6,190.92,863.39,22.83,"sample_00002-13","17.04.2022","t1",2,NA
"sample_00002",48.4083958333333,12.0731595482823,4206.21609375,1230.673226382,279.19029375,61.4359928820306,118.03910625,32.9592215003464,45.0943875,7.34149454064854,2.6645625,0.753263648180511,0.1,0.48,1.92,48,341.21,277,144.43,733.48,382.02,32.35,1.43,9.28,231.98,808.8,35.74,"sample_00002-137","17.04.2022","t1",2,NA
"sample_00002",33.1860384615385,4.52998180553317,1879.97884615385,376.016769263839,165.466332692308,16.7727747096653,63.0815538461538,7.89239707683189,37.9324557692308,7.20013483104764,1.76453846153846,0.574605202257636,0,0.08,1.04,26,422.8,423,406.53,430.22,413.67,27.58,10.29,6,150.03,689.57,257.21,"sample_00002-143","17.04.2022","t1",2,NA
"sample_00002",170.410028037383,11.3287745440104,471.226962616823,131.617277096998,116.95283411215,23.2046165371487,44.6044289719626,7.50030756168755,13.2551200934579,2.0928957825456,3.3962523364486,0.498141661549106,-3.06,1.01,4.32,107,35.31,35,8.07,499.21,115.56,29.79,0.48,4.18,103.01,744.63,11.95,"sample_00002-150","17.04.2022","t1",2,NA
"sample_00002",33.511096,7.15972540857494,1928.934,153.275706776063,171.2643912,12.7224816467439,67.3677,7.97205767023928,36.695106,2.37184264720253,1.854544,0.308956425155978,0.01,0.28,5,125,1212.92,1213,242.58,1845.48,369.1,29.14,1.13,5.21,130.28,728.53,28.24,"sample_00002-17","17.04.2022","t1",2,NA
"sample_00002",33.7750113636364,3.95857679491616,2277.71079545455,307.760102141109,188.2105875,19.3250994705195,74.7498375,9.04695604306384,38.6497943181818,2.8905856660318,1.93545454545455,0.223628947044234,0.01,0.07,3.52,88,1685.67,1686,478.88,1725.4,490.17,32.33,5.04,4.23,105.69,808.17,125.89,"sample_00002-170","17.04.2022","t1",2,NA
"sample_00002",35.75408,5.82082602302479,539.70786,67.8030304810167,83.3193864,5.6937117972989,30.3498576,2.52724471500454,22.6709928,2.40070560362372,1.35576,0.199173267088183,-0.02,0.66,5,125,497.97,463,92.53,724.64,144.93,12.42,0.3,2.26,56.46,310.61,7.56,"sample_00002-18","17.04.2022","t1",2,NA
"sample_00002",57.7805909090909,11.7160063345011,2082.12340909091,1512.99342874308,190.441309090909,86.9526111057976,67.1475886363636,33.808360483714,34.7926909090909,11.5702214541399,1.9035,0.56771298951278,-0.03,1.74,2.84,66,64.82,36,12.76,396.59,139.64,37.7,0.19,8.53,168.62,941.39,4.63,"sample_00002-186","17.04.2022","t1",2,NA
"sample_00002",48.1749818181818,5.00290170427386,3272.44786363636,1455.93640159041,245.733087272727,83.5889922451749,95.4897954545454,35.5017096327928,40.8368863636364,10.4474003162379,2.28661818181818,0.63909538182552,-0.04,1.15,2.2,55,105.48,30,13.55,292.48,132.95,18.5,0.3,4.38,109.49,462.59,7.61,"sample_00002-187","17.04.2022","t1",2,NA
"sample_00002",40.6029868421053,4.74424087778975,3806.45911184211,897.240580892021,275.829140131579,46.4712017227982,105.332719736842,22.0355154943833,46.1012565789474,8.57648076294056,2.37052631578947,0.72658886079514,-0.04,0.85,3.04,76,103.35,64,20.9,333.41,109.67,27.67,0.3,3.82,95.39,691.78,7.49,"sample_00002-19","17.04.2022","t1",2,NA
"sample_00002",60.5809340659341,6.49585481809951,4539.70730769231,1601.67158361573,308.868265384615,55.0622176065997,112.768912087912,23.4401213648692,50.0196807692308,11.0557093779031,2.31695604395604,0.497416680060041,-0.06,0.88,3.64,91,109.25,79,21.7,475.08,130.52,28.82,0.12,4.69,117.33,720.43,3.09,"sample_00002-196","17.04.2022","t1",2,NA
"sample_00002",27.084,4.58097027048284,287.140235294117,53.1877358671167,60.1883841176471,5.94410202657509,22.9762694117647,2.34091071938606,15.8406935294118,1.91089020008296,1.46428235294118,0.182982669733965,-0.66,1.14,3.48,85,35.5,34,9.7,344.33,98.95,11.39,0.14,2.72,65.54,255.86,3.5,"sample_00002-201","17.04.2022","t1",2,NA
"sample_00002",45.5578666666667,3.32252801816037,4170.42675,350.378572127295,289.79055,18.4562529482756,125.89029,9.89752027797248,42.216615,2.41526089609488,2.9939,0.31676539541171,-0.03,0.51,3.6,90,608.67,267,74.13,1738.32,482.87,33.13,2.99,6.2,155.11,828.33,74.81,"sample_00002-202","17.04.2022","t1",2,NA
"sample_00002",34.6021294117647,4.72766272110033,2679.97552941176,1079.46317642158,242.823610588235,75.9106485393981,96.94647,34.5071553760293,34.37802,6.80024709573903,2.83029411764706,1.01571778307064,-0.11,1,3.44,85,491.47,253,73.59,925.53,269.05,39.03,0.23,9.59,228.24,770.41,5.67,"sample_00002-211","17.04.2022","t1",2,NA
"sample_00002",46.684608,1.01065431453285,3501.99936,65.6967172087499,222.6366324,4.48087539385467,80.8854984,2.16367523805296,55.1497248,1.24600375264192,1.468048,0.0677685644128651,0.03,0.42,5,125,1047.88,1048,209.58,2242.88,448.58,35.09,1.03,5.92,148.07,877.29,25.69,"sample_00002-22","17.04.2022","t1",2,NA
"sample_00002",38.4467368421053,2.25041809074623,2647.06134868421,733.204432069761,221.276652631579,46.8037483020444,94.9744184210526,22.2777535399149,34.6617118421053,4.43074153117262,2.70365789473684,0.492850120628482,-0.05,0.6,3.04,76,402.02,402,132.24,1272.83,418.69,37.61,5.03,6.78,169.4,940.29,125.79,"sample_00002-221","17.04.2022","t1",2,NA
"sample_00002",58.2839259259259,5.93644543219631,4595.7375,1528.79991826402,300.7467,68.0293484045328,112.1341,29.1208018778866,50.5866,7.87964772730593,2.1889012345679,0.398219493650746,-0.07,0.75,3.24,81,123.05,71,21.83,464.9,143.49,32.69,0.58,4.94,123.51,817.13,14.42,"sample_00002-224","17.04.2022","t1",2,NA
"sample_00002",33.7825633802817,5.8331147835499,404.980035211268,82.5073723356336,71.2144584507042,8.16429047131026,26.9082570422535,3.75970607842741,19.0632929577465,2.52677275684526,1.42725352112676,0.23638356954685,-0.3,0.88,2.92,71,118.82,119,40.69,299.78,102.66,8.95,0.44,2.33,56.71,205.25,5.51,"sample_00002-23","17.04.2022","t1",2,NA
"sample_00002",29.8702278481013,3.78924221823379,2142.70632911392,88.3370856579372,181.581391139241,8.30888558201692,71.5278189873417,5.88150872938786,38.3286873417722,2.61963239761226,1.8823164556962,0.250405340337079,0,0.24,3.16,79,1346.54,853,269.92,2017.25,638.37,58.75,6.58,6.95,173.72,1468.86,164.38,"sample_00002-230","17.04.2022","t1",2,NA
"sample_00002",24.65809375,4.16607959411193,251.675859375,55.5235390819173,56.7678375,6.64083396924639,22.3609359375,2.7841264038217,14.2963734375,2.19389191918426,1.5951875,0.290637945427951,-0.76,0.69,1.28,32,31.94,27,21.12,166.79,130.3,8.81,0.6,1.91,47.67,220.16,15.08,"sample_00002-232","17.04.2022","t1",2,NA
"sample_00002",50.09,4.4990211713216,4849.17545454546,316.992321734848,318.908168181818,17.0196172676553,137.197063636364,7.53928953480193,45.01305,1.88130746589971,3.05421212121212,0.232211347372356,-0.03,0.06,1.32,33,879.99,880,666.66,911,690.15,39.69,12.98,4.56,114.02,992.17,324.39,"sample_00002-24","17.04.2022","t1",2,NA
"sample_00002",45.8881081081081,1.94368399376148,3084.33496621622,251.825474469992,208.911368918919,9.26467216541691,75.5547202702703,3.85453241141009,51.9248310810811,2.80189141632643,1.4590945945946,0.115479840963743,0,0.36,2.96,74,760.57,761,256.95,785.66,265.43,25.87,1.03,5.59,139.73,646.73,25.69,"sample_00002-247","17.04.2022","t1",2,NA
"sample_00002",34.8809090909091,2.5332135488182,3098.58136363636,90.5161627887335,251.755731818182,4.23478711396304,110.549106818182,1.85282585943091,35.6938159090909,1.08974928253313,3.10056060606061,0.122153513603911,0.01,0.05,2.64,66,1618.95,1619,613.24,1663.25,630.02,43.38,12.1,5.1,127.39,1084.57,302.59,"sample_00002-258","17.04.2022","t1",2,NA
"sample_00002",30.9619047619048,3.67204567542348,239.528571428571,49.867958249993,54.5079214285714,6.45064117187458,20.6334642857143,2.72545818221789,14.7273428571429,1.9727508049973,1.42252380952381,0.253153011051831,0.32,0.63,2.6,63,33.69,9,3.31,206.73,79.51,8.78,0.71,1.43,27.56,152.09,17.82,"sample_00002-260","17.04.2022","t1",2,NA
"sample_00002",28.43003125,2.08251788207609,1739.69015625,283.239644703773,170.7004125,20.4941967846475,70.5005015625,9.60776116422175,31.22746171875,4.06675010457672,2.287015625,0.334077050906614,-0.02,0.07,2.56,64,1147.56,1148,448.27,1175.25,459.08,24.71,6.39,4.59,114.79,617.73,159.8,"sample_00002-266","17.04.2022","t1",2,NA
