"","file","date","time_point","culture_ID","comment","time","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"31","sample_00031","25.04.22","t3",31,NA,14,20.758,0.60343023255814,12282.946515,357.06239869186,78.8127268923169,30.333011838747,36.4456745139106,9.90636124771938,206.010722904416,125.320751394745,117.426380952381,112.260857339603,0.762095238095238,0.0227325581395349,0.262325581395349,0,0.0011046511627907,0.0196511627906977,0,0.0022093023255814,0.0272674418604651,0.00947674418604651,0.00587209302325581,0
"32","sample_00032","25.04.22","t3",32,NA,14,24.538,0.713313953488372,15176.806785,441.18624375,90.2036017922723,44.1207259870746,39.419035757281,15.8277004175622,246.461783834072,122.422357194393,131.626153846154,129.555534090931,0.859102564102564,0.0393023255813954,0.1025,0,0,0.0063953488372093,0,0.0247093023255814,0.0179651162790698,0.0108720930232558,0,0
"33","sample_00033","25.04.22","t3",33,NA,14,22.766,0.661802325581395,13956.62481,405.7158375,88.0879997140972,34.8363038226218,39.0212452624643,9.96562305716843,228.071575769619,145.494491574623,154.895210084034,134.018760701935,0.61218487394958,0.0200581395348837,0.317093023255814,0.00726744186046512,0,0.0205232558139535,0.000930232558139535,0.0155813953488372,0.0136046511627907,0.00488372093023256,0.0206395348837209,0.000930232558139535
"34","sample_00034","25.04.22","t3",34,NA,14,7.2,0.209302325581395,29403.219915,854.74476497093,71.7284275700242,29.5718668955689,34.847039680825,12.2603122803978,211.322213999471,116.43175840918,95.5174107142857,111.626274650435,1.05955357142857,0.0243604651162791,0.156744186046512,0,0.00215116279069767,0.00872093023255814,0,0.0119767441860465,0.0156976744186047,0.0404651162790698,0.00726744186046512,0
"35","sample_00035","25.04.22","t3",35,NA,14,9.076,0.263837209302326,38219.760495,1111.03954927326,84.0787540121119,37.1740912375039,38.3040148203706,12.9601493254347,211.212669358207,152.550994079769,128.753609022556,161.857476411223,0.714812030075188,0.0393604651162791,0.26843023255814,0.00168604651162791,0,0.00290697674418605,0.00808139534883721,0.00779069767441861,0.0184883720930233,0.0177325581395349,0.0307558139534884,0
"36","sample_00036","25.04.22","t3",36,NA,14,11.738,0.341220930232558,48923.14626,1422.18448430233,75.0029317352346,43.8374054042105,35.8714558499402,16.9124290866512,240.736307528563,167.318797127792,145.692555555556,155.533539072902,0.811111111111111,0.0523837209302326,0.0898255813953488,0,0,0.0219186046511628,0,0.00936046511627907,0.0184883720930233,0.0116860465116279,0.0128488372093023,0.00104651162790698
"37","sample_00037","25.04.22","t3",37,NA,14,6.972,0.202674418604651,29673.008235,862.587448691861,68.7491485694602,31.5609875273539,35.5286864105352,14.0529280751083,186.712307321144,126.869663593938,87.3084426229508,125.205795881612,0.933196721311475,0.0350581395348837,0.191395348837209,0,0,0.0223837209302326,0.00156976744186047,0.00534883720930233,0.00959302325581395,0.027906976744186,0.00546511627906977,0
"38","sample_00038","25.04.22","t3",38,NA,14,6.602,0.191918604651163,26713.406745,776.552521656977,87.2115837930053,40.9529896162296,38.8097336697162,12.7786647358781,261.348961501522,168.146216155786,165.078108108108,179.993418400798,0.705810810810811,0.0336627906976744,0.097093023255814,0.0368023255813954,0,0.0236046511627907,0,0.00744186046511628,0.0147674418604651,0.0101744186046512,0.0136627906976744,0
"39","sample_00039","25.04.22","t3",39,NA,14,5.682,0.165174418604651,9725.796765,282.726650145349,70.3211527992336,37.470760912164,36.2530350477941,13.9796344574753,208.144188857663,147.854509060099,119.858873239437,135.891782275974,0.776760563380282,0.0279651162790698,0.113372093023256,0,0,0.0209883720930233,0,0.000813953488372093,0.011453488372093,0.00453488372093023,0.00813953488372093,0
"40","sample_00040","25.04.22","t3",40,NA,14,6.03,0.175290697674419,10347.3531,300.795148255814,84.046243745331,34.4302777274464,36.3346900184599,11.736899690052,265.543697849282,166.092762224518,161.362222222222,162.290825118251,0.789047619047619,0.0171511627906977,0.0853488372093023,0.000988372093023256,0,0.015406976744186,0.000813953488372093,0.00331395348837209,0.0225581395348837,0.00790697674418605,0.00244186046511628,0
"41","sample_00041","25.04.22","t3",41,NA,14,6.856,0.199302325581395,10754.1351,312.620206395349,80.2663003068011,41.2767434221001,36.4620899268595,12.2523397742291,229.623335549397,146.032854151242,131.015102040816,147.682442487459,0.895918367346939,0.0108720930232558,0.142093023255814,0,0.00180232558139535,0.0175,0,0.00912790697674419,0.036453488372093,0.0183720930232558,0,0.000581395348837209
"42","sample_00042","25.04.22","t3",42,NA,14,5.748,0.167093023255814,10212.032475,296.861409156977,77.8816179149876,40.4217901350125,37.4132317848497,11.3045185418982,212.421281591101,148.021875177046,99.7732653061225,138.188741345265,0.819081632653061,0.0151744186046512,0.166046511627907,0.00127906976744186,0.0036046511627907,0.017906976744186,0.000988372093023256,0.00191860465116279,0.0213372093023256,0.00191860465116279,0.0280232558139535,0
"43","sample_00043","25.04.22","t3",43,NA,14,6.74,0.19593023255814,11230.4637,326.466968023256,58.5607776117401,28.1427329875943,31.498843868749,12.457311464841,172.604989406573,111.349151335213,80.2376923076923,107.60104140975,1.028,0.0886046511627907,0.219883720930233,0.000930232558139535,0,0.0216860465116279,0,0.000988372093023256,0.00866279069767442,0.00633720930232558,0.00837209302325581,0
"44","sample_00044","25.04.22","t3",44,NA,14,9.096,0.264418604651163,15466.83579,449.617319476744,71.387411518913,31.8714431209987,35.1900850927756,11.5871169469271,195.939331313656,110.163019973722,100.9111,111.844073556389,0.921,0.021046511627907,0.13406976744186,0.00540697674418605,0.0104651162790698,0.00936046511627907,0,0.0151162790697674,0.00627906976744186,0.00796511627906977,0,0
"45","sample_00045","25.04.22","t3",45,NA,14,5.85,0.170058139534884,27818.37756,808.67376627907,71.4137938320507,28.4917990886215,35.9645019322586,10.8179760505467,227.321943508735,161.76283118361,103.143258426966,135.611089431366,0.935280898876405,0.0303488372093023,0.148372093023256,0,0,0.0343023255813954,0.00209302325581395,0.0177906976744186,0.0162209302325581,0.010406976744186,0,0
"46","sample_00046","25.04.22","t3",46,NA,14,6.088,0.176976744186047,34008.976305,988.633032122093,99.5157166673536,44.6349394282122,40.5665609210938,10.4864424724155,256.825525588663,172.848172236657,216.1325,155.48884625057,0.4325,0.0128488372093023,0.081046511627907,0,0,0.00726744186046512,0,0.00825581395348837,0.005,0,0.00604651162790698,0
