"","file","date","time_point","culture_ID","comment","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"20","sample_00020","17.04.2022","t1",20,NA,25.756,0.748720930232558,18530.199495,538.66858997093,76.454511361658,40.3310724313318,34.040981512725,12.4348685408599,294.32166816414,185.226604868519,197.983553719008,198.132159516737,0.742314049586777,0.0606395348837209,0.0897093023255814,0.0697093023255814,0,0.0202906976744186,0.0202906976744186,0.0243604651162791,0.0159302325581395,0.0218604651162791,0.00674418604651163,0
"21","sample_00021","17.04.2022","t1",21,NA,29.976,0.871395348837209,25265.853315,734.472480087209,78.827515536285,33.8234717422505,36.4350211556894,11.0680689945284,327.165883592994,187.424482930929,233.282168674699,199.250085877193,0.585301204819277,0.0238953488372093,0.0740116279069767,0.0954069767441861,0.00988372093023256,0.0243604651162791,0.0106395348837209,0.00598837209302326,0.0167441860465116,0.00697674418604651,0.0197093023255814,0
"22","sample_00022","17.04.2022","t1",22,NA,9.086,0.264127906976744,21554.91891,626.59647994186,74.3213532964793,35.9659227133133,33.7278466382206,11.0876210296027,267.48575986297,128.184171467683,164.903567251462,137.990721161285,0.715906432748538,0.127441860465116,0.142267441860465,0.145581395348837,0.000755813953488372,0.0204651162790698,0.0317441860465116,0.0224418604651163,0.0444767441860465,0.02,0.0127906976744186,0
"23","sample_00023","17.04.2022","t1",23,NA,4.484,0.130348837209302,10555.3368,306.841186046512,84.5406848641667,32.5435426943018,36.5944935352809,10.166202764393,331.481792865409,201.820124434803,232.595604395604,233.847051724977,0.65010989010989,0.0362209302325581,0.0934302325581395,0.116337209302326,0,0.0145348837209302,0,0.0129651162790698,0.0180813953488372,0.00395348837209302,0.00744186046511628,0.00261627906976744
"24","sample_00024","17.04.2022","t1",24,NA,6.046,0.175755813953488,17257.890375,501.682859738372,71.3839980524184,33.8344236686758,33.300000175403,13.3592245641559,273.488286048432,179.347937875904,197.478653846154,194.415534299117,0.642788461538462,0.0848837209302326,0.124767441860465,0.111860465116279,0.0306395348837209,0.00988372093023256,0.00633720930232558,0.0230232558139535,0.0125581395348837,0.00255813953488372,0,0
"25","sample_00025","17.04.2022","t1",25,NA,9.378,0.272616279069767,24541.94538,713.428644767442,83.1500435344586,40.8237580056384,36.408148695185,12.5380223475185,354.322962366539,182.359884537764,271.740108695652,201.868244945981,0.494347826086957,0.051453488372093,0.0751744186046512,0.158372093023256,0.00151162790697674,0.0179651162790698,0.00127906976744186,0.00587209302325581,0.0279651162790698,0.0027906976744186,0.00790697674418605,0
"26","sample_00026","17.04.2022","t1",26,NA,11.366,0.330406976744186,32668.39998,949.662790116279,66.964575183735,43.3004402383052,32.5699469177109,14.648859853788,241.322446920535,137.393185841859,161.383434343434,143.854365806375,0.656464646464646,0.142558139534884,0.0891279069767442,0.0504651162790698,0,0.00726744186046512,0.00802325581395349,0.00494186046511628,0.0140697674418605,0.019593023255814,0,0
"27","sample_00027","17.04.2022","t1",27,NA,11.548,0.335697674418605,31396.22208,912.680874418605,76.5982168385498,38.4249410800238,35.3676667742285,13.2219025586866,284.621776970826,205.881968301859,185.595202702703,220.926437769229,0.722364864864865,0.116918604651163,0.159651162790698,0.0352906976744186,0.00156976744186047,0.0299418604651163,0,0.0333720930232558,0.0152325581395349,0.0148255813953488,0.0218023255813953,0
"28","sample_00028","17.04.2022","t1",28,NA,16.63,0.48343023255814,47037.285225,1367.36294258721,73.8780068033198,37.4889569857453,35.1932616499984,14.2056277298529,312.351137553581,228.785854672037,206.515806451613,229.180482859546,0.741370967741935,0.0423255813953488,0.0919767441860465,0.0700581395348837,0.00627906976744186,0.046453488372093,0.0072093023255814,0.0108139534883721,0.0213953488372093,0.0315116279069768,0.0238953488372093,0
"29","sample_00029","17.04.2022","t1",29,NA,18.16,0.527906976744186,49954.896315,1452.1772184593,85.7621333205285,40.9193873645964,39.8508851728225,18.3149189991712,301.870176755063,174.019712304374,180.539765625,180.784294530149,0.7346875,0.0469767441860465,0.131802325581395,0.0640697674418605,0.000930232558139535,0.0309883720930233,0.0192441860465116,0.0230813953488372,0.0275581395348837,0.0209883720930233,0.00819767441860465,0
"30","sample_00030","17.04.2022","t1",30,NA,14.694,0.427151162790698,38687.691015,1124.6421806686,67.5543167155562,34.5068359557411,32.7447129674344,17.4040478975522,314.022046638316,251.125874672981,195.281267605634,234.574484575975,0.724084507042254,0.0654651162790698,0.066453488372093,0.0413372093023256,0,0.00872093023255814,0.0146511627906977,0.0163372093023256,0.0022093023255814,0.00656976744186047,0,0
"31","sample_00031","17.04.2022","t1",31,NA,20.758,0.60343023255814,12282.946515,357.06239869186,89.9944584891632,44.3173341063327,39.0962898574396,15.7005027495377,407.330911251194,223.963946864081,319.548474576271,244.294388828623,0.412542372881356,0.0790116279069767,0.0152325581395349,0.0704069767441861,0,0.00308139534883721,0.00726744186046512,0.0281395348837209,0.0252325581395349,0.00319767441860465,0,0
"32","sample_00032","17.04.2022","t1",32,NA,24.538,0.713313953488372,15176.806785,441.18624375,68.276659126384,32.5695012686768,32.4362391598342,13.4614647666574,244.781034082734,157.314970852682,135.412095238095,162.044367219261,0.827238095238095,0.0680232558139535,0.145523255813954,0.0597093023255814,0.00156976744186047,0.03,0.0218023255813953,0.010406976744186,0.00796511627906977,0.0126162790697674,0,0
