"","file","date","time","time_point","culture_ID","comment","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"11","sample_00011","21.04.22",13,"t2",11,NA,20.304,0.590232558139535,20655.93069,600.463101453488,84.1118917519856,41.3044148883218,36.6366970960119,14.6322796597024,308.532165072443,191.142235865548,206.865873015873,217.227983201794,0.653015873015873,0.0548837209302326,0.072906976744186,0.105813953488372,0,0,0,0.00465116279069767,0.00726744186046512,0.0216860465116279,0.00726744186046512,0
"12","sample_00012","21.04.22",13,"t2",12,NA,27.9,0.811046511627907,35556.35535,1033.61498110465,86.2378895767581,51.6870811904474,40.9226499850256,18.1495933032136,291.503928570208,178.224254813426,199.137045454545,191.528006010652,0.498181818181818,0.101453488372093,0.0659883720930233,0.0243023255813953,0,0.0188953488372093,0,0,0.00145348837209302,0.00127906976744186,0.00668604651162791,0
"13","sample_00013","21.04.22",14,"t2",13,NA,21.522,0.625639534883721,22361.00337,650.029167732558,91.686553746818,55.6386339503132,41.4613731979561,21.674813435314,300.722043073977,179.507070082169,181.742340425532,182.610956171771,0.614893617021277,0.0851162790697674,0.0561627906976744,0.0336046511627907,0,0.0517441860465116,0.00162790697674419,0.0036046511627907,0.00686046511627907,0.0117441860465116,0.00726744186046512,0
"14","sample_00014","21.04.22",14,"t2",14,NA,28.2,0.819767441860465,34855.214085,1013.23296758721,79.3614396954685,47.845478335269,39.0661097783362,16.4110122396461,249.002615689775,197.144263349126,123.956923076923,171.301200721156,0.716153846153846,0.0575,0.106511627906977,0.00726744186046512,0,0.0548255813953488,0,0.0173837209302326,0.0146511627906977,0.00784883720930233,0,0
"15","sample_00015","21.04.22",14,"t2",15,NA,25.14,0.730813953488372,11063.68308,321.618694186047,90.324519856643,67.2977905215134,38.0947043377849,21.5390421855742,289.651415200475,168.877335298441,163.086808510638,180.77695313029,0.807872340425532,0.0515116279069767,0.0531976744186047,0.0225,0,0.0306976744186047,0,0.00156976744186047,0,0.0275581395348837,0.00930232558139535,0
"16","sample_00016","21.04.22",14,"t2",16,NA,23.226,0.675174418604651,31270.086855,909.014152761628,99.6142913515943,37.9485542628699,43.4045159759617,13.0766698023424,293.072167851937,207.680842647418,164.442727272727,186.144167301304,0.616363636363636,0.043953488372093,0.08,0.0165697674418605,0,0.00581395348837209,0,0.0319186046511628,0,0.000813953488372093,0,0
"17","sample_00017","21.04.22",14,"t2",17,NA,21.53,0.625872093023256,18433.227915,535.84964869186,81.6547173207445,54.3574566164421,36.2149211875767,15.4741632893469,264.894784087904,205.700472636223,187.152807017544,210.777583686779,0.681228070175439,0.0883139534883721,0.102790697674419,0.0247093023255814,0.00726744186046512,0.00325581395348837,0,0.00715116279069767,0.0152325581395349,0.0027906976744186,0.00459302325581395,0
"18","sample_00018","21.04.22",14,"t2",18,NA,20.7,0.601744186046512,20803.81563,604.762082267442,101.502154582429,60.2464384562754,40.0073368499231,12.4808250192383,247.488921587591,154.900947194567,155.515405405405,165.612731102724,0.467567567567568,0.0367441860465116,0.106976744186047,0.0175581395348837,0,0,0,0.022906976744186,0.00395348837209302,0.00941860465116279,0,0
"19","sample_00019","21.04.22",14,"t2",19,NA,12.432,0.361395348837209,10727.10378,311.834412209302,76.9888625413052,40.7419764101344,31.2092600432784,17.1003418215464,252.874623490269,137.459171422826,127.531636363636,134.04425402143,0.735555555555556,0.0184302325581395,0.100232558139535,0.0206976744186047,0,0.0036046511627907,0.00726744186046512,0,0.0144767441860465,0.0481395348837209,0.0162209302325581,0
"20","sample_00020","21.04.22",14,"t2",20,NA,28.986,0.842616279069768,22513.120155,654.451167296512,90.3881370347183,61.7979195493309,38.9767529508162,20.4398221052626,274.258461062753,234.691343931385,191.277631578947,233.789541583233,0.527368421052632,0.0781976744186047,0.0501162790697674,0.0305232558139535,0.00726744186046512,0,0,0,0.0134302325581395,0.00116279069767442,0,0
"21","sample_00021","21.04.22",14,"t2",21,NA,34.302,0.997151162790698,30165.083235,876.891954505814,77.1851598677925,46.4415725467692,33.7007046857982,18.3287585634186,278.128019570725,224.965939136367,180.137857142857,230.160023428083,0.637321428571429,0.096046511627907,0.0780232558139535,0.0359302325581395,0,0.00186046511627907,0,0.0123255813953488,0.00575581395348837,0.0272093023255814,0.00726744186046512,0
"22","sample_00022","21.04.22",14,"t2",22,NA,6.834,0.198662790697674,24579.08064,714.508158139535,79.3403392267675,43.3158346283592,35.1898377743266,17.7343722409474,215.308857977995,141.536814981792,140.891621621622,145.957942030373,0.541081081081081,0.0258720930232558,0.0915116279069768,0.0213372093023256,0.0144767441860465,0,0,0,0,0.00302325581395349,0.00726744186046512,0
"23","sample_00023","21.04.22",14,"t2",23,NA,3.106,0.0902906976744186,10172.43684,295.710373255814,89.2244027133661,64.9243626033725,34.8387622428252,15.7461924334223,284.109543532547,193.872500772282,222.044,217.437979046559,0.547592592592593,0.0765697674418605,0.0904651162790698,0.0348837209302326,0,0.00715116279069767,0,0.00726744186046512,0,0.00773255813953488,0.0147674418604651,0
"24","sample_00024","21.04.22",14,"t2",24,NA,4.784,0.13906976744186,19760.74785,574.440344476744,98.5652237954278,43.4102240766933,39.070585169029,15.2513046237862,272.940291552414,130.363529277348,179.583269230769,149.563567831327,0.598461538461538,0.0271511627906977,0.116976744186047,0.0465697674418605,0.00726744186046512,0.0246511627906977,0,0.00848837209302326,0,0.0193023255813954,0.00726744186046512,0
"25","sample_00025","21.04.22",14,"t2",25,NA,7.94,0.230813953488372,29219.67594,849.409184302326,90.5925146759647,44.4362184431286,39.6658551989972,15.1411560154653,279.301615130037,231.300257742715,199.464102564103,241.516435244586,0.40025641025641,0.023953488372093,0.0895348837209302,0.0199418604651163,0,0.0122674418604651,0,0.0115116279069767,0.00726744186046512,0.000465116279069767,0.0115697674418605,0
"26","sample_00026","21.04.22",14,"t2",26,NA,10.028,0.291511627906977,39998.119545,1162.73603328488,83.3606408336969,38.4377507809298,38.9098131371324,13.9233955939672,194.690551312525,136.8344170836,101.823454545455,133.884183078457,0.698545454545455,0.0663953488372093,0.157674418604651,0.00244186046511628,0,0.00848837209302326,0,0,0.0141860465116279,0.00296511627906977,0.00726744186046512,0
"27","sample_00027","21.04.22",14,"t2",27,NA,11.556,0.33593023255814,32346.025245,940.291431540698,81.2703707391563,62.1866323642249,37.3869414745555,22.5058152803322,223.25732565939,150.983943522328,131.386724137931,144.820998179276,0.642931034482759,0.10296511627907,0.107558139534884,0.00726744186046512,0,0.00930232558139535,0,0.00947674418604651,0.00494186046511628,0.0221511627906977,0.0145348837209302,0
"28","sample_00028","21.04.22",14,"t2",28,NA,16.546,0.480988372093023,47655.068985,1385.32177281977,70.204559923295,41.3512178287398,35.3840625769085,15.2944387470466,230.243749676511,160.99300974862,131.207704918033,149.284815407701,0.651639344262295,0.0806395348837209,0.0663953488372093,0.0330232558139535,0.000813953488372093,0.00726744186046512,0.00726744186046512,0.0179651162790698,0.00377906976744186,0.00790697674418605,0,0
"29","sample_00029","21.04.22",14,"t2",29,NA,18.16,0.527906976744186,50590.29636,1470.64815,94.0660498519583,43.8920391628405,43.5455738468025,16.8491204412278,262.394510304368,168.76344921953,154.438507462687,149.636872970147,0.630597014925373,0.058546511627907,0.119476744186047,0.0257558139534884,0,0.0344767441860465,0,0,0.0025,0.0230813953488372,0.0218023255813953,0
"30","sample_00030","21.04.22",14,"t2",30,NA,14.546,0.422848837209302,39495.612555,1148.12827194767,87.9801728670284,50.5934577886486,40.1296132431372,16.3895610509533,375.197120721555,266.760718498633,241.250666666667,282.627673126885,0.557333333333333,0.0897093023255814,0.0497093023255814,0.0923837209302326,0.0027906976744186,0.00831395348837209,0.00843023255813953,0.0378488372093023,0,0.00779069767441861,0.017093023255814,0
"31","sample_00031","21.04.22",14,"t2",31,NA,19.88,0.577906976744186,14974.137495,435.294694622093,95.9358283387435,42.5248705309035,40.944229417189,13.2446134122273,249.983090035153,160.12812538813,174.233913043478,125.588823591172,0.487173913043478,0.0386627906976744,0.138139534883721,0.0145348837209302,0,0.0255232558139535,0.00726744186046512,0,0,0,0.00372093023255814,0
"32","sample_00032","21.04.22",14,"t2",32,NA,19.45,0.565406976744186,15930.63288,463.099793023256,80.5869578505742,40.6311114495564,39.0490754514733,18.1437092454089,349.661504778662,238.555957920179,247.647142857143,263.108547116772,0.606507936507937,0.042906976744186,0.058546511627907,0.0456976744186047,0.00703488372093023,0.0451744186046512,0,0.00953488372093023,0.00633720930232558,0.0216860465116279,0.00726744186046512,0
"33","sample_00033","21.04.22",14,"t2",33,NA,19.912,0.578837209302326,16185.987,470.522877906977,83.4474179086541,46.1738529493342,39.6940092060105,17.306680402828,250.440660066331,160.00768101374,139.625280898876,174.752796902379,0.843370786516854,0.0915116279069768,0.132325581395349,0.055,0,0.0523255813953488,0,0.00244186046511628,0.00726744186046512,0.0238372093023256,0.00726744186046512,0
"34","sample_00034","21.04.22",14,"t2",34,NA,6.85,0.199127906976744,30738.48183,893.560518313953,86.5553322369061,58.1810296112228,37.1773993444009,17.6206400166871,270.111635846829,217.686382444621,162.797777777778,226.59906146175,0.746851851851852,0.06,0.0775,0.0130813953488372,0,0.0129651162790698,0.00726744186046512,0.00703488372093023,0.00726744186046512,0.0140116279069767,0.00883720930232558,0
"35","sample_00035","21.04.22",14,"t2",35,NA,8.804,0.25593023255814,37904.99652,1101.88943372093,81.5705995044048,39.9732449871501,40.8423280235123,15.1447306055133,211.34888467112,152.156884237692,106.476696428571,146.352964256436,0.883928571428571,0.0923837209302326,0.21343023255814,0.013953488372093,0,0.0247674418604651,0,0.0205232558139535,0.0248837209302326,0.0307558139534884,0,0
"36","sample_00036","21.04.22",14,"t2",36,NA,11.648,0.338604651162791,53448.46479,1553.73444156977,85.4014876526255,54.8317396739145,39.6642621907018,16.8803441608937,284.573608862837,183.118349329251,191.670757575758,184.224489613253,0.565909090909091,0.0886046511627907,0.0979651162790698,0.0609302325581395,0,0.0348837209302326,0,0,0,0.00383720930232558,0.0212209302325581,0
"37","sample_00037","21.04.22",14,"t2",37,NA,8.034,0.233546511627907,32230.05957,936.920336337209,93.5079626692405,64.9682187977863,42.6064331726467,20.7659304313458,223.129495563573,147.869899269609,126.287375,160.390028768827,0.650625,0.0933139534883721,0.151104651162791,0.0427325581395349,0,0,0,0,0.00726744186046512,0.0215697674418605,0.0145348837209302,0
"38","sample_00038","21.04.22",14,"t2",38,NA,6.17,0.179360465116279,29575.642995,859.75706380814,94.8501670346009,77.3504148530873,40.6220362553126,15.4647890608076,304.560217547811,182.764273383301,187.855076923077,179.333748062473,0.569692307692308,0.0751744186046512,0.0738953488372093,0.0768604651162791,0,0.0236046511627907,0,0.0187209302325581,0.00436046511627907,0.011046511627907,0.00726744186046512,0
"39","sample_00039","21.04.22",14,"t2",39,NA,6.58,0.191279069767442,11708.859015,340.373808575581,81.9010647132249,41.0620951365486,39.066431952513,15.4640088381918,255.261670955563,218.321164492434,156.272631578947,212.26125814435,0.702105263157895,0.0451744186046512,0.111976744186047,0.0103488372093023,0,0.0153488372093023,0,0.0192441860465116,0.0215697674418605,0.00912790697674419,0.00726744186046512,0
"40","sample_00040","21.04.22",14,"t2",40,NA,6.18,0.179651162790698,11516.32647,334.776932267442,74.5735565262029,37.1970565080331,34.1472523027659,16.2309084749078,289.373501679425,165.315233276944,173.032159090909,180.367792435785,0.717727272727273,0.0793604651162791,0.0786046511627907,0.0611046511627907,0,0.0357558139534884,0,0.0119186046511628,0.0144767441860465,0.0551162790697674,0.0121511627906977,0
"41","sample_00041","21.04.22",14,"t2",41,NA,7.102,0.206453488372093,11728.50921,340.945035174419,84.251482230447,53.5923808411871,41.6082829291258,19.3837373213719,198.35543691809,161.215304169639,110.975757575758,151.881266936842,0.705151515151515,0.0736627906976744,0.145813953488372,0.00709302325581395,0.00151162790697674,0.0176162790697674,0,0.00122093023255814,0,0.012906976744186,0.0154651162790698,0
"42","sample_00042","21.04.22",15,"t2",42,NA,6.06,0.176162790697674,11289.31587,328.177786918605,79.0027800627254,38.9111133663029,38.7653556822462,14.9387244747476,330.75297256974,224.270668468578,221.254202898551,233.938110080962,0.469420289855072,0.112906976744186,0.0667441860465116,0.0786046511627907,0,0.0176162790697674,0.0225581395348837,0.0276744186046512,0.0136627906976744,0.00936046511627907,0.00726744186046512,0
"43","sample_00043","21.04.22",15,"t2",43,NA,6.734,0.195755813953488,12313.061505,357.937834447674,89.8839382098774,50.980743683342,43.8901957777015,20.1915384002391,226.250689365878,173.987086408562,141.946052631579,185.073761058154,0.616052631578947,0.103488372093023,0.149593023255814,0.00569767441860465,0,0.0331395348837209,0,0,0.00674418604651163,0.0141860465116279,0.00726744186046512,0
"44","sample_00044","21.04.22",15,"t2",44,NA,9.342,0.271569767441861,16695.57987,485.336624127907,87.5322972706869,39.5364603042955,40.5586465159862,13.0680884121979,364.894889642079,259.586425014869,252.928645833333,272.337676553903,0.485416666666667,0.0802906976744186,0.134593023255814,0.132906976744186,0,0.0321511627906977,0,0.0321511627906977,0.0120348837209302,0.00156976744186047,0.00395348837209302,0
"45","sample_00045","21.04.22",15,"t2",45,NA,6.23,0.181104651162791,28499.14692,828.463573255814,95.7902607511067,43.0566257684155,42.3753699011662,12.6841733651044,247.95384577874,173.47710958699,153.787777777778,178.010913410054,0.657962962962963,0.0601744186046512,0.101686046511628,0.0317441860465116,0,0.00308139534883721,0,0.00633720930232558,0.0088953488372093,0,0.0178488372093023,0
"46","sample_00046","21.04.22",15,"t2",46,NA,6.2,0.180232558139535,33739.647255,980.803699273256,80.1054532411013,33.6430635502459,37.6681107539184,12.3778061643594,239.133733287758,169.542470857888,149.53,165.348233991811,0.625344827586207,0.0534302325581395,0.127209302325581,0.0355813953488372,0,0.00732558139534884,0,0.013546511627907,0.00546511627906977,0.00447674418604651,0.00726744186046512,0
"47","sample_00047","21.04.22",15,"t2",47,NA,2.186,0.063546511627907,9709.853535,282.263184156977,75.6595652760111,36.861807044238,37.4465748459715,13.8850838183596,269.088929980469,204.259890496634,161.629833333333,195.666697446965,0.7005,0.0444186046511628,0.0794186046511628,0.0155232558139535,0,0.0272093023255814,0,0,0.0218023255813953,0.0052906976744186,0.0281395348837209,0
"48","sample_00048","21.04.22",15,"t2",48,NA,4.992,0.145116279069767,24908.213205,724.075965261628,87.6053644648853,51.7154274579676,33.2847966093319,18.273444832504,252.169787203653,188.974036456479,151.8778,198.50748795099,0.8228,0.0177906976744186,0.0943023255813954,0,0.00726744186046512,0.00709302325581395,0,0,0.00180232558139535,0.0444186046511628,0.013953488372093,0
"49","sample_00049","21.04.22",15,"t2",49,NA,7.024,0.204186046511628,37922.350365,1102.3939059593,96.7273252727115,105.1253003957,42.1194206341478,26.0820483581805,295.600106865341,259.259264865098,199.750985915493,254.546282360006,0.612957746478873,0.10156976744186,0.096453488372093,0.00726744186046512,0,0.0169186046511628,0,0.0086046511627907,0.0237790697674419,0.0350581395348837,0,0
"50","sample_00050","21.04.22",15,"t2",50,NA,3.666,0.10656976744186,19196.206605,558.029261773256,85.8131393671566,42.5329453224527,35.5806340607581,17.1794589769702,246.895458687289,131.147143081642,141.053214285714,125.594518295363,0.636071428571429,0.0298255813953488,0.154941860465116,0.0391279069767442,0,0.0240116279069767,0,0.00831395348837209,0,0.0150581395348837,0.0145348837209302,0
"51","sample_00051","21.04.22",15,"t2",51,NA,2.834,0.0823837209302326,16637.350995,483.643924273256,87.2616445722528,52.2725584746021,41.6551659028765,19.6383362032869,218.742004362716,146.824514373053,120.338305084746,133.18058909192,0.712203389830508,0.0496511627906977,0.106279069767442,0.00476744186046512,0,0.014593023255814,0,0.0169186046511628,0.0186046511627907,0.0178488372093023,0.00726744186046512,0.00209302325581395
"52","sample_00052","21.04.22",15,"t2",52,NA,3.502,0.101802325581395,18438.24708,535.995554651163,86.4710417813489,39.6888478217634,38.7904649015276,14.0248477382683,266.003136193926,154.862439115863,182.713720930233,152.104378040733,0.452790697674419,0.0570348837209302,0.100813953488372,0.0578488372093023,0,0.00726744186046512,0,0.00267441860465116,0,0.0102906976744186,0.00726744186046512,0
"53","sample_00053","21.04.22",15,"t2",53,NA,3.796,0.110348837209302,22739.737095,661.038869040698,87.11481556351,58.9247435201702,39.3444059901661,18.9952246485902,193.578488394697,108.263010884942,104.478108108108,115.53505030552,0.672972972972973,0.079593023255814,0.0841279069767442,0.00726744186046512,0,0.00441860465116279,0,0,0,0.0027906976744186,0.00843023255813953,0
"54","sample_00054","21.04.22",15,"t2",54,NA,3.044,0.0884883720930233,17853.20271,518.988450872093,78.333199357846,48.4009909105037,35.6584800580962,13.8398278712892,270.359711007407,180.694107446574,185.358490566038,164.513787140216,0.526415094339623,0.098953488372093,0.0676744186046512,0.0245348837209302,0,0.0191860465116279,0.00162790697674419,0.00232558139534884,0.0102325581395349,0,0.00441860465116279,0
"55","sample_00055","21.04.22",15,"t2",55,NA,1.374,0.0399418604651163,7657.27749,222.595275872093,89.0070852201497,38.9062749661331,41.6887431349004,14.3404734696858,313.407233992864,198.179390528001,190.960675675676,183.101426883939,0.469459459459459,0.0800581395348837,0.0994767441860465,0.0977325581395349,0,0.0400581395348837,0.00104651162790698,0.0101162790697674,0,0.00162790697674419,0.0218023255813953,0
"56","sample_00056","21.04.22",15,"t2",56,NA,1.508,0.0438372093023256,8398.01439,244.128325290698,79.7114473201769,48.7420356556027,36.1865325392738,19.2975347076677,286.014404563375,283.289425606362,184.93125,279.506142634097,0.63075,0.0605232558139535,0.0797093023255814,0.00726744186046512,0,0.00633720930232558,0,0.012906976744186,0.00773255813953488,0.013546511627907,0,0
"57","sample_00057","21.04.22",15,"t2",57,NA,2.48,0.072093023255814,14493.281805,421.316331540698,66.6703031166743,41.8767372412409,29.5885173125891,19.6942073902119,243.375388611679,174.778324738222,126.77925,158.980684803056,0.728,0.0403488372093023,0.0572674418604651,0.00680232558139535,0,0.0111046511627907,0.00726744186046512,0,0,0.0291860465116279,0,0
"58","sample_00058","21.04.22",15,"t2",58,NA,0.97,0.0281976744186046,5302.66581,154.147261918605,64.9537015350599,37.4986377385299,33.6601758046945,16.768234245572,309.580570618516,230.897253727837,190.126222222222,246.443238359528,0.833555555555556,0.0228488372093023,0.0462209302325581,0.0456395348837209,0,0.0231395348837209,0,0.00866279069767442,0,0.0123255813953488,0.00726744186046512,0
"59","sample_00059","21.04.22",15,"t2",59,NA,2.7,0.0784883720930233,14231.432295,413.704427180233,60.7715147906545,37.6019680428802,28.7675545745624,17.6046548447953,245.381589517684,147.157643236233,153.662608695652,161.558275780114,0.857826086956522,0.0421511627906977,0.0331395348837209,0.03,0,0.0125581395348837,0,0.00517441860465116,0,0.0172674418604651,0,0
"60","sample_00060","21.04.22",15,"t2",60,NA,0.666,0.0193604651162791,5049.27999,146.78139505814,82.5683942918617,39.1429068954658,38.1462747313629,16.3481676380603,272.408437160063,236.402404922714,154.755862068966,239.718752840238,0.773275862068965,0.0413372093023256,0.100348837209302,0.0168604651162791,0,0.0138372093023256,0,0.0336046511627907,0.00156976744186047,0.0138953488372093,0.00726744186046512,0
"61","sample_00061","21.04.22",15,"t2",61,NA,0.814,0.0236627906976744,27860.007105,809.88392747093,95.5707747104552,44.9423481703198,38.9321235466484,14.5418414960465,215.809639131353,156.781261047818,143.728695652174,168.095251286072,0.66695652173913,0.0298255813953488,0.136744186046512,0.00348837209302326,0.00726744186046512,0.00337209302325581,0,0,0,0.00715116279069767,0.00831395348837209,0
"62","sample_00062","21.04.22",15,"t2",62,NA,0.5,0.0145348837209302,17150.19156,498.552080232558,92.4685839705423,47.920167064838,36.2822234787687,15.5572192824775,183.602554759384,89.2977774130973,117.50875,106.107099155223,0.568035714285714,0.0199418604651163,0.194302325581395,0,0.0212790697674419,0,0,0.0052906976744186,0.00430232558139535,0.0111046511627907,0,0
"63","sample_00063","21.04.22",15,"t2",63,NA,1.014,0.0294767441860465,24471.972315,711.394544040698,78.8652759512683,44.9024395315433,35.8900890334564,13.3430353281292,281.624974099472,189.348302148317,178.732884615385,199.389664799284,0.638461538461538,0.0841860465116279,0.056453488372093,0.0697674418604651,0,0.00354651162790698,0,0.00726744186046512,0.00726744186046512,0.00872093023255814,0.0038953488372093,0
"64","sample_00064","21.04.22",16,"t2",64,NA,0.956,0.0277906976744186,21000.51441,610.48007005814,100.420039391288,57.6723099055466,40.8565347685482,16.1757100282831,209.198555574446,118.803608828745,131.942363636364,118.433465912357,0.600181818181818,0.0572674418604651,0.152906976744186,0,0,0.0118023255813954,0,0,0.00726744186046512,0.00575581395348837,0.0109302325581395,0
"65","sample_00065","21.04.22",16,"t2",65,NA,0.49,0.0142441860465116,25068.00636,728.721115116279,65.3367233527198,42.4682255048682,30.8319076084514,15.7750229212603,187.215711592203,112.327114327654,99.8122580645161,82.3982287414941,0.65741935483871,0.0791860465116279,0.108139534883721,0,0.0172674418604651,0.0113953488372093,0,0.00726744186046512,0.00517441860465116,0.00784883720930233,0,0
"66","sample_00066","21.04.22",16,"t2",66,NA,0.97,0.0281976744186046,38707.439625,1125.2162681686,102.840272263558,116.346231110387,42.1997347482853,25.0402445837895,199.685462061711,183.366884251536,125.264482758621,194.437731124428,0.722931034482759,0.0494186046511628,0.0868023255813954,0.00726744186046512,0,0.0151744186046512,0.00122093023255814,0.0127906976744186,0.00401162790697674,0.0270348837209302,0.00156976744186047,0
"67","sample_00067","21.04.22",16,"t2",67,NA,0.528,0.0153488372093023,21300.319305,619.195328633721,69.5082036776862,34.8203175080217,34.6462174660004,13.1932502252468,336.812518987761,229.167525981674,229.514411764706,238.991375054405,0.542794117647059,0.0607558139534884,0.0412790697674419,0.115639534883721,0,0.0169767441860465,0.0381395348837209,0.0218023255813953,0,0.0107558139534884,0.00168604651162791,0
"68","sample_00068","21.04.22",16,"t2",68,NA,0.222,0.00645348837209302,4546.084095,132.153607412791,83.0989324511273,52.7905371923346,39.953133390859,19.2160496550949,205.820633673246,160.425645878406,95.0498591549296,124.153831360166,0.735352112676056,0.0486627906976744,0.111860465116279,0.0109883720930233,0,0.028546511627907,0,0.00726744186046512,0.00726744186046512,0.0268023255813954,0.00726744186046512,0
"69","sample_00069","21.04.22",16,"t2",69,NA,1.288,0.0374418604651163,26026.207605,756.57580247093,74.0347651465515,31.2976499904763,34.8869979157988,15.3050867824871,310.172285399412,269.016211112275,198.947160493827,287.465419073471,0.791604938271605,0.0162790697674419,0.100058139534884,0.0545348837209302,0,0.037093023255814,0,0.0156395348837209,0,0.0398837209302326,0,0
"70","sample_00070","21.04.22",16,"t2",70,NA,1.422,0.0413372093023256,16232.012415,471.860826017442,83.4146262225809,45.2512279801403,42.1463066079673,17.9114373024219,273.005278292038,204.586923156514,147.009491525424,171.903148528103,0.709491525423729,0.0719186046511628,0.0727325581395349,0.0234883720930233,0,0.0388953488372093,0.00168604651162791,0.0144767441860465,0.0047093023255814,0.00476744186046512,0,0
"71","sample_00071","21.04.22",16,"t2",71,NA,0.372,0.0108139534883721,7937.36658,230.737400581395,91.0905568640335,40.9852431498732,38.4582475630726,16.4804958431795,289.742273516142,211.409699644094,199.015,232.920408609829,0.607352941176471,0.0184302325581395,0.0706976744186047,0.0196511627906977,0,0.00726744186046512,0,0.0126162790697674,0.000755813953488372,0.0255232558139535,0,0
