"contrast","estimate","SE","df","t.ratio","p.value","combination","system_nr_unconnected_systems"
"high SL_conn - SL_unc",0.208664856731325,0.0709170533236057,37.2727834957471,2.94237911689807,0.00557430548368747,1,"1001, 1009, 1012, 1020, 1023, 1026, 1032, 1038, 1045, 1048, 1052, 1057, 1065"
"high MM_conn - MM_unc",0.0744633887156535,0.0872373539709431,35.6065040509792,0.853572298174651,0.399048057453541,1,"1001, 1009, 1012, 1020, 1023, 1026, 1032, 1038, 1045, 1048, 1052, 1057, 1065"
"low SL_conn - SL_unc",0.25002718324874,0.0661114429858494,36.0420389683106,3.78190479524484,0.000566081324818085,1,"1001, 1009, 1012, 1020, 1023, 1026, 1032, 1038, 1045, 1048, 1052, 1057, 1065"
"low MM_conn - MM_unc",0.0149319984761667,0.0875556154117539,36.2055065690065,0.170543013214458,0.865532602202417,1,"1001, 1009, 1012, 1020, 1023, 1026, 1032, 1038, 1045, 1048, 1052, 1057, 1065"
"high SL_conn - SL_unc",0.225338609538176,0.0683166095182502,37.3153909748994,3.29844544580303,0.00214293479552928,2,"1003, 1006, 1015, 1019, 1022, 1027, 1034, 1038, 1041, 1049, 1050, 1059, 1063"
"high MM_conn - MM_unc",0.0731849739915313,0.0841418350675304,36.0256160551904,0.869781054011891,0.390178591141989,2,"1003, 1006, 1015, 1019, 1022, 1027, 1034, 1038, 1041, 1049, 1050, 1059, 1063"
"low SL_conn - SL_unc",0.250889106762138,0.0637675750476674,36.2897091048326,3.93443072869862,0.000361503043846962,2,"1003, 1006, 1015, 1019, 1022, 1027, 1034, 1038, 1041, 1049, 1050, 1059, 1063"
"low MM_conn - MM_unc",-0.0220455888039366,0.0842850807684741,36.2183977107056,-0.261559799230596,0.795142594623897,2,"1003, 1006, 1015, 1019, 1022, 1027, 1034, 1038, 1041, 1049, 1050, 1059, 1063"
"high SL_conn - SL_unc",0.22688259711562,0.0649486598620918,36.7707777186389,3.49326063997887,0.00126094237422096,3,"1004, 1006, 1015, 1018, 1022, 1030, 1031, 1039, 1043, 1048, 1054, 1060, 1065"
"high MM_conn - MM_unc",0.0421602705820231,0.0800107319003756,35.5735966138681,0.526932694910458,0.601511072197041,3,"1004, 1006, 1015, 1018, 1022, 1030, 1031, 1039, 1043, 1048, 1054, 1060, 1065"
"low SL_conn - SL_unc",0.251935736602799,0.0606680353136044,35.9775424051175,4.15269318184603,0.000192776998443996,3,"1004, 1006, 1015, 1018, 1022, 1030, 1031, 1039, 1043, 1048, 1054, 1060, 1065"
"low MM_conn - MM_unc",0.0126687097412947,0.0804995894096686,36.3676792936257,0.157376078986226,0.875818984693985,3,"1004, 1006, 1015, 1018, 1022, 1030, 1031, 1039, 1043, 1048, 1054, 1060, 1065"
"high SL_conn - SL_unc",0.237604563513781,0.0697850733414324,34.2813958159123,3.40480495522689,0.00170289292804902,4,"1001, 1010, 1013, 1017, 1024, 1028, 1032, 1039, 1045, 1047, 1055, 1061, 1057"
"high MM_conn - MM_unc",0.0385362006572669,0.0859133441398423,32.7830932694864,0.448547324552295,0.65670907891285,4,"1001, 1010, 1013, 1017, 1024, 1028, 1032, 1039, 1045, 1047, 1055, 1061, 1057"
"low SL_conn - SL_unc",0.245357920710615,0.0649443836845515,32.7830928182652,3.77796980724877,0.000633501824717211,4,"1001, 1010, 1013, 1017, 1024, 1028, 1032, 1039, 1045, 1047, 1055, 1061, 1057"
"low MM_conn - MM_unc",-0.00632367618358454,0.0859133441398427,32.7830935656396,-0.0736052850333864,0.94177174779209,4,"1001, 1010, 1013, 1017, 1024, 1028, 1032, 1039, 1045, 1047, 1055, 1061, 1057"
"high SL_conn - SL_unc",0.21544545346974,0.0686519638859423,37.2084390261344,3.13822709904816,0.00331936183854593,5,"1005, 1006, 1014, 1018, 1022, 1027, 1031, 1038, 1045, 1047, 1052, 1062, 1057"
"high MM_conn - MM_unc",0.0769868808515928,0.0845414358160336,35.9792587172796,0.91064080126484,0.368545500196163,5,"1005, 1006, 1014, 1018, 1022, 1027, 1031, 1038, 1045, 1047, 1052, 1062, 1057"
"low SL_conn - SL_unc",0.247874729191386,0.0640990027164646,36.5315456130289,3.86706062008226,0.000436399984818444,5,"1005, 1006, 1014, 1018, 1022, 1027, 1031, 1038, 1045, 1047, 1052, 1062, 1057"
"low MM_conn - MM_unc",-0.0153684003047831,0.0851392175891417,37.088144286273,-0.180509061980658,0.85773569598057,5,"1005, 1006, 1014, 1018, 1022, 1027, 1031, 1038, 1045, 1047, 1052, 1062, 1057"
