"contrast","estimate","SE","df","t.ratio","p.value","combination","system_nr_unconnected_systems"
"low MM_conn - MM_unc",50.8579622348699,14.0008084430963,31.9980199983383,3.63250182598901,0.000971215386872543,5,"1002, 1008, 1014, 1020, 1021, 1028, 1032, 1040, 1044, 1049, 1053, 1061, 1059"
"high SL_conn - SL_unc",-29.057858198461,11.0275871715478,32.1597833095215,-2.63501505328681,0.012837506330052,6,"1004, 1007, 1015, 1018, 1021, 1027, 1034, 1038, 1041, 1055, 1047, 1061, 1064"
"high MM_conn - MM_unc",9.03302579133124,13.7299298353247,32.1354550463773,0.657907644079204,0.515283113080879,6,"1004, 1007, 1015, 1018, 1021, 1027, 1034, 1038, 1041, 1055, 1047, 1061, 1064"
"low SL_conn - SL_unc",-28.207677048904,10.3276727720044,31.474187434625,-2.73127137852078,0.010249678167456,6,"1004, 1007, 1015, 1018, 1021, 1027, 1034, 1038, 1041, 1055, 1047, 1061, 1064"
"low MM_conn - MM_unc",50.5806823995274,13.7360087146515,32.1875308227627,3.68234204347698,0.000841992660184406,6,"1004, 1007, 1015, 1018, 1021, 1027, 1034, 1038, 1041, 1055, 1047, 1061, 1064"
"high SL_conn - SL_unc",-35.1268965564223,11.251489797933,31.9307945249939,-3.12197737253209,0.00380018991806292,7,"1002, 1006, 1014, 1018, 1025, 1030, 1031, 1038, 1044, 1053, 1049, 1062, 1063"
"high MM_conn - MM_unc",7.3942791608654,13.9529859749938,31.2441308926956,0.52994242050535,0.599897961592316,7,"1002, 1006, 1014, 1018, 1025, 1030, 1031, 1038, 1044, 1053, 1049, 1062, 1063"
"low SL_conn - SL_unc",-28.2352093839165,10.5928895459476,31.9776407845931,-2.66548700063792,0.0119515160728744,7,"1002, 1006, 1014, 1018, 1025, 1030, 1031, 1038, 1044, 1053, 1049, 1062, 1063"
"low MM_conn - MM_unc",52.1884263120702,13.9584166993082,31.3891342496934,3.73885000256919,0.000740361192237049,7,"1002, 1006, 1014, 1018, 1025, 1030, 1031, 1038, 1044, 1053, 1049, 1062, 1063"
"high SL_conn - SL_unc",-35.7504093642291,11.7932354175929,33.7619750262152,-3.03143353781419,0.00465008884876267,8,"1004, 1007, 1015, 1016, 1023, 1028, 1032, 1040, 1041, 1047, 1051, 1063, 1056"
"high MM_conn - MM_unc",6.96105078452202,14.5929417518219,32.8042255623571,0.477014909187379,0.636514115975273,8,"1004, 1007, 1015, 1016, 1023, 1028, 1032, 1040, 1041, 1047, 1051, 1063, 1056"
"low SL_conn - SL_unc",-30.9998737283922,11.0312270777634,32.8042255833204,-2.81019269296716,0.00828427932335489,8,"1004, 1007, 1015, 1016, 1023, 1028, 1032, 1040, 1041, 1047, 1051, 1063, 1056"
"low MM_conn - MM_unc",53.5249511506362,14.5929417518219,32.804225559198,3.66786574365335,0.000859520315527777,8,"1004, 1007, 1015, 1016, 1023, 1028, 1032, 1040, 1041, 1047, 1051, 1063, 1056"
"high SL_conn - SL_unc",-29.9179592994355,11.4028518858516,32.8409869477095,-2.62372602914864,0.0130909263801211,9,"1004, 1006, 1012, 1020, 1023, 1026, 1033, 1039, 1042, 1046, 1055, 1063, 1059"
"high MM_conn - MM_unc",11.6142037132974,14.0857533851511,31.7540379406905,0.824535500212632,0.41578631498837,9,"1004, 1006, 1012, 1020, 1023, 1026, 1033, 1039, 1042, 1046, 1055, 1063, 1059"
"low SL_conn - SL_unc",-27.4589815932514,10.6487673477789,31.7745281956801,-2.57860658388586,0.0147611727717522,9,"1004, 1006, 1012, 1020, 1023, 1026, 1033, 1039, 1042, 1046, 1055, 1063, 1059"
"low MM_conn - MM_unc",49.4098251304825,14.1880090916821,32.6258935702005,3.48250588304525,0.00143569205575875,9,"1004, 1006, 1012, 1020, 1023, 1026, 1033, 1039, 1042, 1046, 1055, 1063, 1059"
"high SL_conn - SL_unc",-36.7184737513089,11.5134295922895,32.01298005759,-3.189186458907,0.00318455308814783,10,"1001, 1008, 1015, 1017, 1024, 1028, 1031, 1040, 1044, 1049, 1050, 1063, 1059"
"high MM_conn - MM_unc",8.31716160205979,14.3090434830841,31.639144885263,0.581252101993555,0.56518879600806,10,"1001, 1008, 1015, 1017, 1024, 1028, 1031, 1040, 1044, 1049, 1050, 1063, 1059"
"low SL_conn - SL_unc",-27.9697389941614,10.8297660356637,31.9499539932542,-2.582672506687,0.0145903720302159,10,"1001, 1008, 1015, 1017, 1024, 1028, 1031, 1040, 1044, 1049, 1050, 1063, 1059"
"low MM_conn - MM_unc",50.0016547675728,14.2799889874651,31.4154621293876,3.50151914062848,0.00141011773803779,10,"1001, 1008, 1015, 1017, 1024, 1028, 1031, 1040, 1044, 1049, 1050, 1063, 1059"
