"contrast","estimate","SE","df","t.ratio","p.value","combination","system_nr_unconnected_systems"
"low MM_conn - MM_unc",0.0197560651081694,0.0852575822372418,32.7136916891858,0.231722089575508,0.818197261471341,19,"1005, 1009, 1011, 1018, 1022, 1029, 1031, 1040, 1042, 1046, 1055, 1058, 1060"
"high SL_conn - SL_unc",0.247758830175883,0.0695501100110813,33.5289783962006,3.56230680492681,0.00112649637591347,20,"1001, 1007, 1015, 1018, 1024, 1030, 1034, 1037, 1043, 1049, 1050, 1058, 1060"
"high MM_conn - MM_unc",0.035573660825621,0.0855846288257527,32.0001508511435,0.415654788876256,0.680436836754282,20,"1001, 1007, 1015, 1018, 1024, 1030, 1034, 1037, 1043, 1049, 1050, 1058, 1060"
"low SL_conn - SL_unc",0.249569447424355,0.0647990682256916,32.2239339442537,3.85143574217947,0.000526311293320222,20,"1001, 1007, 1015, 1018, 1024, 1030, 1034, 1037, 1043, 1049, 1050, 1058, 1060"
"low MM_conn - MM_unc",-0.0252045909863567,0.0857265229915507,32.2306515966406,-0.294011585992365,0.77063420676523,20,"1001, 1007, 1015, 1018, 1024, 1030, 1034, 1037, 1043, 1049, 1050, 1058, 1060"
"high SL_conn - SL_unc",0.242033218829785,0.0715686736415807,36.4591313169545,3.38183183388167,0.00173087224849733,21,"1005, 1009, 1013, 1017, 1021, 1030, 1034, 1037, 1043, 1052, 1048, 1058, 1060"
"high MM_conn - MM_unc",0.0324374639390385,0.0880695373817202,35.0431104522412,0.368316501975532,0.71485293350302,21,"1005, 1009, 1013, 1017, 1021, 1030, 1034, 1037, 1043, 1052, 1048, 1058, 1060"
"low SL_conn - SL_unc",0.251109006014842,0.0668341326109221,35.5142380708086,3.75719705194177,0.000616885087280375,21,"1005, 1009, 1013, 1017, 1021, 1030, 1034, 1037, 1043, 1052, 1048, 1058, 1060"
"low MM_conn - MM_unc",0.0190113920466697,0.0884692041052008,35.6088629225992,0.214892766798974,0.831076927057188,21,"1005, 1009, 1013, 1017, 1021, 1030, 1034, 1037, 1043, 1052, 1048, 1058, 1060"
"high SL_conn - SL_unc",0.212095692671918,0.0667817921392338,37.2834634578862,3.17595089736015,0.00299468708893786,22,"1001, 1010, 1014, 1017, 1023, 1026, 1033, 1039, 1045, 1047, 1051, 1058, 1062"
"high MM_conn - MM_unc",0.0542632892944985,0.082088700980688,35.6954064889375,0.661032378953887,0.512835764829531,22,"1001, 1010, 1014, 1017, 1023, 1026, 1033, 1039, 1045, 1047, 1051, 1058, 1062"
"low SL_conn - SL_unc",0.250992110299292,0.0622854603906046,36.4245320821482,4.02970627053681,0.000272391283712427,22,"1001, 1010, 1014, 1017, 1023, 1026, 1033, 1039, 1045, 1047, 1051, 1058, 1062"
