"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time","time_point","culture_ID","comment"
"sample_00010",63.272016,15.8839477318496,2221.16094,313.266723289485,219.9332088,28.9167535051245,83.574504,13.2066992305112,34.5105036,6.43932971155852,2.550224,0.770429298675787,-0.02,0.61,5,125,134.79,91,18.2,611.76,122.35,27.98,0.14,3.76,94.03,699.41,3.52,"sample_00010-28","21.04.22",13,"t2",10,NA
"sample_00010",97.0784137931035,16.1968784062971,1969.99681034483,647.851955619801,181.845139655172,40.9085885963174,70.51455,14.8652610308457,34.4254189655172,8.48276621705963,2.1201724137931,0.438702149931682,-0.33,0.69,1.16,29,163.94,39,33.39,561.31,483.89,27.86,0.7,6.93,173.17,696.61,17.43,"sample_00010-31","21.04.22",13,"t2",10,NA
"sample_00010",61.2912461538462,5.21905278472172,682.848692307692,216.937581458457,107.373101538462,29.6569134838979,37.6511676923077,10.1051687861856,22.9454930769231,4.74918087264363,1.69709230769231,0.578682466985266,0.06,1.01,2.64,65,164.45,164,62.29,327.73,124.14,19.08,0.72,4,100.46,477.12,18.01,"sample_00010-32","21.04.22",13,"t2",10,NA
"sample_00010",132.336536,33.9599018411002,1845.47808,611.336564794015,174.68136,35.9211801044752,66.0627252,13.7597661101823,34.8380352,8.6801601091155,1.992168,0.556660806781339,0.02,0.84,5,125,332.47,289,57.8,856.59,171.32,50.11,0.75,6.49,162.17,1252.74,18.65,"sample_00010-34","21.04.22",13,"t2",10,NA
"sample_00010",76.504536,8.73899956216293,1634.73876,128.292839374379,161.3999196,10.3856089351053,64.157346,5.91818652163847,32.6040228,2.89114372856381,1.99128,0.305481893238821,0.01,0.36,5,125,758.2,758,151.64,2744.8,548.96,31.97,6.34,5.41,135.34,799.14,158.55,"sample_00010-35","21.04.22",13,"t2",10,NA
"sample_00010",64.2306666666667,7.91179091852543,611.7525,235.763409145327,93.4125,19.5544374457908,33.9516,6.52103697860595,22.10115,5.32651918692253,1.57222222222222,0.256640324988604,0.26,1.13,1.08,27,36.07,36,33.4,89.6,82.96,10.91,0.2,2.58,64.56,272.83,5.07,"sample_00010-38","21.04.22",13,"t2",10,NA
"sample_00010",77.9672068965518,4.95649859404882,2557.65879310345,652.589421671474,201.755498275862,42.6750381995989,76.8483310344827,16.3637585100506,41.1156,6.89305325861272,1.84496551724138,0.26003976107492,0.09,0.66,1.16,29,315.16,313,269.74,621.63,535.89,33.19,7.98,7.64,190.98,829.87,199.47,"sample_00010-39","21.04.22",13,"t2",10,NA
"sample_00010",79.521664,2.69248899702427,2148.46506,71.7084681117781,181.4911596,3.93556685152346,70.1295732,1.81463592632312,39.018834,1.2923153247769,1.799904,0.0881727980875091,-0.02,0.34,5,125,1835.27,1719,343.71,2848.85,569.77,34.43,5.94,4.96,123.9,860.84,148.55,"sample_00010-40","21.04.22",13,"t2",10,NA
"sample_00010",163.582774193548,6.39969134905982,13111.9468548387,2235.68792411841,590.845093548387,75.9104148871408,217.037409677419,30.8872494929606,76.806322983871,7.51253189810308,2.84700806451613,0.461645563122505,0.01,0.31,5,124,764.37,654,130.78,973.98,194.8,95.89,0.35,8.67,124.28,1198.6,8.86,"sample_00010-5","21.04.22",13,"t2",10,NA
"sample_00010",122.767888,10.9318421279277,11421.78246,1341.24935268834,512.6241168,45.0733596196545,198.3469356,16.1413683325613,73.170054,4.87024546095405,2.717872,0.245410287661953,0.06,0.17,5,125,730.35,726,145.25,1624.22,324.84,27.19,3.06,5.79,144.69,679.82,76.54,"sample_00010-50","21.04.22",13,"t2",10,NA
"sample_00010",57.1649384615385,4.3329751574298,1297.56392307692,438.566809685379,161.880306923077,42.8553575416763,57.4489384615385,15.8062119294984,28.3716830769231,5.00887825110539,2.05492307692308,0.591833150782705,0.06,1.03,2.6,65,122.35,69,26.6,340.67,131.03,16.31,0.33,3.72,92.93,407.8,8.15,"sample_00010-52","21.04.22",13,"t2",10,NA
"sample_00010",147.600745283019,16.9953966406376,10292.1045283019,2448.83306809634,467.34111509434,79.7090789212981,186.200278301887,37.8039336352059,70.1899386792453,8.80973631449963,2.68978301886792,0.608631861593681,-0.09,0.32,4.24,106,313.22,213,50.3,745.45,175.81,14.51,1.52,2.84,70.92,362.74,38.05,"sample_00010-58","21.04.22",13,"t2",10,NA
"sample_00010",142.989496,4.43628949072853,5585.90418,256.007311625318,336.106584,17.1065306206674,134.0765136,7.5602688010312,53.1267012,2.2741108616395,2.531896,0.219185656465016,-0.01,0.32,5,125,565.74,566,113.15,926.88,185.38,15.75,0.62,4.04,101.05,393.76,15.43,"sample_00010-6","21.04.22",13,"t2",10,NA
"sample_00010",87.1116476190476,19.0883361078177,1838.32971428571,785.937767261563,164.363155714286,38.0986132731165,62.9317542857143,14.3761838205558,34.7500414285714,12.1373578516204,1.99682857142857,0.561211112360903,-0.1,0.85,4.2,105,868.85,770,183.32,1912.94,455.46,31.32,0.4,9.26,232.01,782.98,4.89,"sample_00010-64","21.04.22",13,"t2",10,NA
"sample_00010",66.284,4.07555675542209,1065.10427419355,469.408399955551,153.189943548387,51.5563270277741,56.2369935483871,17.2875600670624,23.5170435483871,6.31971845364098,2.48858064516129,0.852822129723565,-0.08,0.99,1.24,31,131.95,121,97.73,249.58,201.27,17.93,0.89,4.26,106.65,448.35,22.22,"sample_00010-74","21.04.22",13,"t2",10,NA
"sample_00010",54.6763457943925,3.42607311133371,1706.77976635514,177.288957360101,191.891346728972,11.217709545415,84.6511317757009,6.19249748723828,25.6552359813084,1.8836337227174,3.31435514018691,0.322425689912857,0.09,0.53,4.28,107,487.8,266,62.16,1777.24,415.24,28,3.5,6.35,158.78,699.97,87.6,"sample_00010-78","21.04.22",13,"t2",10,NA
"sample_00010",55.8670181818182,7.33423326672764,834.738136363636,634.007433126594,124.812384545455,63.9567160275849,45.6301718181818,22.3023853932417,20.4201,7.76551034671901,2.25854545454545,0.776276745663933,-0.54,1.18,2.24,55,60.78,59,26.4,395.63,176.62,31.07,0.64,6.13,150.78,776.7,16.12,"sample_00010-79","21.04.22",13,"t2",10,NA
"sample_00010",85.8252799999999,4.27468362270163,2799.31626,73.3821266148271,198.4555404,3.69080477380402,71.8042644,2.55959769799815,49.67811,1.59361336981706,1.448072,0.0905276803150606,0.04,0.22,5,125,559.07,499,99.88,1980.53,396.11,24.74,5.12,4.19,104.7,618.58,128.12,"sample_00010-8","21.04.22",13,"t2",10,NA
"sample_00010",58.2485,5.25526525573765,686.9367,276.849354785252,101.053413,24.9839413041511,35.289027,8.38269234126404,23.696388,5.93224794927604,1.51822,0.250461638270011,-0.04,0.89,2.12,50,72.2,33,15.42,367.84,173.51,61.1,0.21,10.68,189.01,1102.54,5.16,"sample_00010-83","21.04.22",13,"t2",10,NA
"sample_00010",60.2224871794872,3.84257658809263,1895.11961538462,441.968865606288,209.441492307692,40.6199686553261,77.9635384615385,16.5672285016847,30.8324423076923,2.52122022562954,2.53615384615385,0.56661861946024,0.11,0.94,1.56,39,73.03,44,28.07,209.17,134.08,21.8,0.23,5.14,128.47,544.98,5.65,"sample_00010-89","21.04.22",13,"t2",10,NA
"sample_00011",56.0330487804878,6.09419299765629,526.880304878049,163.237745140905,88.033006097561,18.7263888255149,32.8124085365854,7.80646163749051,20.2289268292683,3.28674642844395,1.64890243902439,0.410941949046098,-0.02,0.81,5,123,211.53,164,32.76,879.58,175.92,42.88,0.58,5.17,101.7,489.58,14.48,"sample_00011-1","21.04.22",13,"t2",11,NA
"sample_00011",46.5367,2.46398008441835,271.461375,113.636818191561,61.012035,17.5687633620604,22.22154,6.79353081788957,15.20937,2.087754638601,1.455325,0.358880766393491,-0.01,0.06,1.88,40,1314.12,1314,699,1321.86,703.12,84.27,21.37,12.76,87.09,969.62,534.2,"sample_00011-104","21.04.22",13,"t2",11,NA
"sample_00011",48.8356052631579,1.76560975669725,792.931381578948,222.895180055845,140.835872368421,31.4676457807013,63.9117710526316,15.4348759509528,15.5513605263158,2.11465278739503,4.10386842105263,0.98051718760664,0,0.42,1.52,38,596.2,596,392.23,606.26,398.86,30.27,2.1,5.16,128.89,756.81,52.57,"sample_00011-108","21.04.22",13,"t2",11,NA
"sample_00011",55.7204112903226,5.96037754166807,1108.09469758064,536.455405107701,148.889921370968,63.8205218545607,58.5644697580645,26.5115098905264,23.9033286290323,3.94647846943092,2.48623387096774,1.12828783236573,0.07,1.03,5,124,133.48,83,16.58,942.7,188.54,28.97,1.14,5.54,132.83,724.31,28.59,"sample_00011-11","21.04.22",13,"t2",11,NA
"sample_00011",62.19432,8.35826854438167,232.2594,46.5572954936979,53.677242,5.78747502076467,20.850372,2.12109680963647,14.100804,1.78445083510306,1.49376,0.187375354124638,-0.37,1.06,1.08,25,85.15,85,78.85,148.56,137.56,21.82,1.31,4.11,61.04,252.58,32.65,"sample_00011-112","21.04.22",13,"t2",11,NA
"sample_00011",46.2799166666667,1.39588348623474,343.54125,71.7591707690682,70.2840375,8.67059706889056,28.0155375,3.45662537875506,15.4764,1.73511026775987,1.81683333333333,0.186261183748597,-0.01,0.35,1.44,36,944.63,945,656,970.06,673.65,33.08,11.45,3.73,93.19,827.05,286.18,"sample_00011-115","21.04.22",13,"t2",11,NA
"sample_00011",55.60264,5.72167597316866,1292.12334,111.633910057799,183.427092,16.0060116939061,81.6274908000001,8.33635190030393,20.2996368,2.22224929330136,4.081544,0.640863612182307,-0.02,0.59,5,125,470.23,470,94.05,1579.42,315.88,23.52,1.37,4.38,109.4,587.91,34.28,"sample_00011-14","21.04.22",13,"t2",11,NA
"sample_00011",49.165336,3.81271805075862,757.00818,492.714176551002,106.8011568,42.0023776393125,43.1724492,18.6627612506745,20.5616232,5.1322555504989,2.04356,0.540024885925968,0.02,0.31,5,125,1914.65,1915,382.93,2120.58,424.12,29.13,1.24,5.29,132.2,728.33,31.02,"sample_00011-15","21.04.22",13,"t2",11,NA
"sample_00011",75.3606161616162,18.6507471589172,1539.68113636364,250.007309415153,164.661954545455,29.6002657884002,65.0580136363637,17.4393312804177,31.5287181818182,6.9784874793622,2.28127272727273,1.09711169801533,-0.08,0.79,3.96,99,152.77,133,33.47,444,112.12,22.04,0.25,3.32,82.94,551.01,6.2,"sample_00011-16","21.04.22",13,"t2",11,NA
"sample_00011",152.370456,16.6546736686171,11409.71022,2519.90395889499,545.5998,50.2124318403787,219.4371,27.5893161177847,66.2755932,12.3135557298381,3.463312,0.930253212285635,0,0.27,5,125,1438.87,1439,287.77,1490.7,298.14,37.82,5.14,4.43,110.84,945.44,128.42,"sample_00011-17","21.04.22",13,"t2",11,NA
"sample_00011",47.5151351351351,2.66514634955842,473.899256756757,291.546043466661,78.9970013513513,22.7343432601718,29.9403364864865,9.15713045899242,18.9248837837838,4.73332465817946,1.58921621621622,0.285795005703888,-0.08,0.42,1.56,37,343.08,235,150.91,662.94,424.96,46.55,0.99,9.86,182.5,766.77,24.83,"sample_00011-19","21.04.22",13,"t2",11,NA
"sample_00011",63.815,6.05267373169293,1808.74840909091,723.349805717817,177.3657,49.1576098949569,73.5260931818182,22.9058264512562,30.1022693181818,5.46208971454997,2.40840909090909,0.58634612835851,-0.12,1.2,1.76,44,91.15,47,26.83,241.56,137.25,38.14,0.58,6.26,156.52,953.49,14.39,"sample_00011-20","21.04.22",13,"t2",11,NA
"sample_00011",53.005325203252,6.63197760543186,949.878109756097,470.259230580367,120.804947560976,36.5337584937827,47.272587804878,15.9242128325492,24.5221902439024,5.14391649286415,1.92125203252033,0.512346027946341,0.04,0.66,5,123,1062.78,1063,212.56,1952.39,390.48,47.99,1.02,7.16,163.44,731.03,25.45,"sample_00011-21","21.04.22",13,"t2",11,NA
"sample_00011",44.5208760330579,0.890645595156007,236.277334710744,37.1374788353125,56.6133099173554,5.26121922869603,22.936823553719,2.11985873017003,13.0866210743802,1.42502640005884,1.76902479338843,0.218190416181597,-0.01,0.07,5,121,2714.42,2714,542.88,2969.98,594,72.31,13.76,6.29,91.36,753.31,344.11,"sample_00011-24","21.04.22",13,"t2",11,NA
"sample_00011",53.6127592592592,2.61697091742032,1313.263125,405.361752423604,155.5482375,30.7056580663138,62.9106,13.2637222504525,26.2034625,2.91860728331364,2.39891666666667,0.417276486143001,0.04,0.26,4.32,108,1979.09,1979,458.12,2268.26,525.06,33.28,3.29,5.69,142.19,831.98,82.23,"sample_00011-25","21.04.22",13,"t2",11,NA
"sample_00011",87.0784230769231,4.5799386730467,3902.53326923077,413.627841738986,302.680877884615,26.7699618506203,134.496995192308,14.1596319825378,36.9894288461538,1.96987960121151,3.65092307692308,0.469611973581939,0.01,0.48,2.08,52,394.49,170,81.68,821.85,395.12,26.69,3.85,6.29,157.18,667.29,96.13,"sample_00011-27","21.04.22",13,"t2",11,NA
"sample_00011",133.767984,20.8896971904673,8473.66272,1392.99484674979,427.7544228,73.1670838119207,164.4883848,32.4978311260246,66.240828,3.85427515120882,2.514288,0.588871211288063,0.01,0.19,5,125,1247.46,1142,228.31,1459.8,291.96,22.11,1.29,5.53,138.13,552.72,32.36,"sample_00011-29","21.04.22",13,"t2",11,NA
"sample_00011",50.7468765432099,7.19321056341102,876.42,179.641792079144,152.8885,19.6701634447566,67.24965,9.80384216305972,16.7708,4.0197548807732,4.20258024691358,1.00880269210829,-0.03,0.61,3.24,81,539.94,533,164.48,905.81,279.57,19.34,2.72,4.88,121.9,483.38,68.05,"sample_00011-30","21.04.22",13,"t2",11,NA
"sample_00011",51.4633225806452,8.74629502099505,615.622862903226,517.601074819045,86.7594592741935,37.7520564326657,33.2565423387097,14.0948193196082,20.4914322580645,8.19977761107613,1.63013709677419,0.346465154096173,0.06,0.32,5,124,2212.9,2213,442.58,2877.69,575.54,57.26,1.29,8.62,201.57,911.65,32.33,"sample_00011-31","21.04.22",13,"t2",11,NA
"sample_00011",131.653264,14.5936087381539,9168.07896,1357.87811520361,428.4543924,56.9581246900102,168.3025776,27.5006391228257,69.8521644,5.57425566923881,2.4428,0.516995351573287,0.03,0.16,5,125,760.46,421,84.16,1477.12,295.42,23.93,1.17,6.09,152.31,598.23,29.26,"sample_00011-32","21.04.22",13,"t2",11,NA
"sample_00011",76.779672,13.3980712512828,3339.549,292.201612760089,291.4593516,31.9350611510731,129.7125252,18.0754194524219,33.2499168,3.65732468504679,3.983064,0.773506623029802,-0.06,0.36,5,125,1313.07,1219,243.7,2034.29,406.86,32.77,2.36,8.22,205.53,819.15,58.99,"sample_00011-33","21.04.22",13,"t2",11,NA
"sample_00011",83.978384,9.62131756434302,964.20456,47.208472062568,119.8224576,5.00503378295798,47.6640288,3.42888393222282,25.872372,2.02236653229417,1.861304,0.256972454404321,0.01,0.15,5,125,2434.44,2434,486.89,2672.79,534.56,28.92,5.35,5.42,135.51,723.1,133.64,"sample_00011-35","21.04.22",13,"t2",11,NA
"sample_00011",76.2604262295082,18.0930019597634,1129.89024590164,372.773335016217,144.591141393443,37.7329082491371,58.1142467213115,18.830299775568,25.287768442623,6.00548801958648,2.49965573770492,1.24438711238211,0,0.94,4.88,122,208.35,160,32.84,636.9,130.51,17.88,0.18,4.28,107.45,446.89,4.38,"sample_00011-39","21.04.22",13,"t2",11,NA
"sample_00011",59.0806274509804,4.61302028361688,571.35375,337.614700535304,88.8404426470588,30.9415276368964,33.7910161764706,12.8267437565038,20.1331058823529,5.45906209408212,1.6868137254902,0.443495470422183,-0.03,0.87,4.2,102,96.14,37,8.79,411.01,97.86,16.39,0.09,2.84,66.84,409.75,2.17,"sample_00011-4","21.04.22",13,"t2",11,NA
"sample_00011",128.764038095238,60.488752091405,1278.77014285714,594.288924361888,156.062468571429,57.009112624587,62.2657414285714,26.5522095030574,25.7791757142857,6.75171063905401,2.51524761904762,1.13059488919765,-0.23,0.8,4.2,105,95.6,74,17.71,561.45,133.68,20.56,0.2,4.49,112.25,514.11,5.11,"sample_00011-41","21.04.22",13,"t2",11,NA
"sample_00011",59.4682631578947,6.40585202757186,220.138815789474,41.1843541481505,53.9799986842105,5.92214947043731,21.3632171052632,2.4490162660247,13.0513381578947,1.29285973641059,1.64392105263158,0.183414370856539,0.01,0.28,1.88,38,360.96,361,192,375.82,199.9,26.46,6.2,4.82,26.64,264.03,154.94,"sample_00011-43","21.04.22",13,"t2",11,NA
"sample_00011",48.5004259259259,1.58641037306493,431.02125,55.1347100564343,76.236,5.88065513384415,28.543125,2.46523236860196,19.199175,1.42961281220007,1.49285185185185,0.152933874896458,0,0.28,2.16,54,1278.86,1279,592.06,1323.73,612.84,31.73,18.65,2.83,70.78,793.35,466.29,"sample_00011-57","21.04.22",13,"t2",11,NA
"sample_00011",70.516224,18.3918288202301,1736.95914,199.510488524439,192.3478164,27.9870852604727,82.22796,16.890659681765,27.8796816,5.21223272703625,3.135984,1.02360588106064,-0.1,0.56,5,125,595.22,595,119.04,1618.14,323.63,27.68,0.34,7.81,195.34,691.94,8.39,"sample_00011-6","21.04.22",13,"t2",11,NA
"sample_00011",55.1931166666667,6.19930615333429,1287.869625,311.442462268016,142.1059275,19.5694162866393,54.48465,8.29127684430951,29.7443475,4.73138859998878,1.85206666666667,0.307716734514984,-0.05,0.17,2.4,60,1343.65,1321,550.55,1627.17,677.99,38.54,11.59,6.29,157.3,963.52,289.76,"sample_00011-61","21.04.22",13,"t2",11,NA
"sample_00011",85.9823880597015,15.9385861972868,1786.64843283582,931.987444194167,165.948326865672,53.2602453949532,62.5274059701493,21.7370147899504,33.7571731343284,9.9232268728448,1.86426865671642,0.432188917099131,0,0.74,2.72,67,90.23,74,27.23,290.62,106.85,21.9,0.33,3.62,90.75,547.54,8.31,"sample_00011-64","21.04.22",13,"t2",11,NA
"sample_00011",62.0565952380953,9.51035052388743,1389.91660714286,760.28032794611,172.550683928571,70.4713835149277,65.0177357142857,28.2034283656843,25.4500071428571,6.55173339291794,2.51297619047619,0.914612169781828,-0.16,1.23,3.4,84,92.77,49,14.39,556.69,163.73,35.82,0.43,6.24,137.17,805.69,10.64,"sample_00011-70","21.04.22",13,"t2",11,NA
"sample_00011",60.0364,4.89459419349422,1555.3670625,794.025360276053,170.85816,70.161184025602,69.06627,32.6038623534526,27.92161125,5.28905602931194,2.487425,1.22194120075447,0.15,0.9,3.36,80,115.8,22,6.55,680.61,202.56,67.74,0.78,9.87,160.19,846.69,19.47,"sample_00011-72","21.04.22",13,"t2",11,NA
"sample_00011",53.817085106383,9.10441248213048,936.338457446808,547.725515989204,110.853239361702,39.0512775872257,42.0357255319149,14.7725012386811,25.763514893617,8.53943028951908,1.63204255319149,0.280075452368512,0.12,0.46,1.92,47,536.68,537,279.52,679.31,353.81,39.75,2.08,6.38,130.54,563.27,51.97,"sample_00011-73","21.04.22",13,"t2",11,NA
"sample_00011",46.4979054054054,1.85301049512378,332.039797297297,106.536223151806,69.5694222972973,10.214004847992,27.3121054054054,4.42223435382018,15.1307452702703,2.87721235909459,1.82867567567568,0.240441210204502,0.02,0.3,3.04,74,1500.78,1501,493.68,1800.61,592.31,54.21,3.69,7.02,127.16,769.77,92.21,"sample_00011-78","21.04.22",13,"t2",11,NA
"sample_00011",52.750128,2.92534277279135,620.0145,214.004421644194,95.718672,20.1310472578041,38.3799708,8.01805663603574,20.201238,3.24432161150013,1.912168,0.329727691558724,0.01,0.19,5,125,2192.6,2193,438.52,2555.66,511.13,32.65,1.75,6.82,170.58,816.15,43.67,"sample_00011-8","21.04.22",13,"t2",11,NA
"sample_00011",92.6851066666667,11.7938569689769,3854.8062,618.59036055373,295.979238,45.3341853671893,127.568628,21.6278150904252,38.700018,4.81935453814097,3.35662666666667,0.763145053218752,-0.03,0.57,3,75,578.44,322,107.3,1240.92,413.64,41.1,0.6,8.15,203.7,1027.57,15.03,"sample_00011-80","21.04.22",13,"t2",11,NA
"sample_00011",55.026712,4.22446395686349,1585.66248,77.9369620519086,193.2417324,7.50795306037435,86.3360532,4.76213260486944,23.5073988,2.50312883123998,3.71996,0.461162440767018,0.03,0.41,5,125,557.65,558,111.53,1567.14,313.43,19.57,2.25,4,99.91,489.24,56.15,"sample_00011-9","21.04.22",13,"t2",11,NA
"sample_00011",62.05764,6.92833734438148,231.6033,49.3345390727471,53.127495,6.17153935028923,20.525724,2.4857409372389,14.298363,2.0540218268769,1.45754,0.230952085321362,-0.01,0.28,2.16,50,329.94,330,152.75,364.53,168.76,21.44,3.63,3.14,37.66,272.62,90.8,"sample_00011-93","21.04.22",13,"t2",11,NA
"sample_00012",74.9670101010101,21.8027131313434,2128.84568181818,547.59705993501,195.999177272727,41.1621608975405,78.1458136363637,18.875101360029,34.3938681818182,7.47637541374275,2.36646464646465,0.735540441501562,-0.1,0.45,4.04,99,220.84,221,54.66,543.7,134.58,21.93,0.64,3.47,77.66,521.42,16.12,"sample_00012-10","21.04.22",13,"t2",12,NA
"sample_00012",89.609,9.38027490713003,1716.44225806452,1064.87095356811,167.537525806452,72.2191252211362,60.28425,25.7591773386593,32.2201016129032,10.7513945641057,1.83829032258065,0.37759583274081,0.09,0.71,1.24,31,46.08,46,37.16,137.55,110.93,11.28,0.66,2.77,69.33,282.05,16.51,"sample_00012-11","21.04.22",13,"t2",12,NA
"sample_00012",82.5383947368421,29.5381170185598,1694.20559210526,691.053900234907,168.553539473684,46.2340376274329,60.359175,17.6671752082275,34.1570605263158,7.49028696654791,1.75923684210526,0.356279303903213,-0.2,0.63,1.52,38,83.27,52,34.12,151.06,99.38,12.76,1.21,2.33,58.19,319.1,30.23,"sample_00012-115","21.04.22",13,"t2",12,NA
"sample_00012",61.3123125,10.9087361215753,1914.479296875,794.324220141702,188.5663546875,47.1843222445579,76.908740625,21.7079674224712,30.4771359375,8.05653313481027,2.5848125,0.782690085641367,-0.1,0.64,1.28,32,126.06,126,98.48,171.47,133.96,10.76,1.3,2.12,53.12,268.99,32.4,"sample_00012-118","21.04.22",13,"t2",12,NA
"sample_00012",129.597212121212,7.0409726190597,8748.49704545455,1587.74070341066,423.189409090909,55.8496183276216,171.621081818182,28.4235346273939,64.5846136363636,2.95980065075845,2.64787878787879,0.404235138685994,-0.05,0.1,1.32,33,413.04,413,312.91,444.37,336.64,22.07,4.63,5.25,131.29,551.72,115.73,"sample_00012-12","21.04.22",13,"t2",12,NA
"sample_00012",73.3763,10.8196083686853,2042.658,1005.28157551032,192.972105,63.4468272217392,71.29647,26.4016104772907,34.012575,7.44741502199149,2.02446666666667,0.468898763673687,-0.07,0.68,1.2,30,90.63,91,75.53,157.47,131.22,20.56,0.85,4.09,102.22,514.12,21.29,"sample_00012-120","21.04.22",13,"t2",12,NA
"sample_00012",75.1131538461538,18.1530481048056,1583.47211538462,572.280019131671,165.394834615385,35.1196334776768,65.1864634615385,14.1292448001481,30.0896307692308,6.53238130655394,2.20319230769231,0.462936800803805,0.07,1,1.04,26,126.74,127,121.87,171.54,164.94,18.9,2.46,4,100.1,472.43,61.48,"sample_00012-123","21.04.22",13,"t2",12,NA
"sample_00012",92.83068,8.73215500664069,2311.4403,1089.93265158151,220.169664,75.2120731288528,71.983728,22.2961167628519,38.556162,8.97614399616283,1.86732,0.351142150702532,0.21,0.59,1.04,25,53.94,54,51.87,146.59,140.95,38.63,0.61,7.83,117.99,491.66,15.17,"sample_00012-125","21.04.22",13,"t2",12,NA
"sample_00012",46.9259615384615,0.746395149007239,312.909230769231,31.0949445952974,62.6276423076923,3.70908473941193,24.3763269230769,1.56372915392857,16.33365,1.13107154017772,1.49869230769231,0.134381180001001,0,0.04,1.04,26,602.1,602,578.94,602.67,579.49,27.91,20.82,1.95,48.78,697.84,520.48,"sample_00012-127","21.04.22",13,"t2",12,NA
"sample_00012",63.9881944444444,0.687086844976443,2644.4475,89.248818413547,201.305925,11.6285522093835,74.55015,3.84730845087093,45.2012625,0.923155251869137,1.65147222222222,0.12383848608135,0.03,0.17,1.44,36,642.83,643,446.41,712.05,494.48,25.88,11.95,3.44,86,646.89,298.72,"sample_00012-17","21.04.22",13,"t2",12,NA
"sample_00012",159.381984,4.29340978294153,13119.90048,630.538571607038,582.7005216,5.14680656856337,233.529156,1.94272222421728,71.5161312,3.03122146441284,3.270432,0.122487282815862,0.01,0.05,5,125,1524.82,1525,304.96,1566.77,313.35,19.11,5.94,3.42,85.46,477.81,148.46,"sample_00012-18","21.04.22",13,"t2",12,NA
"sample_00012",57.3135161290323,5.36732642710926,1462.20350806452,392.322748653134,178.742112096774,40.4572571344227,79.2726096774194,19.8246274971678,23.1370620967742,2.21060030752878,3.3911935483871,0.791092745774293,0.11,0.62,2.52,62,419.97,412,163.34,764.21,303.26,31.87,0.93,5.7,143.82,796.83,23.25,"sample_00012-2","21.04.22",13,"t2",12,NA
"sample_00012",147.485104,9.57674400761991,10393.14888,1016.13013688753,474.990318,46.4837944299124,191.5707348,21.7269779207723,69.2808228,2.92580565524063,2.778104,0.386798831268875,0.01,0.13,5,125,1074.84,1075,214.97,1446.8,289.36,18.03,2.53,4.29,107.25,450.72,63.17,"sample_00012-20","21.04.22",13,"t2",12,NA
"sample_00012",68.674808,1.15583726597621,2151.48312,72.0029312103938,183.1229208,3.55044582860551,69.669234,1.58041647791119,39.3247872,1.16729467421373,1.77344,0.0753325316352812,0.05,0.32,5,125,923.26,199,39.79,2780.34,556.07,33.42,6.47,5.74,143.4,835.39,161.76,"sample_00012-21","21.04.22",13,"t2",12,NA
"sample_00012",61.677848,14.0558601526173,1405.62864,215.894256319954,172.8738612,21.1657378569038,73.0580148,13.0576318430329,25.3200492,6.48578300667209,3.124512,1.04328772062169,0,0.35,5,125,625.1,625,125.02,1516.27,303.25,24.43,1.58,4.45,111.36,610.69,39.42,"sample_00012-23","21.04.22",13,"t2",12,NA
"sample_00012",48.641744,4.84119301962753,672.37128,287.534619175425,112.8539628,25.2486739628124,47.5834176,11.0983826962885,17.4270852,4.10245405930531,2.769128,0.528408749042364,0.05,0.5,5,125,652.43,652,130.49,1582.34,316.47,25.86,0.86,5.92,148.09,646.43,21.53,"sample_00012-25","21.04.22",13,"t2",12,NA
"sample_00012",68.8322727272727,1.2792718454439,2062.73863636364,198.574868979612,178.797313636364,9.22759933237202,67.7495045454546,2.89981772448081,38.6825318181818,2.90957603477879,1.76021212121212,0.12834663941251,-0.01,0.08,1.32,33,932.8,933,706.66,948.27,718.39,36.64,17.81,4.34,108.39,915.92,445.18,"sample_00012-26","21.04.22",13,"t2",12,NA
"sample_00012",58.8214942528736,7.70482969625042,1746.96051724138,834.553855897556,188.186368965517,60.4091754733863,67.3259431034483,21.1145348501227,30.9756103448276,8.59656140346222,2.19648275862069,0.517758560551981,-0.27,1.18,3.56,87,104.66,71,19.93,401.47,112.77,40.63,0.06,5.16,94.32,566.42,1.58,"sample_00012-31","21.04.22",13,"t2",12,NA
"sample_00012",66.2430384615385,3.81100120683024,2565.72951923077,731.399567311883,240.639473076923,57.0690517389876,106.415307692308,28.3343851038017,30.0463269230769,4.59703391119167,3.52488461538461,0.783361797737065,0.03,0.33,1.04,26,576.25,576,554.08,656.46,631.21,51.41,4.97,14.6,365.03,1285.25,124.34,"sample_00012-36","21.04.22",13,"t2",12,NA
"sample_00012",53.4529846153846,3.35473373334377,1037.14269230769,508.343296204788,142.488782307692,53.8080878549416,55.6449438461538,21.068165131695,22.96593,3.78965074375883,2.40789230769231,0.81345455702587,0.67,1.47,2.84,65,118.52,119,41.73,334.1,117.64,23.89,0.27,5.64,129.85,535.07,6.85,"sample_00012-39","21.04.22",13,"t2",12,NA
