"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time_point","culture_ID","comment","time"
"sample_00001",66.52664,2.63674947860111,2313.01494,75.5682745722103,184.377222,3.11064811384401,67.594986,1.36132273298092,43.5787128,1.42973632904846,1.553368,0.0765682845148589,0.04,0.23,5,125,2124.86,2111,422.1,3171.85,634.37,33.78,9.07,5.09,127.33,844.55,226.64,"sample_00001-10","29.04.22","t4",1,NA,NA
"sample_00001",70.47076,1.23253997775902,1921.45446,51.7312037584355,175.5498096,4.23320758746086,64.2897972,1.28337364036293,38.0586924,0.925107737449728,1.69044,0.0595289845369464,0.03,1.08,5,125,445.34,445,89.07,526.42,105.28,18.34,0.08,4.06,101.51,458.5,2.09,"sample_00001-11","29.04.22","t4",1,NA,NA
"sample_00001",81.830784,3.98483828462093,3018.97854,182.855947486175,220.3231752,7.71452837606198,89.5114152,4.49178388033867,42.9886116,2.4341695871648,2.091016,0.184166999250417,0.01,0.31,5,125,2811.33,2516,503.29,3927.02,785.4,52.36,3.41,12.87,321.78,1309.04,85.15,"sample_00001-13","29.04.22","t4",1,NA,NA
"sample_00001",47.8717272727273,2.0343173651241,597.448636363636,264.292528123499,92.6287772727273,25.6844531597913,34.9526045454545,9.13282303400046,20.7336681818182,5.48710015231489,1.69718181818182,0.32298330592941,-0.06,0.17,1.32,33,461.54,457,346.43,647.32,490.39,27.33,6.99,6.46,161.63,683.26,174.67,"sample_00001-14","29.04.22","t4",1,NA,NA
"sample_00001",82.68672,18.0765099568295,1649.69784,200.350885138652,161.8299,17.2137688558883,64.8582876,10.3612480893519,32.6900448,2.82566626564272,2.01696,0.451136886457515,0.06,0.25,5,125,411.1,77,15.46,1299,259.8,18.77,1.66,4.01,100.25,469.21,41.52,"sample_00001-17","29.04.22","t4",1,NA,NA
"sample_00001",106.003685185185,23.162539848207,5227.5375,1022.59800468759,302.519025,46.3688746555809,124.43145,24.4524055706529,53.43975,3.41955890452401,2.33285185185185,0.461369471203687,0.1,0.25,2.16,54,995.59,996,460.92,1327.07,614.38,38.68,8.87,8.86,221.42,966.94,221.68,"sample_00001-19","29.04.22","t4",1,NA,NA
"sample_00001",64.707936,6.12633654639883,2346.2136,337.422935879887,229.2982668,20.8781670447399,95.7604356000001,10.5261739700719,31.2435468,4.03622389719101,3.120264,0.529285095199175,-0.03,0.92,5,125,313.34,313,62.67,485.84,97.17,22.36,0.05,3.22,80.52,559.11,1.15,"sample_00001-2","29.04.22","t4",1,NA,NA
"sample_00001",65.9695277777778,8.47008279258473,2161.485,515.987042827292,207.5163375,37.8187586094725,86.2381875,17.0053229111885,31.368675,4.29751016764957,2.74135185185185,0.452358705462549,-0.02,0.31,4.32,108,837.28,837,193.81,942.5,218.17,18.04,0.5,3.03,75.69,450.91,12.46,"sample_00001-25","29.04.22","t4",1,NA,NA
"sample_00001",132.510368,4.7030512273794,7276.93632,777.936416180212,364.3596756,25.6151208252808,152.737164,13.6507206959787,60.546366,2.30144179726396,2.521072,0.204278951278598,-0.01,0.53,5,125,404.01,207,41.49,2012.5,402.5,27.62,0.95,6.06,151.61,690.6,23.74,"sample_00001-3","29.04.22","t4",1,NA,NA
"sample_00001",48.9736923076923,2.21880461123417,635.912307692308,396.892365812104,109.870373076923,53.1706471939045,44.4023307692308,23.4442468337667,17.3981769230769,3.1458682147517,2.52025641025641,1.23435912879494,-0.01,0.67,1.72,39,375.61,376,218.38,413.08,240.16,33.87,1.01,6.13,66.67,363.59,25.19,"sample_00001-34","29.04.22","t4",1,NA,NA
"sample_00001",70.824472,8.80938806557728,2601.4365,105.377852694999,240.3200988,14.6891964634336,100.9429128,7.34713996112659,32.9937948,2.8414253031711,3.09676,0.450406329096653,-0.03,0.31,5,125,583.19,580,116.02,1010.79,202.16,16.14,0.46,2.79,69.83,403.45,11.6,"sample_00001-4","29.04.22","t4",1,NA,NA
"sample_00001",66.009,9.76048464472948,2435.8633988764,320.832949509246,230.581562359551,23.27977657775,97.3602252808989,11.5297240925928,31.9122707865169,3.03344341841354,3.07919101123595,0.478040909156711,0.01,0.39,3.56,89,740,740,207.87,854.46,240.02,25.14,5.91,2.63,65.65,628.47,147.64,"sample_00001-41","29.04.22","t4",1,NA,NA
"sample_00001",50.5265185185185,2.65548931042431,790.7625,284.321098341075,131.88615,33.0821933960033,54.7537,15.3477497036373,18.1703,3.19109778550031,3.07904938271605,0.98135606307337,0.02,1.37,3.24,81,138.16,138,42.64,355.6,109.75,21.57,0.22,3.41,85.29,539.37,5.62,"sample_00001-47","29.04.22","t4",1,NA,NA
"sample_00001",47.8483529411765,4.18660312065039,394.624852941177,323.065061090373,69.4105676470588,26.9717611469367,25.9614529411765,9.55839261826169,17.4196455882353,6.05804522393216,1.49688235294118,0.25827818743244,0.02,0.45,1.44,34,259.43,237,164.7,762.48,529.5,84.31,3.88,13.98,218.02,761.23,96.88,"sample_00001-50","29.04.22","t4",1,NA,NA
"sample_00001",55.7219275362319,1.73480360236813,805.38652173913,164.726514083045,102.283747826087,12.4490873545319,34.2194478260869,5.40485152055291,29.8392847826087,2.26113149506249,1.15042028985507,0.180302882900601,0,0.28,2.76,69,1529.24,1529,554.07,1545.15,559.84,29.17,2.05,4.79,119.8,729.33,51.31,"sample_00001-52","29.04.22","t4",1,NA,NA
"sample_00001",52.9110714285714,2.79386152429415,848.829375,279.346804995041,109.257283928571,21.6675610748472,40.3938321428571,8.14654017383629,26.047575,4.29015181462148,1.54821428571429,0.166245101769748,0.04,0.4,1.12,28,252.06,201,179.84,388,346.43,25.11,5.3,5.47,136.83,627.77,132.53,"sample_00001-53","29.04.22","t4",1,NA,NA
"sample_00001",52.4009433962264,1.99027095580065,389.017783018868,174.07519590742,76.536670754717,28.7222711565223,28.2134462264151,11.7730217488065,17.4729990566038,1.45691651958757,1.61952830188679,0.669489949478579,0.03,0.54,2.12,53,522.85,520,245.22,580.75,273.94,19.95,1.23,3.36,84.07,498.83,30.76,"sample_00001-56","29.04.22","t4",1,NA,NA
"sample_00001",73.1059661016949,2.92473986444832,2551.28377118644,336.293626670338,198.285322881356,17.00251810113,70.3504220338983,6.78936424749739,45.9024254237288,3.81060406165313,1.53350847457627,0.105469618583669,-0.03,0.36,2.36,59,791.91,792,335.55,1252.49,530.72,37.09,7.13,6.46,161.59,927.35,178.16,"sample_00001-57","29.04.22","t4",1,NA,NA
"sample_00001",70.909616,7.08617374094361,2764.41174,129.949667996582,255.631626,16.0087961534302,109.2755448,6.99698451128789,32.3280396,2.35782888146832,3.409112,0.415123557510291,0.02,0.14,5,125,804.44,804,160.89,1107.55,221.51,14.78,1.48,1.67,41.85,369.46,37.06,"sample_00001-6","29.04.22","t4",1,NA,NA
"sample_00001",58.2622432432432,6.06078140087474,1276.73513513514,461.97161540651,165.165239189189,44.1899194780532,70.5071067567568,21.2190374903161,22.7289283783784,4.5574683749366,3.184,1.19515889227239,0.05,0.51,1.48,37,256.5,257,173.31,297.34,200.91,14.74,3.07,2.55,63.65,368.45,76.73,"sample_00001-63","29.04.22","t4",1,NA,NA
"sample_00001",49.3828235294118,1.79934955369969,648.381176470588,229.714346490206,99.4560882352941,21.4683470198501,37.452494117647,8.0244278057291,21.4894191176471,4.02761138592874,1.75438235294118,0.30703222757563,0.01,0.07,1.36,34,756.72,757,556.41,761.05,559.6,36.04,14.02,5.26,131.49,901.07,350.53,"sample_00001-64","29.04.22","t4",1,NA,NA
"sample_00001",64.7984444444445,2.0193958282395,2506.84875,252.361023806386,234.7903125,20.6143795880219,98.4526875,10.2103617178431,32.4658125,1.11647620564339,3.04019444444444,0.352692567011834,-0.02,0.49,1.48,36,347.65,348,234.9,373.19,252.16,16.81,6.11,2.43,55.17,341.92,152.7,"sample_00001-7","29.04.22","t4",1,NA,NA
"sample_00001",76.2872903225807,21.6273598345004,1056.37391129032,529.088436565516,127.927578629032,42.5316741061328,50.6836923387097,18.8513421999042,25.4116596774194,7.66361564329777,2.0711935483871,0.850216937189116,-0.05,1.11,5,124,291.12,271,54.11,563.11,112.62,21.8,0.09,4.01,93.38,529.9,2.28,"sample_00001-8","29.04.22","t4",1,NA,NA
"sample_00001",91.3903675213675,3.10441994303753,5546.28807692307,680.640392592513,324.149780769231,28.6364597760998,138.757880769231,13.5176073699457,50.6025,4.01586968570235,2.74234188034188,0.189870244368184,-0.02,0.21,4.68,117,2675.49,2675,571.69,2951.47,630.66,34.33,1.27,5.63,140.85,858.27,31.66,"sample_00001-9","29.04.22","t4",1,NA,NA
"sample_00002",79.2088571428572,10.8715241127251,1656.84776785714,362.222225674091,162.481178571429,24.6761867255419,64.1930785714286,12.6420041364723,33.097275,4.95257748466964,2.01689285714286,0.634086612187636,0.22,0.72,3.36,84,132.91,55,16.43,425.91,126.76,17.53,0.11,4.28,106.94,438.21,2.86,"sample_00002-1","29.04.22","t4",2,NA,NA
"sample_00002",58.1967941176471,6.14266468078556,1447.76183823529,322.038040878472,164.213801470588,26.923917744968,68.7927044117647,13.2091048024813,26.7529897058824,5.40396868181686,2.65623529411765,0.675561811487905,-0.15,0.73,1.36,34,131.74,114,83.88,202.75,149.08,9.78,0.5,2.92,72.99,244.52,12.62,"sample_00002-15","29.04.22","t4",2,NA,NA
"sample_00002",59.5440689655172,12.3736495084506,1210.20284482759,555.410856814676,143.37619137931,38.1662544990977,57.9330155172414,16.3843506770345,25.3689206896552,7.77659461971953,2.38035632183908,0.722604848383433,0,0.75,3.48,87,266.49,266,76.58,449.91,129.28,20.83,0.31,4.55,113.69,520.65,7.84,"sample_00002-2","29.04.22","t4",2,NA,NA
"sample_00002",76.7035192307692,9.59526720446664,1764.53048076923,852.177244292932,182.294783653846,61.7789165906714,72.0524596153846,26.4999016474276,29.3214548076923,5.8697468349076,2.38540384615385,0.564165643163507,-0.17,1.07,2.08,52,107.87,93,44.75,260.23,125.11,19.12,0.42,3.47,86.79,477.9,10.4,"sample_00002-21","29.04.22","t4",2,NA,NA
"sample_00002",73.5744583333333,22.5574430381481,2284.218984375,372.678636629395,217.308065625,40.3905293114248,89.3557828125,20.1366407651468,33.4330875,6.35961941939759,2.84366666666667,1.0516498383284,-0.03,0.77,3.84,96,152.95,150,38.99,424.19,110.47,17.21,0.22,2.97,74.28,430.37,5.41,"sample_00002-27","29.04.22","t4",2,NA,NA
"sample_00002",109.023728,15.1121531024921,2721.63402,232.267142257508,215.547804,19.794004994075,86.7516156,11.7394484429025,40.3291872,3.22708431804974,2.184024,0.432483869995693,-0.09,0.61,5,125,535.7,449,89.81,1956.16,391.23,60.37,1.1,9.69,242.13,1509.14,27.49,"sample_00002-3","29.04.22","t4",2,NA,NA
"sample_00002",76.7008,7.69279437411094,1841.76642857143,690.563600623956,185.407958571429,55.0418954426969,73.9895657142857,24.6559461921364,30.6797914285714,5.86472356189312,2.389,0.70106179974295,0.09,0.63,1.4,35,107.35,70,50.08,202.32,144.51,11.63,1.06,2.69,67.2,290.75,26.5,"sample_00002-35","29.04.22","t4",2,NA,NA
