"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time_point","comment"
"sample_00001",76.068672,1.93594327169621,2663.50356,50.0288827115833,198.2252736,3.35370035271331,72.5743476,1.82181217555993,46.7596152,1.53061277697307,1.554736,0.0853279389255965,0.04,0.46,5,125,1304.17,1272,254.31,1908.97,381.79,34.11,0.6,7.95,198.65,852.81,15,"sample_00001-1","13.04.2022","t0",NA
"sample_00001",63.4019264705882,6.97279248610011,237.595036764706,39.6235019856503,55.7028661764706,6.93157359374878,21.6900727941176,3.16959602811625,14.0007904411765,1.66675671789886,1.57872058823529,0.341124953934279,-0.04,0.62,2.72,68,172.31,172,63.35,226.65,83.33,6.49,0.65,1.46,37.08,162.33,16.26,"sample_00001-11","13.04.2022","t0",NA
"sample_00001",56.60584,8.33378138565387,1556.13798,359.439105952978,164.717226,20.7517205708294,65.0106972,10.455126012522,30.3527088,4.84694608543602,2.178352,0.410912895094372,0.05,0.17,5,125,2529.98,2530,506,3137.69,627.54,37.17,7.53,7.46,186.39,929.25,188.17,"sample_00001-16","13.04.2022","t0",NA
"sample_00001",69.962552,7.86574753892245,315.84654,54.2773187066779,69.2447616,6.91034677777886,28.3268988,3.1317846590376,14.1655392,1.60431408087824,2.021184,0.282649514644961,-0.03,0.54,5,125,244.5,240,47.94,440.49,88.1,8.74,0.24,1.55,39.05,218.59,5.93,"sample_00001-19","13.04.2022","t0",NA
"sample_00001",85.3506666666667,7.82984745854245,632.229695121951,41.8579729397584,97.3677292682926,5.06036165103842,39.8970768292683,2.78127710702055,20.2173695121951,1.16669634692478,1.98378861788618,0.212943048340627,-0.03,0.31,5,123,4672.56,4673,934.51,5245.79,1049.16,124.64,3.1,13.7,247.95,1557.99,77.47,"sample_00001-2","13.04.2022","t0",NA
"sample_00001",79.8550810810811,8.85757523999272,621.078445945946,30.2353645171198,95.8787148648649,5.41797759010922,39.0870972972973,3.92137323223896,20.4319216216216,2.26926414335072,1.95218918918919,0.37159250663999,-0.03,0.24,1.48,37,1479.64,1480,999.76,1631.97,1102.68,59.98,16.06,10.83,270.73,1499.46,401.47,"sample_00001-20","13.04.2022","t0",NA
"sample_00001",60.8283536585366,4.09403817182911,549.283719512195,34.9847759311278,88.9235780487806,3.9731225578268,35.6167371951219,2.24284431435736,19.6725786585366,1.20613869117426,1.82078048780488,0.199175028455509,0,0.21,3.32,82,3115.35,3115,938.36,3310.62,997.17,107.79,12.88,10.57,189.38,1347.32,321.93,"sample_00001-21","13.04.2022","t0",NA
"sample_00001",81.304728,11.978483167327,637.46676,49.8359531484259,91.3352111999999,4.06394553205808,34.0881048,2.6306738710267,23.8919868,2.06882383985894,1.442816,0.209972132713198,-0.07,0.49,5,125,214.64,72,14.48,1038.21,207.64,23.14,0.74,4.73,118.24,578.46,18.43,"sample_00001-22","13.04.2022","t0",NA
"sample_00001",54.835608,10.8819792909491,673.94592,397.706842764881,94.5200988,32.0364946757893,35.041734,12.8103565461457,22.9750668,5.90440378076297,1.520952,0.378834074156398,-0.05,0.44,5,125,1793.3,1626,325.26,2831.64,566.33,44.75,4.52,7.66,191.63,1118.72,113.12,"sample_00001-23","13.04.2022","t0",NA
"sample_00001",81.7491351351351,4.80945990362375,1106.50378378378,54.0694831476567,128.945541891892,3.95060673187454,53.1031621621622,1.64420960509084,26.5417297297297,1.26702790624465,2.00591891891892,0.12713408896349,0.02,0.25,1.48,37,1874.74,1875,1266.72,2042.78,1380.26,62.41,46.91,4.01,100.29,1560.14,1172.73,"sample_00001-24","13.04.2022","t0",NA
"sample_00001",76.1814919354839,5.14385561395051,3270.1822983871,443.005611823913,252.437055241936,23.0956198871628,105.03367983871,7.11753384544204,39.7050241935484,4.87560407478336,2.67503225806451,0.320206258107872,0.01,0.49,5,124,1281.87,1282,256.37,1909.03,381.81,70.61,1.18,8.22,169.11,882.57,29.45,"sample_00001-28","13.04.2022","t0",NA
"sample_00001",89.2809593495935,8.09849165211137,1032.29067073171,73.9452714192996,123.945245121951,5.76132473301395,49.5132256097561,3.50677910115212,26.6185097560976,1.98193103321907,1.87530081300813,0.233608609730714,0,0.29,5,123,5539.01,5539,1107.8,6177.53,1235.51,127.11,34.13,10.8,163.03,1588.83,853.35,"sample_00001-3","13.04.2022","t0",NA
"sample_00001",63.90965625,3.08250443433608,478.235390625,35.6230198550388,84.582225,3.11341001659782,34.7682375,1.47781057322059,17.5213125,1.22393852371707,1.99471875,0.173257264312631,-0.02,0.21,1.28,32,1237.69,1238,966.94,1325.74,1035.73,49.15,36.67,3.14,78.55,1228.69,916.8,"sample_00001-31","13.04.2022","t0",NA
"sample_00001",48.81,1.62301273079552,388.911907894737,44.9456480675745,69.7394013157895,4.3312574997164,26.2087223684211,1.5124857516281,18.875025,1.78333260599779,1.40218421052632,0.170287333528277,0,0.06,1.52,38,980.48,980,645.05,983.05,646.74,38.32,16.55,3.72,93.07,957.91,413.87,"sample_00001-33","13.04.2022","t0",NA
"sample_00001",75.6165080645161,11.1636754004713,759.409294354839,64.9054381307073,108.174944758065,4.8201746853395,44.3053995967742,2.34272620364909,21.8600709677419,1.97214457557126,2.0454435483871,0.231098096315482,0,0.19,5,124,4677.01,4677,935.4,5022.05,1004.41,115.97,7.26,10.66,208.59,1553.77,181.59,"sample_00001-34","13.04.2022","t0",NA
"sample_00001",86.0502833333333,13.7392910047792,3557.1555,327.110910694265,258.51177,21.9969942237947,108.28569375,13.2325874488623,42.1202025,2.92817793049547,2.59869166666667,0.427277128416426,-0.05,0.46,4.84,120,2929.8,2844,587.57,3542.08,731.83,102.33,2.98,16.49,379.92,1279.13,74.6,"sample_00001-36","13.04.2022","t0",NA
"sample_00001",55.1875441176471,2.36600294238991,941.93768382353,266.242500387095,119.753497058824,27.7611521986007,44.7974669117647,11.2147512663663,26.6518588235294,2.89936831165642,1.69480882352941,0.457048815360543,-0.04,0.4,2.72,68,1847.31,1847,679.16,1980.98,728.3,41.96,7.43,7.2,179.94,1049.01,185.78,"sample_00001-37","13.04.2022","t0",NA
"sample_00001",140.7642,3.69327528170479,55812.85236,678.285053356764,1828.890576,24.3091279197319,825.6677328,45.4220339979798,86.3673516,5.55422674985709,9.63260800000001,1.14482140384851,0,0.04,5,125,2804.44,2804,560.89,2838.25,567.65,44.58,16.27,4.46,111.38,1114.42,406.64,"sample_00001-4","13.04.2022","t0",NA
"sample_00001",55.118125,5.93514379748668,1204.32201923077,405.966530521034,133.957877884615,28.443823536229,48.7340004807692,11.2376577131162,30.7052697115384,4.69902828103243,1.58244230769231,0.272080079121602,0.06,0.48,4.16,104,1046.01,1033,248.29,2173.49,522.47,40.02,4.53,7.84,195.92,1000.56,113.25,"sample_00001-41","13.04.2022","t0",NA
"sample_00001",101.53998019802,20.783639818848,617.935767326733,82.4740440992972,91.723156930693,7.36013625279121,35.3649608910891,4.13729819394012,22.3158207920792,2.49239768536511,1.60945544554455,0.29135698120184,-0.09,0.46,4.04,101,310.14,205,50.72,944.95,233.9,21.42,1.4,4.49,112.22,535.49,35.07,"sample_00001-43","13.04.2022","t0",NA
"sample_00001",76.0615647058824,9.1066669513618,661.503176470588,132.637511820835,96.9387035294118,14.1481049201318,39.7015782352941,6.77880844232707,21.0336511764706,2.27551643140232,1.88881176470588,0.307872093653225,0.03,0.45,3.52,85,4053.49,3931,1116.73,4437.26,1260.59,187.01,1.44,22.02,356.2,1579.06,35.9,"sample_00001-50","13.04.2022","t0",NA
"sample_00001",86.5941168831169,5.88124041690371,1129.42928571429,115.423725853672,129.63097987013,8.97246955185863,52.9562746753247,3.97733724715504,27.0966038961039,2.42714490324871,1.96611688311688,0.189832264881809,0.01,0.27,3.16,77,4062.87,4063,1285.72,4418.25,1398.18,189.15,42.14,15.79,106.47,1614.85,1053.47,"sample_00001-51","13.04.2022","t0",NA
"sample_00001",69.8906351351352,10.2173373506155,263.548277027027,55.7282445664048,55.9154493243243,6.72218903267836,20.345777027027,2.41114161328779,16.3857527027027,2.23167865871098,1.25675675675676,0.186658417114654,0.31,0.85,2.96,74,145.46,140,47.18,315.5,106.59,8.51,0.61,2.12,53.29,212.74,5.49,"sample_00001-53","13.04.2022","t0",NA
"sample_00001",53.2616111111111,2.2956475915915,956.205,333.446745897345,123.9453,30.9113891814853,45.621975,11.97564929109,26.02005,3.57942613829763,1.73718518518518,0.331211673415308,0.06,0.41,2.16,54,1280.99,1257,581.93,1391.87,644.38,37.53,7.6,7.21,180.19,938.15,190.08,"sample_00001-54","13.04.2022","t0",NA
"sample_00001",53.343380952381,5.45447741769238,687.733392857143,393.333028680742,95.3480892857143,27.9676372037604,37.34235,10.48918357984,21.9567857142857,6.93277613464358,1.76890476190476,0.458643642394047,0.01,0.17,1.68,42,802.56,803,477.71,811.82,483.23,39.05,7.39,6.81,170.29,976.21,184.7,"sample_00001-58","13.04.2022","t0",NA
"sample_00001",161.097357142857,26.5147368326631,32537.4049285714,18062.4215292163,1088.84186357143,484.021105022011,469.227272142857,221.505522769731,79.1941628571429,20.9773634780769,5.49407142857143,1.8549676611223,0.01,0.07,2.8,70,737.88,738,263.53,743.35,265.48,20.1,4.63,3.74,93.52,502.55,115.87,"sample_00001-59","13.04.2022","t0",NA
