"time_point","file","culture_ID","indiv_per_frame","Ble_right_indiv_per_frame","Ble_indiv_per_frame","Cep_indiv_per_frame","Col_indiv_per_frame","Eug_indiv_per_frame","Eup_indiv_per_frame","Lox_indiv_per_frame","Pau_indiv_per_frame","Pca_indiv_per_frame","Spi_indiv_per_frame","Spi_te_indiv_per_frame","Tet_indiv_per_frame"
0,"sample_00001",1,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",2,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",3,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",4,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",5,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",6,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",7,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",8,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",9,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",10,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",11,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",12,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",13,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",14,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",15,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",16,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",17,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",18,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",19,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",20,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",21,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",22,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",23,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",24,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",25,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",26,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",27,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",28,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",29,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",30,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",31,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",32,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",33,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",34,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",35,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",36,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",37,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",38,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",39,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",40,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",41,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",42,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",43,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",44,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",45,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",46,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",47,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
