"","p_value","delta_AIC"
"273",0.0140682147202629,-4.52767460291989
"274",0.00362094330309201,-7.24204141225027
"275",0.00192072638992964,-8.51010367280423
"276",0.00273196554896159,-7.80546789508571
"277",0.00449591119808363,-6.80917383580345
"278",0.00210182545643529,-8.32989809375113
"279",0.00839408115913163,-5.56045689081975
"280",0.00537783410904378,-6.45093913565688
"281",0.00761512545822751,-5.75523763525189
"282",0.00528146426074829,-6.48710379519844
"283",0.00451377630984587,-6.80124231313494
"284",0.00209446049647307,-8.33691855671032
"285",0.00966035812577553,-5.2794491167665
"286",0.00592123938312434,-6.25841899348097
"287",0.000495497899843042,-11.2198948853265
"288",0.00527605108039189,-6.48915472504541
"289",0.00331530035688319,-7.41841410810821
"290",0.00285706564271259,-7.71592035979847
"291",0.00163201050103473,-8.83588517600674
"292",0.00437908476726169,-6.86183106734916
"293",0.00538498270843966,-6.44828235887871
"294",0.00341505672946335,-7.35912234849729
"295",0.00384443597518233,-7.12225675448872
"296",0.0034609817555605,-7.33240597155736
"297",0.0022750049243702,-8.17154612404647
"298",0.00100086351856804,-9.81378426606352
"299",0.0035319786328203,-7.2917940917132
"300",0.0078879038946017,-5.68484969100655
"301",0.00304228421978486,-7.59029331525517
"302",0.00356272932683292,-7.27445672602971
"303",0.00291390112922411,-7.67652500271561
"304",0.00446876701444639,-6.82128548820128
"305",0.00169304878582836,-8.76244872009056
"306",0.00533529228096667,-6.46682322033666
"307",0.00291083064691,-7.67863358571412
"308",0.00785109843969548,-5.69420365670658
"309",0.00484307008774984,-6.66041288739189
"310",0.0146062542221241,-4.45261094122861
"311",0.00801836645527,-5.65204112346328
"312",0.00915617978242764,-5.38665248321513
"313",0.00391313074937393,-7.08683504442388
"314",0.00401261075260834,-7.03662637802154
"315",0.00381523883074647,-7.13750402625237
"316",0.00424216995271266,-6.925360718707
"317",0.00290321040925742,-7.68387623325816
"318",0.00525443902139324,-6.49736406350303
"319",0.00708260108915096,-5.90022810654546
"320",0.00383725018951825,-7.12599853076335
"321",0.0108952466783235,-5.03885733883408
"322",0.012638111389091,-4.74207663369407
"323",0.00513006152265215,-6.54527525430331
"324",0.00158209018016796,-8.898016814725
"325",0.00181517000471776,-8.62315229828118
"326",0.00506095511042132,-6.57240011298973
"327",0.005552252526901,-6.38710314572018
"328",0.00410273667219586,-6.99220209382975
"329",0.013112259474693,-4.66841529727071
"330",0.00909882828079586,-5.39921926820352
"331",0.00132454909729785,-9.25336636277325
"332",0.00358840974870495,-7.26009228311068
"333",0.00194070542847972,-8.48940749814801
"334",0.00711126840163836,-5.89214930844582
"335",0.00159910426541127,-8.87662328123997
"336",0.00339349853295717,-7.37178774826043
"337",0.0123286201774459,-4.7916637516355
"338",0.00701982363426153,-5.91803436916916
"339",0.0055360572895096,-6.39294542436346
"340",0.0141785523691968,-4.51204970541812
"341",0.00551395859643807,-6.40094495043149
"342",0.00439915605863382,-6.85268512262155
"343",0.00384216738108675,-7.12343729890154
"344",0.0020803777421486,-8.35041158991044
"345",0.0114496714519241,-4.93958848709735
"346",0.00515244373556698,-6.53656833018204
"347",0.00157667541966623,-8.90487362715294
"348",0.00285517830581249,-7.7172419678991
"349",0.0039715255632917,-7.05720997045501
"350",0.00303166636480922,-7.59728571049664
"351",0.00703675017331533,-5.9132176770031
"352",0.00327666260376828,-7.44185974688116
"353",0.0022706429250116,-8.17538452142526
"354",0.00593261074508746,-6.25458180460873
"355",0.00182667285379395,-8.61051815916517
"356",0.00141119476738321,-9.12663716127736
"357",0.00212871057739725,-8.30447769058219
"358",0.00526258293186884,-6.4942666421457
"359",0.00376243026365526,-7.16538036731117
"360",0.013657767885309,-4.58689368673322
"361",0.00417232323936307,-6.95856453313991
"362",0.00448029001242884,-6.81613499946661
"363",0.00203348465647125,-8.39600875604947
"364",0.00498195105215082,-6.60386737426006
"365",0.00427845221262776,-6.90832793471372
"366",0.0048559837998368,-6.65508712268638
"367",0.00577874796616929,-6.30713646922368
"368",0.00466053825282487,-6.73724866523344
"369",0.00221161066735481,-8.22806844029355
"370",0.00106745200343742,-9.68496155104685
"371",0.00275269346178077,-7.79035081199027
"372",0.00655400906325281,-6.05535669169649
"373",0.00351423053884607,-7.30186937110147
"374",0.00294336347643811,-7.65640462388274
"375",0.00400463499436865,-7.04060568020213
"376",0.00213973860175804,-8.29414321224067
"377",0.00432691845601453,-6.88579932660605
"378",0.00157583548175703,-8.90593936548703
"379",0.0049494233792189,-6.6169683964672
"380",0.008171873616703,-5.6141141351045
"381",0.00517098797466853,-6.52938302220764
"382",0.00446307797913475,-6.82383324225884
"383",0.00524571120317685,-6.50068889983004
"384",0.0040334789852947,-7.02625200728608
"385",0.00490470047512443,-6.6351225060871
"386",0.00427815907829638,-6.90846496762151
"387",0.00431341155741572,-6.89205228665742
"388",0.0103424502686239,-5.14299693617704
"389",0.00780608937938191,-5.70570232040382
"390",0.00588055679892867,-6.27220765571883
"391",0.00667300934009814,-6.01936869075325
"392",0.00736271393564925,-5.82265334590602
"393",0.00862162481039422,-5.5069634379679
"394",0.00362706326235472,-7.23866395354526
"395",0.0034730193007398,-7.32546189573486
"396",0.002139805514167,-8.2940806706174
"397",0.00640606696812419,-6.10101954776201
"398",0.00679841475947768,-5.98213163516766
"399",0.00384478629281623,-7.12207451622226
"400",0.00148960520627948,-9.018488312724
"401",0.00349316856356794,-7.31389211357464
"402",0.00515951385909734,-6.5338258345605
"403",0.0199923845935994,-3.8248076965192
"404",0.00213454528648964,-8.29900327110408
"405",0.00215157434805951,-8.28311089979798
"406",0.00095484338061277,-9.90792646058253
"407",0.0100254856038873,-5.2052497353443
"408",0.00631209035203478,-6.13057676242715
"409",0.00579342705067612,-6.30206254237464
"410",0.00106770838666948,-9.68448124383531
"411",0.0052338225192284,-6.50522676930541
"412",0.00446104691354654,-6.82474361303366
"413",0.00486255093879817,-6.65238418849412
"414",0.00443899972013593,-6.83465243235378
"415",0.000967854017588183,-9.88085858067416
"416",0.00713428600310726,-5.88568620540445
"417",0.00153858965914635,-8.95377817582403
"418",0.00266541042078675,-7.85479445834835
"419",0.00869568541951399,-5.4898566102529
"420",0.00111659993546694,-9.59493396576454
"421",0.0054875274525721,-6.41055499569347
"422",0.00262101815559683,-7.88838485538326
"423",0.0028580906174217,-7.71520298678297
"424",0.00218215311534169,-8.25488644403185
"425",0.00365243384945928,-7.22472305106885
"426",0.00457175739056587,-6.77571519727644
"427",0.00310553126449956,-7.54914095710956
"428",0.00218957995474017,-8.24809111007698
"429",0.00925010160906615,-5.36624148550845
"430",0.00564658081290794,-6.35341016573511
"431",0.00985850707098896,-5.23884106902051
"432",0.00514102349118386,-6.54100619307792
"433",0.00193642926852415,-8.49381917019309
"434",0.00761152826006343,-5.75618260932106
"435",0.00353502752755888,-7.2900683850371
"436",0.00446212334419287,-6.82426108020263
"437",0.00143051473490477,-9.09944188999907
"438",0.0116804798486179,-4.89967243899264
"439",0.00220919351613459,-8.23025550975944
"440",0.00429826230312014,-6.89908890702554
"441",0.000978700421628116,-9.85856993345669
"442",0.00494529242523437,-6.61863836023622
"443",0.00399198428596425,-7.04693371384474
"444",0.00430924368862979,-6.89398573708149
"445",0.00215581214055836,-8.27917552610688
"446",0.0153916568726981,-4.34785935576292
"447",0.00753215419725487,-5.77714839222244
"448",0.00765356433540987,-5.74516762691246
"449",0.00699930800141985,-5.92388798350703
"450",0.014040396880936,-4.53163322582213
"451",0.0130476439803115,-4.67829539883905
"452",0.0130523491829079,-4.67757429479616
"453",0.00241111466806775,-8.05533224107512
"454",0.0075337666699211,-5.77672028094094
"455",0.0079972501067383,-5.657315066102
"456",0.00435026856585449,-6.87503539302088
"457",0.0100195449763723,-5.20643519179248
"458",0.000343445079805529,-11.952966686405
"459",0.0016646402901261,-8.79629244171292
"460",0.00758073368409041,-5.7642905838311
"461",0.00363511438143554,-7.23422940359387
"462",0.00520346317318107,-6.51686176045678
"463",0.00762008079660736,-5.75393661222097
"464",0.00129913093642642,-9.29211949701721
"465",0.00157293923112532,-8.9096185762437
"466",0.00944885160221915,-5.32372413687153
"467",0.00153586806363959,-8.95731908802782
"468",0.00554824249541187,-6.38854813773378
"469",0.00178682051265347,-8.65463497689234
"470",0.00270336467416349,-7.82651621237619
"471",0.00379993336411687,-7.14554349632454
"472",0.00447933838991869,-6.8165598485657
"473",0.00600857611288739,-6.22913495631519
"474",0.00465757651010754,-6.73852005666504
"475",0.00482115400143854,-6.66948392038057
"476",0.00955851377915017,-5.30064605287271
"477",0.00362506902487121,-7.239763899026
"478",0.0161608893527724,-4.2503223863946
"479",0.00332093098204048,-7.41502023817156
"480",0.00728418703193015,-5.84409888071104
"481",0.00236251945958864,-8.09605332353476
"482",0.00277809715186132,-7.77197812677832
"483",0.0168116525776705,-4.17136605438509
"484",0.00476248360578359,-6.69397196178079
"485",0.0035828266464627,-7.26320644812358
"486",0.00323071662033299,-7.47010260495108
"487",0.00279292460108645,-7.76133197611216
"488",0.00404036226573897,-7.0228418425836
"489",0.00463370295565769,-6.74879791218609
"490",0.0069391297199126,-5.9411578258314
"491",0.00248008471863466,-7.99892511729786
"492",0.00304781405895066,-7.58666129459971
"493",0.00221914887039709,-8.22126309664873
"494",0.00785897048167978,-5.69219932618898
"495",0.00152836635577013,-8.96711171069273
"496",0.00815948705067754,-5.61714794683712
"497",0.00052387954800917,-11.1084975405579
"498",0.0123347270944081,-4.79067330747239
"499",0.0052569079380462,-6.49642453911747
"500",0.00394152561805321,-7.07237483583185
"501",0.0010090983359603,-9.79739616705729
"502",0.0100398386999925,-5.20238846117081
"503",0.00371200901861247,-7.19236406895607
"504",0.00216835337723898,-8.26757442361168
"505",0.0055807307884838,-6.37687109097214
"506",0.00155689107334288,-8.93012869578979
"507",0.000347014743495797,-11.932286580919
"508",0.00253231206677356,-7.95724506634815
"509",0.00101840925986874,-9.77902683639377
"510",0.00321798898180857,-7.4779973086861
"511",0.00463848195333115,-6.7467362630091
"512",0.00495443966244042,-6.61494240574848
"513",0.00383192257764585,-7.12877724648206
"514",0.00420538364204436,-6.94277950997548
"515",0.00158133110810478,-8.89897662628164
"516",0.00389680900171937,-7.09519453089206
"517",0.0018599455518584,-8.57441612975981
"518",0.00371511847589464,-7.19068942019521
"519",0.00449525879801269,-6.8094640761492
"520",0.00227259185219041,-8.17366862744757
"521",0.000666670331308007,-10.6264297802868
"522",0.00153907488572889,-8.95314753323191
"523",0.00223334559820975,-8.2085090990654
"524",0.00765679760788419,-5.7443228989996
"525",0.00266242897770522,-7.85703284668534
"526",0.00220519448077222,-8.23387914815203
"527",0.00147770301451796,-9.03453282810005
"528",0.00630239350624661,-6.1336515922203
"529",0.00216727004129064,-8.268573897843
"530",0.0067500463590539,-5.9964118122266
"531",0.00860161802838392,-5.51160990116796
"532",0.00633333747244653,-6.12385586987966
"533",0.00448837560343463,-6.81252884731748
"534",0.00128619390691169,-9.31213576310756
"535",0.000937031539586771,-9.94558723222872
"536",0.00348191753104803,-7.32034424455924
"537",0.00554136837345111,-6.39102761980848
"538",0.00328128547185716,-7.43904004242404
"539",0.00561747538426128,-6.3637458717767
"540",0.00234947674506524,-8.10712527458645
"541",0.00221362591148582,-8.22624684794755
"542",0.00215344905273952,-8.28136902327469
"543",0.000700585738687475,-10.5271876065276
"544",0.0071515689399024,-5.88084702838751
"545",0.00221785865765521,-8.22242623443481
"546",0.00316239205215767,-7.5128531184323
"547",0.00185500151672969,-8.57973953055807
"548",0.00169907536831165,-8.75534215376183
"549",0.00558196737725369,-6.37642797632134
"550",0.000527313767148348,-11.0954296060204
"551",0.00351050767648132,-7.30398922957829
"552",0.00532112110664146,-6.47214252699769
"553",0.00188879177788102,-8.54363585058763
"554",0.00397136026960242,-7.0572932115806
"555",0.00206213519640539,-8.36802665973937
"556",0.00924339434842417,-5.36769221412169
"557",0.00601683638459988,-6.22638735060491
"558",0.00438156449891517,-6.86069885367669
"559",0.004065318224055,-7.01052651029204
"560",0.00107398855469587,-9.67275187932
"561",0.00363891461328275,-7.23213964992601
"562",0.00317371690656164,-7.50570370447031
"563",0.00428689693053987,-6.90438426796663
"564",0.00303331221725753,-7.59620023099069
"565",0.00212571830138475,-8.307291019084
"566",0.00481472725459964,-6.67215176055879
"567",0.00504046891531727,-6.58051232494654
"568",0.00226143314699078,-8.18351306168097
"569",0.00166394413119659,-8.79712902429765
"570",0.00606139549383105,-6.21163045180219
"571",0.00388478812928981,-7.10137366444997
"572",0.00312828171414903,-7.53454279657262
"573",0.00161878092090632,-8.85216386196134
"574",0.00441851841683935,-6.84390167778929
"575",0.0014526177575903,-9.06877600034613
"576",0.010040834111501,-5.2021901786693
"577",0.00937342973518898,-5.33975243213536
"578",0.00630255566589872,-6.13360013317833
"579",0.0048861561967328,-6.64269867687108
"580",0.00512600683820505,-6.54685663403507
"581",0.00794533786506576,-5.67033990880327
"582",0.00256305663662109,-7.93310946812016
"583",0.00384776240354652,-7.1205269870502
"584",0.00165575127146507,-8.80700086538127
"585",0.00679597974217069,-5.98284811204576
"586",0.00209278277413102,-8.33852125550129
"587",0.00167428558200134,-8.78473744579605
"588",0.00304512150353752,-7.58842895195357
"589",0.00211785366833322,-8.31470424747931
"590",0.00363345983351145,-7.23513992491689
"591",0.00535600399019352,-6.45907421231686
"592",0.00155222688273539,-8.93612936115187
"593",0.00551202117576148,-6.40164780704345
"594",0.00564461413596145,-6.35410687745616
"595",0.00385713858373479,-7.11565933990869
"596",0.0112638451808888,-4.97231444851059
"597",0.00147871057471093,-9.03316960850771
"598",0.00989187010642945,-5.23208412116583
"599",0.00253741862411192,-7.95321600888792
"600",0.00463291935182543,-6.74913616006461
"601",0.00104486622313716,-9.72773283579363
"602",0.010948600556717,-5.02908726785336
"603",0.00353794670016488,-7.28841749663979
"604",0.00545415035959057,-6.42275685251388
"605",0.0056100041275754,-6.36640764738922
"606",0.00669191901990628,-6.01370919392184
"607",0.00215525447382925,-8.2796929541887
"608",0.00320750448030146,-7.4845241293101
"609",0.0070430606116303,-5.91142491463324
"610",0.00836478940989712,-5.56744824001407
"611",0.00267958743038501,-7.84418488039228
"612",0.00196135269804797,-8.46824178343968
"613",0.00242769694210026,-8.04162446298233
"614",0.0166995577522847,-4.18474608361839
"615",0.0153503504541121,-4.35323394864554
"616",0.00433428116197036,-6.88239900884219
"617",0.00320476302302691,-7.48623426223276
"618",0.00224355264942711,-8.19938933056619
"619",0.0074972939541087,-5.7864262593298
"620",0.00350613635311129,-7.3064812037569
"621",0.00494753334560253,-6.61773228124184
"622",0.0027495739536718,-7.7926186104869
"623",0.00223305394046406,-8.20877030072779
"624",0.00203997787949639,-8.38963262913785
"625",0.00520825936563765,-6.5150191478524
"626",0.00688040810229724,-5.95815462320343
"627",0.00546177666275131,-6.41996229209371
"628",0.00540592719776105,-6.44051859630281
"629",0.0028574088858572,-7.71568009753582
"630",0.00137420875029594,-9.17975433566244
"631",0.00370645874627381,-7.19535674806457
"632",0.00511888306575847,-6.54963802989641
"633",0.00217009564317739,-8.26596807440819
"634",0.002851143516759,-7.72007026244773
"635",0.0117663343786261,-4.88502568777312
"636",0.00134682077041648,-9.22001689749322
"637",0.00256544847856822,-7.93124394039478
"638",0.011032994136311,-5.01373005734467
"639",0.00218738837424477,-8.2500939399024
"640",0.00282404343868378,-7.73917115499853
"641",0.00612123718896898,-6.19198209565639
"642",0.00271597044121427,-7.81721190510052
"643",0.00705774681067647,-5.90725885409029
"644",0.00352395770902316,-7.2963411436499
"645",0.0118171575410416,-4.87640554937025
"646",0.00123015557925694,-9.40122926079175
"647",0.00787364552669549,-5.6884682113473
"648",0.0016140469081786,-8.85802129249805
"649",0.00117791084517593,-9.48802575965829
"650",0.00218437878270886,-8.25284760166278
"651",0.00620364426750122,-6.16523674905648
"652",0.00261862951692395,-7.89020836641885
"653",0.0045100453338202,-6.80289614734647
"654",0.0049804884159755,-6.60445463451515
"655",0.000523085434263432,-11.111531506016
"656",0.00407207112875529,-7.00720706423499
"657",0.0030609063687927,-7.57808841584847
"658",0.0100493729710388,-5.20049007472971
"659",0.00203538538861549,-8.39414019572541
"660",0.00488767467633357,-6.642077229812
"661",0.00906776784640135,-5.40605829615197
"662",0.00220190062220807,-8.23686874479154
"663",0.00335305262410816,-7.3957682339742
"664",0.00350526387950045,-7.30697894947753
"665",0.00560628435948479,-6.36773420678765
