"time_point","file","culture_ID","patch_type","bioarea_µm2_per_μL","indiv_per_frame","Ble_indiv_per_frame","Cep_indiv_per_frame","Col_indiv_per_frame","Eug_indiv_per_frame","Eup_indiv_per_frame","Lox_indiv_per_frame","Pau_indiv_per_frame","Pca_indiv_per_frame","Spi_indiv_per_frame","Spi_te_indiv_per_frame","Tet_indiv_per_frame"
0,4,18,"S (S_S)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,19,"S (S_S)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,20,"S (S_S)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,21,"S (S_S)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,22,"S (S_S)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,23,"S (S_S)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,24,"S (S_S)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,25,"S (S_S)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,26,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,27,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,28,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,29,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,30,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,31,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,32,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,33,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,34,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,35,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,36,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,37,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,38,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,39,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,40,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,41,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,42,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,43,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,44,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,45,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,46,"S (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,47,"L (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,48,"S (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,49,"L (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,50,"S (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,51,"L (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,52,"S (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,53,"L (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,54,"S (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,55,"L (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,56,"S",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,57,"S",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,58,"S",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,59,"S",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,61,"M",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,62,"M",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,63,"M",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,64,"M",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,65,"M",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,66,"L",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,67,"L",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,68,"L",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,69,"L",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,70,"L",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,71,"S (S_S)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,72,"S (S_S)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,73,"S (S_S)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,74,"S (S_S)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,75,"S (S_S)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,76,"S (S_S)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,77,"S (S_S)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,78,"S (S_S)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,79,"S (S_S)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,80,"S (S_S)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,81,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,82,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,83,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,84,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,85,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,86,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,87,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,88,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,89,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,90,"M (M_M)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,91,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,92,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,93,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,94,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,95,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,96,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,97,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,98,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,99,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,100,"L (L_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,101,"S (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,102,"L (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,103,"S (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,104,"L (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,105,"S (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,106,"L (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,107,"S (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,108,"L (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,109,"S (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,4,110,"L (S_L)",2427,36,0,1,5,6,3,2,4,1,1,1,0
0,5,1,"S",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,2,"S",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,3,"S",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,4,"S",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,5,"S",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,6,"M",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,7,"M",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,8,"M",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,9,"M",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,10,"M",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,11,"L",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,12,"L",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,13,"L",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,14,"L",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,15,"L",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,16,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,17,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,18,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,19,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,20,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,21,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,22,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,23,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,24,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,25,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,26,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,27,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,28,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,29,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,30,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,31,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,32,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,33,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,34,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,35,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,36,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,37,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,38,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,39,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,40,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,41,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,42,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,43,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,44,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,45,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,46,"S (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,47,"L (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,48,"S (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,49,"L (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,50,"S (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,51,"L (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,52,"S (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,53,"L (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,54,"S (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,55,"L (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,56,"S",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,57,"S",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,58,"S",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,59,"S",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,61,"M",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,62,"M",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,63,"M",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,64,"M",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,65,"M",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,66,"L",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,67,"L",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,68,"L",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,69,"L",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,70,"L",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,71,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,72,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,73,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,74,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,75,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,76,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,77,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,78,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,79,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,80,"S (S_S)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,81,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,82,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,83,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,84,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,85,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,86,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,87,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,88,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,89,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,90,"M (M_M)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,91,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,92,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,93,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,94,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,95,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,96,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,97,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,98,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,99,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,100,"L (L_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,101,"S (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,102,"L (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,103,"S (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,104,"L (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,105,"S (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,106,"L (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,107,"S (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,108,"L (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,109,"S (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,5,110,"L (S_L)",959,26,0,2,1,10,1,1,2,0,1,0,3
0,6,1,"S",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,2,"S",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,3,"S",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,4,"S",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,5,"S",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,6,"M",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,7,"M",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,8,"M",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,9,"M",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,10,"M",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,11,"L",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,12,"L",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,13,"L",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,14,"L",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,15,"L",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,16,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,17,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,18,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,19,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,20,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,21,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,22,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,23,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,24,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,25,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,26,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,27,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,28,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,29,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,30,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,31,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,32,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,33,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,34,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,35,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,36,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,37,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,38,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,39,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,40,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,41,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,42,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,43,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,44,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,45,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,46,"S (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,47,"L (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,48,"S (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,49,"L (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,50,"S (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,51,"L (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,52,"S (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,53,"L (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,54,"S (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,55,"L (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,56,"S",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,57,"S",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,58,"S",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,59,"S",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,61,"M",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,62,"M",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,63,"M",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,64,"M",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,65,"M",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,66,"L",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,67,"L",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,68,"L",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,69,"L",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,70,"L",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,71,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,72,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,73,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,74,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,75,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,76,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,77,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,78,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,79,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,80,"S (S_S)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,81,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,82,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,83,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,84,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,85,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,86,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,87,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,88,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,89,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,90,"M (M_M)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,91,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,92,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,93,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,94,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,95,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,96,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,97,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,98,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,99,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,100,"L (L_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,101,"S (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,102,"L (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,103,"S (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,104,"L (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,105,"S (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,106,"L (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,107,"S (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,108,"L (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,109,"S (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,6,110,"L (S_L)",1787,32,0,5,3,3,2,1,3,0,0,0,1
0,7,1,"S",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,2,"S",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,3,"S",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,4,"S",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,5,"S",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,6,"M",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,7,"M",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,8,"M",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,9,"M",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,10,"M",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,11,"L",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,12,"L",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,13,"L",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,14,"L",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,15,"L",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,16,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,17,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,18,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,19,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,20,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,21,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,22,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,23,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,24,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,25,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,26,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,27,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,28,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,29,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,30,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,31,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,32,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,33,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,34,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,35,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,36,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,37,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,38,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,39,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,40,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
