"","p_value","delta_AIC"
"70",3.66466095375325e-08,-32.3495091442337
"71",8.18300793692942e-06,-20.9022661934796
"72",1.07760185940885e-08,-34.9151408863595
"73",7.7836946718159e-06,-21.0092346188944
"74",0.000535908807137634,-11.8447169431015
"75",0.00616679067178877,-6.38339583873949
"76",0.000120205014900786,-15.1131092511782
"77",3.25979241004573e-08,-32.5952243824695
"78",3.18063419300726e-07,-27.800373701155
"79",0.00038268556797972,-12.5848588304734
"80",0.000122515750059452,-15.0717293487287
"81",0.00080244414670229,-10.9540678409744
"82",5.47906170319491e-11,-45.9164263345046
"83",8.03357632808166e-06,-20.9416751249641
"84",9.01892615760649e-06,-20.6942252734775
"85",1.11535567186644e-06,-25.1453655964556
"86",9.84043376451255e-06,-20.507684367838
"87",4.30290906798074e-08,-32.0124148148643
"88",1.03645168798907e-11,-49.3664294129881
"89",6.7656466652131e-07,-26.2045508998135
"90",6.79868922220316e-09,-35.8787831890745
"91",1.00120411092621e-07,-30.2370674615272
"92",2.04421958803612e-10,-43.1828471492295
"93",5.18196347673634e-05,-16.9361251574392
"94",2.68425921696164e-06,-23.279819556642
"95",3.00454029661926e-07,-27.9206388355651
"96",5.19445500791558e-09,-36.441438136721
"97",6.81399753588263e-06,-21.2935957772966
"98",1.95708304930367e-11,-48.0502867306359
"99",4.97443371415657e-06,-21.9654126033624
"100",1.97934998524309e-07,-28.8012656728051
"101",6.15622562851245e-09,-36.0863428914922
"102",0.000126850194878992,-14.9961573219989
"103",1.27253033389365e-05,-19.9570728589183
"104",5.34740535502857e-08,-31.5559243925804
"105",0.00162537931876624,-9.38693225376528
"106",7.51774183946084e-11,-45.2601501468057
"107",9.11184888697822e-11,-44.8610330319766
"108",2.07040728975444e-12,-52.696880567597
"109",4.28544832673221e-06,-22.2833816002094
"110",1.10257473495025e-08,-34.8671842291856
"111",6.16794221097244e-15,-64.6789237076296
"112",4.0057526572366e-07,-27.3131241960446
"113",4.27552721872994e-05,-17.3512674678359
"114",1.73252455528217e-08,-33.9206783611003
"115",0.00209227904745602,-8.82285163483948
"116",2.01390061023133e-11,-47.9910066800344
"117",5.11391978195876e-12,-50.8279130488163
"118",0.000686121790441027,-11.3000337733338
"119",5.26265661257542e-08,-31.5894902013506
"120",5.5725518045595e-11,-45.8813322708356
"121",1.08604619788178e-08,-34.8988018245386
"122",1.36342843414862e-08,-34.4225570194963
"123",2.82702596071748e-12,-52.0532842250054
"124",5.87359245297756e-09,-36.1845971082107
"125",1.017829372232e-09,-39.8426341776908
"126",1.74215561667163e-10,-43.5150883648053
"127",6.81806431066823e-05,-16.3427949595671
"128",2.5624938982365e-08,-33.100158551812
"129",4.3651597882032e-12,-51.1552703721659
"130",0.00422364734454836,-7.24258214934935
"131",7.0055476448447e-05,-16.2840786172856
"132",2.23258041279631e-08,-33.3891708007054
"133",2.49446583125322e-08,-33.15658807421
"134",2.66553116604491e-05,-18.3693699501532
"135",0.00219590935999722,-8.71463542270885
"136",7.63240326581189e-08,-30.8080187855835
"137",4.36388458033772e-10,-41.6059564620627
"138",1.21072314734035e-07,-29.8370563817252
"139",7.11611704613051e-09,-35.7833540286283
"140",2.76346293185109e-07,-28.0972098792213
"141",6.83627713943995e-11,-45.4573184494348
"142",4.9489063262196e-07,-26.8661513709399
"143",3.49388515227682e-06,-22.7185845767149
"144",4.86727594185816e-07,-26.9013228915587
"145",6.8183009421969e-07,-26.1881391513639
"146",8.60750205145515e-07,-25.6946290956012
"147",1.65563352441088e-05,-19.3926804686371
"148",6.45503608212692e-09,-35.9872442007168
"149",1.32271537953191e-06,-24.783648083474
"150",1.36450409452321e-05,-19.8074941305713
"151",5.37277978205324e-06,-21.8010334824717
"152",0.000959878038157614,-10.5575730741566
"153",8.26504557400191e-09,-35.4702848885354
"154",4.37554174262487e-09,-36.7999404977277
"155",9.90590271627328e-08,-30.2594973710425
"156",3.12073985068742e-11,-47.0834665173106
"157",4.93218529765981e-07,-26.8733085163526
"158",1.40493933339625e-05,-19.7448825257784
"159",3.25468494836667e-11,-46.9963615910315
"160",0.000124090092403963,-15.0439778334908
"161",6.95604153566095e-06,-21.2495132175045
"162",6.69631715579016e-07,-26.2263553513671
"163",7.36189762817751e-05,-16.1766572477695
"164",1.496184113241e-09,-39.0396601512621
"165",7.17515404026844e-05,-16.2322903218355
"166",0.00139755473363745,-9.72337719970301
"167",2.91830818703959e-12,-51.9876087628099
"168",2.87697425781963e-05,-18.2050826930044
"169",9.52812998206819e-14,-59.0471711153136
"170",4.63789968877986e-05,-17.1756781209597
"171",1.33301582574221e-05,-19.8575438054381
"172",7.31444171159063e-12,-50.0876552847531
"173",0.000142326401879009,-14.7457915803416
"174",8.51224391512442e-09,-35.4086305101578
"175",4.58543872290449e-08,-31.8788577751425
"176",2.07479890873455e-08,-33.5428286945516
"177",3.2385771041195e-08,-32.6089265399191
"178",0.00213886134306485,-8.77356893294564
"179",2.23613153803855e-05,-18.7471382534795
"180",1.55693673466695e-06,-24.4375832448018
"181",0.00280689360111012,-8.16393554236856
"182",2.77011951861732e-08,-32.9367420269959
"183",4.4306771768624e-05,-17.2743447133967
"184",1.3105932924312e-10,-44.1063507765098
"185",1.12625380156919e-13,-58.7027012828898
"186",1.33192538007795e-13,-58.3571595702206
"187",6.77324076585322e-06,-21.3064133731432
"188",1.62772800184452e-06,-24.3431622744952
"189",6.35844197180285e-07,-26.3359451434048
"190",5.01979037090594e-05,-17.0048102346768
"191",0.00114626052967269,-10.1640044490996
"192",4.66128651255191e-14,-60.5192774955185
"193",1.0992121873829e-06,-25.1762834762403
"194",0.0434858496734044,-1.82473146654274
"195",0.0060428465675108,-6.42963984550306
"196",0.00754823791028213,-5.92199028447749
"197",2.46122584219725e-07,-28.3416514926994
"198",1.44865734303106e-06,-24.5906173833359
"199",4.20222520008666e-07,-27.2119272198897
"200",1.9347912523714e-12,-52.8368317789341
"201",1.33942106324536e-05,-19.8472682519223
"202",9.89283655145372e-07,-25.399680713047
"203",1.08245065625795e-09,-39.7143701787604
"204",9.80189601526254e-07,-25.4192565501489
"205",2.19700407226952e-09,-38.2383570049933
"206",0.000231002286280109,-13.6899755078498
"207",0.00118779188288567,-10.0849674450728
"208",6.15608146545718e-05,-16.5637723625205
"209",1.71904525143811e-05,-19.3120133564653
"210",0.00283466226903648,-8.14180891347632
"211",3.69634084806492e-08,-32.3314405572251
"212",0.00227775425718568,-8.63266912028439
"213",0.000860180334155548,-10.8003856979308
"214",6.61621660893849e-08,-31.1084469780112
"215",5.00384968625242e-06,-21.9528333641074
"216",0.000494509706520252,-12.02164484798
"217",9.48377125131709e-07,-25.48918907801
"218",0.0589789518742675,-1.08626968717135
"219",0.000277977927241155,-13.2852867093757
"220",1.53713005373259e-05,-19.5520270970114
"221",1.14167669321781e-07,-29.9606936336804
"222",2.42349208127896e-10,-42.829113336516
"223",0.000208997842023062,-13.9085512796246
"224",3.20601979013148e-09,-37.4495092226739
"225",2.2604219166208e-05,-18.7239136044841
"226",1.78306544372847e-08,-33.8604238553485
"227",5.035333751932e-06,-21.939451045253
"228",1.10898161993498e-05,-20.2517825173218
"229",3.36966547688365e-08,-32.5256552725009
"230",3.0630635348847e-08,-32.7258439498682
"231",0.0103851072881625,-5.18970662570337
"232",0.000194206999053709,-14.0687022313155
"233",6.59842318752102e-07,-26.2575296713903
"234",6.99943380224211e-05,-16.2859686162942
"235",1.64923156674199e-05,-19.4009946553838
"236",6.47802667308804e-05,-16.4535017760218
"237",5.51922390311496e-07,-26.6354554328454
"238",3.32150284386802e-08,-32.555867943177
"239",1.42691254437021e-08,-34.3272397897749
"240",4.23805580205199e-05,-17.3702614672943
"241",4.98005279633426e-08,-31.7054497614545
"242",0.000250216086200443,-13.5153869145593
"243",0.0160362131461086,-4.18370472637298
"244",1.42857569842505e-12,-53.463316084079
"245",8.6574800505115e-09,-35.3732347011319
"246",0.000206372796282027,-13.936136953766
"247",1.27915921564377e-10,-44.156767380819
"248",7.68761156043723e-07,-25.9340471184046
"249",3.06335650800355e-12,-51.887357273969
"250",6.21024833058128e-08,-31.2415582453286
"251",3.77803958934322e-10,-41.9058604049633
"252",1.64706741446299e-06,-24.3180785651257
"253",1.0449684960645e-07,-30.1470198920465
"254",4.66621191675774e-07,-26.9905253792604
"255",9.8688623593843e-08,-30.2673814541686
"256",2.42142061457362e-05,-18.5759808397042
"257",2.81833745191669e-08,-32.9005417236017
"258",1.85550706803057e-11,-48.1606807387484
"259",2.68314957470444e-10,-42.6175232735741
"260",1.29057200042266e-05,-19.9269010600979
"261",0.00108849989494961,-10.2787636080634
"262",0.000117091487653779,-15.1701316868798
"263",1.38082714367474e-05,-19.7819995057935
"264",9.15687606093842e-05,-15.7038261251164
"265",2.11309244235843e-09,-38.3196071871116
"266",5.5156028008288e-10,-41.1185401040821
"267",0.000106022217250416,-15.385810141227
"268",0.000710899568696933,-11.2217142516101
"269",1.55850918618172e-08,-34.1424515783892
"270",0.000408178112036935,-12.4433041230509
"271",4.86219792490701e-09,-36.5795806696619
"272",0.00715329906345529,-6.04484398289878
"273",4.32078169272935e-07,-27.1531197645386
"274",2.17268278091274e-07,-28.6047206552698
"275",1.41420206826685e-09,-39.1571510481544
"276",3.60972200647861e-07,-27.5330808133253
"277",0.000907700918991295,-10.6813627652859
"278",0.000845889807247179,-10.8374524917981
"279",4.65061550432438e-10,-41.4735442891506
"280",6.49298921616412e-07,-26.2916249071045
"281",0.00016268863956842,-14.4546948084417
"282",3.48450690744207e-05,-17.7924309086684
"283",1.45973903285249e-07,-29.4430998363578
"284",0.000732419615804765,-11.1558527500656
"285",5.84836459885554e-05,-16.674660581803
"286",0.00406696973322766,-7.3280759768877
"287",3.57502468686656e-05,-17.7371583474001
"288",9.59993983848133e-08,-30.3255226323922
"289",5.07519421130793e-09,-36.4899813990996
"290",1.06863809223279e-09,-39.7411316375915
"291",6.13223951915305e-06,-21.5187734125743
"292",1.7318515896013e-07,-29.0828839431238
"293",2.35627235341766e-09,-38.0923206142643
"294",1.27101516701373e-09,-39.3796836157585
"295",2.9765953719675e-07,-27.9403679570078
"296",0.000865626744683955,-10.7864188080798
"297",5.01373603888118e-12,-50.8688275243903
"298",8.6328666636921e-05,-15.8316004528592
"299",7.12803397677954e-09,-35.7798546795252
"300",1.12861254943108e-06,-25.1203077245241
"301",4.02788221386617e-07,-27.3014815679849
"302",0.000125847034457239,-15.0134171763261
"303",2.30619283775753e-08,-33.3211531223474
"304",2.84604671534855e-07,-28.0350513922158
"305",1.05174729676538e-09,-39.7743303592633
"306",3.81661639281186e-06,-22.5303449027656
"307",1.41449575627977e-09,-39.1567181368928
"308",6.58285856867311e-05,-16.4187677125374
"309",6.06773070853073e-08,-31.2903556713704
"310",6.73185094740896e-05,-16.370335764695
"311",8.2724934540318e-12,-49.8329903040226
"312",6.8893982479758e-13,-54.9687637620991
"313",1.21069585875866e-07,-29.8371038431633
"314",5.37643987210885e-06,-21.7995800815993
"315",3.56281691912506e-06,-22.6769645130648
"316",2.18368269901493e-05,-18.7981535900958
"317",4.63124713042649e-08,-31.8579796486169
"318",5.11645855748349e-13,-55.582614303175
"319",4.06322021801748e-07,-27.2830213718735
"320",4.1783111397981e-07,-27.2239895454682
"321",0.000385723326578959,-12.5675084567711
"322",0.000295070470492079,-13.1546933238483
"323",2.6846989708343e-05,-18.3539522123624
"324",5.10345286013595e-08,-31.6540286217873
"325",0.000359651824027875,-12.7210363527151
"326",1.09469791491727e-06,-25.1850101455011
"327",0.00297480898385388,-8.03329621490593
"328",1.7666918693317e-05,-19.2533254924556
"329",0.000193079264627157,-14.0814050898134
"330",2.47976402963742e-12,-52.3241180139339
"331",5.93253953833503e-07,-26.4826667195853
"332",0.0099127375475538,-5.29687179374605
"333",7.92448153901903e-08,-30.7290358318119
"334",0.001009919606299,-10.4449461796576
"335",2.02761617364245e-05,-18.957492948814
"336",1.34660708450565e-07,-29.6130371969502
"337",3.43054320507469e-06,-22.7575568796387
"338",0.000138537255741828,-14.8044982199694
"339",0.000121092141738008,-15.0971302534076
"340",1.55729979799243e-09,-38.9561817637923
"341",0.00169862728693276,-9.2886042387936
"342",4.05893644214817e-07,-27.2852506281902
"343",5.74842559202787e-10,-41.0324800726567
"344",3.25080992468616e-08,-32.6010149365925
"345",3.57272960346839e-05,-17.738542517272
"346",1.09257441672063e-05,-20.2837024342039
"347",9.64041305606556e-07,-25.4544675681636
"348",2.4557403606512e-05,-18.5457135662105
"349",2.21813812260407e-10,-43.0131512156304
"350",0.000143921962282167,-14.7215336496592
"351",1.78367144323716e-11,-48.2424592456446
"352",1.65229266578583e-10,-43.6251149029285
"353",6.51192598805175e-08,-31.1418482170093
"354",6.96013618480978e-07,-26.1445512829509
"355",2.27031912760062e-11,-47.7427318437567
"356",4.80303514883819e-13,-55.7130160125994
"357",3.00092181232258e-06,-23.0424754687915
"358",5.2092764066535e-05,-16.9247678493011
"359",7.06666918563826e-09,-35.797936902452
"360",1.97783708153033e-07,-28.8028780526724
"361",9.19668459942856e-07,-25.5543350225967
"362",5.43145108018195e-06,-21.7778533112992
"363",0.0253709605831687,-3.1085324212454
"364",4.21802830441353e-09,-36.8765362417521
"365",2.03448589106103e-07,-28.7433277408959
"366",1.75930386003735e-08,-33.8885370764174
"367",5.35757427890053e-11,-45.9629342247622
"368",1.87142969017853e-09,-38.5729662053027
"369",0.0128362699969592,-4.70041862456674
"370",8.08335842227996e-05,-15.9741449395242
"371",5.95748011582549e-07,-26.4737895736966
"372",3.44538944088859e-08,-32.4790135504477
"373",9.04325595264926e-05,-15.7309034857494
"374",8.33768055625559e-05,-15.9070139140313
"375",6.21307466148908e-07,-26.3848924570189
"376",1.28243804023107e-06,-24.8492648701817
"377",8.8021834753962e-10,-40.1452556879367
"378",1.85754125590748e-05,-19.1456612738825
"379",5.17302509100991e-06,-21.8818875951365
"380",7.09131499875735e-08,-30.9626467274775
"381",1.90546621863549e-06,-24.0084939607332
"382",2.67390959810003e-08,-33.010890487612
"383",1.11664496447489e-05,-20.2370342713893
"384",1.79115162768315e-08,-33.850941966271
"385",1.76445851071249e-07,-29.0435654086432
"386",3.33519090926905e-08,-32.5472371239157
"387",0.0214870052423933,-3.49964650766151
"388",1.69335316341793e-07,-29.1302681518168
"389",0.000155525088340406,-14.5527612858104
"390",0.000183588657089948,-14.1913190686378
"391",4.5041250482065e-07,-27.0652704835252
"392",2.18720594302664e-12,-52.5835014385489
"393",3.27552662054082e-07,-27.7382900907514
"394",1.07637406340289e-08,-34.917527197651
"395",0.0010545716700112,-10.3490114993215
"396",4.45599196208481e-13,-55.8677154993443
"397",0.000965857630500345,-10.5438135750633
"398",0.000131968213462061,-14.9101557449676
"399",7.8165622486199e-07,-25.8988158667735
"400",5.81646890769646e-06,-21.6316568710436
"401",8.55021386429975e-09,-35.3993189274374
"402",0.00110020185573321,-10.2550357430991
"403",1.03045106955273e-07,-30.1764664919469
"404",7.23956646677675e-10,-40.5523018095764
"405",5.52727691888343e-05,-16.7967254072846
"406",0.000436043798456808,-12.2982585333307
"407",1.89443009592241e-06,-24.0208370316172
"408",0.00125434151363186,-9.9638399800383
"409",3.5733366577058e-06,-22.6706834506399
"410",0.00158915696532181,-9.43718481565384
"411",0.00426711188622983,-7.21941703556831
"412",2.50942962117004e-07,-28.3007235463979
"413",6.39780959315495e-06,-21.4282283559605
"414",0.0504208215200471,-1.46742933750147
"415",0.000136442030778172,-14.8376482229928
"416",5.88906644412389e-05,-16.65966510117
"417",1.15067843344826e-05,-20.1727302359818
"418",1.71290026014173e-11,-48.326308194049
"419",1.70113249925588e-05,-19.3344965161941
"420",0.00102702682143015,-10.4077051710556
"421",0.000315215403285603,-13.0100789773383
"422",0.0339850546065918,-2.4152209062795
"423",0.00735216772032041,-5.98217371855299
"424",0.000406155225580889,-12.4542123850388
"425",0.000227247318977462,-13.7257727110973
"426",0.00104702789181908,-10.3649340607203
"427",2.45354349477372e-05,-18.5476383892856
"428",0.00191379193084234,-9.02226311271079
"429",0.00101430766260172,-10.4353346337648
"430",0.00196190369534449,-8.96676178143025
"431",0.000335422424805796,-12.8739420637544
"432",2.00231769470604e-10,-43.2258865182052
"433",1.37629166751515e-06,-24.6993853313738
"434",2.00129942187001e-11,-48.0040085664464
"435",7.98570521367231e-13,-54.6640218058824
"436",2.00634034704475e-06,-23.8988651503232
"437",0.000229467888205829,-13.7045331617255
"438",0.000324634831954547,-12.9455750618386
"439",0.000512421465148736,-11.943361111134
"440",1.01180397536407e-05,-20.4481364489193
"441",0.00113295064971048,-10.189933640117
"442",0.00588131606420972,-6.49132392158117
"443",1.96377332416766e-12,-52.806117249298
"444",0.00010614839430201,-15.3832279066833
"445",0.000320260711227371,-12.9752949976651
"446",0.00915888724037695,-5.47869607880421
"447",1.78784673471956e-07,-29.0158067636125
"448",0.000258747973891635,-13.4420834136386
"449",8.35608133612341e-07,-25.7574341789518
"450",3.39161741154598e-05,-17.8506557524274
"451",2.13797813337966e-09,-38.2951796539901
"452",8.49067760767673e-05,-15.8676015068422
"453",2.2559412152471e-05,-18.7281789912822
"454",4.27552608478921e-08,-32.025821258082
"455",6.52197292674367e-08,-31.1386073379535
"456",1.49791990691085e-06,-24.5196281066087
"457",3.29875849985983e-05,-17.9104678157537
"458",0.000884838203081845,-10.7378369482594
"459",6.92143833473618e-08,-31.0136287679261
"460",3.95719740407087e-05,-17.5181780871826
"461",9.85329129592588e-05,-15.5448141406278
"462",5.48918696003495e-06,-21.7552847774655
"463",3.25998065914247e-06,-22.8661720786649
"464",0.00894593555449895,-5.53271440791468
"465",5.85488386267713e-06,-21.617602441871
"466",1.69679051373525e-07,-29.1259939812694
"467",1.06763066837987e-06,-25.2380987201777
"468",1.08624235730165e-07,-30.065478367238
"469",1.57657411626002e-09,-38.93053204637
"470",6.4963707433744e-06,-21.3955732121617
"471",6.03715894572226e-05,-16.6059600155463
"472",0.00227919156644829,-8.63125576460243
"473",1.61898043769211e-06,-24.3546057571962
"474",9.35310640753038e-05,-15.6578376967095
"475",7.82282851766717e-07,-25.8971186183167
"476",0.0137100459697573,-4.54784412936033
"477",7.39483977223275e-10,-40.5081104955011
"478",3.63622195990666e-06,-22.6335160346744
"479",6.42524343566337e-07,-26.3138249455501
"480",8.16487054751649e-07,-25.8064725462136
"481",0.00981859373222179,-5.31882535657769
"482",9.69207458883449e-07,-25.4431393510181
"483",1.0293755094942e-05,-20.4112790574673
"484",9.52325161882564e-09,-35.1737991254022
"485",4.92318995801543e-06,-21.9875040385773
"486",1.98299404780443e-07,-28.7973870452893
"487",1.30332722184628e-06,-24.8149815598817
"488",4.81889867251407e-05,-17.0930178487342
"489",4.24807362159e-05,-17.3651672092992
"490",7.32508572841491e-12,-50.0846468517279
"491",1.61556937209828e-09,-38.8795819431393
"492",1.52428823996451e-07,-29.3519319340071
"493",1.52862212951336e-11,-48.5620167805814
"494",2.80538284968202e-07,-28.0654299442681
"495",5.44047728883451e-05,-16.8309339267012
"496",2.13111423605827e-06,-23.7706191765519
"497",0.00106292020519296,-10.3315210176015
"498",1.73335740582606e-10,-43.5256074144618
"499",1.00031294922112e-08,-35.0709156307471
"500",1.40972584994621e-08,-34.3526201950249
"501",9.77033159983278e-09,-35.1201964215711
"502",2.16249357405361e-08,-33.4560429927697
"503",1.67929184679692e-11,-48.3673465119564
"504",4.77531921238551e-08,-31.7936335215322
"505",1.72071707966249e-07,-29.0964795721898
"506",3.60957748015603e-08,-32.381300139843
"507",4.77133644261457e-07,-26.94341911434
"508",1.52366095128787e-07,-29.3527992402151
"509",3.60787166353628e-09,-37.2029124394094
"510",1.7322625482767e-08,-33.9209952718743
"511",4.04031275744009e-07,-27.2949696433188
"512",1.58517929991891e-09,-38.9191814202572
"513",9.61290796322316e-08,-30.3226818484045
"514",5.02987478477613e-10,-41.310404411839
"515",2.31454357875865e-08,-33.3135742656159
"516",0.000412065249781169,-12.4224925040926
"517",1.09671962917663e-05,-20.2755931964807
"518",6.18804677113679e-09,-36.0755638112801
"519",1.24408965530647e-05,-20.0055105442193
"520",3.32252353396057e-05,-17.8950024796204
"521",5.07097606744443e-06,-21.9244014248443
"522",0.00177373324626674,-9.19203375765892
"523",2.425754452633e-07,-28.3722825400364
"524",0.000509826604600635,-11.9545326335833
"525",2.84219371692152e-12,-52.0422259247266
"526",1.52826283725384e-09,-38.9954279044186
"527",1.38411174041943e-11,-48.7676433425895
"528",7.49766672959584e-08,-30.84547550057
"529",1.91124940738126e-09,-38.5290480723556
"530",2.47915258985475e-11,-47.5604142335487
"531",5.84037437802427e-05,-16.6776165308611
"532",3.84690333475165e-08,-32.2476264833831
"533",2.21550146777916e-08,-33.4052713660153
"534",2.41997555264617e-09,-38.0366510010927
"535",2.48917754619544e-05,-18.5166264663703
"536",9.25813646890533e-06,-20.6382175253552
"537",3.19502097408017e-05,-17.9792991017939
"538",4.28613489031378e-08,-32.0206171539703
"539",3.71545721075573e-09,-37.141543090881
"540",5.36206781698243e-05,-16.8623052154958
"541",1.62297894856721e-06,-24.3493673189696
"542",8.61510977365664e-12,-49.7490181631533
"543",1.19348170777887e-15,-68.0522661096479
"544",1.63033773648613e-11,-48.428614795871
"545",5.10089685041676e-15,-65.0692476533145
"546",1.47938447747886e-12,-53.3911439893427
"547",7.17961257463708e-15,-64.3667864298427
"548",0.00130585307652938,-9.87436451759413
"549",5.36003501979071e-08,-31.5509677332616
"550",0.000156029459195397,-14.5457113947232
"551",0.000282640427858983,-13.2488905460064
"552",4.67946767025407e-06,-22.0958089583678
"553",2.43471011352502e-07,-28.364507012936
"554",0.00263526933698467,-8.30566675417867
"555",2.2062291164019e-13,-57.3171794461937
"556",0.000596123127653433,-11.6101593743447
"557",1.47933884781768e-07,-29.4149992865855
"558",6.72945909930345e-06,-21.3202680779173
"559",2.07355892786638e-09,-38.3590095632221
"560",1.32897338599083e-06,-24.7736320464605
"561",1.47216530444145e-05,-19.6446513767
"562",1.66333458910002e-07,-29.1679666600376
"563",2.12058177167347e-07,-28.655915637351
"564",7.52708676119825e-11,-45.2575722915649
"565",4.28895606142788e-09,-36.8416981765868
"566",1.0841132902017e-06,-25.2056129972657
"567",1.85835642141048e-05,-19.1447191325674
"568",1.56835084212272e-10,-43.7334288398947
"569",6.29168511895023e-08,-31.2141736856111
"570",2.22244296780983e-06,-23.6814044796233
"571",7.06891803309183e-05,-16.2645845807488
"572",0.000374560328167427,-12.6319458804674
"573",0.0138809385646685,-4.51911519210807
"574",5.52342710544181e-10,-41.1155895172055
"575",6.63903170595075e-05,-16.4003812182091
"576",0.000963414396029334,-10.5494254440018
"577",2.01566620758745e-09,-38.4180845670649
"578",4.71765834701222e-09,-36.6426425848958
"579",9.4232887983517e-05,-15.6416220390429
"580",5.11715766129668e-08,-31.648394485755
"581",1.72190601965345e-14,-62.5682804213552
"582",3.16904280342299e-05,-17.9968838172294
"583",3.35445385590724e-06,-22.8053308680078
"584",8.09088365772445e-06,-20.9264761484342
"585",7.82531432852401e-07,-25.8964457000452
"586",0.00201452318421522,-8.90757656468804
"587",5.98822199343301e-11,-45.7321012156317
"588",2.81569807058371e-08,-32.9025072361128
"589",4.2877152031333e-07,-27.1693583766291
"590",1.24108048087588e-09,-39.4293618347715
"591",1.1197643898998e-06,-25.1369995476698
"592",0.000588242672342606,-11.6394871193907
"593",3.03176859106708e-10,-42.36353616209
"594",1.91518613596584e-05,-19.0800303261622
"595",3.82496000463077e-09,-37.0808750273086
"596",4.19519304146539e-06,-22.3287626820011
"597",4.95964884905183e-10,-41.3396649126098
"598",1.05074797859916e-10,-44.5651954225414
"599",6.36918014101127e-05,-16.4901618878698
"600",3.7944036949184e-08,-32.2764741157753
"601",0.00485506311407884,-6.92699087631627
"602",1.36885839463163e-12,-53.5514946977664
"603",4.4422210936902e-05,-17.2687287291296
"604",0.00176501711076628,-9.20303176967491
"605",1.70447727523368e-06,-24.2453089765081
"606",4.60552887346682e-11,-46.2766210476057
"607",2.04167107078197e-06,-23.86176235216
"608",2.43314336304787e-08,-33.2087869041188
"609",0.000792078873660236,-10.9828120640932
"610",2.22985170391017e-07,-28.5499356360219
"611",0.00346922633544087,-7.68701441808071
"612",8.23804556110361e-05,-15.9330681493384
"613",5.45725041029206e-07,-26.6593434572537
"614",5.54947686516767e-06,-21.7319687249105
"615",0.000955914416494447,-10.5667404402802
"616",2.55196008057804e-09,-37.9258227806104
"617",9.68820804629111e-08,-30.3062618405511
"618",8.28677294657333e-10,-40.2709406315084
"619",4.21218447754405e-05,-17.3834731062361
"620",0.00605351658976282,-6.42562239509016
"621",5.50415816492506e-08,-31.4952157274593
