"","file","date","time_point","culture_ID","comment","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"1","sample_00001","17.04.2022","t1",1,NA,26.608,0.773488372093023,33140.00466,963.372228488372,79.1084384014365,35.6114365052266,37.0050463786178,14.704694411017,300.37607209986,176.659643545895,221.826538461538,178.954362348251,0.384615384615385,0.119302325581395,0.294651162790698,0.448139534883721,0.116976744186047,0.146744186046512,0.0290697674418605,0,0.0193023255813954,0,0,0
"2","sample_00002","17.04.2022","t1",2,NA,15.328,0.445581395348837,44023.39146,1279.74975174419,74.7118266511535,37.7450898021113,33.5500721417676,12.5334118161913,293.980357118596,176.814574140416,170.010517241379,180.333871923401,0.607068965517241,0.318139534883721,0.173953488372093,0.314883720930233,0.0102325581395349,0.0444186046511628,0.0172093023255814,0.113720930232558,0.0562790697674419,0.043953488372093,0.0209302325581395,0
"3","sample_00003","17.04.2022","t1",3,NA,90.392,2.62767441860465,101822.38974,2959.95319011628,83.2904546954433,54.0818212593642,34.4661541201836,14.425458763577,288.754857297112,184.308156516995,189.262040816327,193.012241774751,0.563673469387755,0.272093023255814,0.263023255813954,0.348372093023256,0,0.026046511627907,0,0,0.0406976744186046,0.0148837209302326,0.0581395348837209,0
"4","sample_00004","17.04.2022","t1",4,NA,116.824,3.39604651162791,127419.47514,3704.05450988372,88.1802327360764,50.9586824732556,35.5043810738465,11.3739176596195,398.619910399508,167.945565268964,289.614565217391,182.647743395818,0.270869565217391,0.122790697674419,0.13046511627907,0.592790697674419,0.0290697674418605,0.0569767441860465,0,0.0137209302325581,0.0588372093023256,0,0.0558139534883721,0
"5","sample_00005","17.04.2022","t1",5,NA,63.336,1.84116279069767,72691.81218,2113.134075,74.0477819209297,41.2781864971352,33.4828593038796,15.7777883054706,301.024255180252,169.736594997262,216.364444444444,175.316489378438,0.401555555555556,0.299302325581395,0.189767441860465,0.317209302325581,0.0697674418604651,0.0290697674418605,0,0.0553488372093023,0.0290697674418605,0,0.0290697674418605,0
"6","sample_00006","17.04.2022","t1",6,NA,60.792,1.76720930232558,73598.27994,2139.48488197674,93.8564703351991,68.5612646791153,40.8698964764091,23.0588868521333,385.403744648672,194.326726965692,271.309824561404,200.80279045702,0.393333333333333,0.268604651162791,0.113953488372093,0.37046511627907,0,0.0895348837209302,0.0446511627906977,0.0579069767441861,0.161162790697674,0.0741860465116279,0.0581395348837209,0
"7","sample_00007","17.04.2022","t1",7,NA,24.464,0.711162790697674,72286.34238,2101.3471622093,84.3361499615462,46.8062375506641,36.187557480655,12.6321826387551,339.061639996105,264.744905062265,229.7805,259.550622856447,0.618,0.180232558139535,0.277441860465116,0.22046511627907,0.0290697674418605,0.096046511627907,0,0.101162790697674,0.0781395348837209,0.0134883720930233,0.0872093023255814,0.00953488372093023
"8","sample_00008","17.04.2022","t1",8,NA,86.432,2.51255813953488,83542.13154,2428.55033546512,93.1161309983629,93.3090124953359,39.2039379556535,22.7203813136601,337.780882307383,215.112914046053,247.412105263158,220.762328637584,0.469473684210526,0.401395348837209,0.22906976744186,0.316976744186047,0,0.0162790697674419,0.0523255813953488,0.0276744186046512,0.0958139534883721,0.0362790697674419,0.0151162790697674,0
"9","sample_00009","17.04.2022","t1",9,NA,80.736,2.34697674418605,71781.80148,2086.6802755814,102.235144179687,111.709668891156,39.7215475079908,15.3597154752744,336.42034246382,218.372307142516,204.378936170213,228.118813886193,0.59,0.0690697674418605,0.324651162790698,0.255116279069767,0,0.0281395348837209,0,0.00837209302325581,0.0581395348837209,0.086046511627907,0,0
"10","sample_00010","17.04.2022","t1",10,NA,97.736,2.84116279069767,115619.77908,3361.04008953488,84.1633145213119,49.9102485113971,36.9343829875952,14.769008801155,294.085842870816,176.266361714347,177.655593220339,186.912317367513,0.633389830508475,0.326976744186046,0.26093023255814,0.218372093023256,0,0.0458139534883721,0.0290697674418605,0.0130232558139535,0.0288372093023256,0.0316279069767442,0.149767441860465,0
"11","sample_00011","17.04.2022","t1",11,NA,78.192,2.27302325581395,79222.63158,2302.98347616279,81.3161455859798,42.8789941718022,38.6459063880817,16.9969655643109,391.411000872768,229.260843658489,272.854038461538,236.879592663923,0.427307692307692,0.29,0.155348837209302,0.451860465116279,0.0581395348837209,0.0902325581395349,0,0,0.0455813953488372,0.0402325581395349,0.0290697674418605,0
"12","sample_00012","17.04.2022","t1",12,NA,107.192,3.11604651162791,137685.8655,4002.49609011628,79.6716073080814,51.6747799729338,34.7660102947846,18.3637542038115,343.211377033096,208.347651040287,197.781847826087,218.821015634608,0.831195652173913,0.396744186046512,0.177674418604651,0.241162790697674,0.0283720930232558,0.192325581395349,0.0325581395348837,0.152558139534884,0.148372093023256,0.22906976744186,0,0
"13","sample_00013","17.04.2022","t1",13,NA,82.704,2.40418604651163,87994.55736,2557.98131860465,101.859016256767,66.349039430248,40.7379122593929,16.1176021410602,406.410550194354,215.200247213481,304.398510638298,231.768291853314,0.38468085106383,0.244418604651163,0.11046511627907,0.37,0.0369767441860465,0.0290697674418605,0.0525581395348837,0.0244186046511628,0,0.0572093023255814,0.0753488372093023,0
"14","sample_00014","17.04.2022","t1",14,NA,107.648,3.1293023255814,137656.20978,4001.63400523256,83.743013313183,42.5253926310728,35.7735630561982,13.2644620980264,368.433037663703,259.746760974718,253.360476190476,279.896674863721,0.59452380952381,0.182558139534884,0.16093023255814,0.218837209302326,0,0.0351162790697674,0,0.0665116279069767,0.0148837209302326,0.086046511627907,0.0581395348837209,0
"15","sample_00015","17.04.2022","t1",15,NA,98.192,2.85441860465116,43331.99328,1259.65096744186,83.4168138932367,42.5933440464201,37.2865299200775,16.885872830461,397.803453357762,225.48437908254,244.543023255814,249.360770280588,0.627674418604651,0.157906976744186,0.0944186046511628,0.086046511627907,0.0290697674418605,0.15046511627907,0.0574418604651163,0.107674418604651,0.0746511627906977,0.0462790697674419,0.0390697674418605,0
"16","sample_00016","17.04.2022","t1",16,NA,88.024,2.55883720930233,123431.69934,3588.13079476744,82.8321658413545,36.8878152659826,39.2150841835488,14.8332322938331,323.295456748723,213.072937081684,213.026301369863,237.053203173341,0.569041095890411,0.313953488372093,0.462558139534884,0.472093023255814,0,0.0525581395348837,0.0246511627906977,0.0797674418604651,0.0223255813953488,0.0574418604651163,0.0290697674418605,0
"17","sample_00017","17.04.2022","t1",17,NA,81.88,2.38023255813953,71155.61964,2068.47731511628,97.3075994302887,59.5675728841816,37.9549837104083,15.1516094716639,342.945359524874,206.709416614432,245.366851851852,237.925247518802,0.621666666666667,0.0727906976744186,0.21,0.416744186046512,0.0272093023255814,0.0911627906976744,0.00511627906976744,0.0286046511627907,0.0146511627906977,0.0467441860465116,0.136744186046512,0
"18","sample_00018","17.04.2022","t1",18,NA,77.256,2.24581395348837,79823.0943,2320.4387877907,80.4650511983512,47.419266067404,35.8461088931673,14.7274030590946,330.211418702964,173.950030036431,240.653965517241,181.560050526421,0.374137931034483,0.277674418604651,0.187906976744186,0.49,0.066046511627907,0.0816279069767442,0,0.0290697674418605,0.0290697674418605,0,0.0581395348837209,0
"19","sample_00019","17.04.2022","t1",19,NA,47.184,1.37162790697674,42018.48108,1221.46747325581,86.9389824146327,49.9808662781532,37.4259117632635,16.5520017693486,258.204859035742,141.237519064227,147.385454545455,121.814966248463,0.566590909090909,0.302093023255814,0.212325581395349,0.11953488372093,0.0374418604651163,0.0202325581395349,0.0525581395348837,0.0211627906976744,0.15093023255814,0,0.0574418604651163,0
"20","sample_00020","17.04.2022","t1",20,NA,109.808,3.19209302325581,87614.15058,2546.92298197674,96.1238664510019,117.280740723413,38.6296238053147,18.1148088724191,332.947088156855,204.66502584821,227.078070175439,218.971355411734,0.536666666666667,0.275581395348837,0.143953488372093,0.281627906976744,0,0.0802325581395349,0.114651162790698,0.0818604651162791,0,0.0681395348837209,0.0581395348837209,0
"21","sample_00021","17.04.2022","t1",21,NA,129.264,3.75767441860465,117979.63956,3429.64068488372,90.6830836080796,46.3480259187619,40.4385367403386,12.8572528336454,387.116229795192,190.061100451934,281.44,211.601670752634,0.447,0.117674418604651,0.148837209302326,0.367906976744186,0.0286046511627907,0.0993023255813953,0.0669767441860465,0.0172093023255814,0.0574418604651163,0.00651162790697674,0.087906976744186,0
"22","sample_00022","17.04.2022","t1",22,NA,25.936,0.753953488372093,94252.7016,2739.90411627907,84.8900068987823,61.372521081441,36.3756830300119,15.3895508476045,287.826682838672,139.600363316845,169.388541666667,141.384976101864,0.511041666666667,0.547209302325582,0.276279069767442,0.582325581395349,0,0.0390697674418605,0.137209302325581,0.136279069767442,0.18093023255814,0.0658139534883721,0.0581395348837209,0
"23","sample_00023","17.04.2022","t1",23,NA,11.896,0.345813953488372,40155.15708,1167.30107790698,91.2569445472891,38.1707452004379,39.0772207668958,12.7851298227855,364.758022359166,216.608441889968,256.53140625,257.865682877593,0.56421875,0.106976744186047,0.311162790697674,0.506744186046512,0,0.0290697674418605,0,0.0265116279069767,0.101860465116279,0.0332558139534884,0.0716279069767442,0.0104651162790698
"24","sample_00024","17.04.2022","t1",24,NA,18.736,0.544651162790698,78627.94254,2285.69600406977,73.4465595706612,38.7296915488772,34.9738612196313,15.3147797375771,308.694955217641,196.935963728815,233.336349206349,208.544578604885,0.404444444444444,0.320232558139535,0.293953488372093,0.474418604651163,0.127906976744186,0.0306976744186047,0.0253488372093023,0.0465116279069768,0.026046511627907,0.0437209302325581,0,0
"25","sample_00025","17.04.2022","t1",25,NA,30.952,0.899767441860465,115137.80802,3347.02930290698,89.5066775243496,49.4641316757603,39.1150238768481,14.1043746160696,394.432299754732,185.327124109785,289.835714285714,193.49396102258,0.386428571428571,0.256279069767442,0.189302325581395,0.656511627906977,0,0.0581395348837209,0,0.0451162790697674,0.0290697674418605,0,0.0497674418604651,0
"26","sample_00026","17.04.2022","t1",26,NA,38.896,1.1306976744186,157002.23682,4564.0185122093,72.9948672101295,55.3133294545321,35.1245936513221,19.404158915387,266.527617701972,164.434837957622,197.408301886792,164.967825776094,0.505471698113208,0.569302325581395,0.217906976744186,0.225116279069767,0,0,0.0290697674418605,0.0286046511627907,0,0.0330232558139535,0.043953488372093,0
"27","sample_00027","17.04.2022","t1",27,NA,44.64,1.29767441860465,125188.73514,3639.20741686047,89.2483426627943,85.3707799815209,38.9517017290558,17.9025578879777,313.749447606206,245.885508810677,213.889367088608,261.246785814318,0.513417721518987,0.437209302325581,0.466744186046512,0.196976744186047,0.00930232558139535,0.114418604651163,0,0.113255813953488,0.096046511627907,0.0816279069767442,0.0290697674418605,0
"28","sample_00028","17.04.2022","t1",28,NA,64.032,1.86139534883721,185046.444,5379.25709302326,79.0443139147164,43.3536137783064,36.9760923285447,16.1626085594948,340.653132816546,225.093047971694,225.44425,232.154702402367,0.6775,0.159302325581395,0.226976744186047,0.223023255813953,0.0290697674418605,0.174883720930233,0.0381395348837209,0.104883720930233,0.0995348837209302,0.143488372093023,0.0267441860465116,0
"29","sample_00029","17.04.2022","t1",29,NA,70.392,2.04627906976744,196909.3881,5724.11011918605,96.5305252866041,52.2322959628931,44.5437676331059,17.744639245889,322.564550675021,204.060649752611,186.011940298507,201.458532888163,0.588208955223881,0.220232558139535,0.396279069767442,0.26953488372093,0,0.151627906976744,0.0865116279069768,0.0581395348837209,0.0934883720930233,0.0290697674418605,0.0648837209302326,0
"30","sample_00030","17.04.2022","t1",30,NA,56.744,1.64953488372093,154371.1446,4487.53327325581,76.8958000237871,47.1192089912441,37.7591394659281,21.3183987876018,318.364142678264,198.164397017073,196.002162162162,183.710292113775,0.556216216216216,0.259302325581395,0.135348837209302,0.19093023255814,0,0.0290697674418605,0.0581395348837209,0.0506976744186047,0,0.0581395348837209,0,0
"31","sample_00031","17.04.2022","t1",31,NA,77.696,2.25860465116279,58985.22708,1714.68683372093,90.7240177768627,51.4341985931818,37.9008525238308,17.2721302147825,421.320502212697,238.394136786141,310.277058823529,274.723867956857,0.430196078431373,0.279302325581395,0.0790697674418605,0.257674418604651,0,0.0411627906976744,0.0290697674418605,0.17093023255814,0.0383720930232558,0.0630232558139535,0,0.027906976744186
"32","sample_00032","17.04.2022","t1",32,NA,76.432,2.22186046511628,63049.11048,1832.82297906977,83.1742527743149,40.0586560519006,38.4778137882007,15.6437332417161,294.799210490694,196.898624443052,186.71,208.163598485621,0.650847457627119,0.264186046511628,0.375348837209302,0.237209302325581,0,0.0848837209302326,0.0672093023255814,0.0648837209302326,0.0290697674418605,0.0123255813953488,0,0
"33","sample_00033","17.04.2022","t1",33,NA,78.208,2.27348837209302,64066.32792,1862.39325348837,91.4696825574166,48.2545776246875,38.73008194103,12.9734596732021,392.403780658834,296.258461919739,302.511875,311.709345108828,0.46390625,0.322558139534884,0.346744186046512,0.218372093023256,0,0.06,0.00883720930232558,0.105348837209302,0.154418604651163,0.0253488372093023,0.0290697674418605,0
"34","sample_00034","17.04.2022","t1",34,NA,25.856,0.751627906976744,117172.50534,3406.17748081395,77.9710304361283,54.2098333232722,33.7495861928984,12.5999916869159,329.742081050572,224.457294714243,208.658787878788,212.937052414125,0.587727272727273,0.30906976744186,0.244418604651163,0.179302325581395,0.0467441860465116,0.0527906976744186,0.106279069767442,0.121627906976744,0.0697674418604651,0.0546511627906977,0.112325581395349,0
"35","sample_00035","17.04.2022","t1",35,NA,33.208,0.965348837209302,144335.70144,4195.80527441861,91.5855790001072,64.0279550430572,41.0636913172327,18.7396229270194,327.839016940008,245.883273306256,196.722077922078,260.163019194027,0.695584415584416,0.152790697674419,0.523255813953488,0.284418604651163,0.00627906976744186,0.101627906976744,0.0290697674418605,0.154651162790698,0.0579069767441861,0.109302325581395,0.0290697674418605,0
"36","sample_00036","17.04.2022","t1",36,NA,43.312,1.25906976744186,203351.76522,5911.38852383721,81.4753056718249,32.9847305759296,37.1531166550872,14.4532345054179,338.756163357793,253.246477623094,200.957719298246,267.01203105597,0.816315789473684,0.13,0.242093023255814,0.25906976744186,0,0.143953488372093,0.0290697674418605,0.106046511627907,0,0.130232558139535,0,0
"37","sample_00037","17.04.2022","t1",37,NA,30.48,0.886046511627907,125829.87606,3657.84523430233,67.0644440796537,35.6612722002751,32.0456712089426,14.3734575042563,355.824302313239,251.24060168579,271.011428571429,268.755918782892,0.59952380952381,0.132558139534884,0.07,0.272558139534884,0.0290697674418605,0.0393023255813954,0,0.0746511627906977,0,0.0490697674418605,0,0
"38","sample_00038","17.04.2022","t1",38,NA,22.904,0.665813953488372,113322.51054,3294.25902732558,69.493729967779,40.7966888113926,35.0770450855032,16.8256628522678,408.947262883724,244.076377147626,263.796603773585,228.75939000436,0.385283018867925,0.38953488372093,0.046046511627907,0.401860465116279,0.0581395348837209,0.0990697674418605,0,0.0104651162790698,0,0,0.0872093023255814,0
"39","sample_00039","17.04.2022","t1",39,NA,25.776,0.749302325581395,46376.03484,1348.14054767442,86.5512909286166,50.8873313958243,39.8632537597984,16.2675286415184,355.288654655029,221.339754993532,238.127954545455,224.615495743898,0.4425,0.288604651162791,0.170697674418605,0.303720930232558,0.0290697674418605,0.0809302325581395,0,0.0290697674418605,0.0290697674418605,0.0111627906976744,0.0872093023255814,0
"40","sample_00040","17.04.2022","t1",40,NA,24.584,0.714651162790698,45983.03094,1336.71601569767,75.9467373783397,43.773497041105,36.2200088454894,18.1602974853877,294.272880462235,238.240305909887,165.586666666667,233.150384192527,0.573846153846154,0.154883720930233,0.12906976744186,0.217209302325581,0.0565116279069767,0.0646511627906977,0.0811627906976744,0.0109302325581395,0.0290697674418605,0.0386046511627907,0.01,0
"41","sample_00041","17.04.2022","t1",41,NA,27.544,0.800697674418605,46083.93912,1339.64939302326,85.9399335845091,87.1650081571084,36.9750695300686,18.2713277441666,304.524302582992,215.235494940361,162.124,218.12701707226,0.889826086956522,0.37953488372093,0.22906976744186,0.244651162790698,0,0.268837209302326,0.165813953488372,0.290232558139535,0.0741860465116279,0.382790697674419,0.0872093023255814,0
"42","sample_00042","17.04.2022","t1",42,NA,23.496,0.683023255813954,44318.11158,1288.31719709302,116.738804520882,56.7015220965025,43.6457221301625,16.5591403029872,389.363287018755,260.189534209995,300.849,297.420679507956,0.53625,0.135348837209302,0.199767441860465,0.278372093023256,0.0467441860465116,0,0,0,0.127441860465116,0.0481395348837209,0.0290697674418605,0
"43","sample_00043","17.04.2022","t1",43,NA,26.608,0.773488372093023,48899.65788,1421.50168255814,85.6381710423752,45.3390697357259,37.6879625438573,14.6460157329776,352.622375494845,211.159143530348,275.340735294118,223.341854078078,0.524411764705882,0.416046511627907,0.181860465116279,0.363023255813954,0,0.165348837209302,0.0290697674418605,0.0258139534883721,0.0458139534883721,0.0569767441860465,0.0667441860465116,0
"44","sample_00044","17.04.2022","t1",44,NA,36.776,1.06906976744186,66241.43064,1925.62298372093,88.1001013101892,52.5652640047124,37.5827167613186,16.1873909217118,344.659872881423,220.514053039023,239.442068965517,234.56275585489,0.51051724137931,0.344651162790698,0.206511627906977,0.371860465116279,0,0,0.0290697674418605,0.0290697674418605,0.118139534883721,0.0188372093023256,0.0290697674418605,0
"45","sample_00045","17.04.2022","t1",45,NA,23.032,0.66953488372093,105637.08636,3070.84553372093,95.160084216563,76.4005093929252,37.640235957225,17.0655359768433,352.396237552687,186.275314851675,234.945466666667,192.794830481142,0.548266666666667,0.362325581395349,0.203953488372093,0.41906976744186,0.0390697674418605,0.117674418604651,0,0.0532558139534884,0.082093023255814,0.0872093023255814,0.127906976744186,0
"46","sample_00046","17.04.2022","t1",46,NA,22.752,0.661395348837209,124597.06416,3622.00767906977,82.3822890970189,39.5916342095298,38.1602577555108,14.2612513316869,268.717667267566,176.51016825127,193.917291666667,194.698044726105,0.574375,0.21093023255814,0.365813953488372,0.245813953488372,0,0,0.0783720930232558,0.0158139534883721,0.0290697674418605,0.02,0,0
"47","sample_00047","17.04.2022","t1",47,NA,7.976,0.231860465116279,35114.07834,1020.75809127907,81.9535570321574,45.1393833870661,34.6615680237564,11.4303981742516,410.142404006956,196.076608034378,322.618,214.832392519039,0.396,0.194418604651163,0.0306976744186047,0.450697674418605,0,0.0693023255813953,0.00627906976744186,0.151627906976744,0,0.0318604651162791,0.0390697674418605,0
"48","sample_00048","17.04.2022","t1",48,NA,18.312,0.532325581395349,90813.03174,2639.91371337209,75.3028599040701,37.4137292315428,36.210366030502,13.9378867195486,358.55972042579,187.646296740805,265.346818181818,215.225533580718,0.458787878787879,0.452558139534884,0.16906976744186,0.585348837209302,0,0.0806976744186046,0.0504651162790698,0.00790697674418605,0.023953488372093,0.0483720930232558,0.0213953488372093,0
"49","sample_00049","17.04.2022","t1",49,NA,27.168,0.789767441860465,147177.27054,4278.40902732558,86.9869460527655,35.4323141128713,38.8932352440233,11.8692792255379,357.802666231862,239.170658516915,237.601639344262,244.760569136318,0.606229508196721,0.246511627906977,0.309302325581395,0.43906976744186,0,0.0941860465116279,0.0113953488372093,0.0630232558139535,0.0967441860465116,0.026046511627907,0.0148837209302326,0
"50","sample_00050","17.04.2022","t1",50,NA,14.544,0.422790697674419,76107.6,2212.43023255814,80.6587007708846,41.6645991282077,35.9801682309154,13.1626781909894,323.16681254835,180.492527716177,241.593541666667,185.614081666025,0.377916666666667,0.238837209302326,0.244651162790698,0.467906976744186,0.0290697674418605,0.0351162790697674,0,0.0290697674418605,0.0116279069767442,0,0.0532558139534884,0
"51","sample_00051","17.04.2022","t1",51,NA,10.64,0.309302325581395,63134.66592,1835.31005581395,82.572987378058,54.5891202266026,37.888400392602,21.9340329121504,307.342829800614,210.367678653162,233.98593220339,217.930990058769,0.497966101694915,0.490697674418605,0.218604651162791,0.269302325581395,0.0104651162790698,0.0276744186046512,0,0.0434883720930233,0.0383720930232558,0.0646511627906977,0.0553488372093023,0.00511627906976744
"52","sample_00052","17.04.2022","t1",52,NA,12.168,0.353720930232558,68505.63174,1991.44278313953,75.6945914567495,33.842033608068,35.3397414613469,13.8922541013622,340.278648867156,204.351883214234,239.07,216.828927594237,0.460816326530612,0.233255813953488,0.135116279069767,0.464186046511628,0.0102325581395349,0.0797674418604651,0.0265116279069767,0,0.0448837209302326,0.0241860465116279,0.0551162790697674,0
"53","sample_00053","17.04.2022","t1",53,NA,13.8,0.401162790697674,84704.21586,2462.33185639535,95.4833595382046,116.04092346914,41.314638874561,20.8435539839389,448.746872324595,286.4260641793,335.123913043478,303.410922366045,0.526086956521739,0.13906976744186,0.116511627906977,0.247209302325581,0,0.15093023255814,0.0516279069767442,0.0572093023255814,0,0.0883720930232558,0,0
"54","sample_00054","17.04.2022","t1",54,NA,11.232,0.326511627906977,65833.7301,1913.77122383721,84.2301939303288,45.3293739418957,37.4001801485755,12.6339174988741,322.537112561468,200.989962678345,200.010895522388,208.477109234907,0.524328358208955,0.384651162790698,0.316279069767442,0.364883720930233,0.0118604651162791,0.073953488372093,0.0290697674418605,0.0351162790697674,0.106744186046512,0.00441860465116279,0.0581395348837209,0
"55","sample_00055","17.04.2022","t1",55,NA,4.552,0.132325581395349,24890.85936,723.571493023256,87.3421163803275,52.4979802986064,38.6800650443525,18.6950941491528,328.669917217381,236.094322001573,220.900724637681,247.704213394304,0.589565217391304,0.353488372093023,0.35953488372093,0.186279069767442,0.0290697674418605,0.0434883720930233,0.0432558139534884,0.151395348837209,0.0237209302325581,0.0809302325581395,0.0288372093023256,0
